E-kp,E-ki,E-kd,E-I-Tot,E-P,E-I,E-D,E-PID,N-kp,N-ki,N-kd,N-I-Tot,N-P,N-I,N-D,N-PID,Y-kp,Y-ki,Y-kd,Y-I-Tot,Y-P,Y-I,Y-D,Y-PID,D-kp,D-ki,D-kd,D-I-Tot,D-P,D-I,D-D,D-PID,errorN,desiredN,actualN,errorE,desiredE,actualE,errorD,desiredD,actualD,errorY,desiredY,actualY,roll,pitch,yaw-rate,thrust,dt,Time,Mode
0.03,0.003,0,-0.003189531439856013,-0.0028496888862102106,-9.568594319568039e-06,-0.0,-0.0028592574805297788,0.03,0.003,0,-0.0030370076604136825,-0.0027134164188100437,-9.111022981241047e-06,-0.0,-0.0027225274417912847,0.2,0.001,0,-0.0031424083512284783,-0.018717244885420547,-3.1424083512284783e-06,-0.0,-0.018720387293771776,0.002,8e-05,0,-0.004493081943222539,-0.00026762312730196425,-3.594465554578031e-07,-0.0,-0.0002679825738574221,-0.0904472139603348,0.0,0.0904472139603348,-0.09498962954034036,0.0,0.09498962954034036,-0.13381156365098212,0.0,0.13381156365098212,-0.09358622442710272,0,0.09358622442710272,-0.0028637006073418676,0.0027178535359327063,0.018720387293771776,0.4,0.033577680587768555,0.03379964828491211,STABILIZE
0.03,0.003,0,-0.007584745550309267,-0.003664545804542307,-2.2754236650927803e-05,-0.0,-0.0036873000411932347,0.03,0.003,0,-0.007200105214924349,-0.003471016722711865,-2.1600315644773048e-05,-0.0,-0.003492617038356638,0.2,0.001,0,-0.007350765005572316,-0.023391679122094083,-7.350765005572316e-06,-0.0,-0.023399029887099656,0.002,8e-05,0,-0.011464898235328126,-0.00038752060007744116,-9.171918588262501e-07,-0.0,-0.0003884377919362674,-0.11570055742372884,0.0,0.11570055742372884,-0.1221515268180769,0.0,0.1221515268180769,-0.19376030003872058,0.0,0.19376030003872058,-0.1169583956104704,0,0.1169583956104704,-0.0036944218647729974,0.003485082847722552,0.023399029887099656,0.4,0.03598165512084961,0.06977272033691406,STABILIZE
0.03,0.003,0,-0.01210634283301406,-0.004054564163231511,-3.631902849904218e-05,-0.0,-0.004090883191730553,0.03,0.003,0,-0.011426553169695812,-0.0037899006354959125,-3.427965950908744e-05,-0.0,-0.003824180295005,0.2,0.001,0,-0.011596184303566074,-0.025379416265690458,-1.1596184303566075e-05,-0.0,-0.025391012449994022,0.002,8e-05,0,-0.019031544970338356,-0.00045233948343807284,-1.5225235976270686e-06,-0.0,-0.0004538620070356999,-0.12633002118319708,0.0,0.12633002118319708,-0.1351521387743837,0.0,0.1351521387743837,-0.22616974171903642,0.0,0.22616974171903642,-0.1268970813284523,0,0.1268970813284523,-0.004099342838463422,0.0038151105501448767,0.025391012449994022,0.4,0.033455610275268555,0.10320091247558594,STABILIZE
0.03,0.003,0,-0.016966948169534382,-0.004358929037364539,-5.090084450860315e-05,-0.0,-0.004409829881873142,0.03,0.003,0,-0.015962767376727124,-0.004068019198795876,-4.7888302130181374e-05,-0.0,-0.004115907500926057,0.2,0.001,0,-0.016136651191212256,-0.02714555299117237,-1.6136651191212257e-05,-0.0,-0.027161689642363582,0.002,8e-05,0,-0.02769148388465209,-0.0005177415374141978,-2.2153187107721676e-06,-0.0,-0.00051995685612497,-0.13560063995986252,0.0,0.13560063995986252,-0.14529763457881797,0.0,0.14529763457881797,-0.2588707687070989,0.0,0.2588707687070989,-0.13572776495586183,0,0.13572776495586183,-0.004419567657903943,0.004105449532079298,0.027161689642363582,0.4,0.033452749252319336,0.13667058944702148,STABILIZE
0.03,0.003,0,-0.022126540404848023,-0.00463042280116361,-6.637962121454408e-05,-0.0,-0.004696802422378154,0.03,0.003,0,-0.020694997354869245,-0.004246890954127355,-6.208499206460773e-05,-0.0,-0.004308975946191963,0.2,0.001,0,-0.020907095208558928,-0.02854123832811477,-2.0907095208558927e-05,-0.0,-0.028562145423323332,0.002,8e-05,0,-0.03738285418025089,-0.0005798280166938103,-2.9906283344200715e-06,-0.0,-0.0005828186450282304,-0.14156303180424518,0.0,0.14156303180424518,-0.15434742670545368,0.0,0.15434742670545368,-0.2899140083469051,0.0,0.2899140083469051,-0.14270619164057385,0,0.14270619164057385,-0.004707520178688293,0.004297264300338154,0.028562145423323332,0.4,0.03342843055725098,0.1700732707977295,STABILIZE
0.03,0.003,0,-0.027425626270371088,-0.004751983460640309,-8.227687881111326e-05,-0.0,-0.004834260339451423,0.03,0.003,0,-0.025521210048229347,-0.004327931926069239,-7.656363014468804e-05,-0.0,-0.004404495556213927,0.2,0.001,0,-0.025743443402651018,-0.028913473268726633,-2.574344340265102e-05,-0.0,-0.028939216712129283,0.002,8e-05,0,-0.04794999519814883,-0.0006317426642711224,-3.835999615851907e-06,-0.0,-0.0006355786638869743,-0.1442643975356413,0.0,0.1442643975356413,-0.1583994486880103,0.0,0.1583994486880103,-0.3158713321355612,0.0,0.3158713321355612,-0.14456736634363315,0,0.14456736634363315,-0.004845358259032091,0.004392283856484085,0.028939216712129283,0.4,0.033453941345214844,0.2035517692565918,STABILIZE
0.03,0.003,0,-0.03293265488242705,-0.004914221633310327,-9.879796464728114e-05,-0.0,-0.0050130195979576075,0.03,0.003,0,-0.030529754287280428,-0.004469396871673008,-9.158926286184128e-05,-0.0,-0.004560986134534849,0.2,0.001,0,-0.03073239982953539,-0.029679450665362008,-3.073239982953539e-05,-0.0,-0.029710183065191544,0.002,8e-05,0,-0.05968124531501958,-0.0006978955703249667,-4.774499625201567e-06,-0.0,-0.0007026700699501683,-0.1489798957224336,0.0,0.1489798957224336,-0.1638073877770109,0.0,0.1638073877770109,-0.34894778516248337,0.0,0.34894778516248337,-0.14839725332681003,0,0.14839725332681003,-0.005024815818943568,0.004547987026654834,0.029710183065191544,0.4,0.033618927001953125,0.23717355728149414,STABILIZE
0.03,0.003,0,-0.03882235112878161,-0.005281767031658713,-0.00011646705338634483,-0.0,-0.005398234085045058,0.03,0.003,0,-0.035476732209850335,-0.004436355255832711,-0.000106430196629551,0.0,-0.004542785452462263,0.2,0.001,0,-0.035805853300662875,-0.030331840737447848,-3.5805853300662876e-05,-0.0,-0.03036764659074851,0.002,8e-05,0,-0.07315983518688605,-0.0008058227865603659,-5.852786814950885e-06,-0.0,-0.0008116755733753167,-0.14787850852775705,0.0,0.14787850852775705,-0.17605890105529043,0.0,0.17605890105529043,-0.40291139328018294,0.0,0.40291139328018294,-0.15165920368723923,0,0.15165920368723923,-0.005410239697098329,0.00452848068605646,0.03036764659074851,0.4,0.03345298767089844,0.2706429958343506,STABILIZE
0.03,0.003,0,-0.04475752260999544,-0.005317507953506589,-0.00013427256782998632,-0.0,-0.005451780521336575,0.03,0.003,0,-0.04036820269850604,-0.0043824232054791344,-0.00012110460809551811,0.0,-0.004503527813574652,0.2,0.001,0,-0.0408214363027374,-0.02995746355930535,-4.08214363027374e-05,0.0,-0.029998284995608086,0.002,8e-05,0,-0.08748522248049727,-0.0008556378543507094,-6.998817798439782e-06,-0.0,-0.0008626366721491492,-0.14608077351597115,0.0,0.14608077351597115,-0.1772502651168863,0.0,0.1772502651168863,-0.4278189271753547,0.0,0.4278189271753547,-0.14978731779652674,0,0.14978731779652674,-0.005463535369050678,0.00448925994921186,0.029998284995608086,0.4,0.033484697341918945,0.3041212558746338,STABILIZE
0.03,0.003,0,-0.05077861687870495,-0.005393413633002507,-0.00015233585063611485,-0.0,-0.005545749483638621,0.03,0.003,0,-0.045254536929503444,-0.00437694885360376,-0.00013576361078851033,0.0,-0.004512712464392271,0.2,0.001,0,-0.045859105565433725,-0.030083384478446735,-4.585910556543372e-05,-0.0,-0.03012924358401217,0.002,8e-05,0,-0.10281099928078605,-0.0009152074339774676,-8.224879942462885e-06,-0.0,-0.0009234323139199305,-0.14589829512012534,0.0,0.14589829512012534,-0.1797804544334169,0.0,0.1797804544334169,-0.4576037169887338,0.0,0.4576037169887338,-0.15041692239223367,0,0.15041692239223367,-0.005557577450379846,0.004498137837437716,0.03012924358401217,0.4,0.03349137306213379,0.33762598037719727,STABILIZE
