E-kp,E-ki,E-kd,E-I-Tot,E-P,E-I,E-D,E-PID,N-kp,N-ki,N-kd,N-I-Tot,N-P,N-I,N-D,N-PID,Y-kp,Y-ki,Y-kd,Y-I-Tot,Y-P,Y-I,Y-D,Y-PID,D-kp,D-ki,D-kd,D-I-Tot,D-P,D-I,D-D,D-PID,errorN,desiredN,actualN,errorE,desiredE,actualE,errorD,desiredD,actualD,errorY,desiredY,actualY,roll,pitch,yaw-rate,thrust,dt,Time,Mode
0.025,0.002,0.005,-0.00284466937313227,-0.002117780893304515,-5.68933874626454e-06,-0.012613053606598179,-0.014736523838648959,0.03,0.002,0.006,-0.0027225122090072996,-0.0024322057498057806,-5.445024418014599e-06,-0.014485701330843724,-0.01692335210506752,0.2,0,0,-0.0027574858126716735,-0.01642300036071801,-0.0,-0.0,-0.01642300036071801,0.002,8e-05,0.0,-0.003953808837456261,-0.00023548046436127097,-3.1630470699650093e-07,-0.0,-0.00023579676906826746,-0.08107352499352602,0.0,0.08107352499352602,-0.0847112357321806,0.0,0.0847112357321806,-0.11774023218063548,0.0,0.11774023218063548,-0.08211500180359005,0,0.08211500180359005,-0.014760762857446088,0.01690221468285746,0.01642300036071801,0.4,0.033580780029296875,0.033835649490356445,STABILIZE
0.025,0.002,0.005,-0.0062573130751072846,-0.0025535857238781394,-1.251462615021457e-05,-0.0026088044130851036,-0.005174904763113457,0.03,0.002,0.006,-0.005987838272803293,-0.0029320224723692044,-1.1975676545606585e-05,-0.002991990863985869,-0.00593598901290068,0.2,0,0,-0.006032759838956668,-0.019606366736661975,-0.0,-0.0,-0.019606366736661975,0.002,8e-05,0.0,-0.00898843741330079,-0.00030138172699048775,-7.190749930640633e-07,-0.0,-0.0003021008019835518,-0.09773408241230681,0.0,0.09773408241230681,-0.10214342895512557,0.0,0.10214342895512557,-0.15069086349524388,0.0,0.15069086349524388,-0.09803183368330987,0,0.09803183368330987,-0.005185053531740475,0.005927126178980632,0.019606366736661975,0.4,0.03341031074523926,0.0671694278717041,STABILIZE
0.025,0.002,0.005,-0.010592773114507351,-0.0032349847334865395,-2.11855462290147e-05,-0.004067509096545245,-0.0073236793762608,0.03,0.002,0.006,-0.01016012933672495,-0.003735879774544049,-2.03202586734499e-05,-0.004798505490636967,-0.008554705523854466,0.2,0,0,-0.01019728117384748,-0.024859484932565578,-0.0,-0.0,-0.024859484932565578,0.002,8e-05,0.0,-0.016280297304916497,-0.0004352766297228073,-1.3024237843933199e-06,-0.0,-0.0004365790535072006,-0.12452932581813496,0.0,0.12452932581813496,-0.12939938933946157,0.0,0.12939938933946157,-0.21763831486140364,0.0,0.21763831486140364,-0.12429742466282788,0,0.12429742466282788,-0.007342220700297487,0.008538797420846626,0.024859484932565578,0.4,0.033504486083984375,0.10067200660705566,STABILIZE
0.025,0.002,0.005,-0.015081710424833274,-0.0033436752282840574,-3.016342084966655e-05,-0.0006476824065569502,-0.004021521055690674,0.03,0.002,0.006,-0.014476156051083393,-0.0038578551523673872,-2.8952312102166787e-05,-0.000726846504806945,-0.004613653969276499,0.2,0,0,-0.01448263486261438,-0.025536254989536007,-0.0,-0.0,-0.025536254989536007,0.002,8e-05,0.0,-0.02429042475969435,-0.0004773203614909758,-1.9432339807755483e-06,-0.0,-0.00047926359547175134,-0.12859517174557958,0.0,0.12859517174557958,-0.13374700913136228,0.0,0.13374700913136228,-0.2386601807454879,0.0,0.2386601807454879,-0.12768127494768003,0,0.12768127494768003,-0.004031792398746661,0.0046046807275850156,0.025536254989536007,0.4,0.03356289863586426,0.13425970077514648,STABILIZE
0.025,0.002,0.005,-0.019681225336928496,-0.0034342380914325708,-3.936245067385699e-05,-0.0005409517138008676,-0.004014552255907296,0.03,0.002,0.006,-0.0189034683188887,-0.003966795122532853,-3.78069366377774e-05,-0.0006507221780939395,-0.00465532423726457,0.2,0,0,-0.018905920386337118,-0.02642124819711668,-0.0,-0.0,-0.02642124819711668,0.002,8e-05,0.0,-0.032993118022565784,-0.0005198308303828011,-2.639449441805263e-06,-0.0,-0.0005224702798246064,-0.13222650408442843,0.0,0.13222650408442843,-0.13736952365730282,0.0,0.13736952365730282,-0.25991541519140055,0.0,0.25991541519140055,-0.13210624098558338,0,0.13210624098558338,-0.004025275304586989,0.004646055562706437,0.02642124819711668,0.4,0.03348278999328613,0.1677563190460205,STABILIZE
0.025,0.002,0.005,-0.024600749535962883,-0.0036792518145049623,-4.9201499071925766e-05,-0.0014659420687385255,-0.005194395382315414,0.03,0.002,0.006,-0.02352488183905429,-0.004147558192636056,-4.704976367810858e-05,-0.0010815238657482242,-0.005276131822062389,0.2,0,0,-0.023534769924864182,-0.027694878406393803,-0.0,-0.0,-0.027694878406393803,0.002,8e-05,0.0,-0.0426945019995603,-0.0005804436877464284,-3.4155601599648243e-06,-0.0,-0.0005838592479063933,-0.13825193975453523,0.0,0.13825193975453523,-0.14717007258019849,0.0,0.14717007258019849,-0.2902218438732142,0.0,0.2902218438732142,-0.138474392031969,0,0.138474392031969,-0.00520713173460035,0.005263562433382644,0.027694878406393803,0.4,0.03342747688293457,0.20115041732788086,STABILIZE
0.025,0.002,0.005,-0.029752750767900633,-0.0038512506639056393,-5.9505501535801266e-05,-0.0010285877710416943,-0.004939343936483135,0.03,0.002,0.006,-0.028424080028989253,-0.004394728828392559,-5.6848160057978504e-05,-0.0014781301978799067,-0.0059297071863304435,0.2,0,0,-0.02848952714225138,-0.029630446366607967,-0.0,-0.0,-0.029630446366607967,0.002,8e-05,0.0,-0.0535296827424822,-0.0006479656374464126,-4.282374619398577e-06,-0.0,-0.0006522480120658112,-0.14649096094641864,0.0,0.14649096094641864,-0.15405002655622557,0.0,0.15405002655622557,-0.3239828187232063,0.0,0.3239828187232063,-0.14815223183303983,0,0.14815223183303983,-0.004954660113198619,0.005916915497213921,0.029630446366607967,0.4,0.03344368934631348,0.23461627960205078,STABILIZE
0.025,0.002,0.005,-0.03507669410905099,-0.003980491139189204,-7.015338821810198e-05,-0.0007730218504987675,-0.004823666377906073,0.03,0.002,0.006,-0.033531410945116885,-0.0045822468393498204,-6.706282189023377e-05,-0.0011215953788005337,-0.005770905040040588,0.2,0,0,-0.03370047272370332,-0.031168059289353418,-0.0,-0.0,-0.031168059289353418,0.002,8e-05,0.0,-0.06539104499764668,-0.0007094598019549001,-5.231283599811735e-06,-0.0,-0.0007146910855547119,-0.1527415613116607,0.0,0.1527415613116607,-0.15921964556756815,0.0,0.15921964556756815,-0.35472990097745005,0.0,0.35472990097745005,-0.15584029644676708,0,0.15584029644676708,-0.004839344952103335,0.005757763692707379,0.031168059289353418,0.4,0.03343772888183594,0.26804018020629883,STABILIZE
0.025,0.002,0.005,-0.040583677573754036,-0.004114878070208122,-8.116735514750807e-05,-0.0008033230372550433,-0.004999368462610673,0.03,0.002,0.006,-0.03863006124241533,-0.004571720492095903,-7.726012248483067e-05,6.292321123122082e-05,-0.004586057403349512,0.2,0,0,-0.03886529682912417,-0.030873702939690308,-0.0,0.0,-0.030873702939690308,0.002,8e-05,0.0,-0.07922936883608007,-0.0008272117126362701,-6.338349506886406e-06,-0.0,-0.0008335500621431565,-0.15239068306986342,0.0,0.15239068306986342,-0.1645951228083249,0.0,0.1645951228083249,-0.413605856318135,0.0,0.413605856318135,-0.15436851469845153,0,0.15436851469845153,-0.005011706236649856,0.004572571282034652,0.030873702939690308,0.4,0.03345775604248047,0.30153346061706543,STABILIZE
0.025,0.002,0.005,-0.046619131508481945,-0.004192229877293642,-9.32382630169639e-05,-0.00042982888807840947,-0.004715297028389015,0.03,0.002,0.006,-0.04427045926698039,-0.004701388569768084,-8.854091853396078e-05,-0.0007205401883304199,-0.005510469676632465,0.2,0,0,-0.044516814951554066,-0.03140438267761899,-0.0,-0.0,-0.03140438267761899,0.002,8e-05,0.0,-0.09521320481402114,-0.0008881905548800302,-7.6170563851216915e-06,-0.0,-0.000895807611265152,-0.1567129523256028,0.0,0.1567129523256028,-0.16768919509174568,0.0,0.16768919509174568,-0.4440952774400151,0.0,0.4440952774400151,-0.15702191338809493,0,0.15702191338809493,-0.004730381016406624,0.005497526494946615,0.03140438267761899,0.4,0.03599190711975098,0.3374931812286377,STABILIZE
