Mode,Time,Freq,time2delay,actualDelay,North-Desired,East-Desired,Down-Desired,Roll-UAV,Pitch-UAV,Yaw-UAV,Roll-Control,Pitch-Control,Yaw-Control,Thrust-Control,North-Pos,East-Pos,Down-Pos,Yaw-Ang,North-Vel,East-Vel,Down-Vel,Yaw-Vel,North-Acc,East-Acc,Down-Acc,North-Raw,East-Raw,Down-Raw,Yaw-Raw,North-Dif,East-Dif,Down-Dif,Yaw-Dif,Landing-State,Q-Size,Kalman-Time,Kalman-Dt
STABILIZE,0.0343632698059082,29.108514004941288,0.03331616719563802,0.03342866897583008,0,0,0.0,5.894554852784908,-36.03711283464653,8.232147822634044,0,0,0.0,0.0,0.02537531519068308,0.024993385752502963,0.02889236948656839,0.025432853498259342,-0.27473042719066143,-0.08049229509197176,1.7917752265930176,0.22488205743196577,-3.452138602733612,-0.16329949721693993,19.29769515991211,0.0,0.0,0.0,0.0,0,0,0,0,False,0,0.05854058265686035,0.034927978515625
STABILIZE,0.06801390647888184,29.720488928255094,0.03229406674702962,0.032723426818847656,0,0,0.0,5.8946218740161385,-36.03705819313317,8.25075752680139,0,0,0.0,0.0,0.05040879880290764,0.05007265815884344,0.062073731281621136,0.05163505540113336,-0.27473042719066143,-0.08049229509197176,1.7917752265930176,0.22488205743196577,-3.452138602733612,-0.16329949721693993,19.29769515991211,0.0,0.0,0.0,0.0,0,0,0,0,False,0,0.08734393119812012,0.034927978515625
STABILIZE,0.10160589218139648,29.764780186637335,0.03241446812947591,0.03274178504943848,0,0,0.0,5.894390928244828,-36.036737174242184,8.286298416147552,0,0,0.0,0.0,0.07202691572182711,0.07170017879852812,0.095744590458095,0.07465394733461074,0.036939120036549866,0.0708710344042629,2.1001577377319336,0.2752874661244847,1.5201030299067497,-1.178759802132845,24.169178307056427,0.0,0.0,0.0,0.0,0,0,0,0,False,1,0.11601138114929199,0.034928955078125
STABILIZE,0.13608646392822266,29.004245902772976,0.03249338467915853,0.03369474411010742,0,0,0.0,5.892990739464975,-36.03658691008044,8.323761149971425,0,0,0.0,0.0,0.10311980081414093,0.1007478245659169,0.15464742898914913,0.10735782210993396,0.06729526212438941,-0.3581223078072071,1.6193024814128876,0.08586452253162526,2.7083756402134895,-0.6134052760899067,19.742533564567566,0.0,0.0,0.0,0.0,0,0,0,0,False,0,0.17340731620788574,0.0348515625
STABILIZE,0.16962146759033203,29.81958821522011,0.032533915837605794,0.032666683197021484,0,0,0.0,5.894033623973871,-36.03626589118945,8.341952505052108,0,0,0.0,0.0,0.11603826134690291,0.11240629475113334,0.18743876187513728,0.12135020251152087,-0.10843889322131872,-0.24838759563863277,1.8641036003828049,-0.03551522277592091,-4.364505782723427,-0.06409090128727257,24.030078947544098,0.0,0.0,0.0,0.0,0,0,0,0,False,0,0.20208144187927246,0.03492822265625
STABILIZE,0.20317649841308594,29.80263756252842,0.03244975407918294,0.0326228141784668,0,0,0.0,5.896698251523823,-36.03524819300312,8.359336190263438,0,0,0.0,0.0,0.1265814128121033,0.12149287513259038,0.2202818566879185,0.13300332433241369,-0.10843889322131872,-0.24838759563863277,1.8641036003828049,-0.03551522277592091,-4.364505782723427,-0.06409090128727257,24.030078947544098,0.0,0.0,0.0,0.0,0,0,0,0,False,0,0.2306690216064453,0.03492822265625
STABILIZE,0.23658180236816406,29.934084129091193,0.032376797993977864,0.0325009822845459,0,0,0.0,5.896569758590061,-36.035227702435606,8.394895862629816,0,0,0.0,0.0,0.13656946578038628,0.13123030813551398,0.25250741718470215,0.14306038083454808,0.09869490750133991,0.13560503721237183,1.795758493244648,0.03423408205886751,-4.908497259020805,0.746329128742218,25.604137778282166,0.0,0.0,0.0,0.0,0,0,0,0,False,0,0.25963735580444336,0.02993896484375
STABILIZE,0.2699744701385498,29.9477630056978,0.03241566022237142,0.0325167179107666,0,0,0.0,5.895239579249202,-36.03581509870423,8.413031722423492,0,0,0.0,0.0,0.14303709462478675,0.13727876661460528,0.278447903906447,0.14693198758725085,0.20357230678200722,0.18706844421103597,1.8005287274718285,-0.13800378541712252,0.502706877887249,-1.284071896225214,23.938004672527313,0.0,0.0,0.0,0.0,0,0,0,0,False,0,0.2883434295654297,0.034927734375
STABILIZE,0.3043782711029053,29.070383487777324,0.03244665463765462,0.03291893005371094,0,0,0.0,5.895156763205516,-36.03510134393596,8.43261814364215,0,0,0.0,0.0,0.15796755445861463,0.14997153157065674,0.34535677186705505,0.15871799225011377,0.1541053527034819,0.12182274367660284,2.0188648253679276,0.025656978627131434,0.9869009256362915,0.6904681213200092,24.053560197353363,0.0,0.0,0.0,0.0,0,0,0,0,False,0,0.34564876556396484,0.034928955078125
STABILIZE,0.3424537181854248,26.261013298605025,0.031824620564778645,0.03706526756286621,0,0,0.0,5.892234722901219,-36.034428570302715,8.470008306706092,0,0,0.0,0.0,0.1619128152654988,0.15457389819388384,0.3735846693029943,0.16240166034196832,-0.004774716217070818,0.08838067296892405,1.5139322727918625,-0.009720186282147951,-8.227720111608505,2.4350738152861595,22.937841713428497,0.0,0.0,0.0,0.0,0,0,0,0,False,0,0.37415075302124023,0.02993798828125
