Mode,Time,Freq,time2delay,actualDelay,North-Desired,East-Desired,Down-Desired,Roll-UAV,Pitch-UAV,Yaw-UAV,Roll-Control,Pitch-Control,Yaw-Control,Thrust-Control,North-Pos,East-Pos,Down-Pos,Yaw-Ang,North-Vel,East-Vel,Down-Vel,Yaw-Vel,North-Acc,East-Acc,Down-Acc,North-Avg,East-Avg,Down-Avg,Yaw-Avg,North-Dif,East-Dif,Down-Dif,Yaw-Dif,North-One,East-One,Down-One,Yaw-One,North-Two,East-Two,Down-Two,Yaw-Two,Landing-State,Q-Size,Kalman-Time,Kalman-Dt,CH1-Thrust,CH2-Roll,CH3-Pitch,CH4-Yaw
STABILIZE,0.37149953842163086,29.54942159473588,0.03235796292622884,0.03284049034118652,-10,40,10,1.7676474076705992,-1.2811137164618447,1.1374584030737862,3.9998125086834606,1.745468155974488,0.0012640928239277714,0.5191509253968379,-0.06370954041872144,0.016537179543446152,0.563967675134252,0.006155244690118265,-0.23900861851871014,-0.03547237429302186,1.034734770655632,0.09946789147044363,-7.217232882976532,0.35809949040412903,16.34969711303711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1,3.8301005363464355,0.034916015625,0,0,0,0
STABILIZE,0.4049251079559326,29.918710321706257,0.03231790860493978,0.032450199127197266,-10,40,10,1.768132457823376,-1.2809669741163952,1.1381516672745424,3.999782152775661,1.7492259793226232,0.0014651384731811457,0.5191369854988926,-0.06440611740431706,0.019564792740203295,0.5835439843423519,0.007136587518939924,-0.14356246683746576,-0.012220782809890807,1.300197746604681,-0.09128481124655928,0.43747397139668465,-1.6321105882525444,13.11599314212799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,3.8872592449188232,0.034916748046875,0,0,0,0
STABILIZE,0.43840789794921875,29.865664096155626,0.03232863744099935,0.032460689544677734,-10,40,10,1.7684772756547558,-1.2800922830158104,1.1387901832402327,3.9997325642807415,1.7516363332071125,0.0017935351517628648,0.5191612327684982,-0.06723816812750241,0.020588374487377988,0.5840163791881045,0.008749310407123121,-0.2792022190988064,0.09306943393312395,1.2091070413589478,0.09801624281808452,-2.9154259711503983,0.39874641224741936,15.864625573158264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,3.916093349456787,0.034917236328125,0,0,0,0
STABILIZE,0.4718906879425049,29.865664096155626,0.03229883511861165,0.03242802619934082,-10,40,10,1.7671251116425049,-1.2809036881448668,1.1390844149830723,3.9996831022496506,1.7540033151128094,0.0021213631703723237,0.5191850862809979,-0.07007724315746847,0.021612580260466592,0.5846839514333395,0.010353826200868643,-0.2792022190988064,0.09306943393312395,1.2091070413589478,0.09801624281808452,-2.9154259711503983,0.39874641224741936,15.864625573158264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,3.9449005126953125,0.034917236328125,0,0,0,0
STABILIZE,0.5054090023040771,29.835496973275195,0.03226593335469564,0.03241443634033203,-10,40,10,1.7675027997592654,-1.2808892807145862,1.1396689297656373,3.9997325038796205,1.7609224493830595,0.0017974556840582238,0.5192183697142506,-0.06827000589226115,0.020469636659414172,0.5806663710851863,0.008705121461932459,-0.030709055135957897,-0.022801281011197716,0.9496783837676048,-0.07550083104404161,-0.30973125249147415,0.33704142551869154,15.333889424800873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,3.974823474884033,0.029927978515625,0,0,0,0
STABILIZE,0.5387706756591797,29.97344462389412,0.03220704396565755,0.03236103057861328,-10,40,10,1.7669921363971013,-1.2808421097206308,1.140037226372289,3.9997217295744227,1.765734163563369,0.0018686961699528153,0.5192628784451452,-0.07011428432475106,0.017539421064532934,0.5710232584328487,0.009031126072214202,-0.24851702619343996,-0.11552253272384405,0.7785718888044357,0.03473180874925905,-1.1923877522349358,0.33674752339720726,16.903014481067657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,4.0031678676605225,0.034916748046875,0,0,0,0
STABILIZE,0.5723259449005127,29.80009662659505,0.03234127362569173,0.03260469436645508,-10,40,10,1.7676209406875656,-1.2808671893214896,1.141909978865342,3.999682339626887,1.7710739881337523,0.0021251088648501027,0.5192974357127305,-0.07024163095654165,0.016185461568698163,0.5664169174664364,0.010278670762948756,-0.1328061451204121,-0.03593777073547244,0.8838970214128494,0.08186726104158108,-1.3625886291265488,-1.8031515181064606,10.492762923240662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,4.033536911010742,0.034917236328125,0,0,0,0
STABILIZE,0.605792760848999,29.88183495650563,0.032353909810384114,0.0324864387512207,-10,40,10,1.768350810433405,-1.280941574350419,1.1427892589992752,3.999759498707935,1.7785235281585856,0.0016243622798490008,0.5193261969604135,-0.06825568115561848,0.01304789395019183,0.5646620833096613,0.007749014699122296,-0.18959552980959415,-0.07086788536980748,1.1118264868855476,-0.20207768329930634,-3.357752040028572,0.16575707122683525,14.460217952728271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,4.090967416763306,0.034917236328125,0,0,0,0
STABILIZE,0.6395654678344727,29.60970823067637,0.03235462506612142,0.032835960388183594,-10,40,10,1.768868410706445,-1.2823222330581137,1.1438814489362426,3.999807584669284,1.7870273153909229,0.001312723316303695,0.5193557098594689,-0.0648048032864784,0.013710714854207108,0.562658576512721,0.0061699757305879776,0.06831628270447254,0.07352590910159051,0.9907783940434456,-0.07353480378013576,2.185298502445221,0.2220550086349249,17.539241909980774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,4.119758129119873,0.034916748046875,0,0,0,0
STABILIZE,0.6731643676757812,29.76372409877945,0.03239324887593587,0.03264427185058594,-10,40,10,1.7693027680489755,-1.2821037737263792,1.1447662785988766,3.999856326224162,1.7932975355450993,0.0009999676087123588,0.51938494146621,-0.06134397093683022,0.01439721769734926,0.5607217261961454,0.004590781210138773,0.06831628270447254,0.07352590910159051,0.9907783940434456,-0.07353480378013576,2.185298502445221,0.2220550086349249,17.539241909980774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,4.1485395431518555,0.034916748046875,0,0,0,0
STABILIZE,0.706578254699707,29.925327663582074,0.032358439763387044,0.032488346099853516,-10,40,10,1.7696690369432173,-1.2825639577217087,1.1445149489817614,3.999946832901232,1.7981795518507107,0.0004217709351928188,0.5194071815567508,-0.06255476576997605,0.017293184592871637,0.5622308139912519,0.0016941303491989634,-0.19462158670648932,0.19695619121193886,1.1811544187366962,-0.1480843575594812,-5.153417587280273,0.08931130869314075,14.481282234191895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,4.177096366882324,0.029928955078125,0,0,0,0
STABILIZE,0.7400703430175781,29.8582228739838,0.03240969975789388,0.032540321350097656,-10,40,10,1.7701854632774938,-1.2825620367310047,1.144901815165219,4.000098780222669,1.8057623970538343,-0.0005459635301526874,0.519434291354935,-0.05813082292500079,0.01720096788241909,0.5613169825077993,-0.0031340485328079093,0.11238966835662723,0.032216316321864724,1.190088875591755,-0.2642397151832684,-3.540261462330818,0.17836481565609574,15.722696483135223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,4.205832481384277,0.034916259765625,0,0,0,0
STABILIZE,0.7735307216644287,29.885667462324985,0.032361777623494466,0.03248476982116699,-10,40,10,1.7701820481829087,-1.2823676965047766,1.1457474779618313,4.000253439689382,1.812131499454862,-0.0015269066097879187,0.5194554188798368,-0.054008963932750335,0.017203338748559043,0.5633659849609793,-0.008011992368159873,0.11238966835662723,0.032216316321864724,1.190088875591755,-0.2642397151832684,-3.540261462330818,0.17836481565609574,15.722696483135223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,4.234469890594482,0.034916259765625,0,0,0,0
STABILIZE,0.8070275783538818,29.85354743195536,0.03234580357869466,0.032558441162109375,-10,40,10,1.7705481036337392,-1.2809067830743344,1.14650114664806,4.000412389316469,1.8142437559182774,-0.002537323358853125,0.5194516531594352,-0.05540385138211728,0.016538629819039165,0.5778800404669948,-0.013020438455031431,-0.28105531819164753,-0.07617194787599146,1.0686016641557217,0.027553369978014896,-6.759467720985413,-0.07777783903293312,14.079244434833527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,4.292017698287964,0.029928955078125,0,0,0,0
STABILIZE,0.8405046463012695,29.873109028232815,0.032384665807088216,0.03250765800476074,-10,40,10,1.7701155605602068,-1.2815121085895267,1.146364329421248,4.000344334562661,1.8152510212761488,-0.002113739594659524,0.5194942417081171,-0.0592376720711366,0.01808383353921174,0.5692108652509232,-0.010866153043389204,-0.33929243218153715,0.12276060879230499,0.8589506149291992,0.10170295748451791,-0.7414956111460924,-0.1437754835933447,12.14909702539444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,4.320743799209595,0.034916015625,0,0,0,0
STABILIZE,0.8739254474639893,29.92105807574601,0.03233960469563802,0.032468318939208984,-10,40,10,1.769715994493761,-1.2820038822097677,1.1464460782478767,4.00031945107808,1.821374131028981,-0.001956664425722209,0.5195258527270866,-0.058466138882214046,0.018875590241059517,0.5660238351043815,-0.010047180511189375,-0.07728791097179055,0.07800649618729949,0.9828421287238598,0.03906724130944489,0.5390410777181387,-0.17492783954367042,10.345382988452911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,4.349501609802246,0.029928955078125,0,0,0,0
STABILIZE,0.9074153900146484,29.860348559061396,0.03237107594807943,0.03251314163208008,-10,40,10,1.7703623011439735,-1.282195234228234,1.1470666649669958,4.000289612563275,1.824972182026557,-0.0017714980200535914,0.5195621872685767,-0.05745561600811715,0.0195551030846018,0.560490906388555,-0.009090929023131173,-0.07728791097179055,0.07800649618729949,0.9828421287238598,0.03906724130944489,0.5390410777181387,-0.17492783954367042,10.345382988452911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,4.378115892410278,0.029928955078125,0,0,0,0
STABILIZE,0.9408779144287109,29.883964005044422,0.03232744534810384,0.03245735168457031,-10,40,10,1.7713080689006089,-1.2825878633838037,1.1468305965538073,4.0002324743678255,1.8287414187593152,-0.0014146997967744404,0.5196003253657161,-0.056488133694943335,0.018406524891296752,0.5540612923299818,-0.0072825762080459926,-0.07612034096382558,-0.02326538524357602,0.9052780456840992,0.08791203181789525,-4.073857888579369,-2.1837087348103523,8.792412281036377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,4.406773328781128,0.034917236328125,0,0,0,0
STABILIZE,0.9745798110961914,29.67255028191832,0.03233078320821126,0.032547950744628906,-10,40,10,1.7706708335953878,-1.2833490025894372,1.1476439226735677,4.000168097130103,1.8355079230673554,-0.0010110352187458545,0.5196282331699217,-0.05500860962757396,0.015404935371010654,0.5527753039348472,-0.005246665004491434,-0.030636705923825502,-0.13342173770070076,1.025618240237236,0.10542599088145005,-0.25154133327305317,-0.11485251598060131,9.86468493938446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,4.435365200042725,0.029928955078125,0,0,0,0
STABILIZE,1.0080320835113525,29.891418064681652,0.032167943318684895,0.03230476379394531,-10,40,10,1.7708949491775288,-1.2838150562785846,1.1484761385352513,4.000249867776551,1.8519102705608677,-0.0015127906509917154,0.5196621271632589,-0.03996173676122627,0.02079289147885082,0.5485320163550105,-0.007729469235181196,0.3077194560319185,0.1881602220237255,1.0324779897928238,-0.08028321744309347,4.64741438627243,0.07118070498108864,17.600518465042114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,4.493446588516235,0.034916015625,0,0,0,0
STABILIZE,1.0414929389953613,29.887158146759965,0.0321836789449056,0.03238320350646973,-10,40,10,1.7714550246894698,-1.2838770615896438,1.1481207552549992,4.000227722763613,1.8574842562662257,-0.0013762652901983703,0.5196919959935061,-0.038569335624700274,0.020590046114014715,0.5462262423387879,-0.007023387290515156,-0.032171461498364806,0.021077202109154314,0.9348870255053043,0.03118434923360392,-5.579907074570656,-0.2226842101663351,9.115193039178848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,4.525426149368286,0.034917236328125,0,0,0,0
STABILIZE,1.0749294757843018,29.906124107836774,0.0322299321492513,0.03237462043762207,-10,40,10,1.7717013383864135,-1.2832153870137988,1.1490863732489096,4.000379367613935,1.8608597584565687,-0.002315033868119869,0.5197159274879122,-0.039827971787025754,0.016504435623554664,0.5469136407624331,-0.011678151580029203,-0.17883654218167067,-0.19866807851940393,1.1014225892722607,-0.27412323903611485,2.0111780613660812,-0.12793029891327024,14.003665745258331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,4.554444789886475,0.034916748046875,0,0,0,0
STABILIZE,1.1082773208618164,29.98544445874262,0.032270224889119466,0.0323944091796875,-10,40,10,1.7705627245074311,-1.2830340668356761,1.1489731415190756,4.000397145260451,1.8627013100536378,-0.0024302088337465623,0.5197499589247965,-0.04391477278683383,0.01848442251767042,0.5425442893458242,-0.012213198147620029,-0.33530276268720627,0.14754538424313068,0.809977576136589,-0.0394353811685913,-1.4091704972088337,-0.24434756487607956,7.9043857753276825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,4.58278226852417,0.029927978515625,0,0,0,0
STABILIZE,1.1416640281677246,29.952254111530852,0.03236082394917806,0.03248333930969238,-10,40,10,1.771090676785932,-1.2830525296907762,1.1501698120060029,4.000445977905988,1.8687242534885673,-0.002730780013392164,0.5197771702735551,-0.04108227924861762,0.016624513496848785,0.5415855423942101,-0.013670357165109507,0.05659395828843117,-0.06775262299925089,1.145165879279375,-0.10141015981459989,-0.5656103603541851,-0.4692628048360348,0.15899259597063065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,4.611536502838135,0.034917236328125,0,0,0,0
STABILIZE,1.175187587738037,29.83019216818628,0.03240850766499837,0.03254222869873047,-10,40,10,1.7722518089448343,-1.2831594648399691,1.152842763849005,4.000496232217589,1.870659964860216,-0.003045807909820097,0.5197971772394794,-0.0345972030098828,0.014403525539002806,0.5442485115115887,-0.01519461179099206,0.27683270163834095,-0.0939495803322643,1.1904716491699219,-0.09838823466379899,3.7818267941474915,-0.2479430753737688,10.84911823272705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,4.640420198440552,0.029928955078125,0,0,0,0
STABILIZE,1.208658218383789,29.877577769388033,0.03234723409016927,0.032514333724975586,-10,40,10,1.7730022759798894,-1.283459352833215,1.1530556736520392,4.000542075088667,1.8790610810551103,-0.003322691566699383,0.5198223160732093,-0.028186231556624027,0.012171323588795552,0.5443390229706426,-0.016523722165458003,0.27683270163834095,-0.0939495803322643,1.1904716491699219,-0.09838823466379899,3.7818267941474915,-0.2479430753737688,10.84911823272705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,4.669066905975342,0.029928955078125,0,0,0,0
STABILIZE,1.2420742511749268,29.925541174959687,0.03235939343770345,0.0325016975402832,-10,40,10,1.7739792064746127,-1.2832737637868612,1.154291190839871,4.000657844468171,1.8860760298861727,-0.0040266730979885415,0.5198484221177577,-0.02564170199115525,0.014911701540429955,0.5439379890306483,-0.019976808573077362,0.058529130183160305,0.1967952586710453,1.1480395682156086,-0.22625076330861285,1.7501790076494217,1.918729580938816,16.674916446208954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1,4.697633266448975,0.044892822265625,0,0,0,0
STABILIZE,1.2761168479919434,29.37907750499072,0.03240946133931478,0.03288578987121582,-10,40,10,1.774671403458311,-1.2823037702030136,1.154489479769213,4.000751202676392,1.8985759937483295,-0.004578740294397033,0.5198746982986973,-0.01682861549067014,0.017333139245385484,0.5435817767234795,-0.022660570991359364,0.09490752127021551,0.10127485729753971,0.95787663012743,0.02812757277575876,5.548139661550522,-0.0425624632043764,16.845226287841797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,4.75874137878418,0.034916015625,0,0,0,0
STABILIZE,1.3093624114990234,30.074887783052013,0.032138856252034505,0.032257080078125,-10,40,10,1.7756992402066922,-1.2839620120674458,1.1552330098933923,4.000728177941305,1.9042659418582024,-0.00444140708702477,0.5199015248580949,-0.013766651808286939,0.018542469359049605,0.5428111701222885,-0.02190071102365368,0.09490752127021551,0.10127485729753971,0.95787663012743,0.02812757277575876,5.548139661550522,-0.0425624632043764,16.845226287841797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,4.787363052368164,0.034916015625,0,0,0,0
STABILIZE,1.3427884578704834,29.918070089091465,0.032350810368855794,0.032488346099853516,-10,40,10,1.7762493905999956,-1.2834821912782524,1.155138988070599,4.000695725465236,1.9079601841658849,-0.004252153880678194,0.519920262903095,-0.011131742754911852,0.017008093005700668,0.5460964771982001,-0.02088455849329489,0.07455589366145432,-0.060474377823993564,1.198664028197527,0.03956616528397316,4.470705986022949,-0.031214009504765272,16.74102693796158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,4.816134929656982,0.064845947265625,0,0,0,0
STABILIZE,1.3762426376342773,29.890778999579535,0.0323672612508138,0.03245830535888672,-10,40,10,1.7762044607618617,-1.2829991688378855,1.1561313932126605,4.000585811758284,1.9105423573436606,-0.0035994665367814465,0.5199158537797367,-0.01050366960882783,0.016161902919871334,0.5609179759090788,-0.017562433831168546,-0.10339849395677447,-0.04213882202748209,0.9549975395202637,0.2129010918747568,-1.2684784829616547,-0.11988839833065867,13.792258501052856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,4.844735860824585,0.0349169921875,0,0,0,0
STABILIZE,1.409667730331421,29.91721648822728,0.032340319951375325,0.032466888427734375,-10,40,10,1.7770469219073004,-1.2832514589503528,1.1566426969050594,4.000435711798664,1.9141093576298958,-0.002703546342038637,0.5199466654185929,-0.011339446431948697,0.014752854978207832,0.5581415390165575,-0.013039229836329798,-0.10339849395677447,-0.04213882202748209,0.9549975395202637,0.2129010918747568,-1.2684784829616547,-0.11988839833065867,13.792258501052856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,4.873493432998657,0.0349169921875,0,0,0,0
STABILIZE,1.4444003105163574,28.792004173645626,0.03236535390218099,0.033802032470703125,-10,40,10,1.7768824637586913,-1.2833610621421905,1.1570830306631137,4.00039884473343,1.915797207953105,-0.0024891211337067652,0.5199757360882434,-0.010425386856787242,0.014615406265661176,0.5567315310771151,-0.011925664687050088,-0.003210059367120266,0.026793719734996557,1.022015418857336,0.026574671905039503,-2.042485401034355,-0.04303984751459211,16.282919049263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1,4.90239405632019,0.029927978515625,0,0,0,0
