E-kp,E-ki,E-kd,E-I-Tot,E-P,E-I,E-D,E-PID,N-kp,N-ki,N-kd,N-I-Tot,N-P,N-I,N-D,N-PID,Y-kp,Y-ki,Y-kd,Y-I-Tot,Y-P,Y-I,Y-D,Y-PID,D-kp,D-ki,D-kd,D-I-Tot,D-P,D-I,D-D,D-PID,errorN,desiredN,actualN,errorE,desiredE,actualE,errorD,desiredD,actualD,errorY,desiredY,actualY,roll,pitch,yaw-rate,thrust,dt,Time,Mode
0.03,0.0,0.008,-0.0032921329101209358,-0.0029439293521771877,-0.0,-0.023400486397851285,-0.026344415750028473,0.03,0.0,0.008,-0.0033576462689353785,-0.003002513469294886,-0.0,-0.023866155465191156,-0.026868668934486042,0.5,0,0.1,-0.003322528013587723,-0.049518493580871,-0.0,-0.29520668557084195,-0.34472517915171297,0.002,8e-05,0.0,-0.0046564402673473,-0.00027759574221240335,-3.7251522138778405e-07,-0.0,-0.00027796825743379115,-0.10008378230982953,0.0,0.10008378230982953,-0.09813097840590626,0.0,0.09813097840590626,-0.13879787110620168,0.0,0.13879787110620168,-0.099036987161742,0,0.099036987161742,-0.026390819443288926,0.026823091929027997,0.34472517915171297,0.4,0.03354835510253906,0.03377056121826172,STABILIZE
0.03,0.0,0.008,-0.007491756114464292,-0.0035961896254609244,-0.0,-0.004964787476822206,-0.00856097710228313,0.03,0.0,0.008,-0.0076478848617523,-0.0036737847105625413,-0.0,-0.00510949261928574,-0.008783277329848281,0.5,0,0.1,-0.007551617293100174,-0.060357029873543466,-0.0,-0.06187449028058675,-0.12223152015413022,0.002,8e-05,0.0,-0.011362094185688574,-0.00038280899467568345,-9.08967534855086e-07,-0.0,-0.0003837179622105385,-0.12245949035208471,0.0,0.12245949035208471,-0.11987298751536415,0.0,0.11987298751536415,-0.19140449733784173,0.0,0.19140449733784173,-0.12071405974708693,0,0.12071405974708693,-0.008579463204471427,0.008765221088025315,0.12223152015413022,0.4,0.0350339412689209,0.06875467300415039,STABILIZE
0.03,0.0,0.008,-0.011973587056579492,-0.003955758811438639,-0.0,-0.0028210077416497862,-0.006776766553088425,0.03,0.0,0.008,-0.012249431417505532,-0.004061422344854275,-0.0,-0.0030412193534280407,-0.0071026416982823155,0.5,0,0.1,-0.012052807264132749,-0.06621409166565592,-0.0,-0.03446377770235537,-0.10067786936801129,0.002,8e-05,0.0,-0.018984634842220974,-0.00044852104355066146,-1.518770787377678e-06,-0.0,-0.0004500398143380391,-0.13538074482847584,0.0,0.13538074482847584,-0.13185862704795462,0.0,0.13185862704795462,-0.22426052177533073,0.0,0.22426052177533073,-0.13242818333131184,0,0.13242818333131184,-0.006793164828560186,0.007086959547030696,0.10067786936801129,0.4,0.033989667892456055,0.10273957252502441,STABILIZE
0.03,0.0,0.008,-0.01672885188658833,-0.004261970247284135,-0.0,-0.002439521154117395,-0.0067014914014015305,0.03,0.0,0.008,-0.017139587039732014,-0.0043828679393403585,-0.0,-0.002560888444552755,-0.006943756383893114,0.5,0,0.1,-0.016795851583674887,-0.07085029083228102,-0.0,-0.027701706936061356,-0.09855199776834238,0.002,8e-05,0.0,-0.027581542466575654,-0.0005136729614220273,-2.2065233973260527e-06,-0.0,-0.0005158794848193534,-0.14609559797801194,0.0,0.14609559797801194,-0.1420656749094712,0.0,0.1420656749094712,-0.25683648071101367,0.0,0.25683648071101367,-0.14170058166456204,0,0.14170058166456204,-0.006718643782786526,0.006927161427449123,0.09855199776834238,0.4,0.033472299575805664,0.13625025749206543,STABILIZE
0.03,0.0,0.008,-0.021657082338614644,-0.004419857884675009,-0.0,-0.001258672956069219,-0.005678530840744228,0.03,0.0,0.008,-0.022207006498668903,-0.004544688822603418,-0.0,-0.0012900286105758296,-0.005834717433179248,0.5,0,0.1,-0.02170959129421069,-0.07344769897385343,-0.0,-0.015529813342403886,-0.08897751231625732,0.002,8e-05,0.0,-0.03695969826770583,-0.0005607166881342179,-2.9567758614164664e-06,-0.0,-0.0005636734639956343,-0.15148962742011396,0.0,0.15148962742011396,-0.14732859615583363,0.0,0.14732859615583363,-0.2803583440671089,0.0,0.2803583440671089,-0.14689539794770687,0,0.14689539794770687,-0.005693471258829638,0.005820139608223332,0.08897751231625732,0.4,0.03345060348510742,0.16967082023620605,STABILIZE
0.03,0.0,0.008,-0.02685412319325,-0.004661503919469757,-0.0,-0.001926624476979013,-0.00658812839644877,0.03,0.0,0.008,-0.027568303714010988,-0.004808834235056814,-0.0,-0.002106010212609901,-0.006914844447666715,0.5,0,0.1,-0.026891992389980825,-0.07747287894498009,-0.0,-0.024069328087274355,-0.10154220703225444,0.002,8e-05,0.0,-0.04738360772018349,-0.0006233174624823019,-3.7906886176146796e-06,-0.0,-0.0006271081510999166,-0.1602944745018938,0.0,0.1602944745018938,-0.15538346398232525,0.0,0.15538346398232525,-0.31165873124115095,0.0,0.31165873124115095,-0.15494575788996018,0,0.15494575788996018,-0.006606804191289156,0.0068970028187239334,0.10154220703225444,0.4,0.033446550369262695,0.2031104564666748,STABILIZE
0.03,0.0,0.008,-0.0323115836462302,-0.004826552754368591,-0.0,-0.0012974971141487212,-0.006124049868517311,0.03,0.0,0.008,-0.03325584966660726,-0.005030039304840207,-0.0,-0.0017389576839784665,-0.006768996988818674,0.5,0,0.1,-0.032337603223652325,-0.08026788343200839,-0.0,-0.0164792601755178,-0.09674714360752619,0.002,8e-05,0.0,-0.05895845296512915,-0.0006824493025612934,-4.716676237210333e-06,-0.0,-0.0006871659787985037,-0.1676679768280069,0.0,0.1676679768280069,-0.16088509181228636,0.0,0.16088509181228636,-0.3412246512806467,0.0,0.3412246512806467,-0.16053576686401677,0,0.16053576686401677,-0.006142991706941373,0.006751811602464386,0.09674714360752619,0.4,0.03392148017883301,0.23704099655151367,STABILIZE
0.03,0.0,0.008,-0.03798170083838264,-0.005045727415738418,-0.0,-0.0017336825250016323,-0.00677940994074005,0.03,0.0,0.008,-0.03930796750234946,-0.00538566238619339,-0.0,-0.00281299634627436,-0.00819865873246775,0.5,0,0.1,-0.03802637849718804,-0.0843721813468598,-0.0,-0.024348901218462417,-0.10872108256532222,0.002,8e-05,0.0,-0.07232371496061493,-0.0007928991774924181,-5.785897196849195e-06,-0.0,-0.0007986850746892673,-0.17952207953977967,0.0,0.17952207953977967,-0.1681909138579473,0.0,0.1681909138579473,-0.39644958874620906,0.0,0.39644958874620906,-0.1687443626937196,0,0.1687443626937196,-0.006803526740472051,0.008178656860863921,0.10872108256532222,0.4,0.03371238708496094,0.2707531452178955,STABILIZE
0.03,0.0,0.008,-0.043625361054616084,-0.005058891237605709,-0.0,-0.00010488755413065668,-0.005163778791736366,0.03,0.0,0.008,-0.04536410603376933,-0.00542863052991761,-0.0,-0.00034236436395167734,-0.005770994893869287,0.5,0,0.1,-0.04362758762546678,-0.08368064545990003,-0.0,0.004132548387620044,-0.07954809707227999,0.002,8e-05,0.0,-0.08629610129471713,-0.0008349756492038434,-6.903688103577371e-06,-0.0,-0.0008418793373074207,-0.18095435099725368,0.0,0.18095435099725368,-0.1686297079201903,0.0,0.1686297079201903,-0.4174878246019217,0.0,0.4174878246019217,-0.16736129091980007,0,0.16736129091980007,-0.0051806138466057,0.005755886868885538,0.07954809707227999,0.4,0.033467769622802734,0.3042430877685547,STABILIZE
0.03,0.0,0.008,-0.049320017158213256,-0.005108970626279895,-0.0,-0.00039936720565772634,-0.0055083378319376215,0.03,0.0,0.008,-0.05155915773805137,-0.0055579014096161965,-0.0,-0.0010308941735295441,-0.006588795583145741,0.5,0,0.1,-0.049304541408207614,-0.08488481597232528,-0.0,-0.007202157795067887,-0.09208697376739317,0.002,8e-05,0.0,-0.10126110911769533,-0.0008950588528234311,-8.100888729415627e-06,-0.0,-0.0009031597415528467,-0.18526338032053988,0.0,0.18526338032053988,-0.17029902087599652,0.0,0.17029902087599652,-0.44752942641171556,0.0,0.44752942641171556,-0.16976963194465056,0,0.16976963194465056,-0.0055278364814734275,0.0065724452634713946,0.09208697376739317,0.4,0.03343915939331055,0.3376748561859131,STABILIZE
