E-kp,E-ki,E-kd,E-I-Tot,E-P,E-I,E-D,E-PID,N-kp,N-ki,N-kd,N-I-Tot,N-P,N-I,N-D,N-PID,D-kp,D-ki,D-kd,D-I-Tot,D-P,D-I,D-D,D-PID,Y-kp,Y-ki,Y-kd,Y-I-Tot,Y-P,Y-I,Y-D,Y-PID,errorN,desiredN,actualN,errorE,desiredE,actualE,errorD,desiredD,actualD,errorY,desiredY,actualY,roll,pitch,yaw-rate,thrust,dt,Time,Mode
0.17,0.004,0.1,-0.00010602724159647668,-0.0005468055041718923,-4.2410896638590674e-07,-0.009757767129169698,-0.010304996742307976,0.17,0.004,0.1,-0.0002001153500176263,-0.0010320383064889528,-8.004614000705052e-07,-0.018416766814286063,-0.019449605582175088,0.002,8e-05,0,-0.021612181323837045,-0.0013112789558046131,-1.7289745059069637e-06,-0.0,-0.0013130079303105202,0.2,0.02,0,-0.0005732248970857791,-0.003477935582850262,-1.1464497941715583e-05,-0.0,-0.003489400080791978,-0.006070813567582075,0.0,0.006070813567582075,-0.0032165029657170133,0.0,0.0032165029657170133,-0.6556394779023066,0.0,0.6556394779023066,-0.01738967791425131,0,0.01738967791425131,-0.010310899361662986,0.01944647704636529,0.003489400080791978,0.4,0.03296351432800293,0.03327584266662598,STABILIZE
0.17,0.004,0.1,-0.00022671177214833688,-0.0006134951240110093,-9.068470885933475e-07,-0.005465413136235334,-0.006079815107334937,0.17,0.004,0.1,-0.00041759919279414214,-0.0011055706682906994,-1.6703967711765686e-06,-0.009855094316188124,-0.01096233538125,0.002,8e-05,0,-0.04357250107590798,-0.001313346265674119,-3.485800086072639e-06,-0.0,-0.0013168320657601915,0.2,0.02,0,-0.0010602887265996942,-0.0029129059542801587,-2.1205774531993884e-05,-0.0,-0.0029341117288121527,-0.006503356872298232,0.0,0.006503356872298232,-0.0036087948471235838,0.0,0.0036087948471235838,-0.6566731328370594,0.0,0.6566731328370594,-0.014564529771400794,0,0.014564529771400794,-0.0060826015255501294,0.010960789544177871,0.0029341117288121527,0.4,0.033441781997680664,0.0666344165802002,STABILIZE
0.17,0.004,0.1,-0.00033168103851198154,-0.0005335197047761538,-1.3267241540479263e-06,-0.0031747675993594538,-0.0037096140282896553,0.17,0.004,0.1,-0.0006992388942747108,-0.0014314697586492674,-2.7969555770988434e-06,-0.008480586241003467,-0.009914852955229833,0.002,8e-05,0,-0.06553799448334073,-0.0013134403065232778,-5.243039558667259e-06,-0.0,-0.001318683346081945,0.2,0.02,0,-0.0015228736148585626,-0.0027660550398661676,-3.045747229717125e-05,-0.0,-0.0027965125121633388,-0.00842041034499569,0.0,0.00842041034499569,-0.0031383512045656103,0.0,0.0031383512045656103,-0.6567201532616389,0.0,0.6567201532616389,-0.013830275199330836,0,0.013830275199330836,-0.00371200720546027,0.009913957225514148,0.0027965125121633388,0.4,0.033447265625,0.10008764266967773,STABILIZE
0.17,0.004,0.1,-0.0004272862542064451,-0.0004858529927758429,-1.7091450168257804e-06,-0.0021715290803457003,-0.002659091218138369,0.17,0.004,0.1,-0.0008380156039967553,-0.0007052447845682149,-3.352062415987021e-06,-0.003167897512596796,-0.003876494359580998,0.002,8e-05,0,-0.08751283773841097,-0.0013138027206253927,-7.001027019072878e-06,-0.0,-0.0013208037476444656,0.2,0.02,0,-0.0020248246880877913,-0.0030009983596913196,-4.049649376175583e-05,-0.0,-0.0030414948534530756,-0.004148498732754205,0.0,0.004148498732754205,-0.00285795878103437,0.0,0.00285795878103437,-0.6569013603126963,0.0,0.6569013603126963,-0.015004991798456596,0,0.015004991798456596,-0.0026601063285236833,0.0038757978465332964,0.0030414948534530756,0.4,0.03345227241516113,0.1335594654083252,STABILIZE
0.17,0.004,0.1,-0.0005018434319881169,-0.0003756979083520548,-2.0073737279524675e-06,-0.0013530863729396608,-0.001730791655019668,0.17,0.004,0.1,-0.0010112563952192051,-0.0008729703140604846,-4.045025580876821e-06,-0.003119216690279276,-0.003996232029920638,0.002,8e-05,0,-0.10964188806715056,-0.0013118771501266244,-8.771351045372045e-06,-0.0,-0.0013206485011719965,0.2,0.02,0,-0.0025378148203909602,-0.003041160930141427,-5.075629640781921e-05,-0.0,-0.0030919172265492464,-0.005135119494473438,0.0,0.005135119494473438,-0.0022099876961885574,0.0,0.0022099876961885574,-0.6559385750633122,0.0,0.6559385750633122,-0.015205804650707136,0,0.015205804650707136,-0.0017318521594947532,0.003995772552048314,0.0030919172265492464,0.4,0.033736467361450195,0.16730976104736328,STABILIZE
0.17,0.004,0.1,-0.0005530863809697121,-0.0002601039765401505,-2.2123455238788484e-06,0.0010045175680613288,0.0007422012459972994,0.17,0.004,0.1,-0.0012163924226305937,-0.0010412495284085916,-4.865569690522375e-06,-2.6983125900260644e-05,-0.0010730982239993746,0.002,8e-05,0,-0.1316948550112855,-0.001316924804101157,-1.053558840090284e-05,-0.0,-0.0013274603925020599,0.2,0.02,0,-0.00305666153024373,-0.003098368140043442,-6.11332306048746e-05,0.0,-0.0031595013706483166,-0.006124997225932891,0.0,0.006124997225932891,-0.0015300233914126498,0.0,0.0015300233914126498,-0.6584624020505785,0.0,0.6584624020505785,-0.015491840700217209,0,0.015491840700217209,0.0007419110706802925,0.001073298863836433,0.0031595013706483166,0.4,0.03349161148071289,0.20081233978271484,STABILIZE
0.17,0.004,0.1,-0.000673132975348865,-0.0005954699915020559,-2.6925319013954603e-06,8.790167348819544e-05,-0.0005102608499152558,0.17,0.004,0.1,-0.0014979701323711639,-0.0013967166440125444,-5.9918805294846555e-06,-0.0009885285408647102,-0.002391237065406739,0.002,8e-05,0,-0.15438043854430622,-0.0013238569675176931,-1.2350435083544498e-05,-0.0,-0.0013362074026012376,0.2,0.02,0,-0.003629150523812125,-0.0033408598101941516,-7.25830104762425e-05,-0.0,-0.003413442820670394,-0.00821598025889732,0.0,0.00821598025889732,-0.0035027646558944458,0.0,0.0035027646558944458,-0.6619284837588465,0.0,0.6619284837588465,-0.016704299050970758,0,0.016704299050970758,-0.0005109579814721814,0.0023910881997745597,0.003413442820670394,0.4,0.034271955490112305,0.23510026931762695,STABILIZE
0.17,0.004,0.1,-0.0008053685074074066,-0.0006724107398119846,-3.2214740296296264e-06,-0.0004641571160147719,-0.0011397893298563861,0.17,0.004,0.1,-0.001708420392964934,-0.0010701285291220745,-6.833681571859736e-06,0.0013070473613044236,0.00023008515061048946,0.002,8e-05,0,-0.17627522841041168,-0.0013098100854998516,-1.4102018272832935e-05,0.0,-0.0013239121037726845,0.2,0.02,0,-0.00396422153858231,-0.0020044923800984823,-7.92844307716462e-05,0.0,-0.0020837768108701283,-0.0062948737007180846,0.0,0.0062948737007180846,-0.003955357293011674,0.0,0.003955357293011674,-0.6549050427499258,0.0,0.6549050427499258,-0.010022461900492411,0,0.010022461900492411,-0.0011397490647829214,-0.00023028452469147232,0.0020837768108701283,0.4,0.0334320068359375,0.26851701736450195,STABILIZE
0.17,0.004,0.1,-0.00093802894243081,-0.00067361058547163,-3.75211576972324e-06,-0.0006360106484389089,-0.0013133733496802622,0.17,0.004,0.1,-0.0018651440067118915,-0.000795796314060732,-7.460576026847566e-06,-0.00028298767100353063,-0.0010862445610911103,0.002,8e-05,0,-0.19811875293315348,-0.0013048821039114964,-1.5849500234652278e-05,0.0,-0.0013207316041461488,0.2,0.02,0,-0.004035993464730745,-0.0004287490413776612,-8.07198692946149e-05,0.0,-0.0005094689106722761,-0.004681154788592541,0.0,0.004681154788592541,-0.003962415208656647,0.0,0.003962415208656647,-0.6524410519557482,0.0,0.6524410519557482,-0.002143745206888306,0,0.002143745206888306,-0.0013134139910489344,0.0010861954199255681,0.0005094689106722761,0.4,0.03347969055175781,0.3020050525665283,STABILIZE
0.17,0.004,0.1,-0.0010925834025816278,-0.0007863050571724319,-4.370333610326511e-06,-0.0014169225314928347,-0.002207597922275593,0.17,0.004,0.1,-0.0018957006350567988,-0.00015545867375353067,-7.582802540227195e-06,0.002556413453679642,0.002393371977385884,0.002,8e-05,0,-0.21993438589274666,-0.0013057451422020883,-1.7594750871419733e-05,0.0,-0.001323339893073508,0.2,0.02,0,-0.004280040213217585,-0.001460708735323572,-8.56008042643517e-05,0.0,-0.0015463095395879237,-0.0009144627867854744,0.0,0.0009144627867854744,-0.004625323865720187,0.0,0.004625323865720187,-0.6528725711010441,0.0,0.6528725711010441,-0.00730354367661786,0,0.00730354367661786,-0.0022072928190987567,-0.0023936533623995344,0.0015463095395879237,0.4,0.03341484069824219,0.33544111251831055,STABILIZE
