E-kp,E-ki,E-kd,E-I-Tot,E-P,E-I,E-D,E-PID,N-kp,N-ki,N-kd,N-I-Tot,N-P,N-I,N-D,N-PID,Y-kp,Y-ki,Y-kd,Y-I-Tot,Y-P,Y-I,Y-D,Y-PID,D-kp,D-ki,D-kd,D-I-Tot,D-P,D-I,D-D,D-PID,errorN,desiredN,actualN,errorE,desiredE,actualE,errorD,desiredD,actualD,errorY,desiredY,actualY,roll,pitch,yaw-rate,thrust,dt,Time,Mode
0.02,0.005,0.01,-0.002412187039479018,-0.0014585387501888508,-1.206093519739509e-05,-0.02204778538091635,-0.023518385066302598,0.02,0.005,0.01,-0.0024368779355819696,-0.0014734682014103532,-1.2184389677909848e-05,-0.022273464223075273,-0.023759116814163535,0.2,0.02,0,-0.0023920207825859803,-0.014463451405543712,-4.784041565171961e-05,-0.0,-0.014511291821195432,0.002,8e-05,0,-0.003094607469531,-0.00018711670517513733,-2.4756859756248004e-07,-0.0,-0.00018736427377269983,-0.07367341007051766,0.0,0.07367341007051766,-0.07292693750944254,0.0,0.07292693750944254,-0.09355835258756867,0.0,0.09355835258756867,-0.07231725702771856,0,0.07231725702771856,-0.023548354470198696,0.02372941359709141,0.014511291821195432,0.4,0.03307676315307617,0.03328895568847656,STABILIZE
0.02,0.005,0.01,-0.0056124242440040596,-0.001913833608926749,-2.80621212200203e-05,-0.006806984505649071,-0.00874888023579584,0.02,0.005,0.01,-0.005651001354072727,-0.0019221379630386117,-2.8255006770363634e-05,-0.006707934554813368,-0.008658327524622342,0.2,0.02,0,-0.005534339808962587,-0.01879196877702092,-0.00011068679617925175,-0.0,-0.018902655573200172,0.002,8e-05,0,-0.007439258706443415,-0.000259822601415641,-5.951406965154733e-07,-0.0,-0.0002604177421121565,-0.09610689815193059,0.0,0.09610689815193059,-0.09569168044633745,0.0,0.09569168044633745,-0.1299113007078205,0.0,0.1299113007078205,-0.09395984388510459,0,0.09395984388510459,-0.008763067331370488,0.008643968524341076,0.018902655573200172,0.4,0.03344321250915527,0.06671595573425293,STABILIZE
0.02,0.005,0.01,-0.009468704794983046,-0.0023049010944357403,-4.734352397491523e-05,-0.005843531502908144,-0.008195776121318799,0.02,0.005,0.01,-0.009523252410339161,-0.00231444667459494,-4.7616262051695806e-05,-0.005862078540896752,-0.008224141477543388,0.2,0.02,0,-0.009259150681484777,-0.022263215923081642,-0.00018518301362969555,-0.0,-0.02244839893671134,0.002,8e-05,0,-0.0129720425978728,-0.000330694810142757,-1.037763407829824e-06,-0.0,-0.0003317325735505868,-0.11572233372974701,0.0,0.11572233372974701,-0.11524505472178702,0.0,0.11524505472178702,-0.1653474050713785,0.0,0.1653474050713785,-0.11131607961540821,0,0.11131607961540821,-0.008211738769452682,0.008208202949226872,0.02244839893671134,0.4,0.033461570739746094,0.10019230842590332,STABILIZE
0.02,0.005,0.01,-0.01391306493494133,-0.0026569645394700025,-6.956532467470665e-05,-0.0052618378104055995,-0.007988367674550308,0.02,0.005,0.01,-0.013956816411477176,-0.002650510301490782,-6.978408205738588e-05,-0.005022709183938402,-0.00774300356748657,0.2,0.02,0,-0.01354117116207965,-0.025599132869398075,-0.000270823423241593,-0.0,-0.02586995629263967,0.002,8e-05,0,-0.02012786038132135,-0.0004277950819194884,-1.6102288305057081e-06,-0.0,-0.0004294053107499941,-0.1325255150745391,0.0,0.1325255150745391,-0.13284822697350013,0.0,0.13284822697350013,-0.2138975409597442,0.0,0.2138975409597442,-0.12799566434699036,0,0.12799566434699036,-0.008005645177217665,0.007725138681370166,0.02586995629263967,0.4,0.03345441818237305,0.1336672306060791,STABILIZE
0.02,0.005,0.01,-0.01859330052488188,-0.0027986357566140373,-9.296650262440941e-05,-0.0021178748716972375,-0.005009477130935684,0.02,0.005,0.01,-0.018599833202295343,-0.0027763800688307082,-9.299916601147672e-05,-0.0018816554465299984,-0.004751034681372183,0.2,0.02,0,-0.01808035646149908,-0.027142920566127705,-0.0003616071292299816,-0.0,-0.027504527695357685,0.002,8e-05,0,-0.0280963032918621,-0.0004764881772599024,-2.2477042633489683e-06,-0.0,-0.00047873588152325136,-0.13881900344153542,0.0,0.13881900344153542,-0.13993178783070187,0.0,0.13993178783070187,-0.2382440886299512,0.0,0.2382440886299512,-0.13571460283063852,0,0.13571460283063852,-0.005020716684840351,0.0047391555829635525,0.027504527695357685,0.4,0.033446550369262695,0.16707324981689453,STABILIZE
0.02,0.005,0.01,-0.02354325595978364,-0.0029620946883951137,-0.0001177162797989182,-0.0024453797613284726,-0.005525190729522504,0.02,0.005,0.01,-0.023556158614181814,-0.002965906535842986,-0.00011778079307090907,-0.002835355533147851,-0.005919042862061746,0.2,0.02,0,-0.022905517306243357,-0.028874165630044215,-0.0004581103461248672,-0.0,-0.02933227597616908,0.002,8e-05,0,-0.03702537312096765,-0.0005343229986802402,-2.9620298496774124e-06,-0.0,-0.0005372850285299177,-0.1482953267921493,0.0,0.1482953267921493,-0.1481047344197557,0.0,0.1481047344197557,-0.2671614993401201,0.0,0.2671614993401201,-0.14437082815022106,0,0.14437082815022106,-0.005540087660018084,0.005905102007572847,0.02933227597616908,0.4,0.033421993255615234,0.20049238204956055,STABILIZE
0.02,0.005,0.01,-0.028727771021687342,-0.0031009750176048227,-0.00014363885510843672,-0.002076686180741394,-0.005321300053454653,0.02,0.005,0.01,-0.028749854089580106,-0.0031064660293114318,-0.00014374927044790052,-0.002101794828101004,-0.005352010127860336,0.2,0.02,0,-0.027956491910097025,-0.03021101467367589,-0.0005591298382019405,-0.0,-0.03077014451187783,0.002,8e-05,0,-0.04687772061785112,-0.0005892910539906642,-3.75021764942809e-06,-0.0,-0.0005930412716400922,-0.15532330146557158,0.0,0.15532330146557158,-0.15504875088024114,0.0,0.15504875088024114,-0.2946455269953321,0.0,0.2946455269953321,-0.15105507336837945,0,0.15105507336837945,-0.005335391628237077,0.005337962424085974,0.03077014451187783,0.4,0.03343796730041504,0.23395061492919922,STABILIZE
0.02,0.005,0.01,-0.03402201458728072,-0.003161016529056503,-0.00017011007293640362,-0.0008962196760351726,-0.00422734627802808,0.02,0.005,0.01,-0.03405607179148953,-0.003168165887099297,-0.00017028035895744764,-0.0009209732603510194,-0.004259419506407764,0.2,0.02,0,-0.033111187838636515,-0.030776972820568255,-0.0006622237567727303,-0.0,-0.03143919657734098,0.002,8e-05,0,-0.05745010305542591,-0.0006312417481860776,-4.5960082444340734e-06,-0.0,-0.0006358377564305116,-0.15840829435496484,0.0,0.15840829435496484,-0.15805082645282514,0.0,0.15805082645282514,-0.3156208740930388,0.0,0.3156208740930388,-0.15388486410284127,0,0.15388486410284127,-0.004238770955748902,0.004248050361121482,0.03143919657734098,0.4,0.03349709510803223,0.26743483543395996,STABILIZE
0.02,0.005,0.01,-0.03937073893167873,-0.0031981433283589517,-0.00019685369465839364,-0.0005549773078921491,-0.0039499743309094944,0.02,0.005,0.01,-0.03943977097161876,-0.003219055704909336,-0.00019719885485809378,-0.0007607091001101917,-0.004176963659877621,0.2,0.02,0,-0.038264881731037134,-0.030815294782667244,-0.0007652976346207427,-0.0,-0.031580592417287986,0.002,8e-05,0,-0.06875205899555772,-0.000675773748280675,-5.500164719644618e-06,-0.0,-0.0006812739130003196,-0.1609527852454668,0.0,0.1609527852454668,-0.15990716641794758,0.0,0.15990716641794758,-0.3378868741403375,0.0,0.3378868741403375,-0.1540764739133362,0,0.1540764739133362,-0.003961192482741305,0.004166326528904802,0.031580592417287986,0.4,0.03344893455505371,0.3008878231048584,STABILIZE
0.02,0.005,0.01,-0.044936466567057055,-0.0033314096889662794,-0.0002246823328352853,-0.001994190490559043,-0.005550282512360607,0.02,0.005,0.01,-0.04509069315247104,-0.0033824035486792374,-0.0002254534657623552,-0.0024443281501404703,-0.006052185164582063,0.2,0.02,0,-0.043540419222560835,-0.031577141148719325,-0.0008708083844512167,-0.0,-0.03244794953317054,0.002,8e-05,0,-0.08182154589944049,-0.0007822843328633948,-6.5457236719552396e-06,-0.0,-0.00078883005653535,-0.16912017743396188,0.0,0.16912017743396188,-0.16657048444831396,0.0,0.16657048444831396,-0.39114216643169736,0.0,0.39114216643169736,-0.15788570574359662,0,0.15788570574359662,-0.005566938973519236,0.006036867705898132,0.03244794953317054,0.4,0.03341364860534668,0.33430910110473633,STABILIZE
