E-kp,E-ki,E-kd,E-I-Tot,E-P,E-I,E-D,E-PID,N-kp,N-ki,N-kd,N-I-Tot,N-P,N-I,N-D,N-PID,Y-kp,Y-ki,Y-kd,Y-I-Tot,Y-P,Y-I,Y-D,Y-PID,D-kp,D-ki,D-kd,D-I-Tot,D-P,D-I,D-D,D-PID,errorN,desiredN,actualN,errorE,desiredE,actualE,errorD,desiredD,actualD,errorY,desiredY,actualY,roll,pitch,yaw-rate,thrust,dt,Time,Mode
0.02,0.0,0.005,-0.003097419308255876,-0.001846527072025307,-0.0,-0.013760093033877527,-0.015606620105902833,0.025,0.001,0.006,-0.003142175908051286,-0.002341510908701247,-3.142175908051286e-06,-0.016750705740750507,-0.019095358825359805,0.25,0,0,-0.0030448364505356487,-0.02268974740043115,-0.0,-0.0,-0.02268974740043115,0.002,8e-05,0.0,-0.004156259254477406,-0.00024777546944620044,-3.3250074035819253e-07,-0.0,-0.00024810797018655866,-0.09366043634804987,0.0,0.09366043634804987,-0.09232635360126536,0.0,0.09232635360126536,-0.12388773472310022,0.0,0.12388773472310022,-0.0907589896017246,0,0.0907589896017246,-0.015636848386438244,0.019070613318369203,0.02268974740043115,0.4,0.033548593521118164,0.03377962112426758,STABILIZE
0.02,0.0,0.005,-0.006617160199454794,-0.002105611492885553,-0.0,-0.0019373980608736957,-0.004043009553759249,0.025,0.001,0.006,-0.006718711012747907,-0.002674484306497008,-6.7187110127479075e-06,-0.0023903325894597542,-0.00507153560696951,0.25,0,0,-0.006470412104340744,-0.025615988823342165,-0.0,-0.0,-0.025615988823342165,0.002,8e-05,0.0,-0.00915240310864831,-0.00029888387368958867,-7.321922486918649e-07,-0.0,-0.00029961606593828055,-0.10697937225988031,0.0,0.10697937225988031,-0.10528057464427765,0.0,0.10528057464427765,-0.14944193684479434,0.0,0.14944193684479434,-0.10246395529336866,0,0.10246395529336866,-0.004052072680315426,0.00506429725213573,0.025615988823342165,0.4,0.0334320068359375,0.06718754768371582,STABILIZE
0.02,0.0,0.005,-0.010926735494087094,-0.002577819295005338,-0.0,-0.0035307028545033927,-0.006108522149508731,0.025,0.001,0.006,-0.011133120347858277,-0.003300658644447155,-1.1133120347858278e-05,-0.004494635819215607,-0.007806427584010621,0.25,0,0,-0.010531500108293176,-0.030364799021908327,-0.0,-0.0,-0.030364799021908327,0.002,8e-05,0.0,-0.015990915084741035,-0.0004090530253190762,-1.279273206779283e-06,-0.0,-0.00041033229852585547,-0.1320263457778862,0.0,0.1320263457778862,-0.1288909647502669,0.0,0.1288909647502669,-0.20452651265953808,0.0,0.20452651265953808,-0.12145919608763331,0,0.12145919608763331,-0.006125056967873675,0.007793460824033364,0.030364799021908327,0.4,0.033435821533203125,0.1006155014038086,STABILIZE
0.02,0.0,0.005,-0.01627130592145974,-0.00318725384734096,-0.0,-0.004542981161979719,-0.00773023500932068,0.025,0.001,0.006,-0.016616110599717175,-0.0040872512610338006,-1.6616110599717174e-05,-0.00562904812105897,-0.00973291549269249,0.25,0,0,-0.015488746135871392,-0.03695339430998368,-0.0,-0.0,-0.03695339430998368,0.002,8e-05,0.0,-0.024974987586024212,-0.0005357684033472725,-1.9979990068819372e-06,-0.0,-0.0005377664023541544,-0.163490050441352,0.0,0.163490050441352,-0.159362692367048,0.0,0.159362692367048,-0.26788420167363625,0.0,0.26788420167363625,-0.1478135772399347,0,0.1478135772399347,-0.007755318559466024,0.009712940405892668,0.03695339430998368,0.4,0.03353714942932129,0.13413333892822266,STABILIZE
0.02,0.0,0.005,-0.022470190434253176,-0.0037046016994924055,-0.0,-0.0038647431815222615,-0.007569344881014667,0.025,0.001,0.006,-0.022983221450925788,-0.004756422230395483,-2.2983221450925787e-05,-0.00479895098267828,-0.009578356434524688,0.25,0,0,-0.02110122347672922,-0.04192688428941011,-0.0,-0.0,-0.04192688428941011,0.002,8e-05,0.0,-0.036022517693603005,-0.0006602268315737167,-2.8818014154882406e-06,-0.0,-0.0006631086329892049,-0.1902568892158193,0.0,0.1902568892158193,-0.18523008497462026,0.0,0.18523008497462026,-0.3301134157868583,0.0,0.3301134157868583,-0.16770753715764045,0,0.16770753715764045,-0.007597348731177079,0.00955615959323752,0.04192688428941011,0.4,0.03346586227416992,0.16766834259033203,STABILIZE
0.02,0.0,0.005,-0.028770835690613134,-0.0037678322166773506,-0.0,-0.000472653930734559,-0.00424048614741191,0.025,0.001,0.006,-0.02939290731931307,-0.004791299131091607,-2.9392907319313068e-05,-0.000250279718436266,-0.005070971756847186,0.25,0,0,-0.026740341042194367,-0.04215292238390874,-0.0,-0.0,-0.04215292238390874,0.002,8e-05,0.0,-0.04794454948969264,-0.0007129462723554408,-3.835563959175412e-06,-0.0,-0.0007167818363146162,-0.19165196524366426,0.0,0.19165196524366426,-0.18839161083386752,0.0,0.18839161083386752,-0.3564731361777204,0.0,0.3564731361777204,-0.16861168953563496,0,0.16861168953563496,-0.004255390767517612,0.00505847079074892,0.04215292238390874,0.4,0.03344440460205078,0.2010481357574463,STABILIZE
0.02,0.0,0.005,-0.03513885565477076,-0.0038068472891466406,-0.0,-0.00029154357182755694,-0.004098390860974198,0.025,0.001,0.006,-0.035801782528794124,-0.004789088554019517,-3.580178252879412e-05,1.5857982949237932e-05,-0.004809032353599073,0.25,0,0,-0.03237094152328169,-0.042075158955100896,-0.0,0.0,-0.042075158955100896,0.002,8e-05,0.0,-0.06074387325076,-0.0007651526100260097,-4.8595098600608004e-06,-0.0,-0.0007700121198860705,-0.19156354216078067,0.0,0.19156354216078067,-0.19034236445733202,0.0,0.19034236445733202,-0.3825763050130048,0.0,0.3825763050130048,-0.16830063582040358,0,0.16830063582040358,-0.004112499212291979,0.004796973009740343,0.042075158955100896,0.4,0.033455610275268555,0.23453783988952637,STABILIZE
0.02,0.0,0.005,-0.04162247571603796,-0.0038408092195235046,-0.0,-0.0002514823780381659,-0.004092291597561671,0.025,0.001,0.006,-0.042295977016709646,-0.004808841709350887,-4.229597701670965e-05,-0.0001404180388014497,-0.004991555725169047,0.25,0,0,-0.03811605252826297,-0.042541579986577316,-0.0,-0.0,-0.042541579986577316,0.002,8e-05,0.0,-0.07458152743912196,-0.0008197240011138334,-5.966522195129757e-06,-0.0,-0.0008256905233089631,-0.19235366837403547,0.0,0.19235366837403547,-0.19204046097617522,0.0,0.19204046097617522,-0.4098620005569167,0.0,0.4098620005569167,-0.17016631994630926,0,0.17016631994630926,-0.004107098261003736,0.004979379775775476,0.042541579986577316,0.4,0.03376173973083496,0.26827383041381836,STABILIZE
0.02,0.0,0.005,-0.04852932343483213,-0.004127756264331204,-0.0,-0.002143610786642431,-0.006271367050973635,0.025,0.001,0.006,-0.04906641869170146,-0.00505779448419553,-4.906641869170146e-05,-0.0017853870553851156,-0.0068922479582723475,0.25,0,0,-0.04385875727071697,-0.042900333191013634,-0.0,-0.0,-0.042900333191013634,0.002,8e-05,0.0,-0.09109973008786278,-0.0009871813775957398,-7.287978407029022e-06,-0.0,-0.0009944693560027687,-0.2023117793678212,0.0,0.2023117793678212,-0.2063878132165602,0.0,0.2063878132165602,-0.4935906887978699,0.0,0.4935906887978699,-0.17160133276405454,0,0.17160133276405454,-0.006291981232367466,0.006873434278283505,0.042900333191013634,0.4,0.03346538543701172,0.30173635482788086,STABILIZE
0.02,0.0,0.005,-0.0553413583737176,-0.004072892103078658,-0.0,0.0004100386505505941,-0.0036628534525280643,0.025,0.001,0.006,-0.05578909700971569,-0.005024332611074743,-5.578909700971569e-05,0.00024008085691381407,-0.004840040851170645,0.25,0,0,-0.04942796672692658,-0.04162263812885384,-0.0,0.0,-0.04162263812885384,0.002,8e-05,0.0,-0.1082749420096279,-0.0010268999738322637,-8.661995360770232e-06,-0.0,-0.001035561969193034,-0.20097330444298972,0.0,0.20097330444298972,-0.2036446051539329,0.0,0.2036446051539329,-0.5134499869161319,0.0,0.5134499869161319,-0.16649055251541536,0,0.16649055251541536,-0.0036769021996380597,0.004829376882165464,0.04162263812885384,0.4,0.03345060348510742,0.3351891040802002,STABILIZE
0.02,0.0,0.005,-0.061990121454798854,-0.003976434445217336,-0.0,0.0007211069723557757,-0.0032553274728615604,0.025,0.001,0.006,-0.062400492660918364,-0.0049426075718521124,-6.240049266091837e-05,0.000586528815128886,-0.004418479249384145,0.25,0,0,-0.054775654411376565,-0.03997873223069729,-0.0,0.0,-0.03997873223069729,0.002,8e-05,0.0,-0.12588572669283674,-0.0010532505064119253,-1.007085813542694e-05,-0.0,-0.0010633213645473523,-0.1977043028740845,0.0,0.1977043028740845,-0.1988217222608668,0.0,0.1988217222608668,-0.5266252532059627,0.0,0.5266252532059627,-0.15991492892278916,0,0.15991492892278916,-0.0032676469388016015,0.004409376295593973,0.03997873223069729,0.4,0.03344082832336426,0.36863088607788086,STABILIZE
