E-kp,E-ki,E-kd,E-I-Tot,E-P,E-I,E-D,E-PID,N-kp,N-ki,N-kd,N-I-Tot,N-P,N-I,N-D,N-PID,Y-kp,Y-ki,Y-kd,Y-I-Tot,Y-P,Y-I,Y-D,Y-PID,D-kp,D-ki,D-kd,D-I-Tot,D-P,D-I,D-D,D-PID,errorN,desiredN,actualN,errorE,desiredE,actualE,errorD,desiredD,actualD,errorY,desiredY,actualY,roll,pitch,yaw-rate,thrust,dt,Time,Mode
0.02,0.0,0.0,-0.0008419320528985397,-0.0005014795900480781,-0.0,-0.0,-0.0005014795900480781,0.02,0.0,0.0,-0.0008450963890420514,-0.0005033643620870563,-0.0,-0.0,-0.0005033643620870563,0.5,0,0,-0.0008496778055134482,-0.012652329725270094,-0.0,-0.0,-0.012652329725270094,0.002,8e-05,0.0,-0.0009623107921312955,-5.731807215029483e-05,-7.698486337050365e-08,-0.0,-5.739505701366533e-05,-0.02516821810435281,0.0,0.02516821810435281,-0.025073979502403906,0.0,0.025073979502403906,-0.028659036075147415,0.0,0.028659036075147415,-0.02530465945054019,0,0.02530465945054019,-0.0005017018518139571,0.0005031428347304012,0.012652329725270094,0.4,0.033577919006347656,0.03381681442260742,STABILIZE
0.02,0.0,0.0,-0.0023997918059598263,-0.0009329217646762136,-0.0,-0.0,-0.0009329217646762136,0.02,0.0,0.0,-0.002400829050385514,-0.0009316479592806245,-0.0,-0.0,-0.0009316479592806245,0.5,0,0,-0.0024003068273631017,-0.023214791327965254,-0.0,-0.0,-0.023214791327965254,0.002,8e-05,0.0,-0.0028584744832956944,-0.00011355145245904958,-2.2867795866365557e-07,-0.0,-0.00011378013041771323,-0.04658239796403123,0.0,0.04658239796403123,-0.04664608823381068,0.0,0.04664608823381068,-0.05677572622952479,0.0,0.05677572622952479,-0.04642958265593051,0,0.04642958265593051,-0.0009336764183586041,0.0009308916611719013,0.023214791327965254,0.4,0.03339743614196777,0.06714129447937012,STABILIZE
0.02,0.0,0.0,-0.005360323293448779,-0.0017695491909367443,-0.0,-0.0,-0.0017695491909367443,0.02,0.0,0.0,-0.0053310640440035785,-0.0017514405721147485,-0.0,-0.0,-0.0017514405721147485,0.5,0,0,-0.005361420608420512,-0.044247430889394784,-0.0,-0.0,-0.044247430889394784,0.002,8e-05,0.0,-0.006926503354951888,-0.00024315151617090825,-5.541202683961511e-07,-0.0,-0.0002437056364393044,-0.08757202860573743,0.0,0.08757202860573743,-0.08847745954683721,0.0,0.08847745954683721,-0.12157575808545412,0.0,0.12157575808545412,-0.08849486177878957,0,0.08849486177878957,-0.0017722522259193904,0.0017487053681276012,0.044247430889394784,0.4,0.03346085548400879,0.10061287879943848,STABILIZE
0.02,0.0,0.0,-0.00880166278547146,-0.0020335769277666756,-0.0,-0.0,-0.0020335769277666756,0.02,0.0,0.0,-0.008692666974885938,-0.001986458521863889,-0.0,-0.0,-0.001986458521863889,0.5,0,0,-0.008824562090507644,-0.05116150725530966,-0.0,-0.0,-0.05116150725530966,0.002,8e-05,0.0,-0.011983828654090997,-0.00029885049319836797,-9.587062923272797e-07,-0.0,-0.00029980919949069523,-0.09932292609319444,0.0,0.09932292609319444,-0.10167884638833379,0.0,0.10167884638833379,-0.149425246599184,0.0,0.149425246599184,-0.10232301451061931,0,0.10232301451061931,-0.002037121246633991,0.00198282364489205,0.05116150725530966,0.4,0.03384518623352051,0.13445568084716797,STABILIZE
0.02,0.0,0.0,-0.0126758614382443,-0.0023179063977518894,-0.0,-0.0,-0.0023179063977518894,0.02,0.0,0.0,-0.012481037232899327,-0.002266555859704668,-0.0,-0.0,-0.002266555859704668,0.5,0,0,-0.012716378086052601,-0.05821116831793322,-0.0,-0.0,-0.05821116831793322,0.002,8e-05,0.0,-0.018104311569332315,-0.00036618428165564713,-1.4483449255465853e-06,-0.0,-0.00036763262658119373,-0.11332779298523339,0.0,0.11332779298523339,-0.11589531988759447,0.0,0.11589531988759447,-0.18309214082782357,0.0,0.18309214082782357,-0.11642233663586644,0,0.11642233663586644,-0.0023225071446586402,0.0022618413067477293,0.05821116831793322,0.4,0.03342843055725098,0.16788458824157715,STABILIZE
0.02,0.0,0.0,-0.01698944233185983,-0.00257375520604518,-0.0,-0.0,-0.00257375520604518,0.02,0.0,0.0,-0.016703004603902248,-0.0025190927836672115,-0.0,-0.0,-0.0025190927836672115,0.5,0,0,-0.017059654378889455,-0.06478683398824538,-0.0,-0.0,-0.06478683398824538,0.002,8e-05,0.0,-0.02533643232675536,-0.00043151406938293096,-2.026914586140429e-06,-0.0,-0.00043354098396907137,-0.12595463918336058,0.0,0.12595463918336058,-0.128687760302259,0.0,0.128687760302259,-0.21575703469146548,0.0,0.21575703469146548,-0.12957366797649075,0,0.12957366797649075,-0.002579445515592693,0.002513265832628461,0.06478683398824538,0.4,0.033519744873046875,0.20140790939331055,STABILIZE
0.02,0.0,0.0,-0.021499647054499235,-0.0026960593035067325,-0.0,-0.0,-0.0026960593035067325,0.02,0.0,0.0,-0.021096681247837847,-0.002626402463068389,-0.0,-0.0,-0.002626402463068389,0.5,0,0,-0.021642872328754593,-0.0684926081720176,-0.0,-0.0,-0.0684926081720176,0.002,8e-05,0.0,-0.03339206450199261,-0.00048154049333190286,-2.6713651601594093e-06,-0.0,-0.0004842118584920623,-0.13132012315341945,0.0,0.13132012315341945,-0.13480296517533663,0.0,0.13480296517533663,-0.24077024666595143,0.0,0.24077024666595143,-0.1369852163440352,0,0.1369852163440352,-0.002702330908094721,0.002619949108130322,0.0684926081720176,0.4,0.03345775604248047,0.23486638069152832,STABILIZE
0.02,0.0,0.0,-0.026360538018892588,-0.0028471755132832787,-0.0,-0.0,-0.0028471755132832787,0.02,0.0,0.0,-0.025807315960290206,-0.0027591657380429254,-0.0,-0.0,-0.0027591657380429254,0.5,0,0,-0.026632697220686622,-0.07306740344490166,-0.0,-0.0,-0.07306740344490166,0.002,8e-05,0.0,-0.04265863052264536,-0.0005427716864971499,-3.412690441811629e-06,-0.0,-0.0005461843769389615,-0.13795828690214626,0.0,0.13795828690214626,-0.14235877566416394,0.0,0.14235877566416394,-0.27138584324857495,0.0,0.27138584324857495,-0.14613480688980332,0,0.14613480688980332,-0.0028542035896401987,0.002751894954811115,0.07306740344490166,0.4,0.034145355224609375,0.26902246475219727,STABILIZE
0.02,0.0,0.0,-0.031535021641809304,-0.003095593007828224,-0.0,-0.0,-0.003095593007828224,0.02,0.0,0.0,-0.03078230057436905,-0.002976244338119019,-0.0,-0.0,-0.002976244338119019,0.5,0,0,-0.03197162016451429,-0.07984918756458792,-0.0,-0.0,-0.07984918756458792,0.002,8e-05,0.0,-0.05386096943146506,-0.0006701708716186321,-4.308877554517205e-06,-0.0,-0.0006744797491731493,-0.14881221690595095,0.0,0.14881221690595095,-0.1547796503914112,0.0,0.1547796503914112,-0.33508543580931605,0.0,0.33508543580931605,-0.15969837512917584,0,0.15969837512917584,-0.0031038765466276388,0.0029676045581572006,0.07984918756458792,0.4,0.033431291580200195,0.30245351791381836,STABILIZE
0.02,0.0,0.0,-0.03683883618544402,-0.003171154953368153,-0.0,-0.0,-0.003171154953368153,0.02,0.0,0.0,-0.035804454838234905,-0.0030027500470487904,-0.0,-0.0,-0.0030027500470487904,0.5,0,0,-0.03758432925210678,-0.08389608120015371,-0.0,-0.0,-0.08389608120015371,0.002,8e-05,0.0,-0.06611315238394988,-0.0007325589976741278,-5.2890521907159905e-06,-0.0,-0.0007378480498648437,-0.15013750235243953,0.0,0.15013750235243953,-0.15855774766840763,0.0,0.15855774766840763,-0.3662794988370639,0.0,0.3662794988370639,-0.16779216240030742,0,0.16779216240030742,-0.0031799349731416555,0.002993450375388486,0.08389608120015371,0.4,0.03345036506652832,0.3359386920928955,STABILIZE
