E-kp,E-ki,E-kd,E-I-Tot,E-P,E-I,E-D,E-PID,N-kp,N-ki,N-kd,N-I-Tot,N-P,N-I,N-D,N-PID,Y-kp,Y-ki,Y-kd,Y-I-Tot,Y-P,Y-I,Y-D,Y-PID,D-kp,D-ki,D-kd,D-I-Tot,D-P,D-I,D-D,D-PID,errorN,desiredN,actualN,errorE,desiredE,actualE,errorD,desiredD,actualD,errorY,desiredY,actualY,roll,pitch,yaw-rate,thrust,dt,Time,Mode
0.03,0.0,0.006,-0.0029870625302027597,-0.002670935955716851,-0.0,-0.01592177109877206,-0.018592707054488913,0.03,0.0,0.006,-0.0029509530838524693,-0.002638648041546044,-0.0,-0.01572929895147701,-0.018367946993023056,0.25,0,0,-0.0027602057348251486,-0.020567398762098427,-0.0,-0.0,-0.020567398762098427,0.002,8e-05,0.0,-0.003976733568743914,-0.00023705788027908746,-3.181386854995131e-07,-0.0,-0.00023737601896458698,-0.08795493471820147,0.0,0.08795493471820147,-0.08903119852389503,0.0,0.08903119852389503,-0.11852894013954372,0.0,0.11852894013954372,-0.0822695950483937,0,0.0822695950483937,-0.018619061960328743,0.01834123125828759,0.020567398762098427,0.4,0.03355073928833008,0.033794403076171875,STABILIZE
0.03,0.0,0.006,-0.00652980345562271,-0.0031817336376284955,-0.0,-0.003058314077102679,-0.006240047714731175,0.03,0.0,0.006,-0.006460989052153778,-0.003152361333987849,-0.0,-0.0030757707983124663,-0.006228132132300316,0.25,0,0,-0.00600310197404595,-0.024270360776392098,-0.0,-0.0,-0.024270360776392098,0.002,8e-05,0.0,-0.008968477738658123,-0.0002988721759074965,-7.174782190926499e-07,-0.0,-0.00029958965412658917,-0.1050787111329283,0.0,0.1050787111329283,-0.10605778792094986,0.0,0.10605778792094986,-0.14943608795374824,0.0,0.14943608795374824,-0.09708144310556839,0,0.09708144310556839,-0.006250591642159789,0.006217550117407628,0.024270360776392098,0.4,0.033403873443603516,0.06715774536132812,STABILIZE
0.03,0.0,0.006,-0.011256725968484746,-0.00423934612085173,-0.0,-0.006323473487477848,-0.010562819608329579,0.03,0.0,0.006,-0.01113024978592195,-0.0041876320851640635,-0.0,-0.00618989209305907,-0.010377524178223133,0.25,0,0,-0.010277649162665853,-0.03194693974279801,-0.0,-0.0,-0.03194693974279801,0.002,8e-05,0.0,-0.01610726190937003,-0.00042682847595318114,-1.2885809527496023e-06,-0.0,-0.00042811705690593075,-0.13958773617213546,0.0,0.13958773617213546,-0.14131153736172436,0.0,0.14131153736172436,-0.21341423797659057,0.0,0.21341423797659057,-0.12778775897119204,0,0.12778775897119204,-0.010585938487780904,0.010353939949634463,0.03194693974279801,0.4,0.03345036506652832,0.10060691833496094,STABILIZE
0.03,0.0,0.006,-0.016857842386583652,-0.004698838929715365,-0.0,-0.0025698242243707664,-0.007268663154086131,0.03,0.0,0.006,-0.01674057631615656,-0.004706565395337546,-0.0,-0.0029022595470313264,-0.007608824942368872,0.25,0,0,-0.015369841887736274,-0.03559914314114475,-0.0,-0.0,-0.03559914314114475,0.002,8e-05,0.0,-0.02570207584912649,-0.0005366130832753469,-2.0561660679301194e-06,-0.0,-0.000538669249343277,-0.1568855131779182,0.0,0.1568855131779182,-0.15662796432384551,0.0,0.15662796432384551,-0.2683065416376735,0.0,0.2683065416376735,-0.142396572564579,0,0.142396572564579,-0.00728755081579157,0.007590736733574657,0.03559914314114475,0.4,0.03576064109802246,0.13636398315429688,STABILIZE
0.03,0.0,0.006,-0.022336180275599932,-0.004882456019984817,-0.0,-0.0010909663793655497,-0.005973422399350367,0.03,0.0,0.006,-0.022214115292458866,-0.004878179087684474,-0.0,-0.0010196478351472379,-0.005897826922831712,0.25,0,0,-0.020227432291763155,-0.03607689654422457,-0.0,-0.0,-0.03607689654422457,0.002,8e-05,0.0,-0.03562160526863345,-0.0005893717779716931,-2.849728421490676e-06,-0.0,-0.0005922215063931838,-0.16260596958948248,0.0,0.16260596958948248,-0.1627485339994939,0.0,0.1627485339994939,-0.2946858889858466,0.0,0.2946858889858466,-0.1443075861768983,0,0.1443075861768983,-0.0059882579549036296,0.00588276331652674,0.03607689654422457,0.4,0.0336613655090332,0.1700131893157959,STABILIZE
0.03,0.0,0.006,-0.027851900268512517,-0.004947273752197969,-0.0,-0.00038758441408334575,-0.005334858166281315,0.03,0.0,0.006,-0.02770845839320206,-0.004928099947568821,-0.0,-0.00029850700677376557,-0.005226606954342587,0.25,0,0,-0.024985515053662352,-0.03556431736469676,-0.0,0.0,-0.03556431736469676,0.002,8e-05,0.0,-0.04614972153550473,-0.0006295397317014873,-3.6919777228403785e-06,-0.0,-0.0006332317094243277,-0.16426999825229405,0.0,0.16426999825229405,-0.16490912507326563,0.0,0.16490912507326563,-0.3147698658507436,0.0,0.3147698658507436,-0.14225726945878703,0,0.14225726945878703,-0.005347818630884724,0.005213345164161199,0.03556431736469676,0.4,0.0334470272064209,0.203477144241333,STABILIZE
0.03,0.0,0.006,-0.0334402357335976,-0.005010441163988303,-0.0,-0.00037756812350094314,-0.005388009287489246,0.03,0.0,0.006,-0.03326839946033064,-0.004984983053744783,-0.0,-0.00034000518699499923,-0.005324988240739782,0.25,0,0,-0.029779825667168004,-0.03582105888377892,-0.0,-0.0,-0.03582105888377892,0.002,8e-05,0.0,-0.05742878669046118,-0.0006741791921975524,-4.594302935236894e-06,-0.0,-0.0006787734951327893,-0.16616610179149277,0.0,0.16616610179149277,-0.16701470546627678,0.0,0.16701470546627678,-0.3370895960987762,0.0,0.3370895960987762,-0.14328423553511568,0,0.14328423553511568,-0.005401309058576901,0.005311497368899135,0.03582105888377892,0.4,0.033460140228271484,0.23694229125976562,STABILIZE
0.03,0.0,0.006,-0.039790185188782204,-0.005588527568074798,-0.0,-0.0033917874242068136,-0.008980314992281612,0.03,0.0,0.006,-0.03952467177758219,-0.005506083247607056,-0.0,-0.0030574340994695593,-0.008563517347076615,0.25,0,0,-0.03528212568102261,-0.040354330813003894,-0.0,-0.0,-0.040354330813003894,0.002,8e-05,0.0,-0.07115992299291966,-0.0008056424628139139,-5.6927938394335734e-06,-0.0,-0.0008113352566533475,-0.18353610825356853,0.0,0.18353610825356853,-0.18628425226915996,0.0,0.18628425226915996,-0.4028212314069569,0.0,0.4028212314069569,-0.16141732325201558,0,0.16141732325201558,-0.009004405009207172,0.008538183480368923,0.040354330813003894,0.4,0.034087419509887695,0.27100610733032227,STABILIZE
0.03,0.0,0.006,-0.045914122728471514,-0.005485535807977838,-0.0,0.0006150345637122031,-0.004870501244265635,0.03,0.0,0.006,-0.04566258129976252,-0.005498051254088486,-0.0,4.796455196787008e-05,-0.005450086702120616,0.25,0,0,-0.04039263765794416,-0.038147972967847825,-0.0,0.0,-0.038147972967847825,0.002,8e-05,0.0,-0.08615047654220394,-0.0008951889503887182,-6.892038123376315e-06,-0.0,-0.0009020809885120945,-0.18326837513628286,0.0,0.18326837513628286,-0.18285119359926127,0.0,0.18285119359926127,-0.44759447519435913,0.0,0.44759447519435913,-0.1525918918713913,0,0.1525918918713913,-0.004884998793823333,0.005437096119747163,0.038147972967847825,0.4,0.03349137306213379,0.30451011657714844,STABILIZE
0.03,0.0,0.006,-0.051955427529370386,-0.005418305927773798,-0.0,0.000401979451391442,-0.005016326476382356,0.03,0.0,0.006,-0.051664047287883874,-0.0053825754221062455,-0.0,0.0006904506069074008,-0.004692124815198845,0.25,0,0,-0.04551583948237269,-0.03829067247519173,-0.0,-0.0,-0.03829067247519173,0.002,8e-05,0.0,-0.101885280915152,-0.000940812033338896,-8.150822473212161e-06,-0.0,-0.0009489628558121082,-0.17941918073687485,0.0,0.17941918073687485,-0.18061019759245994,0.0,0.18061019759245994,-0.470406016669448,0.0,0.470406016669448,-0.15316268990076692,0,0.15316268990076692,-0.0050288514945053585,0.0046786984563306315,0.03829067247519173,0.4,0.033449411392211914,0.3379807472229004,STABILIZE
