Mode,Time,Freq,time2delay,actualDelay,North-Desired,East-Desired,Down-Desired,Roll-UAV,Pitch-UAV,Yaw-UAV,Roll-Control,Pitch-Control,Yaw-Control,Thrust-Control,North-Pos,East-Pos,Down-Pos,Yaw-Ang,North-Vel,East-Vel,Down-Vel,Yaw-Vel,North-Acc,East-Acc,Down-Acc,North-Avg,East-Avg,Down-Avg,Yaw-Avg,North-Dif,East-Dif,Down-Dif,Yaw-Dif,North-One,East-One,Down-One,Yaw-One,North-Two,East-Two,Down-Two,Yaw-Two,Landing-State,Q-Size,Kalman-Time,Kalman-Dt,CH1-Thrust,CH2-Roll,CH3-Pitch,CH4-Yaw
STABILIZE,0.03444719314575195,29.039991137698017,0.03278306325276693,0.0329129695892334,-10,40,10,1.3326905025970208,-1.5031758662619472,-4.397293290013957,3.998787277245297,4.0012123551920045,0.0034851595150164408,0.5187236507696201,0.003887435867999069,0.010890663439205294,0.6505461178335908,0.017368341683070852,-0.028061371995136142,0.044808737584389746,1.2958457693457603,-0.03126951315481752,-1.3626471161842346,0.8355839177966118,19.831910729408264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,3.523047685623169,0.02993212890625,982,1495,1493,1493
STABILIZE,0.06780576705932617,29.97665792351289,0.03216436703999837,0.03230118751525879,-10,40,10,1.3324436552915482,-1.5021303137104063,-4.398562424539111,3.9988098539602848,4.00118979203313,0.003431885569133526,0.5187512431522433,0.0030584109522759015,0.010654446299533517,0.6492404230706601,0.01704505113598515,-0.03964833740610629,0.0221037698793225,1.4056834392249584,0.01419536424594799,5.012379959225655,-1.3223796151578426,13.185790181159973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,3.5517501831054688,0.0698408203125,982,1495,1493,1493
STABILIZE,0.10123515129089355,29.91316254920979,0.032323392232259114,0.032457590103149414,-10,40,10,1.332946207804073,-1.5025216622055069,-4.399922059070766,3.9987540944702147,4.001245517580457,0.0036035117772212277,0.5187268228834249,0.0024947527267982937,0.0102124406250221,0.6739271114426226,0.01784350393821173,-0.03964833740610629,0.0221037698793225,1.4056834392249584,0.01419536424594799,5.012379959225655,-1.3223796151578426,13.185790181159973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1,3.5818839073181152,0.0698408203125,985,1495,1494,1494
STABILIZE,0.134657621383667,29.92041774264884,0.0323522408803304,0.03249168395996094,-10,40,10,1.3327731051972955,-1.5027998856924791,-4.399918217089358,3.998807876880392,4.001191767936065,0.0034609082570597437,0.518738310930523,0.005663306859679165,0.00842648656430346,0.6806553511592515,0.01707336229130689,-0.011203234316781163,-0.018531370733398944,1.2447423301637173,-0.13426166884517535,-4.669500887393951,0.8345309644937515,19.081880152225494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,3.6378283500671387,0.034919921875,982,1494,1494,1493
STABILIZE,0.16807985305786133,29.918496907790086,0.032373936971028645,0.03248333930969238,-10,40,10,1.332953144714949,-1.5028646657678884,-4.401315417661449,3.999240874470563,3.7289511508134927,0.0023871012588323674,0.5187742999032966,0.007656490522188716,0.009491650534148348,0.675130739557934,0.01166532804559672,0.10121667291969061,0.0773683306761086,1.2092380784451962,-0.22155818322497609,2.673029899597168,0.7450866978615522,15.050336718559265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,3.6664907932281494,0.034919921875,985,1495,1494,1493
STABILIZE,0.20157194137573242,29.857797773285117,0.03241017659505208,0.032553672790527344,-10,40,10,1.3329367095722586,-1.5035430956515412,-4.401408905875713,3.9998057683578545,1.7348619694656147,0.0013414405774186634,0.5188092544558044,0.009587225147637563,0.01054660629929626,0.6701465529098554,0.006415547877142241,0.10121667291969061,0.0773683306761086,1.2092380784451962,-0.22155818322497609,2.673029899597168,0.7450866978615522,15.050336718559265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,3.6951801776885986,0.034919921875,985,1494,1494,1493
STABILIZE,0.2350330352783203,29.88694518273609,0.03237274487813314,0.032492637634277344,-10,40,10,1.3326699053078048,-1.5039812949754798,-4.4015894790018955,3.999697613356262,1.7388108297511715,0.002058189507836797,0.5188484821596973,0.006944010634916908,0.012197653364118731,0.6630185948767686,0.009965974987663552,-0.11973779182881117,0.10716271353885531,1.0807745158672333,0.20170301007073413,-3.6550622433423996,-0.9548147208988667,23.076695203781128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,3.7238738536834717,0.029910888671875,985,1495,1494,1493
STABILIZE,0.2684788703918457,29.89866271278264,0.03234890302022298,0.03257012367248535,-10,40,10,1.332910669476048,-1.5041425514729154,-4.402445387082262,3.9997813949610395,1.7446438977956387,0.0015058538643468906,0.5188902765732867,0.00806588242569191,0.01336916252478743,0.6546505568791868,0.007180230703174461,0.06922123138792813,0.08835968910716474,1.148161105811596,-0.11217226344018552,2.0381664857268333,0.7397040259093046,14.957776665687561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,3.7526400089263916,0.069840087890625,985,1495,1494,1494
STABILIZE,0.3019416332244873,29.88332525862806,0.032456429799397786,0.03258252143859863,-10,40,10,1.3334666895631693,-1.5042500202306375,-4.403267571103603,3.9998791284872994,1.7491418848601064,0.0008643861885611416,0.5188820160462514,0.00993802704900053,0.01520549435943015,0.6712681377959722,0.003959641514513787,0.06922123138792813,0.08835968910716474,1.148161105811596,-0.11217226344018552,2.0381664857268333,0.7397040259093046,14.957776665687561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1,3.781431198120117,0.069840087890625,985,1495,1494,1493
STABILIZE,0.3356754779815674,29.643400333587763,0.03243735631306966,0.03283047676086426,-10,40,10,1.3338732992621964,-1.5039935679716445,-4.404371073541383,3.999947463848719,1.7514711776176086,0.00041735062343415606,0.5188934329984741,0.0074257590199236735,0.01568336751505515,0.6781270537386614,0.001718671072602632,-0.08510248153470457,0.0328341091517359,1.154452282935381,0.13939223480933918,-0.27732704766094685,0.7630467414855957,16.7265847325325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,3.8386776447296143,0.0349208984375,985,1494,1493,1493
