Mode,Time,Freq,time2delay,actualDelay,North-Desired,East-Desired,Down-Desired,Roll-UAV,Pitch-UAV,Yaw-UAV,Roll-Control,Pitch-Control,Yaw-Control,Thrust-Control,North-Pos,East-Pos,Down-Pos,Yaw-Ang,North-Vel,East-Vel,Down-Vel,Yaw-Vel,North-Acc,East-Acc,Down-Acc,North-Avg,East-Avg,Down-Avg,Yaw-Avg,North-Dif,East-Dif,Down-Dif,Yaw-Dif,North-One,East-One,Down-One,Yaw-One,North-Two,East-Two,Down-Two,Yaw-Two,Landing-State,Q-Size,Kalman-Time,Kalman-Dt,CH1-Thrust,CH2-Roll,CH3-Pitch,CH4-Yaw
STABILIZE,0.034445762634277344,29.039186906311446,0.032731088002522786,0.03302741050720215,-10,40,10,1.772463864974222,-1.7555121892278964,39.49382034717121,3.999902730036168,4.0000972675985285,0.00027957759961385757,0.5186417514522267,-0.026349883159869816,0.01046796500993857,0.6914584181678394,0.0013932726601395672,-0.038415068411268294,0.16690543852746487,1.2828917242586613,0.015566227902083845,-0.798957422375679,0.15626340173184872,14.421691000461578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,3.4981465339660645,0.029931884765625,982,1494,1494,1494
STABILIZE,0.06789660453796387,29.893761537200568,0.03235295613606771,0.03248238563537598,-10,40,10,1.772395456360816,-1.7550160400177186,39.49347883771271,3.9998914396814973,4.000108557372247,0.00031296181827331234,0.518685670150486,-0.03091976548291858,0.007029027914655207,0.6819699284337613,0.0015549909173912433,-0.30067639891058207,-0.16705709276720881,1.0596277192234993,-0.000666056835888636,3.0503861606121063,2.0377062261104584,13.539193570613861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,3.5266387462615967,0.034920166015625,982,1494,1494,1494
STABILIZE,0.1013338565826416,29.907403578075197,0.03239634831746419,0.03250455856323242,-10,40,10,1.7727659941232892,-1.7552759073712965,39.492638724444795,3.999873926777473,4.000126069249038,0.00036433850777247383,0.5187219943402736,-0.03562175567267941,0.00371668887989239,0.6762755549715167,0.0018058374323847988,-0.30067639891058207,-0.16705709276720881,1.0596277192234993,-0.000666056835888636,3.0503861606121063,2.0377062261104584,13.539193570613861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,3.5553717613220215,0.034920166015625,982,1494,1494,1494
STABILIZE,0.1349163055419922,29.77851615193468,0.0323827584584554,0.032683372497558594,-10,40,10,1.7735017335629466,-1.7554172069097511,39.49052478089668,3.999772327432684,4.000227659609354,0.000657578548546136,0.5187558314648117,-0.03361726826224891,0.004518689817294088,0.6718984434827023,0.003261076501720751,0.060095707885921,0.055040710140019655,1.1215428821742535,0.06655671166612313,-1.1220269836485386,0.03907146747224033,11.918219178915024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,3.583996057510376,0.034921142578125,982,1494,1494,1494
STABILIZE,0.1684589385986328,29.810474843460153,0.03243282636006673,0.03256845474243164,-10,40,10,1.7741565779496216,-1.7544537233499562,39.490521365802095,3.9996505230878494,3.7174885092798955,0.0010862848055311106,0.5187923950087763,-0.03157282610677565,0.0076304127087767695,0.66610920329775,0.005386584200376027,-0.0010501767974346876,0.09764762362465262,1.2729311361908913,0.05186278696645719,-1.2311100959777832,2.234920673072338,20.10987550020218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,3.641369104385376,0.029931884765625,982,1494,1494,1494
STABILIZE,0.20188212394714355,29.920844628334997,0.032346280415852864,0.03247332572937012,-10,40,10,1.7737350272117847,-1.7547299191245185,39.48935340345402,3.9998352796402386,1.724089049511962,0.0011075659478701663,0.5188270905288226,-0.029118666003987582,0.005909074672732308,0.6612579742709275,0.005474675226732243,0.07587972795590758,-0.08349752752110362,1.2186404317617416,0.0037150455273833923,2.0770426839590073,-1.7670417204499245,17.107197642326355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,3.6701650619506836,0.0698046875,982,1494,1494,1494
STABILIZE,0.23530268669128418,29.922765764673148,0.03235939343770345,0.032474517822265625,-10,40,10,1.773299389208785,-1.754704732801954,39.4875365731348,3.999625191581841,1.7313622955872856,0.0025022437050160576,0.5188217522133751,-0.029727037333074822,0.006515848241156424,0.6763923853620285,0.012406596328210586,-0.024585999199189246,0.0314009579597041,0.9735118597745895,0.31398582385789603,-3.748258203268051,0.11418899521231651,12.301791459321976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,3.6995601654052734,0.029932861328125,982,1494,1494,1494
STABILIZE,0.2688906192779541,29.772174900624645,0.03237965901692708,0.032517194747924805,-10,40,10,1.774082619807515,-1.7539483960730808,39.486853554217795,3.9996288693321604,1.7397870647892546,0.0024741701521801347,0.5188622879685357,-0.027905310755096887,0.00606268283550046,0.6686172424453857,0.012225310843550068,0.02987673506140709,-0.009884410974336788,1.1653897352516651,0.0019624495854722,3.99472713470459,0.2088972134515643,15.933984518051147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,3.7274255752563477,0.034919921875,982,1494,1494,1494
STABILIZE,0.3023641109466553,29.873321795118336,0.03224328358968099,0.03259849548339844,-10,40,10,1.7745002218422377,-1.754065576506029,39.48573340319391,3.999627783427058,1.7449252146380352,0.002482329811793049,0.5188955745465818,-0.0262666980098282,0.005652904600443254,0.664540698715956,0.012224968139369494,0.02987673506140709,-0.009884410974336788,1.1653897352516651,0.0019624495854722,3.99472713470459,0.2088972134515643,15.933984518051147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,3.756131887435913,0.034919921875,982,1494,1494,1494
STABILIZE,0.3359851837158203,29.74430544918163,0.032453091939290364,0.0325777530670166,-10,40,10,1.7746884789312363,-1.7540634420719132,39.48490695030434,3.9995908768823374,1.7499376814342125,0.002726094108261247,0.518926021031432,-0.02487955424186144,0.005188913609074983,0.6618228494319752,0.013398931054079811,0.01740139559842646,-0.012976101425010711,1.2218018993735313,0.06741638168661916,2.1752044558525085,-1.7524434253573418,15.948598086833954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,3.7848386764526367,0.034921142578125,982,1494,1494,1493
