E-kp,E-ki,E-kd,E-I-Tot,E-P,E-I,E-D,E-PID,N-kp,N-ki,N-kd,N-I-Tot,N-P,N-I,N-D,N-PID,D-kp,D-ki,D-kd,D-I-Tot,D-P,D-I,D-D,D-PID,Y-kp,Y-ki,Y-kd,Y-I-Tot,Y-P,Y-I,Y-D,Y-PID,errorN,desiredN,actualN,errorE,desiredE,actualE,errorD,desiredD,actualD,errorY,desiredY,actualY,roll,pitch,yaw-rate,thrust,dt,Time,Mode
0.16,0.015,0.11,1.319521208961607,6.398789588499008,0.019792818134424104,13.75,20.168582406633433,0.17,0.015,0.08,-0.33134223260451673,-1.7072109487018337,-0.0049701334890677505,-10.0,-11.712181082190902,0.002,8e-05,0,0.3094564146164336,0.018758191138702283,2.4756513169314688e-05,0.0,0.018782947651871596,0.2,0.02,0.0,0.00017856872204764844,0.0010824226163530654,3.5713744409529687e-06,0.0,0.0010859939907940184,-10.042417345304903,-10.0,0.042417345304902515,39.9924349281188,40.0,0.00756507188120383,9.379095569351142,10.0,0.6209044306488581,0.005412113081765327,0,-0.005412113081765327,4.000377818925428,3.999622145384415,-0.0010859939907940184,0.5187829476518716,0.03299427032470703,0.033293962478637695,STABILIZE
0.16,0.015,0.11,2.667611932183261,6.399074608803608,0.040014178982748914,6.877906675685113,13.31699546347147,0.17,0.015,0.08,-0.6699054887120568,-1.7075239944590357,-0.010048582330680851,-5.00218522903824,-6.719757805827957,0.002,8e-05,0,0.6258552550542825,0.018773400699455805,5.006842040434261e-05,0.0,0.01882346911986015,0.2,0.02,0.0,0.00034642982077162703,0.0009959972242108083,6.928596415432541e-06,0.0,0.0010029258206262408,-10.044258790935503,-10.0,0.04425879093550364,39.99421630502255,40.0,0.005783694977452772,9.386700349727903,10.0,0.6132996502720975,0.004979986121054041,0,-0.004979986121054041,4.000347653508443,3.99965231627319,-0.0010029258206262408,0.5188234691198601,0.0337071418762207,0.06692075729370117,STABILIZE
0.16,0.015,0.11,4.007491046855346,6.399886496200641,0.06011236570283019,4.590825475773378,11.050824337676849,0.17,0.015,0.08,-1.0065327599394522,-1.7083816165032162,-0.015097991399091784,-3.338806233270384,-5.062285841172692,0.002,8e-05,0,0.9401950141230964,0.018767913064454016,7.521560112984771e-05,0.0,0.018843128665583863,0.2,0.02,0.0,0.0005697028382556082,0.0013330698586112811,1.1394056765112164e-05,0.0,0.0013444639153763933,-10.049303626489506,-10.0,0.04930362648950603,39.999290601254,40.0,0.0007093987459977392,9.383956532227007,10.0,0.6160434677729935,0.006665349293056406,0,-0.006665349293056406,4.000465302096384,3.9995346437708084,-0.0013444639153763933,0.5188431286655839,0.03349757194519043,0.10042548179626465,STABILIZE
0.16,0.015,0.11,5.3469369130620015,6.400003593468512,0.08020405369593002,3.443720134604986,9.923927781769429,0.17,0.015,0.08,-1.343032985176077,-1.708320488432613,-0.020145494777641153,-2.5038899132535706,-4.232355896463825,0.002,8e-05,0,1.2545560444551263,0.01877559756734739,0.00010036448355641011,0.0,0.018875962050903798,0.2,0.02,0.0,0.0007390366931303551,0.0010113671883241416,1.4780733862607102e-05,0.0,0.0010261479221867487,-10.048944049603605,-10.0,0.04894404960360499,40.000022459178204,40.0,-2.245917820118266e-05,9.387798783673695,10.0,0.6122012163263046,0.0050568359416207085,0,-0.0050568359416207085,4.000353018168096,3.999646950673697,-0.0010261479221867487,0.5188759620509038,0.033486127853393555,0.13392949104309082,STABILIZE
0.16,0.015,0.11,6.7080181569593265,6.399538715732951,0.10062027235438989,2.7530977163153576,9.253256704402698,0.17,0.015,0.08,-1.684982569305957,-1.70826656237252,-0.025274738539589354,-2.002962783647773,-3.7365040845598823,0.002,8e-05,0,1.5744445525806494,0.018800667682826514,0.00012595556420645195,0.0,0.018926623247032967,0.2,0.02,0.0,0.0009312691079441876,0.0011297991822088096,1.8625382158883754e-05,0.0,0.0011484245643676933,-10.048626837485411,-10.0,0.04862683748541096,39.99711697333094,40.0,0.0028830266690580836,9.400333841413257,10.0,0.5996661585867438,0.005648995911044048,0,-0.005648995911044048,4.0003683758652215,3.736109692087498,-0.0011484245643676933,0.518926623247033,0.034029483795166016,0.16794729232788086,STABILIZE
0.16,0.015,0.11,8.04604919995091,6.399440066414875,0.12069073799926364,0.002692252045373834,6.5228230564595115,0.17,0.015,0.08,-2.0210639712112988,-1.7078479607833883,-0.03031595956816948,-0.0017851024592189333,-1.7399490228107768,0.002,8e-05,0,1.8889269349686644,0.018801050698493832,0.00015111415479749317,0.0,0.018952164853291324,0.2,0.02,0.0,0.0008487028974665446,-0.0004936147765687492,1.697405794933089e-05,-0.0,-0.0004766407186194183,-10.0461644751964,-10.0,0.04616447519640018,39.99650041509297,40.0,0.003499584907031319,9.400525349246916,10.0,0.5994746507530843,-0.0024680738828437455,0,0.0024680738828437455,3.999925046217969,1.7401213252582008,0.0004766407186194183,0.5189521648532913,0.03345370292663574,0.201430082321167,STABILIZE
0.16,0.015,0.11,9.383421068588712,6.3993430815298735,0.14075131602883068,0.001130768151695252,6.541225165710399,0.17,0.015,0.08,-2.3569059812952036,-1.7074467562083133,-0.03535358971942805,0.0002182653317624066,-1.742582080595979,0.002,8e-05,0,2.203250746190707,0.018800547868117336,0.00017626005969525657,0.0,0.018976807927812592,0.2,0.02,0.0,0.0005032038975221593,-0.0020665219289583243,1.0064077950443186e-05,-0.0,-0.002056457851007881,-10.043804448284195,-10.0,0.04380444828419469,39.99589425956171,40.0,0.004105740438288277,9.400273934058667,10.0,0.5997260659413319,-0.01033260964479162,0,0.01033260964479162,3.9996856810886636,1.7433034044906026,0.002056457851007881,0.5189768079278126,0.03343772888183594,0.23485541343688965,STABILIZE
0.16,0.015,0.11,10.720200202528726,6.399061936317212,0.16080300303793088,-0.0033584120875149994,6.556506527267628,0.17,0.015,0.08,-2.6925155608022515,-1.7069466324754903,-0.04038773341203377,0.004036181313721505,-1.7432981845738025,0.002,8e-05,0,2.5179401901188276,0.018829935993858297,0.00020143521520950622,0.0,0.019031371209067803,0.2,0.02,0.0,-6.968223418654662e-06,-0.003052694829306294,-1.3936446837309324e-07,-0.0,-0.0030528341937746672,-10.040862543973471,-10.0,0.04086254397347194,39.994137101982574,40.0,0.005862898017426833,9.414967996929148,10.0,0.5850320030708518,-0.01526347414653147,0,0.01526347414653147,3.999535447130737,1.7443637142187545,0.0030528341937746672,0.5190313712090678,0.03342437744140625,0.2682814598083496,STABILIZE
0.16,0.015,0.11,12.073425552339202,6.3992767321849895,0.181101383285088,-0.0029663244371490767,6.577411791032929,0.17,0.015,0.08,-3.0322183930062545,-1.7068245190482723,-0.045483275895093815,0.004204056090819403,-1.7481037388525467,0.002,8e-05,0,2.8366909572374466,0.018841783887602062,0.00022693527657899576,0.0,0.01906871916418106,0.2,0.02,0.0,-0.0005590630508084672,-0.003263506317859519,-1.1181261016169343e-05,-0.0,-0.0032746875788756884,-10.040144229695718,-10.0,0.040144229695718146,39.995479576156185,40.0,0.004520423843812585,9.420891943801031,10.0,0.5791080561989691,-0.016317531589297593,0,0.016317531589297593,3.9995019871947224,1.74924284655268,0.0032746875788756884,0.5190687191641811,0.03383445739746094,0.30215001106262207,STABILIZE
0.16,0.015,0.11,13.413856308074587,6.399378613060097,0.2012078446211188,-0.0006699402659364115,6.59991651741528,0.17,0.015,0.08,-3.3687433681033885,-1.7070241331986482,-0.05053115052155083,0.00349433142622233,-1.7540609522939767,0.002,8e-05,0,3.15242227148558,0.018841743700930554,0.0002521937817188464,0.0,0.0190939374826494,0.2,0.02,0.0,-0.0010686013794839726,-0.003040747040744675,-2.1372027589679454e-05,-0.0,-0.0030621190683343545,-10.041318430580283,-10.0,0.04131843058028279,39.99611633162561,40.0,0.003883668374391941,9.420871850465277,10.0,0.5791281495347234,-0.015203735203723373,0,0.015203735203723373,3.9995344099173606,1.7551223114784464,0.0030621190683343545,0.5190939374826494,0.03351402282714844,0.3356442451477051,STABILIZE
