E-kp,E-ki,E-kd,E-I-Tot,E-P,E-I,E-D,E-PID,N-kp,N-ki,N-kd,N-I-Tot,N-P,N-I,N-D,N-PID,Y-kp,Y-ki,Y-kd,Y-I-Tot,Y-P,Y-I,Y-D,Y-PID,D-kp,D-ki,D-kd,D-I-Tot,D-P,D-I,D-D,D-PID,errorN,desiredN,actualN,errorE,desiredE,actualE,errorD,desiredD,actualD,errorY,desiredY,actualY,roll,pitch,yaw-rate,thrust,dt,Time,Mode
0.03,0.0,0.005,-0.0030320274485487824,-0.0027113155548296073,-0.0,-0.013469593755710847,-0.016180909310540455,0.03,0.0,0.005,-0.003014044051454739,-0.002695234346761028,-0.0,-0.013389703630270085,-0.016084937977031113,0.5,0,0,-0.0029834545019788495,-0.04446467331187558,-0.0,-0.0,-0.04446467331187558,0.002,8e-05,0.0,-0.004274134335742866,-0.00025480259451427585,-3.419307468594293e-07,-0.0,-0.00025514452526113527,-0.08984114489203426,0.0,0.08984114489203426,-0.09037718516098692,0.0,0.09037718516098692,-0.12740129725713792,0.0,0.12740129725713792,-0.08892934662375115,0,0.08892934662375115,-0.016205855401728773,0.01605980406291219,0.04446467331187558,0.4,0.033548593521118164,0.033768653869628906,STABILIZE
0.03,0.0,0.005,-0.00647177821430499,-0.0030864845282029623,-0.0,-0.0018702150091584081,-0.004956699537361371,0.03,0.0,0.005,-0.006420830605792552,-0.003056905778038802,-0.0,-0.0018029298453909315,-0.004859835623429734,0.5,0,0,-0.006357085734795893,-0.05045259241654647,-0.0,-0.0,-0.05045259241654647,0.002,8e-05,0.0,-0.009413584018883283,-0.0003074414981536833,-7.530867215106627e-07,-0.0,-0.00030819458487519393,-0.10189685926796008,0.0,0.10189685926796008,-0.10288281760676542,0.0,0.10288281760676542,-0.15372074907684163,0.0,0.15372074907684163,-0.10090518483309294,0,0.10090518483309294,-0.0049652506373329425,0.004851098710488162,0.05045259241654647,0.4,0.03343367576599121,0.06717967987060547,STABILIZE
0.03,0.0,0.005,-0.01081684060536303,-0.0038995982754429586,-0.0,-0.00405417649468236,-0.007953774770125318,0.03,0.0,0.005,-0.010639029494551772,-0.003785741062299313,-0.0,-0.003633964974733063,-0.007419706037032375,0.5,0,0,-0.01051287365835831,-0.062162143145829754,-0.0,-0.0,-0.062162143145829754,0.002,8e-05,0.0,-0.016632566022056663,-0.0004319252097578243,-1.3306052817645332e-06,-0.0,-0.00043325581503958884,-0.12619136874331044,0.0,0.12619136874331044,-0.12998660918143196,0.0,0.12998660918143196,-0.21596260487891214,0.0,0.21596260487891214,-0.12432428629165951,0,0.12432428629165951,-0.007969855816717785,0.007402429940944149,0.062162143145829754,0.4,0.03342700004577637,0.10057830810546875,STABILIZE
0.03,0.0,0.005,-0.01565983552295688,-0.004213876766900437,-0.0,-0.0015191825811454191,-0.0057330593480458564,0.03,0.0,0.005,-0.015240291188725523,-0.0040035453436199015,-0.0,-0.0010528384196660902,-0.005056383763285992,0.5,0,0,-0.015111895972258788,-0.06669328108177587,-0.0,-0.0,-0.06669328108177587,0.002,8e-05,0.0,-0.025133864884161652,-0.0004931304750201901,-2.0107091907329323e-06,-0.0,-0.000495141184210923,-0.13345151145399672,0.0,0.13345151145399672,-0.14046255889668124,0.0,0.14046255889668124,-0.24656523751009507,0.0,0.24656523751009507,-0.13338656216355174,0,0.13338656216355174,-0.005744815238353624,0.005043023312162872,0.06669328108177587,0.4,0.03447890281677246,0.13506102561950684,STABILIZE
0.03,0.0,0.005,-0.020576385344856844,-0.004411048474683094,-0.0,-0.000982773593917042,-0.0053938220686001355,0.03,0.0,0.005,-0.019897368592611077,-0.004178254044612112,-0.0,-0.0008708100157653321,-0.005049064060377444,0.5,0,0,-0.019845031978019952,-0.07077487640378213,-0.0,-0.0,-0.07077487640378213,0.002,8e-05,0.0,-0.03446103715186917,-0.0005578791428264689,-2.756882972149534e-06,-0.0,-0.0005606360257986184,-0.13927513482040374,0.0,0.13927513482040374,-0.14703494915610313,0.0,0.14703494915610313,-0.27893957141323444,0.0,0.27893957141323444,-0.14154975280756427,0,0.14154975280756427,-0.005406279354974015,0.005035723178401961,0.07077487640378213,0.4,0.03343796730041504,0.16850924491882324,STABILIZE
0.03,0.0,0.005,-0.025670703001500622,-0.004566664109597266,-0.0,-0.0007749858467065744,-0.00534164995630384,0.03,0.0,0.005,-0.024763684075068845,-0.00436227769007207,-0.0,-0.0009164613875043742,-0.005278739077576445,0.5,0,0,-0.024730657701017733,-0.07299313060124989,-0.0,-0.0,-0.07299313060124989,0.002,8e-05,0.0,-0.044658813912082936,-0.0006094348549024227,-3.5727051129666353e-06,-0.0,-0.0006130075600153894,-0.14540925633573568,0.0,0.14540925633573568,-0.15222213698657552,0.0,0.15222213698657552,-0.30471742745121133,0.0,0.30471742745121133,-0.14598626120249977,0,0.14598626120249977,-0.005355082518062057,0.005265111749009661,0.07299313060124989,0.4,0.033466339111328125,0.201981782913208,STABILIZE
0.03,0.0,0.005,-0.031217587436416023,-0.004808341282393439,-0.0,-0.0011638829174218095,-0.0059722241998152485,0.03,0.0,0.005,-0.030083512812298985,-0.004611517047565238,-0.0,-0.0012003013241972116,-0.00581181837176245,0.5,0,0,-0.029930184921179513,-0.07512055243198155,-0.0,-0.0,-0.07512055243198155,0.002,8e-05,0.0,-0.056197303768634604,-0.000666812727814132,-4.495784301490769e-06,-0.0,-0.0006713085121156228,-0.15371723491884126,0.0,0.15371723491884126,-0.16027804274644797,0.0,0.16027804274644797,-0.333406363907066,0.0,0.333406363907066,-0.1502411048639631,0,0.1502411048639631,-0.005987443411503002,0.005796138030901586,0.07512055243198155,0.4,0.034607887268066406,0.23658418655395508,STABILIZE
0.03,0.0,0.005,-0.03669129767523014,-0.00490801914378025,-0.0,-0.0004965358966904085,-0.005404555040470659,0.03,0.0,0.005,-0.03537556000003806,-0.004745130409540823,-0.0,-0.0006655824029060195,-0.005410712812446843,0.5,0,0,-0.03514370595209085,-0.0779119948195548,-0.0,-0.0,-0.0779119948195548,0.002,8e-05,0.0,-0.06833355786039198,-0.0007254673072723873,-5.466684628831359e-06,-0.0,-0.0007309339919012186,-0.15817101365136077,0.0,0.15817101365136077,-0.16360063812600836,0.0,0.16360063812600836,-0.36273365363619364,0.0,0.36273365363619364,-0.1558239896391096,0,0.1558239896391096,-0.005419250235124402,0.005395994367431952,0.0779119948195548,0.4,0.03345775604248047,0.27004218101501465,STABILIZE
0.03,0.0,0.005,-0.042307608664205784,-0.005036169645884773,-0.0,-0.0006384060740132437,-0.0056745757198980165,0.03,0.0,0.005,-0.04095489022479437,-0.005003008839332463,-0.0,-0.0012846703932670035,-0.006287679232599467,0.5,0,0,-0.04027516442059126,-0.07669000591582752,-0.0,0.0,-0.07669000591582752,0.002,8e-05,0.0,-0.082482329703443,-0.0008458175413528159,-6.598586376275441e-06,-0.0,-0.0008524161277290913,-0.1667669613110821,0.0,0.1667669613110821,-0.16787232152949244,0.0,0.16787232152949244,-0.4229087706764079,0.0,0.4229087706764079,-0.15338001183165503,0,0.15338001183165503,-0.0056913873976963125,0.006272465960231455,0.07669000591582752,0.4,0.033455848693847656,0.30353498458862305,STABILIZE
0.03,0.0,0.005,-0.04812357349904619,-0.005042428527953264,-0.0,-3.014687100409676e-05,-0.005072575398957361,0.03,0.0,0.005,-0.046639983741230275,-0.004928963387060301,-0.0,0.00035665134342866987,-0.0045723120436316315,0.5,0,0,-0.04546767907297107,-0.07503164352635967,-0.0,0.0,-0.07503164352635967,0.002,8e-05,0.0,-0.09813942173623427,-0.0009049775892498495,-7.851153738898743e-06,-0.0,-0.0009128287429887482,-0.1642987795686767,0.0,0.1642987795686767,-0.16808095093177547,0.0,0.16808095093177547,-0.45248879462492475,0.0,0.45248879462492475,-0.15006328705271935,0,0.15006328705271935,-0.005084533322528125,0.004559010802196833,0.07503164352635967,0.4,0.03460216522216797,0.33814096450805664,STABILIZE
0.03,0.0,0.005,-0.053113980453210585,-0.004476067200932267,-0.0,0.002822160578440393,-0.0016539066224918737,0.03,0.0,0.005,-0.052023081268406324,-0.004828284847732795,-0.0,0.000501677976989617,-0.004326606870743178,0.5,0,0,-0.05085754952309174,-0.08057266191129293,-0.0,-0.0,-0.08057266191129293,0.002,8e-05,0.0,-0.11395957781656009,-0.0009459760482483874,-9.116766225324809e-06,-0.0,-0.0009550928144737123,-0.16094282825775982,0.0,0.16094282825775982,-0.14920224003107557,0.0,0.14920224003107557,-0.4729880241241937,0.0,0.4729880241241937,-0.16114532382258587,0,0.16114532382258587,-0.0016660687181511739,0.004321938124994695,0.08057266191129293,0.4,0.033447265625,0.3716456890106201,STABILIZE
0.03,0.0,0.005,-0.059171523538467365,-0.004772167190162505,-0.0,-0.0012959403889995095,-0.006068107579162014,0.03,0.0,0.005,-0.057956072439883634,-0.0046740444780258026,-0.0,0.0006750636000938239,-0.003998980877931979,0.5,0,0,-0.055759100254352795,-0.06435782971034232,-0.0,0.0,-0.06435782971034232,0.002,8e-05,0.0,-0.13281815227836785,-0.0009904595425705837,-1.0625452182269429e-05,-0.0,-0.0010010849947528532,-0.1558014826008601,0.0,0.1558014826008601,-0.1590722396720835,0.0,0.1590722396720835,-0.49522977128529183,0.0,0.49522977128529183,-0.12871565942068464,0,0.12871565942068464,-0.006077076018052472,0.003985338721509203,0.06435782971034232,0.4,0.038080453872680664,0.40966343879699707,STABILIZE
