E-kp,E-ki,E-kd,E-I-Tot,E-P,E-I,E-D,E-PID,N-kp,N-ki,N-kd,N-I-Tot,N-P,N-I,N-D,N-PID,Y-kp,Y-ki,Y-kd,Y-I-Tot,Y-P,Y-I,Y-D,Y-PID,D-kp,D-ki,D-kd,D-I-Tot,D-P,D-I,D-D,D-PID,errorN,desiredN,actualN,errorE,desiredE,actualE,errorD,desiredD,actualD,errorY,desiredY,actualY,roll,pitch,yaw-rate,thrust,dt,Time,Mode
0.03,0.005,0.02,-0.0011087196128241907,-0.0010069159602486349,-5.543598064120953e-06,-0.020321333611135688,-0.021333793169448445,0.03,0.005,0.02,-0.001105323524240928,-0.0010038317036364561,-5.526617621204641e-06,-0.02025908789249303,-0.02126844621375069,0.2,0.02,0,-0.0011012856649142105,-0.006667764028397244,-2.202571329828421e-05,-0.0,-0.006689789741695529,0.002,8e-05,0,-0.0012822073174538133,-7.763159097264977e-05,-1.0257658539630507e-07,-0.0,-7.773416755804608e-05,-0.033461056787881874,0.0,0.033461056787881874,-0.03356386534162117,0.0,0.03356386534162117,-0.03881579548632488,0.0,0.03881579548632488,-0.03333882014198622,0,0.03333882014198622,-0.021346165074371228,0.02125602907322309,0.006689789741695529,0.4,0.033033132553100586,0.033235788345336914,STABILIZE
0.03,0.005,0.02,-0.0035203898016603332,-0.0021665381862228206,-1.7601949008301667e-05,-0.023150077539124087,-0.02533421767435521,0.03,0.005,0.02,-0.003470252502650623,-0.002124547943225272,-1.7351262513253116e-05,-0.022373379247746673,-0.0245152784534852,0.2,0.02,0,-0.0034563947399117514,-0.014104841165876781,-6.912789479823504e-05,-0.0,-0.014173969060675015,0.002,8e-05,0,-0.0044465871470794035,-0.00018951595643365175,-3.557269717663523e-07,-0.0,-0.0001898716834054181,-0.07081826477417573,0.0,0.07081826477417573,-0.0722179395407607,0.0,0.0722179395407607,-0.09475797821682587,0.0,0.09475797821682587,-0.0705242058293839,0,0.0705242058293839,-0.025364373831241675,0.024484076518679447,0.014173969060675015,0.4,0.03339433670043945,0.0666189193725586,STABILIZE
0.03,0.005,0.02,-0.006592728414522046,-0.0027312524391768576,-3.296364207261023e-05,-0.011156012660567831,-0.013920228741817298,0.03,0.005,0.02,-0.006459399309681226,-0.0026572964560555488,-3.229699654840613e-05,-0.010524524789206962,-0.013214118241810917,0.2,0.02,0,-0.006463825069069786,-0.017823667803153618,-0.0001292765013813957,-0.0,-0.017952944304535014,0.002,8e-05,0,-0.008728766515862213,-0.00025378523918813666,-6.983013212689771e-07,-0.0,-0.00025448354050940563,-0.08857654853518496,0.0,0.08857654853518496,-0.09104174797256193,0.0,0.09104174797256193,-0.12689261959406833,0.0,0.12689261959406833,-0.08911833901576809,0,0.08911833901576809,-0.013940765245997426,0.013192450624848546,0.017952944304535014,0.4,0.03374648094177246,0.10036444664001465,STABILIZE
0.03,0.005,0.02,-0.010065807698609111,-0.0031123729453814883,-5.0329038493045555e-05,-0.007589737171828175,-0.010752439155702708,0.03,0.005,0.02,-0.009789161980228837,-0.0029839408785848473,-4.894580990114418e-05,-0.006504885660258517,-0.009537772348744509,0.2,0.02,0,-0.009815212651853759,-0.02002213250152573,-0.0001963042530370752,-0.0,-0.020218436754562804,0.002,8e-05,0,-0.013839142202003139,-0.00030530822411024166,-1.1071313761602513e-06,-0.0,-0.0003064153554864019,-0.09946469595282825,0.0,0.09946469595282825,-0.10374576484604961,0.0,0.10374576484604961,-0.15265411205512083,0.0,0.15265411205512083,-0.10011066250762864,0,0.10011066250762864,-0.010769087708632016,0.009518970485160407,0.020218436754562804,0.4,0.033476829528808594,0.13382720947265625,STABILIZE
0.03,0.005,0.02,-0.014005397371412428,-0.003536174611153407,-7.002698685706214e-05,-0.008453427980149057,-0.012059629578159526,0.03,0.005,0.02,-0.013534992062221342,-0.0033622560555173534,-6.76749603111067e-05,-0.007546124426319304,-0.010976055442147765,0.2,0.02,0,-0.013601750033849305,-0.02265863277899538,-0.0002720350006769861,-0.0,-0.022930667779672367,0.002,8e-05,0,-0.0200157825419726,-0.0003696100451477385,-1.6012626033578083e-06,-0.0,-0.0003712113077510963,-0.11207520185057845,0.0,0.11207520185057845,-0.11787248703844691,0.0,0.11787248703844691,-0.18480502257386924,0.0,0.18480502257386924,-0.1132931638949769,0,0.1132931638949769,-0.01208130936776974,0.010952188027593426,0.022930667779672367,0.4,0.03342247009277344,0.16723918914794922,STABILIZE
0.03,0.005,0.02,-0.018381158812282566,-0.0039264498633270195,-9.190579406141284e-05,-0.007782245349444198,-0.011800601006832629,0.03,0.005,0.02,-0.017655830587054867,-0.0036977029212561033,-8.827915293527433e-05,-0.00668894529269238,-0.010474927366883758,0.2,0.02,0,-0.017785320229881958,-0.02502662122757301,-0.00035570640459763915,-0.0,-0.025382327632170652,0.002,8e-05,0,-0.027203051480684956,-0.0004299510919176909,-2.1762441184547967e-06,-0.0,-0.00043212733603614566,-0.12325676404187011,0.0,0.12325676404187011,-0.13088166211090066,0.0,0.13088166211090066,-0.21497554595884544,0.0,0.21497554595884544,-0.12513310613786505,0,0.12513310613786505,-0.011823449926626727,0.010449130073671205,0.025382327632170652,0.4,0.033432960510253906,0.2006819248199463,STABILIZE
0.03,0.005,0.02,-0.022979302170104892,-0.004123321377351808,-0.00011489651085052446,-0.003923151194826194,-0.008161369083028527,0.03,0.005,0.02,-0.021983126969769225,-0.003880443103329776,-0.00010991563484884613,-0.0036415495009339896,-0.007631908239112611,0.2,0.02,0,-0.022086202728076876,-0.025711712121250774,-0.0004417240545615375,-0.0,-0.02615343617581231,0.002,8e-05,0,-0.035224014301140784,-0.0004795124885680366,-2.817921144091263e-06,-0.0,-0.00048233040971212783,-0.12934810344432587,0.0,0.12934810344432587,-0.13744404591172693,0.0,0.13744404591172693,-0.2397562442840183,0.0,0.2397562442840183,-0.12855856060625387,0,0.12855856060625387,-0.008178472772446438,0.007613576806600243,0.02615343617581231,0.4,0.03345465660095215,0.23415660858154297,STABILIZE
0.03,0.005,0.02,-0.028173438475650875,-0.0045602082073590185,-0.0001408671923782544,-0.008523692404446725,-0.013224767804183999,0.03,0.005,0.02,-0.0267584631528597,-0.004192521330596588,-0.0001337923157642985,-0.006088667894391363,-0.010414981540752249,0.2,0.02,0,-0.02682067910924403,-0.02771098893174751,-0.0005364135821848806,-0.0,-0.02824740251393239,0.002,8e-05,0,-0.045535505711071594,-0.000603533741275018,-3.642840456885728e-06,-0.0,-0.0006071765817319037,-0.13975071101988626,0.0,0.13975071101988626,-0.15200694024530062,0.0,0.15200694024530062,-0.301766870637509,0.0,0.301766870637509,-0.13855494465873755,0,0.13855494465873755,-0.0132499150359421,0.010382970456911991,0.02824740251393239,0.4,0.03417038917541504,0.2683260440826416,STABILIZE
0.03,0.005,0.02,-0.03346073529554298,-0.004739823928142188,-0.0001673036764777149,-0.003578164882690979,-0.008485292487310881,0.03,0.005,0.02,-0.031458905229165286,-0.004213735030403346,-0.00015729452614582644,-0.00042260285096161574,-0.004793632407510788,0.2,0.02,0,-0.03160026151630181,-0.02856453852974371,-0.0006320052303260363,-0.0,-0.02919654376006975,0.002,8e-05,0,-0.05664319906144886,-0.0006638365188868971,-4.531455924915909e-06,-0.0,-0.000668367974811813,-0.14045783434677822,0.0,0.14045783434677822,-0.15799413093807294,0.0,0.15799413093807294,-0.33191825944344855,0.0,0.33191825944344855,-0.14282269264871855,0,0.14282269264871855,-0.008497215325741289,0.004772466025184413,0.02919654376006975,0.4,0.03346514701843262,0.3018016815185547,STABILIZE
0.03,0.005,0.02,-0.038918207514406486,-0.004900128632763021,-0.00019459103757203243,-0.0031985246468912436,-0.008293244317226297,0.03,0.005,0.02,-0.036281198664684905,-0.0043298173937192565,-0.00018140599332342453,-0.002316165960403562,-0.006827389347446243,0.2,0.02,0,-0.036542457614608,-0.02958316675906411,-0.00073084915229216,-0.0,-0.03031401591135627,0.002,8e-05,0,-0.06876953513114505,-0.0007258623797813774,-5.501562810491604e-06,-0.0,-0.000731363942591869,-0.14432724645730854,0.0,0.14432724645730854,-0.1633376210921007,0.0,0.1633376210921007,-0.36293118989068873,0.0,0.36293118989068873,-0.14791583379532056,0,0.14791583379532056,-0.008310842374836983,0.006805956628383896,0.03031401591135627,0.4,0.03341221809387207,0.3352067470550537,STABILIZE
0.03,0.005,0.02,-0.04442088921066776,-0.004931747311039226,-0.0002221044460533388,-0.0006297346969457721,-0.005783586454038337,0.03,0.005,0.02,-0.04113048970580679,-0.004346149636230736,-0.00020565244852903394,-0.0003252817748600195,-0.004877083859619789,0.2,0.02,0,-0.041436013546632997,-0.029238811960335332,-0.0008287202709326599,0.0,-0.030067532231267992,0.002,8e-05,0,-0.08170494602575029,-0.0007728859177880619,-6.536395682060024e-06,-0.0,-0.0007794223134701219,-0.14487165454102455,0.0,0.14487165454102455,-0.16439157703464086,0.0,0.16439157703464086,-0.3864429588940309,0.0,0.3864429588940309,-0.14619405980167666,0,0.14619405980167666,-0.005796011823132025,0.004862310787188883,0.030067532231267992,0.4,0.03347301483154297,0.368685245513916,STABILIZE
0.03,0.005,0.02,-0.04998246858725122,-0.004988158002235632,-0.00024991234293625614,-0.0011243226734707196,-0.006362393018642608,0.03,0.005,0.02,-0.046015592628694334,-0.004381429012618985,-0.00023007796314347166,-0.0007031539932937875,-0.005314660969056244,0.2,0.02,0,-0.04627933046628623,-0.02895967543782235,-0.0009255866093257247,0.0,-0.029885262047148073,0.002,8e-05,0,-0.09562546420926989,-0.0008323504226725158,-7.650037136741591e-06,-0.0,-0.0008400004598092574,-0.14604763375396618,0.0,0.14604763375396618,-0.1662719334078544,0.0,0.1662719334078544,-0.4161752113362579,0.0,0.4161752113362579,-0.14479837718911173,0,0.14479837718911173,-0.006375803942768417,0.005298564921095216,0.029885262047148073,0.4,0.03344869613647461,0.40212559700012207,STABILIZE
