Mode,Time,Freq,time2delay,actualDelay,North-Desired,East-Desired,Down-Desired,Roll-UAV,Pitch-UAV,Yaw-UAV,Roll-Control,Pitch-Control,Yaw-Control,Thrust-Control,North-Pos,East-Pos,Down-Pos,Yaw-Ang,North-Vel,East-Vel,Down-Vel,Yaw-Vel,North-Acc,East-Acc,Down-Acc,North-Avg,East-Avg,Down-Avg,Yaw-Avg,North-Dif,East-Dif,Down-Dif,Yaw-Dif,North-One,East-One,Down-One,Yaw-One,North-Two,East-Two,Down-Two,Yaw-Two,Landing-State,Q-Size,Kalman-Time,Kalman-Dt
STABILIZE,0.03438901901245117,29.08832667554372,0.033298524220784505,0.033435821533203125,0.0,0.0,0.0,1.3294378384482137,-1.0380986807222585,6.601418387065521,-0.0005017018518139571,0.0005031428347304012,0.012652329725270094,0.4,0.02516821810435281,0.025073979502403906,0.028659036075147415,0.02530465945054019,-0.016230210894718766,-0.06305755232460797,1.7183639109134674,0.05156775481082437,7.458899915218353,0.4511430859565735,22.540029883384705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0.05852508544921875,0.029937255859375
STABILIZE,0.06778264045715332,29.944769683296684,0.03229382832845052,0.032411813735961914,0.0,0.0,0.0,1.3297972771532858,-1.0383664454820642,6.6009189294824635,-0.0009336764183586041,0.0009308916611719013,0.023214791327965254,0.4,0.04658239796403123,0.04664608823381068,0.05677572622952479,0.04642958265593051,0.015444244490936399,0.14019557274878025,1.858057826757431,-0.19638046509808268,7.5815945863723755,1.0827803052961826,26.846987009048462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1,0.08703398704528809,0.03492578125
STABILIZE,0.10108804702758789,30.025799985682582,0.032376797993977864,0.03250408172607422,0.0,0.0,0.0,1.329537409799708,-1.0386348505721046,6.600245302075571,-0.0017722522259193904,0.0017487053681276012,0.044247430889394784,0.4,0.08757202860573743,0.08847745954683721,0.12157575808545412,0.08849486177878957,-0.22350242361426353,0.05476484075188637,1.7688488587737083,0.2969668600760754,-2.724742330610752,0.5108680110424757,20.437254011631012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0.1445329189300537,0.029936279296875
STABILIZE,0.13495588302612305,29.526123868388076,0.03251770337422689,0.033056020736694336,0.0,0.0,0.0,1.3302681333191935,-1.0378827827114627,6.601459795087364,-0.002037121246633991,0.00198282364489205,0.05116150725530966,0.4,0.09932292609319444,0.10167884638833379,0.149425246599184,0.10232301451061931,-0.146382802631706,0.1143890549428761,2.017183043062687,0.23767281395243112,-2.366724982857704,0.7645704783499241,28.30040454864502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0.1730644702911377,0.03492578125
STABILIZE,0.16832852363586426,29.964451048751215,0.03251841862996419,0.0326230525970459,0.0,0.0,0.0,1.3318755756516736,-1.0377126683124471,6.60129672432093,-0.0023225071446586402,0.0022618413067477293,0.05821116831793322,0.4,0.11332779298523339,0.11589531988759447,0.18309214082782357,0.11642233663586644,0.03814201045315713,-0.005485687870532274,1.986580528318882,-0.05222842887067766,2.6602402329444885,0.46480847522616386,26.88959240913391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0.2018728256225586,0.034926025390625
STABILIZE,0.20185089111328125,29.830828645192494,0.03257039388020833,0.03276968002319336,0.0,0.0,0.0,1.3307336533998122,-1.0381051907463112,6.6013961889507184,-0.002579445515592693,0.002513265832628461,0.06478683398824538,0.4,0.12595463918336058,0.128687760302259,0.21575703469146548,0.12957366797649075,0.15286414418369532,0.12532869586721063,1.8091728910803795,0.1660412050319224,6.514693051576614,0.5361267365515232,23.72429221868515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0.23051834106445312,0.029936767578125
STABILIZE,0.23535895347595215,29.8422898775516,0.032564433415730794,0.032692670822143555,0.0,0.0,0.0,1.3326354341968376,-1.0375532260840097,6.602544514504927,-0.002702330908094721,0.002619949108130322,0.0684926081720176,0.4,0.13132012315341945,0.13480296517533663,0.24077024666595143,0.1369852163440352,-0.18480895087122917,-0.10924653615802526,1.60329919308424,0.05549148504558514,-0.17793048173189163,0.06814589723944664,22.960779070854187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0.25937724113464355,0.03492626953125
STABILIZE,0.26951169967651367,29.282470887207126,0.03248170216878255,0.03330874443054199,0.0,0.0,0.0,1.3325561399694419,-1.0370992319476153,6.603091356525351,-0.0028542035896401987,0.002751894954811115,0.07306740344490166,0.4,0.13795828690214626,0.14235877566416394,0.27138584324857495,0.14613480688980332,-0.18480895087122917,-0.10924653615802526,1.60329919308424,0.05549148504558514,-0.17793048173189163,0.06814589723944664,22.960779070854187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1,0.2879772186279297,0.03492626953125
STABILIZE,0.30289244651794434,29.95567681067299,0.032486708958943684,0.032608747482299805,0.0,0.0,0.0,1.3331941223266035,-1.0374206777254291,6.603211311722649,-0.0031038765466276388,0.0029676045581572006,0.07984918756458792,0.4,0.14881221690595095,0.1547796503914112,0.33508543580931605,0.15969837512917584,0.15300024533644319,0.12101626489311457,1.7408877611160278,0.11333741100326772,4.92117740213871,0.21458398550748825,21.850402653217316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0.3453702926635742,0.03492578125
STABILIZE,0.33643293380737305,29.81556068953261,0.03256181081136068,0.03267264366149902,0.0,0.0,0.0,1.3343241984691232,-1.037840627637679,6.604037764612221,-0.0031799349731416555,0.002993450375388486,0.08389608120015371,0.4,0.15013750235243953,0.15855774766840763,0.3662794988370639,0.16779216240030742,-0.22669704630970955,-0.017709017265588045,1.8206363543868065,0.36897637055675625,-1.0028771124780178,0.01287854538531974,19.868850708007812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0.3741903305053711,0.02993603515625
