E-kp,E-ki,E-kd,E-I-Tot,E-P,E-I,E-D,E-PID,N-kp,N-ki,N-kd,N-I-Tot,N-P,N-I,N-D,N-PID,D-kp,D-ki,D-kd,D-I-Tot,D-P,D-I,D-D,D-PID,Y-kp,Y-ki,Y-kd,Y-I-Tot,Y-P,Y-I,Y-D,Y-PID,errorN,desiredN,actualN,errorE,desiredE,actualE,errorD,desiredD,actualD,errorY,desiredY,actualY,roll,pitch,yaw-rate,thrust,dt,Time,Mode
0.16,0.015,0.11,1.3198305366776921,6.3952062837694585,0.019797458050165383,13.75,20.165003741819625,0.17,0.015,0.08,-0.33094191201648615,-1.7037940440116632,-0.0049641286802472925,-10.0,-11.70875817269191,0.002,8e-05,0,0.3076146151078156,0.018631737795566313,2.460916920862525e-05,0.0,0.018656346964774938,0.2,0.02,0.0,-4.650804980837797e-05,-0.00028169200904486555,-9.301609961675595e-07,-0.0,-0.0002826221700410331,-10.02231790595096,-10.0,0.022317905950959865,39.97003927355912,40.0,0.02996072644087992,9.315868897783156,10.0,0.6841311022168438,-0.0014084600452243278,0,0.0014084600452243278,3.999901669730747,4.000098327852102,0.0002826221700410331,0.5186563469647749,0.0330204963684082,0.03330230712890625,STABILIZE
0.16,0.015,0.11,2.660834551949154,6.39510922842956,0.03991251827923731,6.874005602445793,13.30902734915459,0.17,0.015,0.08,-0.6672767805813555,-1.704192779916346,-0.010009151708720333,-5.002796367974496,-6.716998299599563,0.002,8e-05,0,0.6202945687327746,0.018639228837125394,4.962356549862197e-05,0.0,0.018688852402624016,0.2,0.02,0.0,-0.00015114774384929755,-0.0006237698260039017,-3.0229548769859513e-06,-0.0,-0.0006267927808808877,-10.024663411272623,-10.0,0.024663411272623517,39.96943267768475,40.0,0.030567322315248405,9.319614418562697,10.0,0.6803855814373025,-0.003118849130019508,0,0.003118849130019508,3.999782257329179,4.000217730818498,0.0006267927808808877,0.518688852402624,0.03355073928833008,0.06679201126098633,STABILIZE
0.16,0.015,0.11,3.9985217095759973,6.395197442205452,0.05997782564363996,4.583274443824943,11.038449711674035,0.17,0.015,0.08,-1.0026304992149948,-1.703458135465699,-0.015039457488224921,-3.33175426622109,-5.050251859175014,0.002,8e-05,0,0.9323062836316616,0.018645769581501458,7.458450269053293e-05,0.0,0.01872035408419199,0.2,0.02,0.0,-0.00030426488916420955,-0.0009150255821145482,-6.085297783284191e-06,-0.0,-0.0009211108798978324,-10.02034197332764,-10.0,0.020341973327640855,39.96998401378408,40.0,0.03001598621592109,9.322884790750729,10.0,0.6771152092492706,-0.0045751279105727405,0,0.0045751279105727405,3.9996805830650026,4.000319391430239,0.0009211108798978324,0.518720354084192,0.03346729278564453,0.1002645492553711,STABILIZE
0.16,0.015,0.11,5.3368121248025115,6.3949835850142165,0.08005218187203766,3.4363580772881517,9.911393844174405,0.17,0.015,0.08,-1.338098775089347,-1.7032149553787574,-0.020071481626340204,-2.497961266362603,-4.221247703367701,0.002,8e-05,0,1.244560651662,0.018651235329637153,9.956485213296002e-05,0.0,0.018750800181770114,0.2,0.02,0.0,-0.00033005536737860453,-0.00015404885493669875,-6.601107347572091e-06,-0.0,-0.00016064996228427083,-10.018911502227985,-10.0,0.018911502227983865,39.96864740633885,40.0,0.0313525936611479,9.325617664818576,10.0,0.6743823351814231,-0.0007702442746834936,0,0.0007702442746834936,3.9999462264440053,4.000053772833105,0.00016064996228427083,0.5187508001817701,0.03348350524902344,0.13375067710876465,STABILIZE
0.16,0.015,0.11,6.672950484082404,6.394991044981059,0.10009425726123605,2.7491171455582917,9.244202447800586,0.17,0.015,0.08,-1.6729405320905035,-1.7027741917974413,-0.02509410798135755,-1.9971280887872018,-3.7249963885660007,0.002,8e-05,0,1.5564855831475404,0.018661588540795176,0.00012451884665180325,0.0,0.01878610738744698,0.2,0.02,0.0,-0.0002760383506144092,0.0003231685701600862,-5.520767012288183e-06,0.0,0.00031764780314779805,-10.016318775279066,-10.0,0.01631877527906666,39.96869403113162,40.0,0.03130596886838395,9.330794270397588,10.0,0.6692057296024126,0.0016158428508004311,0,-0.0016158428508004311,4.000105049930288,3.7248835799729307,-0.00031764780314779805,0.518786107387447,0.033429622650146484,0.16718339920043945,STABILIZE
0.16,0.015,0.11,8.010129783985317,6.395001801614834,0.12015194675977975,-0.0008386454994151791,6.514315102875198,0.17,0.015,0.08,-2.007955918321198,-1.702333784696173,-0.03011933877481797,0.004110868738257523,-1.7283422547327334,0.002,8e-05,0,1.8688264400097028,0.018671956917973468,0.00014950611520077623,0.0,0.018821463033174245,0.2,0.02,0.0,-0.00014187156307307386,0.000802058527328767,-2.837431261461477e-06,0.0,0.0007992210960673056,-10.013728145271605,-10.0,0.013728145271605154,39.96876126009271,40.0,0.03123873990728916,9.335978458986734,10.0,0.6640215410132664,0.004010292636643835,0,-0.004010292636643835,4.000120961733791,1.7280622792574818,-0.0007992210960673056,0.5188214630331742,0.033455610275268555,0.2006676197052002,STABILIZE
0.16,0.015,0.11,9.368032930305388,6.394586762163662,0.1405204939545808,-0.002120524840432884,6.53298673127781,0.17,0.015,0.08,-2.3482774249737797,-1.7027936566528052,-0.0352241613746067,0.003955526612606072,-1.7340622914148058,0.002,8e-05,0,2.186217697646078,0.01868308814962463,0.00017489741581168625,0.0,0.018857985565436317,0.2,0.02,0.0,-9.767885734428077e-05,0.00026013829834197583,-1.9535771468856154e-06,0.0,0.0002581847211950902,-10.016433274428266,-10.0,0.016433274428265407,39.96616726352289,40.0,0.03383273647711023,9.341544074812314,10.0,0.6584559251876858,0.001300691491709879,0,-0.001300691491709879,4.000039364522703,1.733971485571656,-0.0002581847211950902,0.5188579855654363,0.03397631645202637,0.23462677001953125,STABILIZE
0.16,0.015,0.11,10.71415709655453,6.394443676821431,0.16071235644831794,-0.003067061321903971,6.552088971947845,0.17,0.015,0.08,-2.6858403066918717,-1.7037319581599764,-0.04028760460037807,-0.0007323307459034831,-1.744751893506258,0.002,8e-05,0,2.5010810811276865,0.01869604808797718,0.00020008648649021493,0.0,0.018896134574467396,0.2,0.02,0.0,-6.678953919192509e-05,0.00018341547727635378,-1.3357907838385017e-06,0.0,0.0001820796864925153,-10.021952695058683,-10.0,0.021952695058684073,39.96527298013394,40.0,0.03472701986606175,9.348024043988591,10.0,0.6519759560114097,0.0009170773863817689,0,-0.0009170773863817689,4.0000279260211205,1.7446878692032126,-0.0001820796864925153,0.5188961345744674,0.03368234634399414,0.26830458641052246,STABILIZE
0.16,0.015,0.11,12.052717578227842,6.394316274594708,0.18079076367341762,-0.00271187390940459,6.572395164358721,0.17,0.015,0.08,-3.0214678501424284,-1.7035019978276629,-0.04532201775213642,-0.0007696875557254486,-1.7495937031355249,0.002,8e-05,0,2.8142335249597394,0.01869915289073491,0.00022513868199677917,0.0,0.018924291572731688,0.2,0.02,0.0,4.0068371905383954e-05,0.0006380765842800734,8.013674381076791e-07,0.0,0.0006388779517181811,-10.020599987221546,-10.0,0.020599987221545865,39.96447671621692,40.0,0.03552328378307697,9.349576445367454,10.0,0.6504235546325463,0.003190382921400367,0,-0.003190382921400367,4.0000974158762865,1.7493709696777673,-0.0006388779517181811,0.5189242915727317,0.033493757247924805,0.3018205165863037,STABILIZE
0.16,0.015,0.11,13.38846188037693,6.394062664448158,0.20082692820565395,-0.00378584248139573,6.591103750172416,0.17,0.015,0.08,-3.3563942021572366,-1.703459512624668,-0.050345913032358545,-0.0018909812439286769,-1.7556964069009553,0.002,8e-05,0,3.1268518766158477,0.018705875511967382,0.00025014815012926785,0.0,0.01895602366209665,0.2,0.02,0.0,0.0001874747402522842,0.0008820228119561992,3.749494805045684e-06,0.0,0.0008857723067612449,-10.020350074262753,-10.0,0.020350074262752506,39.962891652800984,40.0,0.03710834719901452,9.35293775598369,10.0,0.647062244016309,0.004410114059780996,0,-0.004410114059780996,4.000135125877771,1.7553885176574888,-0.0008857723067612449,0.5189560236620967,0.03342461585998535,0.3352372646331787,STABILIZE
