E-kp,E-ki,E-kd,E-I-Tot,E-P,E-I,E-D,E-PID,N-kp,N-ki,N-kd,N-I-Tot,N-P,N-I,N-D,N-PID,Y-kp,Y-ki,Y-kd,Y-I-Tot,Y-P,Y-I,Y-D,Y-PID,D-kp,D-ki,D-kd,D-I-Tot,D-P,D-I,D-D,D-PID,errorN,desiredN,actualN,errorE,desiredE,actualE,errorD,desiredD,actualD,errorY,desiredY,actualY,roll,pitch,yaw-rate,thrust,dt,Time,Mode
0.03,0,0.02,-0.00245089621830562,-0.002142697142743066,-0.0,-0.041627865768976216,-0.04377056291171928,0.03,0,0.02,-0.0023414350763961123,-0.002047000689233892,-0.0,-0.03976869536090485,-0.04181569605013874,0.002,8e-05,0,-0.0031852866167633625,-0.00018564921902391527,-2.54822929341069e-07,-0.0,-0.00018590404195325633,0.2,0.02,0,-0.0024690182474048058,-0.014390268899954099,-4.9380364948096115e-05,-0.0,-0.014439649264902195,-0.0682333563077964,0.0,0.0682333563077964,-0.07142323809143554,0.0,0.07142323809143554,-0.09282460951195763,0.0,0.09282460951195763,-0.07195134449977049,0,0.07195134449977049,-0.043823040028336584,0.041760696551197206,0.014439649264902195,0.4,0.03431510925292969,0.03459596633911133,STABILIZE
0.03,0,0.02,-0.005492004276645827,-0.002722957573815435,-0.0,-0.0265867722036622,-0.029309729777477634,0.03,0,0.02,-0.005270315881296454,-0.00262247115771966,-0.0,-0.025609533079289055,-0.028232004237008716,0.002,8e-05,0,-0.007382464586470518,-0.00025053888959809014,-5.905971669176415e-07,-0.0,-0.0002511294867650078,0.2,0.02,0,-0.005474063781463961,-0.01793778526259181,-0.00010948127562927921,-0.0,-0.01804726653822109,-0.08741570525732201,0.0,0.08741570525732201,-0.0907652524605145,0.0,0.0907652524605145,-0.12526944479904506,0.0,0.12526944479904506,-0.08968892631295905,0,0.08968892631295905,-0.029353887299196545,0.028186089180539133,0.01804726653822109,0.4,0.03350520133972168,0.06807255744934082,STABILIZE
0.03,0,0.02,-0.009395357208690638,-0.003503498569716944,-0.0,-0.022914021458128882,-0.026417520027845826,0.03,0,0.02,-0.008999150861347963,-0.003346858008168193,-0.0,-0.021889182128286663,-0.025236040136454856,0.002,8e-05,0,-0.013614737190405237,-0.0003729231173660576,-1.089178975232419e-06,-0.0,-0.00037401229634129006,0.2,0.02,0,-0.009295490275546702,-0.022866430458431012,-0.00018590980551093405,-0.0,-0.023052340263941946,-0.11156193360560644,0.0,0.11156193360560644,-0.11678328565723148,0.0,0.11678328565723148,-0.1864615586830288,0.0,0.1864615586830288,-0.11433215229215506,0,0.11433215229215506,-0.026467825222403697,0.02518327449293849,0.023052340263941946,0.4,0.03342390060424805,0.10145854949951172,STABILIZE
0.03,0,0.02,-0.013710714037980343,-0.003869681318658746,-0.0,-0.011470396784487453,-0.0153400781031462,0.03,0,0.02,-0.013107729185177849,-0.0036842582004018615,-0.0,-0.010874095803645541,-0.014558354004047402,0.002,8e-05,0,-0.020977745931698155,-0.00044017213411591777,-1.6782196745358526e-06,-0.0,-0.0004418503537904536,0.2,0.02,0,-0.013450363416979973,-0.024838478968374135,-0.0002690072683395995,-0.0,-0.025107486236713734,-0.12280860668006205,0.0,0.12280860668006205,-0.12898937728862486,0.0,0.12898937728862486,-0.22008606705795888,0.0,0.22008606705795888,-0.12419239484187067,0,0.12419239484187067,-0.0153715982379816,0.0145250691952868,0.025107486236713734,0.4,0.03345513343811035,0.13496851921081543,STABILIZE
0.03,0,0.02,-0.018246298827947875,-0.0040687306551576595,-0.0,-0.008944510629158232,-0.013013241284315892,0.03,0,0.02,-0.017414703980268915,-0.003863651809252989,-0.0,-0.008249367551515068,-0.012113019360768057,0.002,8e-05,0,-0.029196817645638792,-0.0004915380719066934,-2.3357454116511037e-06,-0.0,-0.0004938738173183445,0.2,0.02,0,-0.01786464885645304,-0.026399445451779316,-0.0003572929771290608,-0.0,-0.026756738428908376,-0.1287883936417663,0.0,0.1287883936417663,-0.13562435517192198,0.0,0.13562435517192198,-0.24576903595334668,0.0,0.24576903595334668,-0.13199722725889657,0,0.13199722725889657,-0.013041112533282636,0.012083007516857047,0.026756738428908376,0.4,0.03344225883483887,0.1683800220489502,STABILIZE
0.03,0,0.02,-0.023360646464917225,-0.004316933176813437,-0.0,-0.00530688170800464,-0.009623814884818078,0.03,0,0.02,-0.022257603177512176,-0.004087808201659774,-0.0,-0.004834737614093197,-0.00892254581575297,0.002,8e-05,0,-0.03905005278869014,-0.0005544631261865519,-3.124004223095212e-06,-0.0,-0.0005575871304096472,0.2,0.02,0,-0.022901738360772896,-0.02834480607535524,-0.0004580347672154579,-0.0,-0.028802840842570697,-0.13626027338865915,0.0,0.13626027338865915,-0.14389777256044792,0.0,0.14389777256044792,-0.27723156309327596,0.0,0.27723156309327596,-0.1417240303767762,0,0.1417240303767762,-0.009645855792652685,0.008898713547407032,0.028802840842570697,0.4,0.035541534423828125,0.20393633842468262,STABILIZE
0.03,0,0.02,-0.028391630621730023,-0.004519001386199067,-0.0,-0.00421902927771065,-0.008738030663909716,0.03,0,0.02,-0.027018935979678534,-0.00427679135184871,-0.0,-0.0038510077411424144,-0.008127799092991125,0.002,8e-05,0,-0.04939990209939727,-0.0006197724861804785,-3.951992167951782e-06,-0.0,-0.0006237244783484303,0.2,0.02,0,-0.02793799479445977,-0.030158247499501873,-0.0005587598958891954,-0.0,-0.030717007395391068,-0.14255971172829035,0.0,0.14255971172829035,-0.1506333795399689,0.0,0.1506333795399689,-0.3098862430902392,0.0,0.3098862430902392,-0.15079123749750936,0,0.15079123749750936,-0.008759391148459347,0.008104774191039863,0.030717007395391068,0.4,0.03339886665344238,0.23738694190979004,STABILIZE
0.03,0,0.02,-0.03363596540954927,-0.004701343891770441,-0.0,-0.004107193103847097,-0.008808536995617539,0.03,0,0.02,-0.031926682188161894,-0.004399605210789229,-0.0,-0.0034744856405422996,-0.007874090851331528,0.002,8e-05,0,-0.060805523100302385,-0.0006816466249637413,-4.864441848024191e-06,-0.0,-0.0006865110668117654,0.2,0.02,0,-0.03321723016345757,-0.03155087277914101,-0.0006643446032691514,-0.0,-0.03221521738241016,-0.14665350702630764,0.0,0.14665350702630764,-0.1567114630590147,0.0,0.1567114630590147,-0.34082331248187064,0.0,0.34082331248187064,-0.15775436389570505,0,0.15775436389570505,-0.008830183574832255,0.00784980819975548,0.03221521738241016,0.4,0.033464908599853516,0.2707979679107666,STABILIZE
0.03,0,0.02,-0.03905947189116126,-0.004866089914616295,-0.0,-0.0036502322122318816,-0.008516322126848176,0.03,0,0.02,-0.036875441532767485,-0.004440136287896709,-0.0,-0.002342328675982984,-0.006782464963879693,0.002,8e-05,0,-0.07410682864063078,-0.0007956150258197776,-5.928546291250463e-06,-0.0,-0.0008015435721110281,0.2,0.02,0,-0.03861990416748857,-0.03231599036786612,-0.0007723980833497714,-0.0,-0.033088388451215894,-0.1480045429298903,0.0,0.1480045429298903,-0.16220299715387648,0.0,0.16220299715387648,-0.3978075129098888,0.0,0.3978075129098888,-0.1615799518393306,0,0.1615799518393306,-0.008535415480591252,0.006758421126874428,0.033088388451215894,0.4,0.03343653678894043,0.3042333126068115,STABILIZE
0.03,0,0.02,-0.04458703361327893,-0.004953446100003212,-0.0,-0.002885628189560949,-0.00783907428956416,0.03,0,0.02,-0.04191731055573586,-0.004518199470956184,-0.0,-0.0016030998657020692,-0.0061212993366582535,0.002,8e-05,0,-0.08834231796266297,-0.0008504621339243073,-7.067385437013038e-06,-0.0,-0.0008575295193613203,0.2,0.02,0,-0.04401838707490667,-0.032251826330205006,-0.0008803677414981335,-0.0,-0.03313219407170314,-0.15060664903187282,0.0,0.15060664903187282,-0.16511487000010705,0.0,0.16511487000010705,-0.4252310669621536,0.0,0.4252310669621536,-0.161259131651025,0,0.161259131651025,-0.007856271632615165,0.006099212024585215,0.03313219407170314,0.4,0.033477067947387695,0.33774495124816895,STABILIZE
