Mode,Time,Freq,time2delay,actualDelay,North-Desired,East-Desired,Down-Desired,Roll-UAV,Pitch-UAV,Yaw-UAV,Roll-Control,Pitch-Control,Yaw-Control,Thrust-Control,North-Pos,East-Pos,Down-Pos,Yaw-Ang,North-Vel,East-Vel,Down-Vel,Yaw-Vel,North-Acc,East-Acc,Down-Acc,North-Avg,East-Avg,Down-Avg,Yaw-Avg,North-Dif,East-Dif,Down-Dif,Yaw-Dif,North-One,East-One,Down-One,Yaw-One,North-Two,East-Two,Down-Two,Yaw-Two,Landing-State,Q-Size,Kalman-Time,Kalman-Dt
STABILIZE,0.03430533409118652,29.15829428694576,0.03281238873799642,0.03293180465698242,0.0,0.0,0.0,1.6845879317733072,-1.4274799746201634,40.69113543320152,-0.15605785405336664,-0.021076285400293264,0.0028227861144366497,0.4,-0.006029639624310088,0.044728832724426695,0.7041713403982832,0.014067441951866117,0.03894290421158075,0.24416767992079258,1.3176362961530685,0.10682127713294333,-1.7312241718173027,-1.5017777681350708,17.6276758313179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,3.5091919898986816,0.034919921875
STABILIZE,0.0683145523071289,29.403586500848252,0.0323674996693929,0.03311800956726074,0.0,0.0,0.0,1.6855652891548538,-1.4277140153209422,40.69490911271795,-0.08661538538051138,-0.009506406326415896,0.0031039535066683327,0.4,-0.0051719181471726145,0.04753049043961007,0.7031580975480919,0.0154207602135344,0.03894290421158075,0.24416767992079258,1.3176362961530685,0.10682127713294333,-1.7312241718173027,-1.5017777681350708,17.6276758313179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,3.537869691848755,0.034919921875
STABILIZE,0.1018064022064209,29.858435428872454,0.03245428403218587,0.03258562088012695,0.0,0.0,0.0,1.685474362261528,-1.4272591674109016,40.697446527994614,-0.06897969605988812,-0.007407234042917733,0.003009092059335044,0.4,-0.005798407446649617,0.05442650282252911,0.7046971423111114,0.014896597741891605,-0.04576464998535812,0.4772318061441183,1.4579764567315578,-0.0004831024816461753,9.003449231386185,-1.3910576701164246,18.576514720916748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,3.566838264465332,0.034919921875
STABILIZE,0.13524627685546875,29.90335229784261,0.03241899808247884,0.032553911209106445,0.0,0.0,0.0,1.6848011617414587,-1.4266525612352399,40.70000443383878,-0.05569308096794789,-0.005030180082971207,0.0026680691825956906,0.4,-0.005023118509051132,0.056192986770122,0.7099041563142975,0.01314748698048545,0.03428838972467929,0.1847631181590259,1.662338338792324,-0.07037922970316342,-3.3743884414434433,0.3884540405124426,15.17913043498993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,3.595308303833008,0.02993212890625
STABILIZE,0.16867733001708984,29.912735882696943,0.032412322362264,0.03252911567687988,0.0,0.0,0.0,1.6856297490651457,-1.4265582192473292,40.70521928327008,-0.04270718124979731,-0.010934548513077406,0.00274317417125819,0.4,-0.013261228167617777,0.05168331920684692,0.7097456045109837,0.01347796715641694,-0.48882272094488144,-0.15353915514424443,1.5527055598795414,0.051260976597448986,-6.279914826154709,0.3053738037124276,14.939369261264801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,3.624075412750244,0.034920166015625
STABILIZE,0.20215916633605957,29.869917888604817,0.03243902524312337,0.03254985809326172,0.0,0.0,0.0,1.6856892997769717,-1.4273042039707415,40.70712490604852,-0.00956452877972511,-0.01371392001706279,0.002830147189546131,0.4,-0.02155818888717527,0.04754252086730449,0.7134929861937177,0.013866499214642208,-0.48882272094488144,-0.15353915514424443,1.5527055598795414,0.051260976597448986,-6.279914826154709,0.3053738037124276,14.939369261264801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1,3.65269136428833,0.034920166015625
STABILIZE,0.2395930290222168,26.711739194120533,0.03237346013387044,0.036440134048461914,0.0,0.0,0.0,1.687559917835909,-1.427096843696408,40.71244220831738,-0.011334622391795297,-0.0126801401204352,0.0029084894200951477,0.4,-0.01942121268606196,0.05228672788012565,0.7086781286335103,0.014205094817453247,0.06839062552899122,0.35955433268100023,1.2911509722471237,0.07196879614992521,-5.095227807760239,0.643520150333643,19.546815752983093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,3.7102203369140625,0.02993212890625
STABILIZE,0.2730844020843506,29.859073111696446,0.032341750462849934,0.032468318939208984,0.0,0.0,0.0,1.6873791312663153,-1.4284110147814009,40.71453907639257,-0.010359971649189387,-0.010955926033165786,0.0030563533826141196,0.4,-0.017804390309859634,0.05660622404693933,0.7044309391037691,0.014894552036989287,0.06839062552899122,0.35955433268100023,1.2911509722471237,0.07196879614992521,-5.095227807760239,0.643520150333643,19.546815752983093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,3.7389657497406006,0.02993212890625
STABILIZE,0.30808520317077637,28.569606975001705,0.032277854283650716,0.03410983085632324,0.0,0.0,0.0,1.686448944878724,-1.4291159116480874,40.7183810578007,-0.0105062239135334,-0.008544243175747097,0.0029545632637432277,0.4,-0.014080435349119591,0.058228950494318865,0.6984665613584607,0.014335258733322783,0.1952492631971836,0.20377067849040031,1.1655278503894806,-0.0018750711888636383,-1.6011489555239677,0.4887096583843231,16.564376652240753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,3.767528772354126,0.06983984375
STABILIZE,0.341533899307251,29.897170880526904,0.0324585755666097,0.032544612884521484,0.0,0.0,0.0,1.6865447809705159,-1.4295480278347965,40.720430114551704,-0.01305976893734168,-0.006034372249861106,0.003202666136540128,0.4,-0.017628416386929184,0.05768580886579022,0.727022473387693,0.015523892116492893,-0.1748771988786757,-0.09231311269104481,1.570211909711361,0.06525584077371338,4.324745014309883,2.188277430832386,11.97802871465683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,3.7963056564331055,0.034919921875
