E-kp,E-ki,E-kd,E-I-Tot,E-P,E-I,E-D,E-PID,N-kp,N-ki,N-kd,N-I-Tot,N-P,N-I,N-D,N-PID,Y-kp,Y-ki,Y-kd,Y-I-Tot,Y-P,Y-I,Y-D,Y-PID,D-kp,D-ki,D-kd,D-I-Tot,D-P,D-I,D-D,D-PID,errorN,desiredN,actualN,errorE,desiredE,actualE,errorD,desiredD,actualD,errorY,desiredY,actualY,roll,pitch,yaw-rate,thrust,dt,Time,Mode
0.02,0.0,0.006,-0.0030048187458446562,-0.0017906360560317725,-0.0,-0.016006177525325443,-0.017796813581357214,0.025,0.002,0.006,-0.0028835582460383486,-0.002147967898298541,-5.7671164920766975e-06,-0.015360242695015448,-0.017513977709806065,0.25,0,0,-0.003025873345434108,-0.022539786804165147,-0.0,-0.0,-0.022539786804165147,0.002,8e-05,0.0,-0.004233306139318783,-0.0002522718090656095,-3.3866449114550266e-07,-0.0,-0.000252610473556755,-0.08591871593194164,0.0,0.08591871593194164,-0.08953180280158862,0.0,0.08953180280158862,-0.12613590453280477,0.0,0.12613590453280477,-0.09015914721666059,0,0.09015914721666059,-0.017824351075761826,0.0174859514352852,0.022539786804165147,0.4,0.03356146812438965,0.03379201889038086,STABILIZE
0.02,0.0,0.006,-0.006454878508467451,-0.0020651191229826447,-0.0,-0.0024644800503292584,-0.0045295991733119035,0.025,0.002,0.006,-0.006166337362917259,-0.0024562364122791866,-1.2332674725834518e-05,-0.002214261480795604,-0.004682830567800625,0.25,0,0,-0.0064569260946751045,-0.02567177502685205,-0.0,-0.0,-0.02567177502685205,0.002,8e-05,0.0,-0.009375422061464463,-0.00030779414427719275,-7.500337649171571e-07,-0.0,-0.0003085441780421099,-0.09824945649116745,0.0,0.09824945649116745,-0.10325595614913223,0.0,0.10325595614913223,-0.15389707213859638,0.0,0.15389707213859638,-0.1026871001074082,0,0.1026871001074082,-0.004537984594145763,0.00467470497688266,0.02567177502685205,0.4,0.03341269493103027,0.06714868545532227,STABILIZE
0.02,0.0,0.006,-0.010396281835507788,-0.0023566017919184872,-0.0,-0.0026142030753924395,-0.004970804867310927,0.025,0.002,0.006,-0.00987544453438408,-0.002772137193727677,-1.975088906876816e-05,-0.00226656026554578,-0.005058448348342225,0.25,0,0,-0.010369268407040678,-0.029240324254136123,-0.0,-0.0,-0.029240324254136123,0.002,8e-05,0.0,-0.015620072250702749,-0.00037337345622310777,-1.24960578005622e-06,-0.0,-0.000374623062003164,-0.11088548774910709,0.0,0.11088548774910709,-0.11783008959592435,0.0,0.11783008959592435,-0.18668672811155387,0.0,0.18668672811155387,-0.1169612970165445,0,0.1169612970165445,-0.004981120615855472,0.005048290614854477,0.029240324254136123,0.4,0.03344988822937012,0.1006014347076416,STABILIZE
0.02,0.0,0.006,-0.014885649052650603,-0.002595723947854812,-0.0,-0.0020738839460150743,-0.004669607893869886,0.025,0.002,0.006,-0.014110373995774658,-0.0030607620430423187,-2.8220747991549315e-05,-0.0020025729161593803,-0.005091555707193248,0.25,0,0,-0.014830621710620898,-0.03224408098574563,-0.0,-0.0,-0.03224408098574563,0.002,8e-05,0.0,-0.023144938945890856,-0.00043508306940295214,-1.8515951156712687e-06,-0.0,-0.00043693466451862344,-0.12243048172169274,0.0,0.12243048172169274,-0.12978619739274058,0.0,0.12978619739274058,-0.21754153470147608,0.0,0.21754153470147608,-0.12897632394298253,0,0.12897632394298253,-0.004681057458172802,0.005081031241315967,0.03224408098574563,0.4,0.03459048271179199,0.1351933479309082,STABILIZE
0.02,0.0,0.006,-0.019688980987776043,-0.002867991195123511,-0.0,-0.002438495023142992,-0.005306486218266503,0.025,0.002,0.006,-0.018572816314493614,-0.0033305644528859426,-3.714563262898723e-05,-0.0019331354475740443,-0.005300845533088974,0.25,0,0,-0.019549693656875703,-0.03522101161706333,-0.0,-0.0,-0.03522101161706333,0.002,8e-05,0.0,-0.032078901549166004,-0.0005334323430031015,-2.5663121239332807e-06,-0.0,-0.0005359986551270349,-0.1332225781154377,0.0,0.1332225781154377,-0.14339955975617555,0.0,0.14339955975617555,-0.26671617150155075,0.0,0.26671617150155075,-0.1408840464682533,0,0.1408840464682533,-0.005319504361842184,0.005287781452997433,0.03522101161706333,0.4,0.03349614143371582,0.16868066787719727,STABILIZE
0.02,0.0,0.006,-0.024804250507087504,-0.0030524624443786074,-0.0,-0.0016512078932291979,-0.0047036703376078055,0.025,0.002,0.006,-0.023208864510104604,-0.0034581176402354538,-4.641772902020921e-05,-0.0009133860397586563,-0.004417921409014319,0.25,0,0,-0.024547250371692392,-0.0372777380743064,-0.0,-0.0,-0.0372777380743064,0.002,8e-05,0.0,-0.04206603696100025,-0.0005959677326181473,-3.3652829568800204e-06,-0.0,-0.0005993330155750273,-0.13832470560941815,0.0,0.13832470560941815,-0.15262312221893037,0.0,0.15262312221893037,-0.29798386630907364,0.0,0.29798386630907364,-0.1491109522972256,0,0.1491109522972256,-0.00471515193508145,0.004405665267608996,0.0372777380743064,0.4,0.03351569175720215,0.20223474502563477,STABILIZE
0.02,0.0,0.006,-0.03074645393638831,-0.0035520633372759015,-0.0,-0.004479686793067921,-0.008031750130343823,0.025,0.002,0.006,-0.028492403666945387,-0.0039479180478604195,-5.6984807333890775e-05,-0.003513448352027519,-0.0075183512072218295,0.25,0,0,-0.030379315996723225,-0.04357783003757041,-0.0,-0.0,-0.04357783003757041,0.002,8e-05,0.0,-0.05450145348202429,-0.0007433503015106632,-4.360116278561944e-06,-0.0,-0.0007477104177892252,-0.15791672191441677,0.0,0.15791672191441677,-0.17760316686379507,0.0,0.17760316686379507,-0.3716751507553316,0.0,0.3716751507553316,-0.17431132015028164,0,0.17431132015028164,-0.0080545860540874,0.007493881406101429,0.04357783003757041,0.4,0.03345775604248047,0.2356736660003662,STABILIZE
0.02,0.0,0.006,-0.03668516534097538,-0.0035535210281763792,-0.0,-1.3083482883410612e-05,-0.0035666045110597897,0.025,0.002,0.006,-0.033682778286802086,-0.003882177483302083,-6.736555657360417e-05,0.000472042763448908,-0.0034775002764267787,0.25,0,0,-0.03624585456500619,-0.04387919100787406,-0.0,-0.0,-0.04387919100787406,0.002,8e-05,0.0,-0.06766459544085408,-0.0007876372256689065,-5.413167635268327e-06,-0.0,-0.0007930503933041748,-0.15528709933208332,0.0,0.15528709933208332,-0.17767605140881895,0.0,0.17767605140881895,-0.39381861283445324,0.0,0.39381861283445324,-0.17551676403149624,0,0.17551676403149624,-0.0035772405443130068,0.003466558235337111,0.04387919100787406,0.4,0.03342437744140625,0.26909518241882324,STABILIZE
0.02,0.0,0.006,-0.04261744160592296,-0.0035444621813949875,-0.0,8.11882447554354e-05,-0.003463273936639552,0.025,0.002,0.006,-0.03879542542065496,-0.0038184298074238317,-7.759085084130992e-05,0.00045706143721737345,-0.0034389592210477683,0.25,0,0,-0.04196671037631638,-0.04272676322455018,-0.0,0.0,-0.04272676322455018,0.002,8e-05,0.0,-0.08150569294825638,-0.0008269885702031011,-6.520455435860511e-06,-0.0,-0.0008335090256389616,-0.15273719229695326,0.0,0.15273719229695326,-0.17722310906974936,0.0,0.17722310906974936,-0.4134942851015505,0.0,0.4134942851015505,-0.1709070528982007,0,0.1709070528982007,-0.003473516553741598,0.003428613369150769,0.04272676322455018,0.4,0.03347349166870117,0.3025658130645752,STABILIZE
0.02,0.0,0.006,-0.04864285265819493,-0.003574597691398665,-0.0,-0.0002681700639684551,-0.00384276775536712,0.025,0.002,0.006,-0.0439803812538164,-0.0038449931030502776,-8.796076250763279e-05,-0.00018910529634939333,-0.0041220591619073035,0.25,0,0,-0.047795007428266284,-0.04322073839848252,-0.0,-0.0,-0.04322073839848252,0.002,8e-05,0.0,-0.09642597328597284,-0.0008851512235021994,-7.714077862877828e-06,-0.0,-0.0008928653013650773,-0.1537997241220111,0.0,0.1537997241220111,-0.17872988456993325,0.0,0.17872988456993325,-0.4425756117510997,0.0,0.4425756117510997,-0.17288295359393008,0,0.17288295359393008,-0.003855188048669032,0.004110445336621405,0.04322073839848252,0.4,0.03371238708496094,0.33640289306640625,STABILIZE
