E-kp,E-ki,E-kd,E-I-Tot,E-P,E-I,E-D,E-PID,N-kp,N-ki,N-kd,N-I-Tot,N-P,N-I,N-D,N-PID,D-kp,D-ki,D-kd,D-I-Tot,D-P,D-I,D-D,D-PID,Y-kp,Y-ki,Y-kd,Y-I-Tot,Y-P,Y-I,Y-D,Y-PID,errorN,desiredN,actualN,errorE,desiredE,actualE,errorD,desiredD,actualD,errorY,desiredY,actualY,roll,pitch,yaw-rate,thrust,dt,Time,Mode
0.03,0.005,0.03,-0.001944080470081718,-0.0017709031430319033,-9.72040235040859e-06,-0.05377174436729034,-0.05555236791267265,0.03,0.005,0.03,-0.0019175703824098733,-0.0017467545554077767,-9.587851912049366e-06,-0.053038496089051645,-0.05479483849637147,0.002,8e-05,0,-0.002217029188813072,-0.00013463585206763612,-1.773623351050458e-07,-0.0,-0.00013481321440274118,0.2,0.02,0.005,-0.0019021290196580252,-0.011551257989586538,-3.8042580393160506e-05,-0.008768566679954749,-0.02035786724993445,-0.05822515184692589,0.0,0.05822515184692589,-0.05903010476773011,0.0,0.05903010476773011,-0.06731792603381806,0.0,0.06731792603381806,-0.057756289947932686,0,0.057756289947932686,-0.05560757492665394,0.054738811800448706,0.02035786724993445,0.4,0.032933712005615234,0.03319978713989258,STABILIZE
0.03,0.005,0.03,-0.005554592758395399,-0.003241812358981709,-2.7772963791976997e-05,-0.04889757622280293,-0.052167161545576615,0.03,0.005,0.03,-0.005444964593393729,-0.003167182171123112,-2.7224822966968646e-05,-0.04777551046177034,-0.050969917455860415,0.002,8e-05,0,-0.006702722129808967,-0.0002685080611558562,-5.362177703847174e-07,-0.0,-0.0002690442789262409,0.2,0.02,0.005,-0.005413319254310884,-0.0210175527985806,-0.00010826638508621767,-0.007925788101514323,-0.029051607285181143,-0.10557273903743707,0.0,0.10557273903743707,-0.10806041196605698,0.0,0.10806041196605698,-0.1342540305779281,0.0,0.1342540305779281,-0.10508776399290298,0,0.10508776399290298,-0.05226055907393056,0.05087415055270923,0.029051607285181143,0.4,0.03341197967529297,0.0665597915649414,STABILIZE
0.03,0.005,0.03,-0.009784228232842215,-0.0037923535298381426,-4.892114116421107e-05,-0.0380830878284315,-0.041924362499433855,0.03,0.005,0.03,-0.009490336887988048,-0.0036271404459318492,-4.745168443994024e-05,-0.03643262220788676,-0.04010721433825855,0.002,8e-05,0,-0.012797133608641122,-0.0003642892793585718,-1.0237706886912899e-06,-0.0,-0.00036531305004726313,0.2,0.02,0.005,-0.00951354816673565,-0.024508837988711327,-0.000190270963334713,-0.006153397006116865,-0.030852505958162905,-0.12090468153106164,0.0,0.12090468153106164,-0.1264117843279381,0.0,0.1264117843279381,-0.1821446396792859,0.0,0.1821446396792859,-0.12254418994355663,0,0.12254418994355663,-0.0420100478370639,0.040017454862679,0.030852505958162905,0.4,0.03345918655395508,0.10001730918884277,STABILIZE
0.03,0.005,0.03,-0.015072400262574804,-0.004662808121017942,-7.536200131287402e-05,-0.028687141397378223,-0.03342531151970904,0.03,0.005,0.03,-0.014481671610956332,-0.004401073934455996,-7.240835805478167e-05,-0.026335460796262943,-0.03080894308877372,0.002,8e-05,0,-0.02116220446917368,-0.0004917227871569342,-1.6929763575338944e-06,-0.0,-0.0004934157635144681,0.2,0.02,0.005,-0.014594743107395825,-0.029868716953702718,-0.0002918948621479165,-0.0045433290021846,-0.03470394081803523,-0.14670246448186655,0.0,0.14670246448186655,-0.15542693736726473,0.0,0.15542693736726473,-0.2458613935784671,0.0,0.2458613935784671,-0.1493435847685136,0,0.1493435847685136,-0.033505502540886446,0.030721714208675654,0.03470394081803523,0.4,0.03402352333068848,0.13410377502441406,STABILIZE
0.03,0.005,0.03,-0.020431825947759222,-0.004804278848407786,-0.00010215912973879612,-0.015421746780877103,-0.020328184759023683,0.03,0.005,0.03,-0.019480331043532105,-0.0044808819438815475,-9.740165521766052e-05,-0.012959521794235512,-0.017537805393334722,0.002,8e-05,0,-0.030333465733294866,-0.0005480848022732732,-2.4266772586635896e-06,-0.0,-0.0005505114795319368,0.2,0.02,0.005,-0.019697312005436007,-0.03049352084765941,-0.0003939462401087202,-0.002337904901057319,-0.03322537198882545,-0.14936273146271825,0.0,0.14936273146271825,-0.16014262828025955,0.0,0.16014262828025955,-0.2740424011366366,0.0,0.2740424011366366,-0.15246760423829706,0,0.15246760423829706,-0.02037478191168862,0.01748364880860427,0.03322537198882545,0.4,0.03346657752990723,0.16753530502319336,STABILIZE
0.03,0.005,0.03,-0.025920229173585035,-0.004923895391328816,-0.00012960114586792518,-0.011129414482725686,-0.016182911019922426,0.03,0.005,0.03,-0.024494602097861244,-0.004498529921982872,-0.00012247301048930623,-0.0085531599092689,-0.013174162841741078,0.002,8e-05,0,-0.040477562262945924,-0.0006067152636369688,-3.238204981035674e-06,-0.0,-0.0006099534686180044,0.2,0.02,0.005,-0.024871170511383444,-0.03094468707273089,-0.0004974234102276689,-0.0015808004285823613,-0.03302291091154092,-0.14995099739942908,0.0,0.14995099739942908,-0.1641298463776272,0.0,0.1641298463776272,-0.3033576318184844,0.0,0.3033576318184844,-0.15472343536365443,0,0.15472343536365443,-0.016218427920124626,0.013130413986587017,0.03302291091154092,0.4,0.03343939781188965,0.20097732543945312,STABILIZE
0.03,0.005,0.03,-0.031451920705458034,-0.004965209384506409,-0.00015725960352729016,-0.003013481284984046,-0.008135950273017747,0.03,0.005,0.03,-0.0295307896660964,-0.004520448335171163,-0.000147653948330482,-0.0011894206393304862,-0.0058575229228321314,0.002,8e-05,0,-0.05159707788899575,-0.0006653868654763819,-4.12776623111966e-06,-0.0,-0.0006695146317075016,0.2,0.02,0.005,-0.030127394343166226,-0.0314530094411554,-0.0006025478868633246,-0.00039475364027545014,-0.03245031096829418,-0.1506816111723721,0.0,0.1506816111723721,-0.16550697948354698,0.0,0.16550697948354698,-0.3326934327381909,0.0,0.3326934327381909,-0.157265047205777,0,0.157265047205777,-0.00815199729234681,0.005835169387609216,0.03245031096829418,0.4,0.03342270851135254,0.23441100120544434,STABILIZE
0.03,0.005,0.03,-0.03706529081144471,-0.0050365834088278594,-0.00018532645405722355,-0.0023159640871602523,-0.007537873950045335,0.03,0.005,0.03,-0.034570567799749416,-0.004521929331732269,-0.00017285283899874708,-0.0004092827049287432,-0.00510406487565976,0.002,8e-05,0,-0.06362830471107314,-0.0007196660384735558,-5.090264376885851e-06,-0.0,-0.0007247563028504417,0.2,0.02,0.005,-0.03539263886130442,-0.03149485684211254,-0.0007078527772260884,-0.0002496044237669896,-0.03245231404310562,-0.150730977724409,0.0,0.150730977724409,-0.1678861136275953,0.0,0.1678861136275953,-0.3598330192367779,0.0,0.3598330192367779,-0.1574742842105627,0,0.1574742842105627,-0.007551873702340225,0.005083328193774025,0.03245231404310562,0.4,0.03343558311462402,0.26784205436706543,STABILIZE
0.03,0.005,0.03,-0.04260943944029055,-0.0049780953147054606,-0.00021304719720145277,-0.0005400759869424578,-0.005731218498849371,0.03,0.005,0.03,-0.03940090058629419,-0.004337159521311833,-0.00019700450293147096,0.0016100256965703612,-0.0029241383276729423,0.002,8e-05,0,-0.07715299154846007,-0.0008095884470311106,-6.1722393238768066e-06,-0.0,-0.0008157606863549874,0.2,0.02,0.005,-0.04053362698526478,-0.03077398125017583,-0.0008106725397052957,4.2627916647903405e-05,-0.031542025873233216,-0.14457198404372779,0.0,0.14457198404372779,-0.16593651049018202,0.0,0.16593651049018202,-0.4047942235155553,0.0,0.4047942235155553,-0.15386990625087915,0,0.15386990625087915,-0.005739050702506924,0.0029087364052065513,0.031542025873233216,0.4,0.033411264419555664,0.3012399673461914,STABILIZE
0.03,0.005,0.03,-0.048719215683453415,-0.004919832385619686,-0.00024359607841726707,0.00039324366705738073,-0.004770184796979573,0.03,0.005,0.03,-0.044621669778867404,-0.004203968906424416,-0.00022310834889433702,0.003020294012463769,-0.001406783242854984,0.002,8e-05,0,-0.09289893347998748,-0.0008452834929212056,-7.431914678398999e-06,-0.0,-0.0008527154075996047,0.2,0.02,0.005,-0.04617237100085225,-0.030270257936369574,-0.0009234474200170451,0.0002820403079807408,-0.030911665048405878,-0.14013229688081388,0.0,0.14013229688081388,-0.16399441285398955,0.0,0.16399441285398955,-0.4226417464606028,0.0,0.4226417464606028,-0.15135128968184786,0,0.15135128968184786,-0.004773884277777392,0.0013941775324909152,0.030911665048405878,0.4,0.03725600242614746,0.3385331630706787,STABILIZE
