E-kp,E-ki,E-kd,E-I-Tot,E-P,E-I,E-D,E-PID,N-kp,N-ki,N-kd,N-I-Tot,N-P,N-I,N-D,N-PID,Y-kp,Y-ki,Y-kd,Y-I-Tot,Y-P,Y-I,Y-D,Y-PID,D-kp,D-ki,D-kd,D-I-Tot,D-P,D-I,D-D,D-PID,errorN,desiredN,actualN,errorE,desiredE,actualE,errorD,desiredD,actualD,errorY,desiredY,actualY,roll,pitch,yaw-rate,thrust,dt,Time,Mode
0.03,0.0,0.006,-0.003112508349539595,-0.0027831056026436495,-0.0,-0.01659042788134147,-0.01937353348398512,0.03,0.0,0.006,-0.003083786078210075,-0.0027574230645487194,-0.0,-0.01643733117682943,-0.019194754241378148,0.25,0,0,-0.0030408508731050448,-0.022658598123370868,-0.0,-0.0,-0.022658598123370868,0.002,8e-05,0.0,-0.00416981677863189,-0.0002485678030994848,-3.335853422905512e-07,-0.0,-0.0002489013884417754,-0.09191410215162399,0.0,0.09191410215162399,-0.09277018675478832,0.0,0.09277018675478832,-0.12428390154974239,0.0,0.12428390154974239,-0.09063439249348347,0,0.09063439249348347,-0.019403872810390403,0.019164083854966537,0.022658598123370868,0.4,0.03355073928833008,0.0337824821472168,STABILIZE
0.03,0.0,0.006,-0.006639814346443133,-0.003167555021132564,-0.0,-0.0023015953950410034,-0.005469150416173567,0.03,0.0,0.006,-0.006575197925337893,-0.003135321726246559,-0.0,-0.0022623777738422705,-0.0053976995000888294,0.25,0,0,-0.00646470130715557,-0.02562209101295292,-0.0,-0.0,-0.02562209101295292,0.002,8e-05,0.0,-0.009141368688932044,-0.00029763345794432737,-7.313094951145636e-07,-0.0,-0.00029836476743944193,-0.10451072420821864,0.0,0.10451072420821864,-0.10558516737108546,0.0,0.10558516737108546,-0.1488167289721637,0.0,0.1488167289721637,-0.10248836405181168,0,0.10248836405181168,-0.005478796847022278,0.005387907875701797,0.02562209101295292,0.4,0.03340721130371094,0.06712675094604492,STABILIZE
0.03,0.0,0.006,-0.01073423088690484,-0.003596211321990919,-0.0,-0.0025099850445207033,-0.006106196366511623,0.03,0.0,0.006,-0.010659387630351458,-0.0035872288794222894,-0.0,-0.0026461297634297943,-0.006233358642852084,0.25,0,0,-0.010429922169243107,-0.029022800557613738,-0.0,-0.0,-0.029022800557613738,0.002,8e-05,0.0,-0.015305113618329588,-0.00036091636959607767,-1.2244090894663672e-06,-0.0,-0.00036214077868554405,-0.11957429598074298,0.0,0.11957429598074298,-0.11987371073303063,0.0,0.11987371073303063,-0.18045818479803882,0.0,0.18045818479803882,-0.11609120223045495,0,0.11609120223045495,-0.0061188136911628594,0.006220973641614024,0.029022800557613738,0.4,0.034156084060668945,0.10128569602966309,STABILIZE
0.03,0.0,0.006,-0.015603463502696332,-0.004366821483901911,-0.0,-0.004607320121083803,-0.008974141604985714,0.03,0.0,0.006,-0.01543940183208075,-0.004286808693791422,-0.0,-0.0041826442400577455,-0.008469452933849167,0.25,0,0,-0.015119800350813974,-0.03504977480734149,-0.0,-0.0,-0.03504977480734149,0.002,8e-05,0.0,-0.02360656461244086,-0.0004963267302952813,-1.8885251689952688e-06,-0.0,-0.0004982152554642766,-0.14289362312638074,0.0,0.14289362312638074,-0.1455607161300637,0.0,0.1455607161300637,-0.24816336514764067,0.0,0.24816336514764067,-0.14019909922936596,0,0.14019909922936596,-0.008994838926354503,0.008447468451196464,0.03504977480734149,0.4,0.03345155715942383,0.1347954273223877,STABILIZE
0.03,0.0,0.006,-0.02060575824805945,-0.004453240314622337,-0.0,-0.0005128897042881587,-0.004966130018910496,0.03,0.0,0.006,-0.020329632517222855,-0.00435347646299023,-0.0,-0.00039566853826738624,-0.004749145001257616,0.25,0,0,-0.01985262698070164,-0.035111242978153066,-0.0,-0.0,-0.035111242978153066,0.002,8e-05,0.0,-0.032598202968651575,-0.000533647435302888,-2.607856237492126e-06,-0.0,-0.0005362552915403801,-0.14511588209967433,0.0,0.14511588209967433,-0.14844134382074456,0.0,0.14844134382074456,-0.26682371765144397,0.0,0.26682371765144397,-0.14044497191261227,0,0.14044497191261227,-0.004977756321025803,0.004736957632930849,0.035111242978153066,0.4,0.03369879722595215,0.16844534873962402,STABILIZE
0.03,0.0,0.006,-0.02584789701249536,-0.004695193915784792,-0.0,-0.001444727209165391,-0.0061399211249501835,0.03,0.0,0.006,-0.02543081375544782,-0.004568943362491601,-0.0,-0.0012865726771106195,-0.005855516039602221,0.25,0,0,-0.024715320651320857,-0.036294489015803705,-0.0,-0.0,-0.036294489015803705,0.002,8e-05,0.0,-0.04255698797508404,-0.0005946482135374764,-3.4045590380067236e-06,-0.0,-0.000598052772575483,-0.15229811208305336,0.0,0.15229811208305336,-0.15650646385949307,0.0,0.15650646385949307,-0.29732410676873816,0.0,0.29732410676873816,-0.14517795606321482,0,0.14517795606321482,-0.0061547383007143205,0.005839939722323219,0.036294489015803705,0.4,0.03349471092224121,0.2019510269165039,STABILIZE
0.03,0.0,0.006,-0.03126860530781726,-0.004864273012109673,-0.0,-0.0010114876019366786,-0.005875760614046352,0.03,0.0,0.006,-0.030721842942360526,-0.004747905454052055,-0.0,-0.0010706109789127042,-0.005818516432964759,0.25,0,0,-0.029672076018612225,-0.03706620679926198,-0.0,-0.0,-0.03706620679926198,0.002,8e-05,0.0,-0.05354283974072369,-0.0006572103293187204,-4.283427179257896e-06,-0.0,-0.0006614937564979783,-0.1582635151350685,0.0,0.1582635151350685,-0.1621424337369891,0.0,0.1621424337369891,-0.3286051646593602,0.0,0.3286051646593602,-0.14826482719704792,0,0.14826482719704792,-0.005890797554166758,0.0058032922078835765,0.03706620679926198,0.4,0.0334317684173584,0.2353804111480713,STABILIZE
0.03,0.0,0.006,-0.03675238708372143,-0.004910226754531574,-0.0,-0.00027431591886989144,-0.005184542673401465,0.03,0.0,0.006,-0.03610080360235655,-0.004816368999280695,-0.0,-0.00040868576374172323,-0.0052250547630224185,0.25,0,0,-0.03473267005434226,-0.03776083920961562,-0.0,-0.0,-0.03776083920961562,0.002,8e-05,0.0,-0.06534812938822361,-0.0007047040581477938,-5.227850351057889e-06,-0.0,-0.0007099319084988517,-0.1605456333093565,0.0,0.1605456333093565,-0.16367422515105245,0.0,0.16367422515105245,-0.3523520290738969,0.0,0.3523520290738969,-0.15104335683846248,0,0.15104335683846248,-0.005198298951976313,0.005211369111355099,0.03776083920961562,0.4,0.03350424766540527,0.2688910961151123,STABILIZE
0.03,0.0,0.006,-0.042339384124937256,-0.005013420724826466,-0.0,-0.0006173319770137296,-0.005630752701840196,0.03,0.0,0.006,-0.0415705144838241,-0.004908175481329912,-0.0,-0.0005492091922053294,-0.0054573846735352415,0.25,0,0,-0.03990967036810723,-0.03871262814053428,-0.0,-0.0,-0.03871262814053428,0.002,8e-05,0.0,-0.07808275770951321,-0.0007618171154430131,-6.246620616761057e-06,-0.0,-0.0007680637360597741,-0.16360584937766376,0.0,0.16360584937766376,-0.16711402416088222,0.0,0.16711402416088222,-0.38090855772150656,0.0,0.38090855772150656,-0.1548505125621371,0,0.1548505125621371,-0.0056454815272181024,0.005442146799752573,0.03871262814053428,0.4,0.0334322452545166,0.30231618881225586,STABILIZE
0.03,0.0,0.006,-0.048198104266593156,-0.00524266685453783,-0.0,-0.001367603682157509,-0.006610270536695339,0.03,0.0,0.006,-0.04739261388208779,-0.005209896837720368,-0.0,-0.0017999659950843287,-0.007009862832804697,0.25,0,0,-0.04520624698411363,-0.03949694642609625,-0.0,-0.0,-0.03949694642609625,0.002,8e-05,0.0,-0.09285219562823332,-0.0008810939450306075,-7.428175650258667e-06,-0.0,-0.0008885221206808661,-0.1736632279240123,0.0,0.1736632279240123,-0.17475556181792767,0.0,0.17475556181792767,-0.4405469725153037,0.0,0.4405469725153037,-0.157987785704385,0,0.157987785704385,-0.006629574427417382,0.006991609000392732,0.03949694642609625,0.4,0.03352522850036621,0.33586645126342773,STABILIZE
