E-kp,E-ki,E-kd,E-I-Tot,E-P,E-I,E-D,E-PID,N-kp,N-ki,N-kd,N-I-Tot,N-P,N-I,N-D,N-PID,D-kp,D-ki,D-kd,D-I-Tot,D-P,D-I,D-D,D-PID,Y-kp,Y-ki,Y-kd,Y-I-Tot,Y-P,Y-I,Y-D,Y-PID,errorN,desiredN,actualN,errorE,desiredE,actualE,errorD,desiredD,actualD,errorY,desiredY,actualY,roll,pitch,yaw-rate,thrust,dt,Time,Mode
0.03,0.005,0.05,-0.0009791461911985984,-0.0008888744054446452,-4.895730955992992e-06,-0.04482917621703049,-0.045722946353431125,0.03,0.005,0.05,-0.0009641905501415828,-0.0008752975905909561,-4.820952750707914e-06,-0.044144447956419176,-0.04502456649976084,0.002,8e-05,0,-0.0011115944839210949,-6.727411390811762e-05,-8.892755871368759e-08,-0.0,-6.736304146683131e-05,0.05,0.02,0.005,-0.0009658653778096245,-0.001461363347573163,-1.931730755619249e-05,-0.0044221128175715016,-0.0059027934727008576,-0.02917658635303187,0.0,0.02917658635303187,-0.02962914684815484,0.0,0.02962914684815484,-0.03363705695405881,0.0,0.03363705695405881,-0.029227266951463257,0,0.029227266951463257,-0.0457459079770052,0.045001236817330904,0.0059027934727008576,0.4,0.033046722412109375,0.03333330154418945,STABILIZE
0.03,0.005,0.05,-0.003484397987581361,-0.00220598904762988,-1.7421989937906806e-05,-0.05463069419379283,-0.05685410523136061,0.03,0.005,0.05,-0.0034083951019080595,-0.0021522341503353434,-1.7041975509540298e-05,-0.053305589970286296,-0.05547486609613118,0.002,8e-05,0,-0.00433146655745737,-0.00018901633066041742,-3.4651732459658965e-07,-0.0,-0.00018936284798501402,0.05,0.02,0.005,-0.0034074040864610507,-0.0035831445887835158,-6.814808172922102e-05,-0.005324932484592282,-0.00897622515510502,-0.07174113834451144,0.0,0.07174113834451144,-0.07353296825432933,0.0,0.07353296825432933,-0.09450816533020871,0.0,0.09450816533020871,-0.07166289177567031,0,0.07166289177567031,-0.05692344612055106,0.0554037122565179,0.00897622515510502,0.4,0.03406977653503418,0.06734228134155273,STABILIZE
0.03,0.005,0.05,-0.0065776890878118735,-0.0027742218305346154,-3.288844543905937e-05,-0.04585787487682616,-0.048664985152799836,0.03,0.005,0.05,-0.006406884160854692,-0.0026891985061894283,-3.2034420804273465e-05,-0.04445515490790664,-0.047176387834900343,0.002,8e-05,0,-0.00863186854701666,-0.00025712137855633945,-6.905494837613328e-07,-0.0,-0.0002578119280401008,0.05,0.02,0.005,-0.006398520556512509,-0.0044709773183379715,-0.0001279704111302502,-0.004434681487021192,-0.009033629216489415,-0.08963995020631428,0.0,0.08963995020631428,-0.09247406101782052,0.0,0.09247406101782052,-0.12856068927816972,0.0,0.12856068927816972,-0.08941954636675943,0,0.08941954636675943,-0.04873855241773201,0.047100380649153464,0.009033629216489415,0.4,0.03345036506652832,0.10079646110534668,STABILIZE
0.03,0.005,0.05,-0.010102077671434194,-0.0031502764329216257,-5.051038835717097e-05,-0.039061969872380156,-0.042262756693658955,0.03,0.005,0.05,-0.009796606697291507,-0.00302990512178567,-4.898303348645753e-05,-0.03757109913155753,-0.04064998728682966,0.002,8e-05,0,-0.013925300434354256,-0.0003154357761314413,-1.1140240347483405e-06,-0.0,-0.00031654980016618966,0.05,0.02,0.005,-0.009806137749453318,-0.005076500448533945,-0.00019612275498906637,-0.0037770503999023076,-0.009049673603425318,-0.10099683739285567,0.0,0.10099683739285567,-0.10500921443072087,0.0,0.10500921443072087,-0.15771788806572065,0.0,0.15771788806572065,-0.10153000897067889,0,0.10153000897067889,-0.04233472341805206,0.040575032506257616,0.009049673603425318,0.4,0.033562660217285156,0.13439726829528809,STABILIZE
0.03,0.005,0.05,-0.014098314224172475,-0.003580635236074536,-7.049157112086238e-05,-0.03553404558829122,-0.03918517239548662,0.03,0.005,0.05,-0.013576785283684051,-0.003387046904372287,-6.788392641842026e-05,-0.033612431396786484,-0.03706736222757719,0.002,8e-05,0,-0.020360587191520438,-0.0003844019110290834,-1.6288469753216352e-06,-0.0,-0.00038603075800440505,0.05,0.02,0.005,-0.01366145965092749,-0.005757292419442843,-0.0002732291930185498,-0.0034283008845644647,-0.009458822497025857,-0.11290156347907623,0.0,0.11290156347907623,-0.11935450786915121,0.0,0.11935450786915121,-0.19220095551454172,0.0,0.19220095551454172,-0.11514584838885686,0,0.11514584838885686,-0.039259586535604046,0.0369885379979777,0.009458822497025857,0.4,0.03348207473754883,0.1678617000579834,STABILIZE
0.03,0.005,0.05,-0.018506898249467312,-0.0039496493296469004,-9.253449124733656e-05,-0.030241539616813314,-0.03428372343770755,0.03,0.005,0.05,-0.017671882337515734,-0.003668796430033701,-8.835941168757867e-05,-0.02758820102581776,-0.03134535686753904,0.002,8e-05,0,-0.027961427105457175,-0.00045397270565161274,-2.236914168436574e-06,-0.0,-0.0004562096198200493,0.05,0.02,0.005,-0.01790497748657077,-0.006336277619120665,-0.0003580995497314154,-0.002889686785122715,-0.009584063953974795,-0.12229321433445671,0.0,0.12229321433445671,-0.1316549776548967,0.0,0.1316549776548967,-0.22698635282580637,0.0,0.22698635282580637,-0.1267255523824133,0,0.1267255523824133,-0.0343529684988394,0.03126945226933698,0.009584063953974795,0.4,0.03348588943481445,0.2013864517211914,STABILIZE
0.03,0.005,0.05,-0.023349738484148785,-0.004249829657016069,-0.00011674869242074393,-0.020282018841815526,-0.024648597191252338,0.03,0.005,0.05,-0.022053697559211848,-0.0038452576129539414,-0.00011026848779605924,-0.016815447256787127,-0.020770973357537127,0.002,8e-05,0,-0.036909726524877125,-0.0005235047535421031,-2.95277812199017e-06,-0.0,-0.0005264575316640933,0.05,0.02,0.005,-0.02255165996814773,-0.006796152691390492,-0.00045103319936295463,-0.0019131782979499878,-0.009160364188703436,-0.1281752537651314,0.0,0.1281752537651314,-0.14166098856720233,0.0,0.14166098856720233,-0.26175237677105156,0.0,0.26175237677105156,-0.13592305382780984,0,0.13592305382780984,-0.02469780286619136,0.020712440978766348,0.009160364188703436,0.4,0.03418612480163574,0.2355489730834961,STABILIZE
0.03,0.005,0.05,-0.028313171175925935,-0.004452349117688721,-0.0001415658558796297,-0.016638083552005804,-0.021231998525574156,0.03,0.005,0.05,-0.02646343421102857,-0.003955667037347491,-0.00013231717105514286,-0.012565041302540068,-0.016653025510942703,0.002,8e-05,0,-0.04658584876050284,-0.0005786516036211372,-3.7268679008402273e-06,-0.0,-0.0005823784715219774,0.05,0.02,0.005,-0.0272872436111083,-0.007079936058972178,-0.0005457448722221659,-0.001552050570609429,-0.009177731501803774,-0.13185556791158304,0.0,0.13185556791158304,-0.14841163725629072,0.0,0.14841163725629072,-0.2893258018105686,0.0,0.2893258018105686,-0.14159872117944355,0,0.14159872117944355,-0.021273089331109805,0.016600502714337117,0.009177731501803774,0.4,0.03344368934631348,0.26897335052490234,STABILIZE
0.03,0.005,0.05,-0.03372219921321701,-0.004850816683089915,-0.00016861099606608505,-0.01687374077623253,-0.02189316845538853,0.03,0.005,0.05,-0.03128280354362386,-0.004322010719736099,-0.0001564140177181193,-0.012831666468068121,-0.01731009120552234,0.002,8e-05,0,-0.058458648304675814,-0.0007098351583907361,-4.676691864374066e-06,-0.0,-0.0007145118502551102,0.05,0.02,0.005,-0.03251871856740696,-0.007819311781533363,-0.0006503743713481392,-0.0016332672724773411,-0.010102953425358843,-0.1440670239912033,0.0,0.1440670239912033,-0.1616938894363305,0.0,0.1616938894363305,-0.35491757919536804,0.0,0.35491757919536804,-0.15638623563066725,0,0.15638623563066725,-0.02194033395564938,0.017250270388434498,0.010102953425358843,0.4,0.03345227241516113,0.3024418354034424,STABILIZE
0.03,0.005,0.05,-0.03928517035057903,-0.004986029979554402,-0.00019642585175289517,-0.013935828793866685,-0.01911828462517398,0.03,0.005,0.05,-0.0362464642237288,-0.004448874593851411,-0.000181232321118644,-0.010539522133206965,-0.01516962904817702,0.002,8e-05,0,-0.07144496698630207,-0.0007759663277268118,-5.715597358904166e-06,-0.0,-0.000781681925085716,0.05,0.02,0.005,-0.037964398618934234,-0.00813483877755418,-0.0007592879723786847,-0.0014151422970216378,-0.010309269046954502,-0.14829581979504705,0.0,0.14829581979504705,-0.1662009993184801,0.0,0.1662009993184801,-0.3879831638634059,0.0,0.3879831638634059,-0.16269677555108358,0,0.16269677555108358,-0.019161283083073136,0.015115279788306771,0.010309269046954502,0.4,0.03347134590148926,0.33594202995300293,STABILIZE
