Mode,Time,Freq,time2delay,actualDelay,North-Desired,East-Desired,Down-Desired,Roll-UAV,Pitch-UAV,Yaw-UAV,Roll-Control,Pitch-Control,Yaw-Control,Thrust-Control,North-Pos,East-Pos,Down-Pos,Yaw-Ang,North-Vel,East-Vel,Down-Vel,Yaw-Vel,North-Acc,East-Acc,Down-Acc,North-Avg,East-Avg,Down-Avg,Yaw-Avg,North-Dif,East-Dif,Down-Dif,Yaw-Dif,North-One,East-One,Down-One,Yaw-One,North-Two,East-Two,Down-Two,Yaw-Two,Landing-State,Q-Size,Kalman-Time,Kalman-Dt
STABILIZE,0.0343017578125,29.160118745524446,0.0327947457631429,0.032923221588134766,0.0,0.0,0.0,0.09822121519425102,-0.5171794159932797,-10.79566381343334,-0.14073641355544358,0.11709344689205525,0.008863566067693228,0.4,0.09382448509183605,0.09081016299479128,0.12202987646743921,0.08805354173025762,-0.04492336884140968,-0.11362440418452024,1.6909865662455559,0.13907485779655837,2.2671297192573547,-2.769826166331768,20.771916210651398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0.14796042442321777,0.03484521484375
STABILIZE,0.06770586967468262,29.937502676621317,0.032375605901082356,0.03253912925720215,0.0,0.0,0.0,0.09751183601592173,-0.5176456831258388,-10.792184685824864,-0.08371291906809891,0.0705607518739415,0.010506791996196672,0.4,0.10974400713615408,0.10576307692440824,0.1526821427208017,0.1037910354784355,-0.04492336884140968,-0.11362440418452024,1.6909865662455559,0.13907485779655837,2.2671297192573547,-2.769826166331768,20.771916210651398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0.17636775970458984,0.03484521484375
STABILIZE,0.1016998291015625,29.417403684974644,0.032494338353474934,0.03260469436645508,0.0,0.0,0.0,0.09734022751302515,-0.5161579825472454,-10.80640513967683,-0.07008110652718821,0.06053196804867889,0.012384411155388398,0.4,0.13715797665010787,0.13004833706274135,0.211719517997814,0.12175351735899176,0.0280701118754223,-0.09477433050051332,1.3332636095583439,-0.20273718342039604,-2.481956407427788,-9.030719101428986,13.4047269821167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0.23361992835998535,0.02993603515625
STABILIZE,0.13465547561645508,30.34337471424024,0.03193262418111165,0.03206944465637207,0.0,0.0,0.0,0.097658685083077,-0.517766652179342,-10.800571304351994,-0.05529851682003493,0.04791814542693595,0.013294573031028992,0.4,0.14045307516803426,0.13384740185143526,0.2337953686618114,0.129984827735194,-0.403938302770257,-0.2800975227728486,1.3923577964305878,0.366332527059006,-8.249494433403015,-2.7628978714346886,23.25323522090912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0.2623255252838135,0.034926025390625
STABILIZE,0.1680893898010254,29.9110293383538,0.032433303197224934,0.03255605697631836,0.0,0.0,0.0,0.09829197168518412,-0.5165775589335252,-10.802172129938715,-0.04816283762071503,0.04202869541771892,0.013846005991300179,0.4,0.14952720029795294,0.1426360967175439,0.2655494400924706,0.13459905848195142,0.15106380451470613,0.16969532007351518,1.926656998693943,-0.30084672768976,7.635163515806198,5.402684956789017,27.363425493240356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0.2911536693572998,0.0399150390625
STABILIZE,0.20159411430358887,29.84505037855069,0.032434972127278645,0.032613277435302734,0.0,0.0,0.0,0.09825803418274562,-0.5157560152424195,-10.80750736145414,-0.023400683277537852,0.02298646651605744,0.015086785563919042,0.4,0.16236575485818275,0.15080841283979882,0.30059704037428764,0.14602840252386307,0.39715319871902466,-0.03888139617629349,1.6535209491848946,0.3699283014919003,0.25252201594412327,-8.37523639202118,25.00830888748169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0.319852352142334,0.029935791015625
STABILIZE,0.23510122299194336,29.84632462819327,0.032427104314168294,0.032557010650634766,0.0,0.0,0.0,0.097603509961188,-0.5161805541880181,-10.804276681976726,-0.0194223650090227,0.020942920172342196,0.01574235147079239,0.4,0.16852720145896424,0.1522073862852006,0.3233720244782505,0.1515696879433552,0.39715319871902466,-0.03888139617629349,1.6535209491848946,0.3699283014919003,0.25252201594412327,-8.37523639202118,25.00830888748169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0.3485727310180664,0.029935791015625
STABILIZE,0.268557071685791,29.88992695528238,0.032357009251912434,0.03248023986816406,0.0,0.0,0.0,0.09763072399616227,-0.5173366704267486,-10.804660026343893,-0.012417662837175294,0.01396931074932766,0.01603420436479795,0.4,0.1668727740391049,0.15297116798872726,0.3440871965073412,0.15346231843953875,-0.30032387003302574,-0.025173599715344608,1.4812970533967018,0.06007198065772494,-13.715589046478271,5.234370008111,23.09090495109558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0.377086877822876,0.02993701171875
STABILIZE,0.3022041320800781,29.718383108371416,0.03232291539510091,0.03273940086364746,0.0,0.0,0.0,0.09652401990720863,-0.5173147924770634,-10.808336375664652,-0.013312454306862861,0.013818534471985932,0.01586555917182013,0.4,0.16905238712734136,0.159015751724677,0.3961667286007972,0.15075898209640157,-0.0248437630943954,0.16874896828085184,1.7467901110649109,-0.22959435435074566,3.3632948994636536,-0.45003374107182026,24.14887398481369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0.4346652030944824,0.034925048828125
STABILIZE,0.3357694149017334,29.792899660467956,0.032454522450764973,0.032573699951171875,0.0,0.0,0.0,0.09618859358593754,-0.5179339918140073,-10.80809988036464,-0.01136763556372939,0.011296542670102497,0.016278780754031337,0.4,0.16765854834897714,0.16100063585216973,0.4216658901993971,0.15386170514319747,-0.20613002125173807,0.07565539563074708,1.5153035521507263,0.18690756634844358,-9.199503064155579,3.1499486416578293,20.917345583438873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0.4634578227996826,0.064862060546875
STABILIZE,0.36922574043273926,29.893335423957122,0.03232291539510091,0.0324399471282959,0.0,0.0,0.0,0.09602552281950348,-0.5194308170984451,-10.808939993632551,-0.011911195186489632,0.011038349605495972,0.017310091835453973,0.4,0.17759512675727,0.16983990792873335,0.48357874262265144,0.16308440703759333,-0.06164081860333681,-0.1373369130305946,1.6386551782488823,-0.06141501996413159,-2.701863646507263,-2.722414582967758,22.10102379322052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0.49219751358032227,0.034926025390625
STABILIZE,0.40271806716918945,29.855672451347466,0.03228739102681478,0.03241109848022461,0.0,0.0,0.0,0.09658709243532547,-0.5192883969820797,-10.81035469656439,-0.010157197719895686,0.008733259984159799,0.01712845382837076,0.4,0.1744697981180232,0.16577790714019763,0.5065478322918896,0.16019641582979546,-0.06164081860333681,-0.1373369130305946,1.6386551782488823,-0.06141501996413159,-2.701863646507263,-2.722414582967758,22.10102379322052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0.5208702087402344,0.034926025390625
STABILIZE,0.4360785484313965,29.97387302404025,0.03224972089131673,0.03245425224304199,0.0,0.0,0.0,0.09583513129638938,-0.519445544693843,-10.814093371361325,-0.00886279521691397,0.008616922481290212,0.016799911358022238,0.4,0.17249108149615852,0.16250078035091015,0.5267438816698935,0.15586584406070186,0.05664115305989981,-0.03940230526495725,1.5039981342852116,-0.11808571315753562,0.5872046574950218,5.1017820835113525,17.092008888721466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0.5494976043701172,0.034926025390625
STABILIZE,0.46950769424438477,29.914015918751605,0.03242543538411458,0.03254866600036621,0.0,0.0,0.0,0.09649456471641295,-0.5184423606594973,-10.8143384043978,-0.0067774657408998925,0.00844672796863925,0.01717385792090854,0.4,0.1735891642380844,0.1615429830709005,0.5487610268078902,0.15854506256610787,0.2834234619513154,0.14185607433319092,1.6813607886433601,0.3713482071068961,7.950197905302048,3.4521523863077164,24.175965785980225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0.5784461498260498,0.029935791015625
STABILIZE,0.5031390190124512,29.733340894912946,0.03244188626607259,0.03276371955871582,0.0,0.0,0.0,0.09675069681028843,-0.5168073841269255,-10.819071725492618,-0.0036502239459661346,0.006960976061997558,0.016065153037985683,0.4,0.16688887407421732,0.15385877899213446,0.5863770681595898,0.14647298620130114,0.24759287480264902,0.0021660365746356547,1.9016250967979431,-0.09911852462635483,7.950844615697861,1.2579196132719517,17.858946323394775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0.6357488632202148,0.034925048828125
STABILIZE,0.5372142791748047,29.347420566894534,0.03245666821797689,0.03310132026672363,0.0,0.0,0.0,0.09630203875918322,-0.517144571356342,-10.817942182958628,-0.0010263461734053994,0.004623894766083395,0.016164749544864153,0.4,0.16688887407421732,0.15385877899213446,0.5863770681595898,0.14647298620130114,0.24759287480264902,0.0021660365746356547,1.9016250967979431,-0.09911852462635483,7.950844615697861,1.2579196132719517,17.858946323394775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1,0.6357488632202148,0.034925048828125
STABILIZE,0.5706706047058105,29.8905659839512,0.0323515256245931,0.03246355056762695,0.0,0.0,0.0,0.09631580585922903,-0.5169662393859812,-10.81600326300799,0.0008562092096403788,0.0027057037838629254,0.016254529625719123,0.4,0.15721847233147498,0.14453615616016485,0.6117851388331581,0.14639245092443778,-0.01945217081811279,-0.021156767616048455,1.4354678802192211,0.25885221671243575,5.003353580832481,-0.6755546201020479,19.062447547912598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0.6994941234588623,0.0299375
STABILIZE,0.6040318012237549,29.97472986107141,0.03232458432515462,0.03245115280151367,0.0,0.0,0.0,0.09714364613097573,-0.516102487260239,-10.823635145631833,0.0013921787507118093,0.00095637381725501,0.015610259534349814,0.4,0.1491487893368238,0.13994764074458668,0.6191190342646697,0.1390196322311093,-0.1888694823719561,0.011374500900274143,1.3352032750844955,-0.17469780279425243,-0.8496291004121304,-2.6944756507873535,18.17314773797989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0.7280139923095703,0.069851318359375
STABILIZE,0.6374154090881348,29.95375144616,0.03240850766499837,0.03251338005065918,0.0,0.0,0.0,0.09629744972583462,-0.5156842982561344,-10.82609572128033,0.001303699796157731,7.008811065021024e-05,0.01593816685474994,0.4,0.1468117782260362,0.1392920085445559,0.6731853171806509,0.14135377975790453,-0.16816853312775493,-0.0695392896886915,1.494295708835125,0.07268689982770214,-5.634293705224991,-4.256539046764374,26.20518207550049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0.7577700614929199,0.029935791015625
STABILIZE,0.6715841293334961,29.26918863092372,0.03244617780049642,0.033249855041503906,0.0,0.0,0.0,0.09589073330510152,-0.5165613372342464,-10.820775857690537,0.0012474038464927876,-0.000763520138936428,0.015605795388845744,0.4,0.1378659044555019,0.13243641047375845,0.6782266003898548,0.13709469857081374,-0.16816853312775493,-0.0695392896886915,1.494295708835125,0.07268689982770214,-5.634293705224991,-4.256539046764374,26.20518207550049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0.7864670753479004,0.029935791015625
STABILIZE,0.7051305770874023,29.80941551057539,0.03240469296773275,0.032541751861572266,0.0,0.0,0.0,0.09690608361390622,-0.5156194648198722,-10.824973862709156,0.0033942512842718995,-0.002015901704848838,0.01509517265788451,0.4,0.13326327813179548,0.12594803164290394,0.6839796243917677,0.13111058167620449,0.06575086154043674,-0.06137245800346136,1.537944469600916,-0.036122709405655366,7.029799371957779,3.480752184987068,24.247311055660248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0.8153796195983887,0.034926025390625
STABILIZE,0.7384858131408691,29.97794343627826,0.03231981595357259,0.032431840896606445,0.0,0.0,0.0,0.09829528005806334,-0.5161153472257857,-10.83154194336977,0.0016320157155034069,0.000543873917870992,0.014082702124278283,0.4,0.1340583614913061,0.12279208598333066,0.699093146424195,0.12018193067911333,0.33919154666364193,0.09623189107514918,1.7693828791379929,-0.3561813718484861,3.8265928626060486,1.546745840460062,23.524858057498932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0.8440396785736084,0.034926025390625
STABILIZE,0.7723429203033447,29.536936099491555,0.032407553990681966,0.03294777870178223,0.0,0.0,0.0,0.09691985071395202,-0.5187881923470821,-10.8267061694374,0.0035169030195162333,-0.0007677983556216973,0.014325233196475582,0.4,0.12222614614348372,0.11288911865532247,0.7134493315099499,0.1217829692451546,0.13208254240453243,-0.15686413971707225,1.4883674681186676,0.33431887013020084,2.3157676681876183,-6.210802495479584,24.351607263088226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0.902416467666626,0.034926025390625
STABILIZE,0.8058359622955322,29.85758522747496,0.03240707715352376,0.03253769874572754,0.0,0.0,0.0,0.09675507240022548,-0.5175097730335261,-10.839447033560413,0.004734808582714572,-0.0007991639152959225,0.013875349648809994,0.4,0.12001617250506683,0.10860056340625772,0.7256643681980686,0.11650474738971962,0.1513924915343523,0.01705617905827239,1.6863660886883736,-0.04741906856048954,6.873910874128342,5.573469772934914,22.83930480480194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0.9305148124694824,0.0399150390625
STABILIZE,0.8392577171325684,29.91913715867264,0.032345088322957356,0.03248190879821777,0.0,0.0,0.0,0.09514186709563309,-0.5223132102890433,-10.84218764696488,0.004041648340153521,0.0008207381115464887,0.013455403563858197,0.4,0.11822506205815592,0.10459602140848191,0.7425248225474429,0.1115588644788973,0.1513924915343523,0.01705617905827239,1.6863660886883736,-0.04741906856048954,6.873910874128342,5.573469772934914,22.83930480480194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0.9592628479003906,0.0399150390625
STABILIZE,0.8746664524078369,28.243520420187874,0.03240207036336263,0.03448891639709473,0.0,0.0,0.0,0.09014067451930281,-0.5258650153791558,-10.815479899762838,0.005090768562441147,-0.0001380731242465646,0.013587917417250846,0.4,0.1103902426612986,0.09514098800576813,0.7539287629487277,0.11209048979603745,-0.18510157242417336,-0.2838435349985957,1.4471029862761497,0.26326238448214834,-24.034065008163452,-16.292086243629456,16.144511103630066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0.9879817962646484,0.029935791015625
STABILIZE,0.9084420204162598,29.60531925406214,0.03240040143330892,0.032904863357543945,0.0,0.0,0.0,0.08871529941688577,-0.5257812388401173,-10.82253121630723,0.00871111162169553,-0.0012041107019063737,0.01291548843562294,0.4,0.10712278805200044,0.08130304576071527,0.7548106525704315,0.10465824847558763,0.09637459879741073,-0.5227241665124893,1.4973273500800133,-0.14901391695705085,18.888981640338898,7.327350974082947,20.421896874904633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,1.0164384841918945,0.0399150390625
STABILIZE,0.9419407844543457,29.852272565515083,0.032416613896687825,0.032543182373046875,0.0,0.0,0.0,0.08795469381978138,-0.5268628099673595,-10.810563871107721,0.00994782867188625,-0.000783737395852124,0.011931400423526747,0.4,0.09853676508601227,0.06880019591512501,0.7776633312412021,0.09418725770604607,-0.08109366171993315,0.32313051633536816,1.6044031828641891,0.03046602544230882,-27.049776911735535,-22.222913801670074,21.00118100643158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,1.07413649559021,0.059873046875
STABILIZE,0.9753897190093994,29.896105377202485,0.03239944775899251,0.032521724700927734,0.0,0.0,0.0,0.08496339112843315,-0.5290133590605615,-10.781533859587874,0.010145127009993298,-0.0030800865310754906,0.011063728677989094,0.4,0.08835837665005536,0.06434758113646279,0.8088414366432812,0.08494225416692879,-0.31636650674045086,0.023631114163435996,1.6473399475216866,-0.2821341437980407,3.094574436545372,-2.252921275794506,25.178056955337524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,1.1028718948364258,0.029936767578125
STABILIZE,1.008965253829956,29.78697535686386,0.03239301045735677,0.032527923583984375,0.0,0.0,0.0,0.07038083052875015,-0.5311243144009185,-10.80481114427928,0.005246843303806067,0.0020709288371351334,0.008017686036910941,0.4,0.10523676024560047,0.07537381965136432,0.7981174312794026,0.054119752339013685,1.1311354115605354,0.7741230074316263,1.1471870355308056,-1.387309924564026,33.08642506599426,15.067316591739655,13.472472131252289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,1.1316595077514648,0.034925048828125
STABILIZE,1.0422759056091309,30.016130532794218,0.032163174947102864,0.03229475021362305,0.0,0.0,0.0,0.07060868137059353,-0.5377122452988073,-10.79538121435643,0.009548223949967922,0.009196277729566882,0.008123319583728961,0.4,0.12431375133169104,0.05444655712300738,0.8039239327992885,0.054809401071661205,1.2435072101652622,-0.9116992354393005,1.7411170527338982,0.25852596845786185,3.844401240348816,-43.88670027256012,14.012712240219116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,1.1602537631988525,0.0399150390625
STABILIZE,1.078270435333252,27.782551384721366,0.03242162068684896,0.03514742851257324,0.0,0.0,0.0,0.07283030711984596,-0.5358213501157716,-10.792803671718396,0.010016343326202829,0.013972300245348318,0.007809698446002241,0.4,0.1394767509188898,0.03982307857954742,0.8142594120515385,0.05130348643078448,0.9916958399116993,-0.568884052336216,1.7399229109287262,0.04097739976037416,-1.0800018906593323,24.53632354736328,17.735619843006134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,1.1890966892242432,0.024947021484375
STABILIZE,1.1118559837341309,29.77492244457538,0.032475980122884114,0.03266787528991699,0.0,0.0,0.0,0.07574807855591079,-0.5391988786603429,-10.811425328716789,0.010596364585713358,0.019424037952025654,0.007616198484856834,0.4,0.15156530994691805,0.026839784530306738,0.8096589526176836,0.04903961549653489,0.9916958399116993,-0.568884052336216,1.7399229109287262,0.04097739976037416,-1.0800018906593323,24.53632354736328,17.735619843006134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1,1.2177104949951172,0.024947021484375
STABILIZE,1.1453216075897217,29.88140918320094,0.03240040143330892,0.03255820274353027,0.0,0.0,0.0,0.0733542039735271,-0.5376520008958937,-10.791886718822322,0.012181817923272007,0.014083782662770722,0.007801700536585102,0.4,0.12359875824199523,0.018102630780017857,0.8088134917043804,0.050556098631362664,-0.18698307685554028,-2.140050381422043,1.626734435558319,1.544125625100524,5.953932553529739,-78.0965805053711,4.878895729780197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,1.2749810218811035,0.034926025390625
STABILIZE,1.1898963451385498,22.433991934189834,0.032418044408162434,0.04367494583129883,0.0,0.0,0.0,0.07298185194205563,-0.5363720341176039,-10.77629851958906,0.011196744122193725,0.010588788472055813,0.005918634944043341,0.4,0.12593362822802037,0.0346060685269515,0.8137975739038359,0.031445121593443,0.35941582173109055,1.0930543765425682,1.6747677698731422,-0.907506317565261,-6.278509646654129,69.25011873245239,14.733506739139557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,1.3037569522857666,0.02993603515625
