Mode,Time,Freq,time2delay,actualDelay,North-Desired,East-Desired,Down-Desired,Roll-UAV,Pitch-UAV,Yaw-UAV,Roll-Control,Pitch-Control,Yaw-Control,Thrust-Control,North-Pos,East-Pos,Down-Pos,Yaw-Ang,North-Vel,East-Vel,Down-Vel,Yaw-Vel,North-Acc,East-Acc,Down-Acc,North-Avg,East-Avg,Down-Avg,Yaw-Avg,North-Dif,East-Dif,Down-Dif,Yaw-Dif,North-One,East-One,Down-One,Yaw-One,North-Two,East-Two,Down-Two,Yaw-Two,Landing-State,Q-Size,Kalman-Time,Kalman-Dt
STABILIZE,0.034299612045288086,29.162551712150183,0.03282168706258138,0.03295111656188965,0.0,0.0,0.0,-1.308793164795027,-0.9741646949963543,46.97309605438861,-0.045299681800615575,0.04514087172352285,0.002951198465224387,0.4,0.0292123474465575,0.029285133823892553,0.03345446322368403,0.029317941070450056,-0.09330284083262086,0.013248695177026093,1.7651818692684174,-0.1263043917404047,-0.2970318542793393,-0.10693841613829136,23.730352520942688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0.058763742446899414,0.02993603515625
STABILIZE,0.06776785850524902,29.88183495650563,0.032369168599446614,0.0325014591217041,0.0,0.0,0.0,-1.3086177143107223,-0.9733203128602114,46.9753534319093,-0.039702849310974724,0.03926823271100811,0.005024053104335365,0.4,0.049909469862736526,0.05037639182304719,0.061189125726025126,0.049714020304497036,-0.012089044321328402,0.14354707673192024,1.7826033756136894,-0.18783456442507446,2.0798034965991974,0.31258019153028727,26.93917155265808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0.08718180656433105,0.034926025390625
STABILIZE,0.10120177268981934,29.907616833758787,0.03237799008687337,0.032511234283447266,0.0,0.0,0.0,-1.3095099077710552,-0.9726713381673544,46.97847141326541,-0.04928331985100648,0.04765370485597577,0.008913754111894488,0.4,0.0891458033436374,0.0919202656255396,0.12544982983412578,0.08802225162615847,-0.1236757030710578,0.16235958319157362,1.6667913645505905,-0.11517371803379622,-3.460928052663803,0.16652708873152733,22.156982123851776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0.14465808868408203,0.034926025390625
STABILIZE,0.13463306427001953,29.912735882696943,0.032413752873738606,0.03254079818725586,0.0,0.0,0.0,-1.3105456419256643,-0.9724331353200503,46.98125471535219,-0.04414135537749632,0.042970730967190146,0.010505509949474889,0.4,0.10492681427027661,0.10740344215579477,0.15734974422325285,0.10324895861779361,0.08112662471830845,-0.09134513675235212,1.7723117023706436,0.01984040553820444,4.545306414365768,-0.15126386424526572,24.408401548862457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0.17318391799926758,0.06475439453125
STABILIZE,0.16805410385131836,29.92041774264884,0.032430442174275716,0.03255033493041992,0.0,0.0,0.0,-1.3103888677398714,-0.9721828729199927,46.981626960661956,-0.047150652049976004,0.04624893338690803,0.013827032815036463,0.4,0.138315544214871,0.1403489874364543,0.22232146080776405,0.13555759440824136,0.08112662471830845,-0.09134513675235212,1.7723117023706436,0.01984040553820444,4.545306414365768,-0.15126386424526572,24.408401548862457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0.2022547721862793,0.06475439453125
STABILIZE,0.20156574249267578,29.8422898775516,0.032446893056233723,0.032578229904174805,0.0,0.0,0.0,-1.3092677562206372,-0.9711688032716574,46.98428731934368,-0.04747066182242561,0.04623913008724504,0.01665887304939206,0.4,0.16471805501349268,0.16766833641137613,0.2886256934949703,0.16278640819937262,-0.02624554035719484,0.044527321006171405,1.9782468676567078,0.12425501482428353,-1.275525614619255,-1.6060581430792809,29.554668068885803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0.23352432250976562,0.0399150390625
STABILIZE,0.2350761890411377,29.838256217631326,0.03237775166829427,0.03252911567687988,0.0,0.0,0.0,-1.3093523865333219,-0.9708812949962822,46.98544162131341,-0.04326060817059363,0.04279469755564905,0.01724828957936126,0.4,0.1728284168450131,0.1738818599603169,0.3203859307452521,0.16755938126811473,0.135139434132725,-0.04480060306377709,1.517023891210556,-0.16385586466263566,7.12427943944931,-0.0354175892425701,20.81887125968933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0.2592306137084961,0.024947021484375
STABILIZE,0.26853466033935547,29.890352971358936,0.03234437306722005,0.03251028060913086,0.0,0.0,0.0,-1.3101869502725327,-0.9706441593660358,46.98837860265652,-0.029587675946287726,0.03060727601580949,0.016859651238226327,0.4,0.17124899316551118,0.17016081914449738,0.33363059952971175,0.16258414292996398,0.135139434132725,-0.04480060306377709,1.517023891210556,-0.16385586466263566,7.12427943944931,-0.0354175892425701,20.81887125968933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0.28793787956237793,0.024947021484375
STABILIZE,0.3018991947174072,29.972373677102166,0.03234437306722005,0.03245258331298828,0.0,0.0,0.0,-1.3103204591264654,-0.9699927300739458,46.99020226316491,-0.025125570430793654,0.024860247397384162,0.017049161315250833,0.4,0.1680478917762554,0.17061943387592649,0.3739442805114609,0.16338773380933383,-0.051307055400684476,0.10959969367831945,1.586182415485382,-0.05206531141349732,-3.1075268983840942,0.09269529255107045,17.811939120292664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0.3463022708892822,0.069850830078125
STABILIZE,0.33537817001342773,29.868216226224302,0.03242305119832357,0.032547712326049805,0.0,0.0,0.0,-1.3106012439343764,-0.969392527200631,46.99158537647184,-0.020918627211315172,0.0179129000781288,0.018829108665427394,0.4,0.17703862162945289,0.1874769226157234,0.4414814411093,0.1799828855272051,-0.36873382050544024,0.15065796906128526,1.5968725085258484,0.18824851124137426,-4.220627620816231,2.309642545878887,27.204525470733643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0.3750600814819336,0.02993701171875
