E-kp,E-ki,E-kd,E-I-Tot,E-P,E-I,E-D,E-PID,N-kp,N-ki,N-kd,N-I-Tot,N-P,N-I,N-D,N-PID,Y-kp,Y-ki,Y-kd,Y-I-Tot,Y-P,Y-I,Y-D,Y-PID,D-kp,D-ki,D-kd,D-I-Tot,D-P,D-I,D-D,D-PID,errorN,desiredN,actualN,errorE,desiredE,actualE,errorD,desiredD,actualD,errorY,desiredY,actualY,roll,pitch,yaw-rate,thrust,dt,Time,Mode
0.025,0.004,0,-0.000978809391920694,-0.0007291272950965323,-3.915237567682776e-06,-0.0,-0.0007330425326642151,0.025,0.004,0,-0.0009974294265970877,-0.0007429975906109245,-3.989717706388351e-06,-0.0,-0.0007469873083173129,0.2,0.005,0,-0.0009917220775685124,-0.005909968922436575,-4.958610387842562e-06,-0.0,-0.005914927532824418,0.002,8e-05,0,-0.0011292675972509028,-6.729643874855043e-05,-9.034140778007224e-08,-0.0,-6.738678015633051e-05,-0.02971990362443698,0.0,0.02971990362443698,-0.02916509180386129,0.0,0.02916509180386129,-0.033648219374275215,0.0,0.033648219374275215,-0.029549844612182873,0,0.029549844612182873,-0.000733427687945756,0.0007466091481065939,0.005914927532824418,0.4,0.033560991287231445,0.03379964828491211,STABILIZE
0.025,0.004,0,-0.0027766806454460062,-0.0013447593231541404,-1.1106722581784026e-05,-0.0,-0.0013558660457359244,0.025,0.004,0,-0.002845208710348138,-0.0013820891869109142,-1.1380834841392552e-05,-0.0,-0.0013934700217523067,0.2,0.005,0,-0.0028093290460741664,-0.010876168855518106,-1.4046645230370832e-05,-0.0,-0.010890215500748477,0.002,8e-05,0,-0.003334921647712134,-0.00013198159065926348,-2.6679373181697075e-07,-0.0,-0.00013224838439108045,-0.05528356747643657,0.0,0.05528356747643657,-0.05379037292616561,0.0,0.05379037292616561,-0.06599079532963174,0.0,0.06599079532963174,-0.05438084427759053,0,0.05438084427759053,-0.0013571880117612066,0.0013921825082343223,0.010890215500748477,0.4,0.033423662185668945,0.06719350814819336,STABILIZE
0.025,0.004,0,-0.005271368198110217,-0.0018648949484365237,-2.1085472792440867e-05,-0.0,-0.0018859804212289647,0.025,0.004,0,-0.005409804784059134,-0.0019171548186609885,-2.163921913623654e-05,-0.0,-0.001938794037797225,0.2,0.005,0,-0.005332627105523492,-0.015090261061161837,-2.666313552761746e-05,-0.0,-0.015116924196689453,0.002,8e-05,0,-0.006598779676535166,-0.00019519085165966194,-5.279023741228133e-07,-0.0,-0.00019571875403378474,-0.07668619274643954,0.0,0.07668619274643954,-0.07459579793746095,0.0,0.07459579793746095,-0.09759542582983097,0.0,0.09759542582983097,-0.07545130530580918,0,0.07545130530580918,-0.0018885319320817806,0.0019363087594091255,0.015116924196689453,0.4,0.03344273567199707,0.10062217712402344,STABILIZE
0.025,0.004,0,-0.008356785664947233,-0.002305851915575798,-3.3427142659788934e-05,-0.0,-0.002339279058235587,0.025,0.004,0,-0.008567952007246003,-0.0023602056780086624,-3.427180802898401e-05,-0.0,-0.0023944774860376467,0.2,0.005,0,-0.008487091287144899,-0.018859625587751797,-4.243545643572449e-05,-0.0,-0.01890206104418752,0.002,8e-05,0,-0.01093800787520399,-0.00025942985703722443,-8.750406300163193e-07,-0.0,-0.00026030489766724077,-0.0944082271203465,0.0,0.0944082271203465,-0.09223407662303193,0.0,0.09223407662303193,-0.12971492851861222,0.0,0.12971492851861222,-0.09429812793875897,0,0.09429812793875897,-0.0023432167499769993,0.0023906242293735697,0.01890206104418752,0.4,0.03345203399658203,0.1340785026550293,STABILIZE
0.025,0.004,0,-0.012382623393844001,-0.0030116049842090426,-4.953049357537601e-05,-0.0,-0.003061135477784419,0.025,0.004,0,-0.012634364934836412,-0.003041958038368166,-5.053745973934565e-05,-0.0,-0.0030924954981075116,0.2,0.005,0,-0.012643650668583094,-0.024875150551545974,-6.321825334291547e-05,-0.0,-0.02493836880488889,0.002,8e-05,0,-0.017457755860552787,-0.0003901777836205835,-1.3966204688442232e-06,-0.0,-0.0003915744040894277,-0.12167832153472663,0.0,0.12167832153472663,-0.1204641993683617,0.0,0.1204641993683617,-0.19508889181029174,0.0,0.19508889181029174,-0.12437575275772986,0,0.12437575275772986,-0.0030678413454375696,0.0030858432070326367,0.02493836880488889,0.4,0.03341937065124512,0.16748952865600586,STABILIZE
0.025,0.004,0,-0.017006382051114183,-0.003286512854135109,-6.802552820445674e-05,-0.0,-0.003354538382339566,0.025,0.004,0,-0.01731804954719598,-0.003329107512787531,-6.927219818878393e-05,-0.0,-0.003398379710976315,0.2,0.005,0,-0.017410396040730178,-0.02710516893145883,-8.705198020365089e-05,-0.0,-0.02719222091166248,0.002,8e-05,0,-0.025390132795317898,-0.0004510591610392013,-2.031210623625432e-06,-0.0,-0.0004530903716628267,-0.13316430051150124,0.0,0.13316430051150124,-0.13146051416540436,0.0,0.13146051416540436,-0.22552958051960065,0.0,0.22552958051960065,-0.13552584465729414,0,0.13552584465729414,-0.0033625674234811363,0.003390435479567226,0.02719222091166248,0.4,0.035172224044799805,0.2027122974395752,STABILIZE
0.025,0.004,0,-0.02148951595612221,-0.0033488442429350854,-8.595806382448885e-05,-0.0,-0.003434802306759574,0.025,0.004,0,-0.02185864411281071,-0.003391766628602184,-8.743457645124284e-05,-0.0,-0.003479201205053427,0.2,0.005,0,-0.021987937860900718,-0.027354926078203348,-0.00010993968930450359,-0.0,-0.02746486576750785,0.002,8e-05,0,-0.03363554143480786,-0.0004927372652805695,-2.690843314784629e-06,-0.0,-0.0004954281085953541,-0.13567066514408735,0.0,0.13567066514408735,-0.13395376971740341,0.0,0.13395376971740341,-0.24636863264028472,0.0,0.24636863264028472,-0.13677463039101673,0,0.13677463039101673,-0.003443097948653746,0.003470991850716806,0.02746486576750785,0.4,0.033467769622802734,0.23614168167114258,STABILIZE
0.025,0.004,0,-0.026224219748721682,-0.003537822281467367,-0.00010489687899488673,-0.0,-0.0036427191604622537,0.025,0.004,0,-0.026633929494799567,-0.0035681452873930035,-0.00010653571797919827,-0.0,-0.0036746810053722018,0.2,0.005,0,-0.02683373799133285,-0.02896667740824903,-0.00013416868995666425,-0.0,-0.029100846098205697,0.002,8e-05,0,-0.042983365351673165,-0.0005587836736568112,-3.4386692281338536e-06,-0.0,-0.0005622223428849451,-0.14272581149572014,0.0,0.14272581149572014,-0.14151289125869468,0.0,0.14151289125869468,-0.27939183682840557,0.0,0.27939183682840557,-0.14483338704124515,0,0.14483338704124515,-0.003651996442516613,0.003665461138395561,0.029100846098205697,0.4,0.03345775604248047,0.269620418548584,STABILIZE
0.025,0.004,0,-0.03116158154615279,-0.003691881370944665,-0.00012464632618461115,-0.0,-0.003816527697129276,0.025,0.004,0,-0.0316217284411248,-0.0037295954332405793,-0.0001264869137644992,-0.0,-0.0038560823470050786,0.2,0.005,0,-0.03187668348231242,-0.030166647333843333,-0.0001593834174115621,-0.0,-0.030326030751254895,0.002,8e-05,0,-0.05326924604445202,-0.0006152962310064052,-4.261539683556162e-06,-0.0,-0.0006195577706899614,-0.14918381732962316,0.0,0.14918381732962316,-0.1476752548377866,0.0,0.1476752548377866,-0.3076481155032026,0.0,0.3076481155032026,-0.15083323666921666,0,0.15083323666921666,-0.0038266657385844093,0.003846021847959697,0.030326030751254895,0.4,0.03343391418457031,0.30303478240966797,STABILIZE
0.025,0.004,0,-0.036809490586977925,-0.00375075959998243,-0.0001472379623479117,-0.0,-0.0038979975623303414,0.025,0.004,0,-0.03733832265567966,-0.0037963732196213164,-0.00014935329062271862,-0.0,-0.003945726510244035,0.2,0.005,0,-0.03763284045247073,-0.030581173823823266,-0.00018816420226235364,-0.0,-0.03076933802608562,0.002,8e-05,0,-0.06564985698834461,-0.0006577541531323027,-5.251988559067569e-06,-0.0,-0.0006630061416913703,-0.15185492878485266,0.0,0.15185492878485266,-0.1500303839992972,0.0,0.1500303839992972,-0.32887707656615134,0.0,0.32887707656615134,-0.15290586911911633,0,0.15290586911911633,-0.003908513672231085,0.003935309843399694,0.03076933802608562,0.4,0.03764510154724121,0.34070849418640137,STABILIZE
