Mode,Time,Freq,time2delay,actualDelay,North-Desired,East-Desired,Down-Desired,Roll-UAV,Pitch-UAV,Yaw-UAV,Roll-Control,Pitch-Control,Yaw-Control,Thrust-Control,North-Pos,East-Pos,Down-Pos,Yaw-Ang,North-Vel,East-Vel,Down-Vel,Yaw-Vel,North-Acc,East-Acc,Down-Acc,North-Avg,East-Avg,Down-Avg,Yaw-Avg,North-Dif,East-Dif,Down-Dif,Yaw-Dif,North-One,East-One,Down-One,Yaw-One,North-Two,East-Two,Down-Two,Yaw-Two,Landing-State,Q-Size,Kalman-Time,Kalman-Dt,CH1-Thrust,CH2-Roll,CH3-Pitch,CH4-Yaw
STABILIZE,0.37175536155700684,29.773231588287487,0.03227117856343587,0.03265118598937988,-10,40,10,1.5107049758831226,-1.5004841313987274,0.1820859330420906,3.9992326356225085,1.7552178087942603,0.005233605619945677,0.5185025794133287,-0.028410531008529513,5.311251215733446e-05,0.8838960882507537,0.02506165417767566,0.034877422149293125,0.09416934917680919,1.4357425272464752,-0.1284004327223788,-0.10202857665717602,3.8384027779102325,5.2419934421777725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,3.776538133621216,0.029930908203125,982,1494,1494,1494
STABILIZE,0.40535497665405273,29.764991413202377,0.03242066701253255,0.03255128860473633,-10,40,10,1.5111424281551207,-1.4999796578954985,0.17664828870975385,3.9994523944754627,1.758432929688165,0.0038030544984571516,0.5185461398351258,-0.03335652713278304,-0.0006738954557278916,0.8743264229450183,0.0178491910977233,-0.3231070004403591,-0.04705997125711292,1.627901941537857,-0.2965943746424717,-6.115937232971191,7.821431010961533,11.339735239744186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,3.805222272872925,0.06984130859375,982,1494,1494,1494
STABILIZE,0.4386332035064697,30.047955755192103,0.03225663503011068,0.032379150390625,-10,40,10,1.5100841757205918,-1.5008760135023569,0.1792414660776844,3.9993203907591437,1.7617171429909806,0.004670481627915781,0.5185436355984709,-0.03966318326257796,0.008432988600362212,0.8877630263103862,0.022112407383148572,-0.3269675187766552,0.3750061383470893,1.2037120759487152,0.2586041421073468,2.7646709233522415,-1.9114574417471886,8.802153915166855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,3.833954334259033,0.029931884765625,982,1494,1494,1494
STABILIZE,0.4721565246582031,29.83019216818628,0.03242972691853841,0.03254842758178711,-10,40,10,1.510472856173048,-1.5000348330173876,0.18126600351678493,3.9995561458030764,1.7632171548261117,0.0031430831406509506,0.5185905047501588,-0.03718935016809414,0.0016972874054418056,0.8765316080095192,0.014427172040250144,-0.02671055553946644,-0.1626380137167871,1.7832651734352112,-0.13216614813151692,-4.89344596862793,-3.8077104836702347,17.62918531894684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,3.891307830810547,0.034919921875,982,1494,1494,1494
STABILIZE,0.5059094429016113,29.63020733990322,0.03234246571858724,0.0327455997467041,-10,40,10,1.512273251349581,-1.5005178554577543,0.17470327228167373,3.9995088747435736,1.7674123220033977,0.0034536467366776207,0.5186291934981012,-0.03677456666338716,-0.0011549505984156023,0.869509933520507,0.015926254010426952,-0.057780719362199306,-0.1475883647799492,1.5589233487844467,0.12044402273146765,-1.8434973433613777,1.9923528656363487,13.137072324752808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,3.9201016426086426,0.034919921875,982,1494,1494,1494
STABILIZE,0.5392937660217285,29.94968760041415,0.03228882153828939,0.032497406005859375,-10,40,10,1.512700458337824,-1.4996831849968377,0.17967067409791096,3.999609820025381,1.7730518903453674,0.0027991865882084836,0.5186630509524567,-0.033687303672913234,-0.002270446568041735,0.8648204143205619,0.012611710707642524,0.0774458865635097,-0.06315126665867865,1.6427798196673393,-0.12064368570277151,1.9615106284618378,-0.08152977679856122,10.188490152359009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,3.94897198677063,0.02993212890625,982,1494,1493,1494
STABILIZE,0.5728187561035156,29.829131433529383,0.03246954282124837,0.03255820274353027,-10,40,10,1.511784465937102,-1.4994249184688466,0.18217209747929589,3.9995950682495005,1.7722075253148961,0.0029045785483332812,0.518692318514898,-0.046384756087976264,-0.005463836040710312,0.8624061570927212,0.013094891657525488,-0.736385490745306,-0.1715711085125804,1.9363034516572952,0.06548343148139894,-5.057194828987122,3.8777749985456467,13.597558438777924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,3.9772567749023438,0.034919921875,982,1494,1494,1494
STABILIZE,0.6071794033050537,29.10407038872004,0.032351048787434895,0.03339219093322754,-10,40,10,1.5125825308529357,-1.4982452167331384,0.1767823578526418,3.9998330508444044,1.7865097798324425,0.0013602495633228467,0.5187135527862492,-0.035862608821244944,-0.0038574769353644876,0.8643467808203468,0.0053548449682154385,0.4706522449851036,0.07554239127784967,1.9105976447463036,-0.36176969388917296,6.410233676433563,-3.8292769342660904,15.276379883289337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,4.008569717407227,0.0399091796875,982,1494,1494,1494
STABILIZE,0.6407825946807861,29.758655920081736,0.032358439763387044,0.032684326171875,-10,40,10,1.5122315231626204,-1.4976126771829719,0.18163836888846963,3.999745768828072,1.7923103387866797,0.001920435931608775,0.518736992279092,-0.03313385036354994,-0.0018855607576348014,0.8649178604652259,0.00812843573370621,0.07512790034525096,0.09555378928780556,1.603064313530922,0.18825760926679214,-4.269102588295937,2.0209701731801033,14.91171270608902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,4.037258625030518,0.02494287109375,982,1494,1494,1494
STABILIZE,0.6745240688323975,29.638163612852168,0.032393725713094075,0.03279733657836914,-10,40,10,1.5122045225710579,-1.498355246811799,0.1814300214383578,3.999686626721634,1.7965052776270711,0.0023007548012683107,0.5187966105280813,-0.03434198894327698,0.001615263714032735,0.8474520402673286,0.009996326979245577,-0.15369782922789454,0.1828884589485824,1.3092403300106525,0.12875791041610699,3.0230116099119186,0.017724386998452246,13.936926424503326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1,4.066075086593628,0.0349208984375,982,1494,1494,1493
STABILIZE,0.7080898284912109,29.792476417774747,0.032364638646443684,0.032518863677978516,-10,40,10,1.5144745999747349,-1.4974084118381061,0.17959632908962095,3.9997165372946646,1.8039897323100673,0.0021084253351170246,0.5188453678679718,-0.028138596982833074,0.004399482805716818,0.8353551145980307,0.00900451178262349,0.3499761922284961,-0.0437664013588801,1.4789951965212822,-0.1163273263124408,11.964072287082672,-1.8849914893507957,15.219782292842865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,4.123234510421753,0.04489697265625,982,1494,1494,1494
STABILIZE,0.741448163986206,29.975800976251225,0.0322754700978597,0.032396793365478516,-10,40,10,1.5154852545284854,-1.4966878268806698,0.18040357207215182,3.9997305135958574,1.8146709246232204,0.0020152244642253334,0.5188706927617907,-0.028694503673239554,0.00524859596806731,0.834946727515928,0.008510061656609254,-0.0936627562623471,0.032316328724846244,1.2538018636405468,0.007943109798328149,-3.4499119967222214,3.9633553475141525,12.102793902158737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,4.152197360992432,0.0199541015625,982,1494,1494,1494
STABILIZE,0.7749292850494385,29.869067033178325,0.03237775166829427,0.032503604888916016,-10,40,10,1.5160598441924127,-1.4961958398170172,0.17894360579684837,3.9997143760587908,1.8128930790918798,0.0021249705403541645,0.5189299975737749,-0.03164698724223336,0.006596153975074879,0.817575722921125,0.00902860287027494,-0.24981522001326084,0.0900834973435849,1.414583995938301,0.054695194378110074,-3.521042689681053,-3.8036011159420013,15.879994630813599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,4.180646181106567,0.034921142578125,982,1494,1494,1494
STABILIZE,0.8084213733673096,29.858647986787403,0.032337458928426106,0.03246331214904785,-10,40,10,1.517286823643782,-1.4958985131447102,0.1772789339496429,3.9996996945232173,1.8145260841694153,0.002222441066284937,0.5189628488816259,-0.03488872481300331,0.008228934306763185,0.8134433928611157,0.009484226346374436,-0.24981522001326084,0.0900834973435849,1.414583995938301,0.054695194378110074,-3.521042689681053,-3.8036011159420013,15.879994630813599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,4.2092859745025635,0.034921142578125,982,1494,1494,1494
STABILIZE,0.8420696258544922,29.716067051138538,0.03225305875142415,0.03275489807128906,-10,40,10,1.5176263053898726,-1.4955779211405427,0.1804220749478917,3.9997408381061694,1.8246822079803517,0.001958909028134351,0.5189865695925986,-0.027706457146545998,0.005648643164823404,0.8140015020647307,0.00813905836511312,0.342418160289526,-0.1473023323342204,1.6668720170855522,-0.048831103449683895,11.93908005952835,-1.7405448481440544,17.95661896467209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,4.238096237182617,0.034873046875,982,1494,1494,1494
STABILIZE,0.8757147789001465,29.723858860880597,0.03247502644856771,0.032691240310668945,-10,40,10,1.5179688820654311,-1.4960259388614132,0.18226257080537211,3.9995650199697015,1.8264945210860923,0.0030699632621859216,0.5189598440586138,-0.028672809035734728,0.003981676569442351,0.8396514378009269,0.013648561033389562,0.19930624403059483,-0.09924954501911998,1.640777476131916,-0.04626691103003293,8.407866209745407,2.0108500495553017,13.979624211788177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,4.295375347137451,0.034921142578125,982,1494,1494,1494
STABILIZE,0.9092113971710205,29.85375992028186,0.032343419392903645,0.03247499465942383,-10,40,10,1.518978789567241,-1.4965105621273667,0.1777528850450183,3.999568611080334,1.836015075158212,0.003042394920228004,0.5189855074080065,-0.022103989152798608,0.01014759286710594,0.8390907350866973,0.013465626549147122,0.279869488440454,0.3337825881317258,1.7095249146223068,0.01826289864419595,1.2495980598032475,7.902852445840836,16.38456881046295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,4.324014902114868,0.034920166015625,982,1494,1494,1494
STABILIZE,0.9427142143249512,29.849510728391987,0.03230908711751302,0.03245115280151367,-10,40,10,1.5193947907763772,-1.4951750467012177,0.1834568800745591,3.999460539880228,1.841726873200397,0.003718073610792729,0.5190184083308146,-0.02355478639248829,0.010153449095870327,0.8349074967331817,0.01678784483596269,-0.14463369734585285,0.006786687299609184,1.494885142892599,0.2051007490383378,-0.056291092187166214,-5.89023195207119,13.766132295131683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,4.3527610301971436,0.029930908203125,982,1494,1494,1494
STABILIZE,0.9761612415313721,29.8978102189781,0.032262357076009114,0.03238272666931152,-10,40,10,1.5194556221486726,-1.4937762453035401,0.183156618555343,3.9993575436644693,1.8475555384920455,0.004360055371938831,0.5190584783442846,-0.025005705304429644,0.010015238322075513,0.8271341088079318,0.01993114737749979,-0.14463369734585285,0.006786687299609184,1.494885142892599,0.2051007490383378,-0.056291092187166214,-5.89023195207119,13.766132295131683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,4.381448268890381,0.029930908203125,982,1494,1494,1494
