Mode,Time,Freq,time2delay,actualDelay,North-Desired,East-Desired,Down-Desired,Roll-UAV,Pitch-UAV,Yaw-UAV,Roll-Control,Pitch-Control,Yaw-Control,Thrust-Control,North-Pos,East-Pos,Down-Pos,Yaw-Ang,North-Vel,East-Vel,Down-Vel,Yaw-Vel,North-Acc,East-Acc,Down-Acc,North-Raw,East-Raw,Down-Raw,Yaw-Raw,North-Dif,East-Dif,Down-Dif,Yaw-Dif,Landing-State,Q-Size,Kalman-Time,Kalman-Dt
STABILIZE,0.034311771392822266,29.152619653307756,0.03331569035847982,0.03344249725341797,0,0,0.0,4.818680530197424,-35.24818841946962,116.57839275382966,0,0,0,0.0,0.025355164603503386,0.02675671971023614,0.030444551060152893,0.025156580816739136,0.1589247607626021,0.7417171727865934,2.8569653630256653,-0.1976781877001719,5.08885383605957,3.2112881541252136,26.68013572692871,0.0,0.0,0.0,0.0,0,0,0,0,False,0,0.05862784385681152,0.03492626953125
STABILIZE,0.06768107414245605,29.96830477714743,0.03236559232076009,0.03251218795776367,0,0,0.0,4.8187966434133145,-35.24760443829559,116.59362407567879,0,0,0,0.0,0.051333880156824135,0.05544728418454742,0.06756374912203607,0.05014198695475743,0.1589247607626021,0.7417171727865934,2.8569653630256653,-0.1976781877001719,5.08885383605957,3.2112881541252136,26.68013572692871,0.0,0.0,0.0,0.0,0,0,0,0,False,1,0.0871734619140625,0.03492626953125
STABILIZE,0.10865187644958496,24.409898270363385,0.03249624570210775,0.040097951889038086,0,0,0.0,4.819825013770225,-35.248574325157726,116.62013887003677,0,0,0,0.0,0.09348254412584237,0.10554073655541757,0.14470125376099446,0.09013196968020375,0.3603855613619089,0.41113956831395626,2.670425921678543,-0.0045439701083361,0.9590544737875462,1.7088178545236588,22.760747373104095,0.0,0.0,0.0,0.0,0,0,0,0,False,0,0.1444554328918457,0.029935791015625
STABILIZE,0.14207839965820312,29.914229268744965,0.03243735631306966,0.03255820274353027,0,0,0.0,4.818975082105381,-35.24879289121117,116.63517894658914,0,0,0,0.0,0.10764225053623554,0.12432506697431223,0.17767726960425076,0.10107041050604179,0.324586289934814,0.8860567584633827,2.481098100543022,-0.20691939362655948,1.7283767461776733,2.5141434744000435,23.17439764738083,0.0,0.0,0.0,0.0,0,0,0,0,False,0,0.1741471290588379,0.034926025390625
STABILIZE,0.17568039894104004,29.76097862104688,0.03246787389119466,0.032582759857177734,0,0,0.0,4.819337935905038,-35.24778543830859,116.66342860899631,0,0,0,0.0,0.12483491428210472,0.14605752332112742,0.2176667142195365,0.11633128227495304,0.4690551199018955,0.7994628511369228,2.4412890896201134,0.3356159123814157,7.621795684099197,2.295057475566864,24.87640678882599,0.0,0.0,0.0,0.0,0,0,0,0,False,0,0.20290517807006836,0.0349248046875
STABILIZE,0.20894551277160645,30.059153617371987,0.032283814748128255,0.03240847587585449,0,0,0.0,4.819221395802325,-35.24767274018729,116.67663819485112,0,0,0,0.0,0.13731889307813538,0.16582741189529887,0.25857588336248055,0.12702084676595232,0.0006366099114529788,0.6989018060266972,2.508745528757572,-0.10279520745244476,-2.260420098900795,4.056394472718239,28.543147444725037,0.0,0.0,0.0,0.0,0,0,0,0,False,0,0.23173999786376953,0.029937255859375
STABILIZE,0.24361777305603027,28.84229346316238,0.03247192700703939,0.03372359275817871,0,0,0.0,4.818915317950144,-35.24705802316198,116.69186951670025,0,0,0,0.0,0.1549431152666695,0.19580938015227847,0.3396618492719488,0.1362920949806263,0.10680113919079304,0.5906245671212673,2.8018757700920105,-0.2966649443704197,2.1452687680721283,1.470551174134016,24.76346641778946,0.0,0.0,0.0,0.0,0,0,0,0,False,0,0.28884196281433105,0.034925048828125
STABILIZE,0.2769310474395752,30.016774969226805,0.0323670228322347,0.032507896423339844,0,0,0.0,4.81969865527058,-35.24679847597353,116.71998257532402,0,0,0,0.0,0.1609418279116877,0.21210489929940668,0.38233701143977644,0.14146229608046434,-0.13046902604401112,0.7041899487376213,2.5276178494095802,-0.07638680796501277,-4.609647020697594,1.4179405756294727,23.31404685974121,0.0,0.0,0.0,0.0,0,0,0,0,False,0,0.3182394504547119,0.03492578125
STABILIZE,0.3104255199432373,29.85545993579477,0.032511027654012044,0.032639503479003906,0,0,0.0,4.81978744772979,-35.24763517414685,116.7341757084193,0,0,0,0.0,0.16955021269659626,0.22771845831318444,0.4252352407978344,0.14410393456567078,0.3130368422716856,0.7389257661998272,2.5594595819711685,-0.18411415238004059,1.1458221822977066,2.1042995154857635,32.99132287502289,0.0,0.0,0.0,0.0,0,0,0,0,False,0,0.34679651260375977,0.034926025390625
STABILIZE,0.34389543533325195,29.87842910976713,0.032467158635457356,0.03260517120361328,0,0,0.0,4.8190408226761425,-35.24733464582337,116.76159208774774,0,0,0,0.0,0.1772092285098679,0.24241651014335552,0.46792519258908066,0.1452894005237401,0.3130368422716856,0.7389257661998272,2.5594595819711685,-0.18411415238004059,1.1458221822977066,2.1042995154857635,32.99132287502289,0.0,0.0,0.0,0.0,0,0,0,0,False,0,0.37539076805114746,0.034926025390625
STABILIZE,0.37735438346862793,29.889500951349348,0.03245285352071126,0.03257560729980469,0,0,0.0,4.819496737803241,-35.2470785137295,116.77590816424808,0,0,0,0.0,0.1816250925957859,0.2543727039819214,0.5062689999719302,0.1485837623568343,0.10303306626155972,0.5733557045459747,2.2079717367887497,0.1161470600111627,-4.4681645929813385,0.8625240065157413,21.046748757362366,0.0,0.0,0.0,0.0,0,0,0,0,False,0,0.40410637855529785,0.029936279296875
