Mode,Time,Freq,time2delay,actualDelay,North-Desired,East-Desired,Down-Desired,Roll-UAV,Pitch-UAV,Yaw-UAV,Roll-Control,Pitch-Control,Yaw-Control,Thrust-Control,North-Pos,East-Pos,Down-Pos,Yaw-Ang,North-Vel,East-Vel,Down-Vel,Yaw-Vel,North-Acc,East-Acc,Down-Acc,North-Avg,East-Avg,Down-Avg,Yaw-Avg,North-Dif,East-Dif,Down-Dif,Yaw-Dif,North-One,East-One,Down-One,Yaw-One,North-Two,East-Two,Down-Two,Yaw-Two,Landing-State,Q-Size,Kalman-Time,Kalman-Dt
STABILIZE,0.03432965278625488,29.138037875314353,0.03280165990193685,0.03294563293457031,-10.0,40.0,10.0,-0.09296047542946026,-1.040873551794282,162.4183740852915,3.999918120000598,4.0000818783233525,0.00023534274690528608,0.5187775003367792,-0.010051994202947213,0.01591528864304789,0.6236611120990534,0.001172832594331822,-0.05873654154129326,0.12366385199129581,0.9414376690983772,-0.245698819835725,-2.1546220406889915,-0.4025400150567293,14.32492733001709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,3.488325357437134,0.0299326171875
STABILIZE,0.06816339492797852,29.56525171640844,0.03236559232076009,0.03249645233154297,-10.0,40.0,10.0,-0.09317125079837862,-1.0412492121986328,162.42170721760647,3.999400158996147,4.000599751065033,0.0017248060358789384,0.5188003236755694,-0.014851667217768228,0.01585496738939774,0.6247783372390052,0.008591445367759383,-0.2810168778523803,0.03118678869213909,1.5139181166887283,0.40229208565694796,-5.488488078117371,1.8159640952944756,21.676811575889587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,3.516948699951172,0.034922119140625
STABILIZE,0.10200023651123047,29.544009917727937,0.0319700558980306,0.03302311897277832,-10.0,40.0,10.0,-0.09320380091864197,-1.041608971068822,162.42777242558944,3.999443161891374,4.000556760602245,0.0016071090497303726,0.518831593648386,-0.015454794749190134,0.017788984101254752,0.6220291887145314,0.007975563301271336,-0.05587428458966315,0.13287446927279234,1.129863690584898,-0.02433869208635947,-2.549654059112072,-0.22717085666954517,17.65558421611786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1,3.545633554458618,0.03991015625
STABILIZE,0.13566136360168457,29.711856962724735,0.032550843556722005,0.03269362449645996,-10.0,40.0,10.0,-0.0949393092980599,-1.0402843412566627,162.4298761238538,3.9994352005807303,4.0005647196809315,0.0016353303337381792,0.5188560472743005,-0.013988682192761778,0.02212484264402585,0.6223614192937476,0.008089584691997236,0.09640803327783942,0.14401875669136643,1.1239203624427319,0.04299278581320393,-0.843227282166481,1.5175892040133476,12.715630233287811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,3.6032750606536865,0.02494384765625
STABILIZE,0.16906118392944336,29.93707531547993,0.032329591115315755,0.032499074935913086,-10.0,40.0,10.0,-0.09515179221427075,-1.0390381518982528,162.4321027655232,3.999459455613025,3.7188847375653857,0.0016887240791529994,0.5189057701948573,-0.017966513575070467,0.020696978322311238,0.6100782288957701,0.008328661771500049,-0.25412978138774633,-0.02682927588466555,0.9223844856023788,0.03186670113994406,-1.8636157736182213,-0.38320934399962425,15.190525352954865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,3.6317808628082275,0.0349208984375
STABILIZE,0.20250678062438965,29.899941544647056,0.032425673802693684,0.03254818916320801,-10.0,40.0,10.0,-0.0943719767101257,-1.039084362396856,162.4362965016736,3.999795059042792,1.7241129121848673,0.001389853944072437,0.518934095048241,-0.017458989693210292,0.021616988842396996,0.6084718623237524,0.006811544258272243,0.002750985004240647,0.0823002599645406,1.148818340152502,-0.07320619430782145,0.5219570361077785,1.7911765724420547,18.8676118850708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,3.6604745388031006,0.034921142578125
STABILIZE,0.2360548973083496,29.808779946982025,0.032421382268269856,0.03255319595336914,-10.0,40.0,10.0,-0.09417336761566643,-1.0389802020120134,162.43917884150335,3.999840094083589,1.7316529885408005,0.0010893702434088498,0.5189621003893418,-0.016937204806755694,0.022518319566137784,0.6070378289466104,0.005291424736778405,0.002750985004240647,0.0823002599645406,1.148818340152502,-0.07320619430782145,0.5219570361077785,1.7911765724420547,18.8676118850708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,3.689359426498413,0.034921142578125
STABILIZE,0.26940417289733887,29.98330092645545,0.03231838544209798,0.0324399471282959,-10.0,40.0,10.0,-0.09437731279541478,-1.0383362432393282,162.4427032191151,3.9998555035734316,1.7370891206678551,0.000987572463661567,0.5189904003222754,-0.016653429954126928,0.023601024405810352,0.6054544970002121,0.004766496053136057,-0.01116409112000838,0.09352967608720064,1.131562702357769,-0.017739862234267677,1.099033746868372,1.6665417701005936,16.695798933506012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,3.718096971511841,0.064842529296875
STABILIZE,0.3028380870819092,29.91038943442512,0.032401355107625325,0.03251457214355469,-10.0,40.0,10.0,-0.0944881966477217,-1.0381632473542564,162.4475936345608,3.999612022904584,1.7409477290509532,0.0025971856887079055,0.5189856799050343,-0.018203714718672732,0.027403815192195178,0.6203583626105204,0.01277186175888013,-0.05385250551626086,0.11016158387064934,1.2109524570405483,0.218903987721765,0.9674971923232079,1.7482465133070946,18.56265664100647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,3.7757184505462646,0.034922119140625
STABILIZE,0.3363363742828369,29.852485035693697,0.03241399129231771,0.03254532814025879,-10.0,40.0,10.0,-0.09444742895611319,-1.0375773451895163,162.44979295547355,3.9996671120297242,1.747562827810228,0.0022334106394962844,0.519019166255445,-0.01845480440199469,0.02659870708962614,0.6161674916646539,0.010916480377663195,-0.04554461920633912,0.0006264817784540355,1.0659903287887573,-0.08512882311260761,-7.183524966239929,1.6716357320547104,19.61280107498169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,3.8049638271331787,0.0299326171875
