E-kp,E-ki,E-kd,E-I-Tot,E-P,E-I,E-D,E-PID,N-kp,N-ki,N-kd,N-I-Tot,N-P,N-I,N-D,N-PID,D-kp,D-ki,D-kd,D-I-Tot,D-P,D-I,D-D,D-PID,Y-kp,Y-ki,Y-kd,Y-I-Tot,Y-P,Y-I,Y-D,Y-PID,errorN,desiredN,actualN,errorE,desiredE,actualE,errorD,desiredD,actualD,errorY,desiredY,actualY,roll,pitch,yaw-rate,thrust,dt,Time,Mode
0.03,0.005,0.06,-0.0043891405829354765,-0.003984486444556288,-2.1945702914677382e-05,-0.24114260983995464,-0.2451490419874256,0.03,0.005,0.06,-0.004185388847476241,-0.003799519476045752,-2.0926944237381205e-05,-0.22994833972723944,-0.23376878614752258,0.002,8e-05,0,-0.0061505225934484955,-0.000372231927677932,-4.920418074758797e-07,-0.0,-0.0003727239694854079,0.2,0.02,0.005,-0.004313048382260663,-0.02610273011934294,-8.626096764521327e-05,-0.019746837366977476,-0.04593582845396563,-0.12665064920152508,0.0,0.12665064920152508,-0.13281621481854294,0.0,0.13281621481854294,-0.186115963838966,0.0,0.186115963838966,-0.1305136505967147,0,0.1305136505967147,-0.24568090577627286,0.23320975687391135,0.04593582845396563,0.4,0.033046722412109375,0.03335452079772949,STABILIZE
0.03,0.005,0.06,-0.009166727278682504,-0.004287259518253859,-4.583363639341252e-05,-0.12962794672643874,-0.133961039881086,0.03,0.005,0.06,-0.008657223304346304,-0.004012886852757367,-4.328611652173152e-05,-0.12135648081506052,-0.12541265378433963,0.002,8e-05,0,-0.013364207667501793,-0.0004315559572221087,-1.0691366134001434e-06,-0.0,-0.0004326250938355088,0.2,0.02,0.005,-0.008946382052093253,-0.027718741898036664,-0.00017892764104186505,-0.010477651734000632,-0.03837532127307916,-0.13376289509191222,0.0,0.13376289509191222,-0.14290865060846197,0.0,0.14290865060846197,-0.21577797861105433,0.0,0.21577797861105433,-0.13859370949018332,0,0.13859370949018332,-0.1342640104160966,0.12508824661909235,0.03837532127307916,0.4,0.033431053161621094,0.06676030158996582,STABILIZE
0.03,0.005,0.06,-0.014342278456004717,-0.004531844025534912,-7.171139228002359e-05,-0.09117784014933518,-0.09578139556715011,0.03,0.005,0.06,-0.013519955091794707,-0.004257931424828183,-6.759977545897354e-05,-0.08567248163978576,-0.08999801284007292,0.002,8e-05,0,-0.021737413842568987,-0.0004887861289739744,-1.7389931074055192e-06,-0.0,-0.0004905251220813798,0.2,0.02,0.005,-0.013878187687745309,-0.02878942826799622,-0.0002775637537549062,-0.00724552342594487,-0.036312515447695995,-0.14193104749427277,0.0,0.14193104749427277,-0.1510614675178304,0.0,0.1510614675178304,-0.2443930644869872,0.0,0.2443930644869872,-0.1439471413399811,0,0.1439471413399811,-0.0960071996960807,0.0897570925246005,0.036312515447695995,0.4,0.034261226654052734,0.10096859931945801,STABILIZE
0.03,0.005,0.06,-0.020229459031240543,-0.005217155913930077,-0.00010114729515620271,-0.07850531348269697,-0.08382361669178326,0.03,0.005,0.06,-0.019071250966782492,-0.004919498516148033,-9.535625483391246e-05,-0.0740255882171102,-0.07904044298809214,0.002,8e-05,0,-0.032218143130447664,-0.0006191939484758212,-2.5774514504358134e-06,-0.0,-0.000621771399926257,0.2,0.02,0.005,-0.019479806529250097,-0.033093961241221374,-0.00038959613058500193,-0.0062288572950593216,-0.039712414666865696,-0.1639832838716011,0.0,0.1639832838716011,-0.17390519713100255,0.0,0.17390519713100255,-0.3095969742379106,0.0,0.3095969742379106,-0.16546980620610685,0,0.16546980620610685,-0.08405153504975149,0.07879803169385163,0.039712414666865696,0.4,0.03385281562805176,0.1348414421081543,STABILIZE
0.03,0.005,0.06,-0.026002344788956216,-0.005181297146522702,-0.00013001172394478107,-0.06237512992230463,-0.06768643879277211,0.03,0.005,0.06,-0.02467024159237529,-0.0050252222838496905,-0.00012335120796187646,-0.060485663936597614,-0.06563423742840918,0.002,8e-05,0,-0.04400375857127595,-0.000705190647178633,-3.5203006857020762e-06,-0.0,-0.0007087109478643351,0.2,0.02,0.005,-0.0248870521595512,-0.032354178401886556,-0.000497741043191024,-0.004872423829921983,-0.037724343274999565,-0.16750740946165635,0.0,0.16750740946165635,-0.17270990488409005,0.0,0.17270990488409005,-0.3525953235893165,0.0,0.3525953235893165,-0.16177089200943276,0,0.16177089200943276,-0.06787148273934707,0.06544286783155968,0.037724343274999565,0.4,0.033425331115722656,0.16826820373535156,STABILIZE
0.03,0.005,0.06,-0.03180206325872587,-0.005203375909439303,-0.00015901031629362937,-0.014410722160705575,-0.019773108386438507,0.03,0.005,0.06,-0.03031657230368099,-0.005065759890428308,-0.00015158286151840494,-0.014980921610894812,-0.020198264362841525,0.002,8e-05,0,-0.05642991968901689,-0.0007432313337723394,-4.5143935751213515e-06,-0.0,-0.0007477457273474608,0.2,0.02,0.005,-0.030170141761343746,-0.03159912135352141,-0.0006034028352268749,-0.0008101530125626337,-0.03301267720131092,-0.16885866301427693,0.0,0.16885866301427693,-0.17344586364797676,0.0,0.17344586364797676,-0.3716156668861697,0.0,0.3716156668861697,-0.15799560676760704,0,0.15799560676760704,-0.019828730731530592,0.02014366243039068,0.03301267720131092,0.4,0.03343820571899414,0.2017667293548584,STABILIZE
0.03,0.005,0.06,-0.03819349822571807,-0.005736009168114695,-0.00019096749112859035,-0.017161572630758282,-0.023088549290001568,0.03,0.005,0.06,-0.03657419351346595,-0.005615917679720532,-0.00018287096756732974,-0.01901120353602229,-0.02480999218331015,0.002,8e-05,0,-0.07106684942120975,-0.0008757299268004514,-5.6853479536967805e-06,-0.0,-0.0008814152747541481,0.2,0.02,0.005,-0.03578887450841075,-0.03361697095858854,-0.000715777490168215,-0.0008702804814080482,-0.0352030289301648,-0.1871972559906844,0.0,0.1871972559906844,-0.19120030560382317,0.0,0.19120030560382317,-0.4378649634002257,0.0,0.4378649634002257,-0.1680848547929427,0,0.1680848547929427,-0.023161233273285394,0.024742152164134792,0.0352030289301648,0.4,0.03342795372009277,0.23515009880065918,STABILIZE
0.03,0.005,0.06,-0.04495513156714073,-0.006012369253861023,-0.00022477565783570366,-0.017582531474785928,-0.023819676386482656,0.03,0.005,0.06,-0.04325965418605327,-0.005944637362916196,-0.00021629827093026636,-0.020047558753254705,-0.02620849438710117,0.002,8e-05,0,-0.08777054287098787,-0.0009901825772196764,-7.0216434296790304e-06,-0.0,-0.0009972042206493554,0.2,0.02,0.005,-0.04194314500063998,-0.03648205970269105,-0.0008388629000127996,-0.0011386279667222824,-0.03845955056942613,-0.1981545787638732,0.0,0.1981545787638732,-0.20041230846203412,0.0,0.20041230846203412,-0.49509128860983814,0.0,0.49509128860983814,-0.18241029851345522,0,0.18241029851345522,-0.023902994474236834,0.02613252793665543,0.03845955056942613,0.4,0.03373861312866211,0.26889514923095703,STABILIZE
0.03,0.005,0.06,-0.05137525075972775,-0.005753913505166279,-0.00025687625379863875,-0.006396502091657386,-0.012407291850622303,0.03,0.005,0.06,-0.0495355264315336,-0.005624634837257039,-0.000247677632157668,-0.008406625616030462,-0.01427893808544517,0.002,8e-05,0,-0.10478799850319837,-0.0010167720655280422,-8.38303988025587e-06,-0.0,-0.001025155105408298,0.2,0.02,0.005,-0.047609261168801736,-0.033854347937414396,-0.0009521852233760347,-0.00011034981264857292,-0.034916882973439006,-0.18748782790856797,0.0,0.18748782790856797,-0.19179711683887596,0.0,0.19179711683887596,-0.5083860327640211,0.0,0.5083860327640211,-0.169271739687072,0,0.169271739687072,-0.012449422611902442,0.014242220351642762,0.034916882973439006,0.4,0.03347349166870117,0.30237293243408203,STABILIZE
0.03,0.005,0.06,-0.057630705725348896,-0.005575795997107959,-0.0002881535286267445,-0.0047087571822941095,-0.010572706708028814,0.03,0.005,0.06,-0.055570565498767724,-0.005379328419500951,-0.0002778528274938386,-0.0042260492267195806,-0.00988323047371437,0.002,8e-05,0,-0.12249594668315815,-0.0010522645927589032,-9.799675734652653e-06,-0.0,-0.0010620642684935559,0.2,0.02,0.005,-0.05313045474605157,-0.032808750353600036,-0.0010626090949210315,-6.567968987058799e-05,-0.033937039138391654,-0.1793109473166984,0.0,0.1793109473166984,-0.18585986657026532,0.0,0.18585986657026532,-0.5261322963794516,0.0,0.5261322963794516,-0.16404375176800018,0,0.16404375176800018,-0.010600960047853195,0.009852919252403025,0.033937039138391654,0.4,0.03365683555603027,0.33604860305786133,STABILIZE
0.03,0.005,0.06,-0.06338701993441306,-0.005163440559536065,-0.0003169350996720653,0.0004871535730104162,-0.004993222086197714,0.03,0.005,0.06,-0.060905303096241425,-0.004785284382479164,-0.00030452651548120715,0.0033636798338080535,-0.0017261310641523177,0.002,8e-05,0,-0.14130080364404135,-0.0011245362642551564,-1.130406429152331e-05,-0.0,-0.0011358403285466796,0.2,0.02,0.005,-0.05816646498332504,-0.030115497026935376,-0.0011633292996665009,0.00022406042165159257,-0.03105476590495028,-0.15950947941597213,0.0,0.15950947941597213,-0.17211468531786883,0.0,0.17211468531786883,-0.5622681321275782,0.0,0.5622681321275782,-0.15057748513467686,0,0.15057748513467686,-0.004997741235737419,0.001713002566645504,0.03105476590495028,0.4,0.03344464302062988,0.36946606636047363,STABILIZE
0.03,0.005,0.06,-0.06898170840484748,-0.005013743612652378,-0.0003449085420242374,0.008649362353443433,0.0032907101987668178,0.03,0.005,0.06,-0.06591427218725471,-0.004488844538664908,-0.00032957136093627356,0.013488991909567925,0.008670576009966742,0.002,8e-05,0,-0.16104908380507332,-0.001179843036736064,-1.2883926704405867e-05,-0.0,-0.0011927269634404698,0.2,0.02,0.005,-0.06296356958520764,-0.028659865136984992,-0.0012592713917041528,0.0007432946190433393,-0.029175841909645808,-0.14962815128883028,0.0,0.14962815128883028,-0.1671247870884126,0.0,0.1671247870884126,-0.589921518368032,0.0,0.589921518368032,-0.14329932568492496,0,0.14329932568492496,0.003312385385298167,-0.00866231868590286,0.029175841909645808,0.4,0.03347611427307129,0.40294551849365234,STABILIZE
