E-kp,E-ki,E-kd,E-I-Tot,E-P,E-I,E-D,E-PID,N-kp,N-ki,N-kd,N-I-Tot,N-P,N-I,N-D,N-PID,Y-kp,Y-ki,Y-kd,Y-I-Tot,Y-P,Y-I,Y-D,Y-PID,D-kp,D-ki,D-kd,D-I-Tot,D-P,D-I,D-D,D-PID,errorN,desiredN,actualN,errorE,desiredE,actualE,errorD,desiredD,actualD,errorY,desiredY,actualY,roll,pitch,yaw-rate,thrust,dt,Time,Mode
0.03,0.005,0.02,-0.0029985485060974306,-0.0027234942275316653,-1.4992742530487153e-05,-0.05497045425897281,-0.057708941229034964,0.03,0.005,0.02,-0.00297227907574167,-0.002699634469455724,-1.486139537870835e-05,-0.05448887374865449,-0.05720336961348892,0.002,8e-05,0,-0.003984479385042041,-0.00024126576759420765,-3.187583508033633e-07,-0.0,-0.00024158452594501102,0.2,0.02,0,-0.002922135362725993,-0.017693935974393966,-5.844270725451986e-05,-0.0,-0.017752378681648487,-0.08998781564852414,0.0,0.08998781564852414,-0.09078314091772217,0.0,0.09078314091772217,-0.12063288379710382,0.0,0.12063288379710382,-0.08846967987196983,0,0.08846967987196983,-0.057797199389897636,0.057114193819032905,0.017752378681648487,0.4,0.033029794692993164,0.03329634666442871,STABILIZE
0.03,0.005,0.02,-0.006444027344719469,-0.0030934111326609568,-3.222013672359734e-05,-0.031175425618846397,-0.03430105688823095,0.03,0.005,0.02,-0.006364509105208332,-0.003045603420944446,-3.182254552604166e-05,-0.03069573657014114,-0.033773162536611626,0.002,8e-05,0,-0.008827727846294226,-0.0002898902089764379,-7.062182277035381e-07,-0.0,-0.00029059642720414143,0.2,0.02,0,-0.0062712566002897825,-0.02004599729318409,-0.00012542513200579564,-0.0,-0.020171422425189888,-0.10152011403148153,0.0,0.10152011403148153,-0.1031137044220319,0.0,0.1031137044220319,-0.14494510448821893,0.0,0.14494510448821893,-0.10022998646592045,0,0.10022998646592045,-0.03436008522872498,0.0337131065677549,0.020171422425189888,0.4,0.033414363861083984,0.06665277481079102,STABILIZE
0.03,0.005,0.02,-0.010546949399075623,-0.0034171768038670034,-5.273474699537812e-05,-0.022781045446545096,-0.02625095699740748,0.03,0.005,0.02,-0.01038602103287987,-0.0033493732256315413,-5.193010516439935e-05,-0.022337890962740966,-0.025739194293536907,0.002,8e-05,0,-0.014921594385826027,-0.00033835754305301023,-1.1937275508660822e-06,-0.0,-0.00033955127060387633,0.2,0.02,0,-0.010257522544352245,-0.022133454056453495,-0.0002051504508870449,-0.0,-0.02233860450734054,-0.11164577418771805,0.0,0.11164577418771805,-0.11390589346223345,0.0,0.11390589346223345,-0.16917877152650512,0.0,0.16917877152650512,-0.11066727028226747,0,0.11066727028226747,-0.026300623464856406,0.02568844237239822,0.02233860450734054,0.4,0.03602027893066406,0.10267829895019531,STABILIZE
0.03,0.005,0.02,-0.015079087661867205,-0.004066305648194528,-7.539543830933603e-05,-0.008771698447561158,-0.01291339953406502,0.03,0.005,0.02,-0.014832775655254125,-0.00398969810465535,-7.416387827627063e-05,-0.008430559274761646,-0.012494421257693268,0.002,8e-05,0,-0.022424866399786678,-0.0004488035683700296,-1.7939893119829343e-06,-0.0,-0.0004505975576820125,0.2,0.02,0,-0.014584751580801298,-0.025883052474964214,-0.00029169503161602595,-0.0,-0.02617474750658024,-0.132989936821845,0.0,0.132989936821845,-0.13554352160648425,0.0,0.13554352160648425,-0.2244017841850148,0.0,0.2244017841850148,-0.12941526237482107,0,0.12941526237482107,-0.012941587998671176,0.012465221625135204,0.02617474750658024,0.4,0.03343677520751953,0.1361238956451416,STABILIZE
0.03,0.005,0.02,-0.019920748822014618,-0.00433897144102166,-9.96037441100731e-05,-0.008121610770120743,-0.012560185955252476,0.03,0.005,0.02,-0.01952306355492051,-0.00420331464215936,-9.761531777460255e-05,-0.007547749203641092,-0.011848679163575054,0.002,8e-05,0,-0.03081857628981416,-0.0005014817062764937,-2.465486103185133e-06,-0.0,-0.0005039471923796788,0.2,0.02,0,-0.01917294821908793,-0.02741215397060286,-0.00038345896438175863,-0.0,-0.02779561293498462,-0.14011048807197868,0.0,0.14011048807197868,-0.14463238136738865,0.0,0.14463238136738865,-0.25074085313824684,0.0,0.25074085313824684,-0.1370607698530143,0,0.1370607698530143,-0.01258849394739674,0.011818599294680179,0.02779561293498462,0.4,0.033475637435913086,0.16960978507995605,STABILIZE
0.03,0.005,0.02,-0.02491348548549924,-0.004478444106088625,-0.00012456742742749622,-0.007050892359363049,-0.01165390389287917,0.03,0.005,0.02,-0.02428049129753783,-0.004267373921378992,-0.00012140245648768915,-0.0060993170765641395,-0.01048809345443082,0.002,8e-05,0,-0.03992459827912601,-0.0005445351685406749,-3.1939678623300815e-06,-0.0,-0.0005477291364030049,0.2,0.02,0,-0.023918512395402627,-0.028378215993802976,-0.00047837024790805253,-0.0,-0.02885658624171103,-0.14224579737929974,0.0,0.14224579737929974,-0.14928147020295415,0.0,0.14928147020295415,-0.2722675842703374,0.0,0.2722675842703374,-0.14189107996901487,0,0.14189107996901487,-0.01167984154266166,0.010459200819931406,0.02885658624171103,0.4,0.033445119857788086,0.2030811309814453,STABILIZE
0.03,0.005,0.02,-0.030075594535907108,-0.004631624411954118,-0.00015037797267953554,-0.0037548191745426836,-0.008536821559176337,0.03,0.005,0.02,-0.029204177402011512,-0.004417703023239649,-0.00014602088701005757,-0.002842805789748455,-0.007406529699998162,0.002,8e-05,0,-0.049879552736623166,-0.0005954621729864753,-3.990364218929854e-06,-0.0,-0.0005994525372054052,0.2,0.02,0,-0.028903795747191558,-0.029819801489638156,-0.0005780759149438311,-0.0,-0.030397877404581986,-0.14725676744132166,0.0,0.14725676744132166,-0.1543874803984706,0.0,0.1543874803984706,-0.29773108649323765,0.0,0.29773108649323765,-0.14909900744819077,0,0.14909900744819077,-0.008556066412217499,0.0073842895446953015,0.030397877404581986,0.4,0.03343605995178223,0.2365121841430664,STABILIZE
0.03,0.005,0.02,-0.035431723288447896,-0.004806288278318301,-0.00017715861644223947,-0.0031057635359406895,-0.008089210430701231,0.03,0.005,0.02,-0.034296980664755915,-0.004569994814612739,-0.0001714849033237796,-0.002437031443691875,-0.007178511161628394,0.002,8e-05,0,-0.06070935290987994,-0.0006478701817932965,-4.856748232790396e-06,-0.0,-0.0006527269300260869,0.2,0.02,0,-0.034056403060762255,-0.030824397343876698,-0.0006811280612152451,-0.0,-0.031505525405091946,-0.1523331604870913,0.0,0.1523331604870913,-0.1602096092772767,0.0,0.1602096092772767,-0.32393509089664824,0.0,0.32393509089664824,-0.15412198671938349,0,0.15412198671938349,-0.008108490878101286,0.007156725757602932,0.031505525405091946,0.4,0.0334320068359375,0.2699260711669922,STABILIZE
0.03,0.005,0.02,-0.04087282927594205,-0.004878714910378962,-0.00020436414637971028,-0.002660095336206528,-0.007743174392965199,0.03,0.005,0.02,-0.03947788001504176,-0.004645403152871291,-0.0001973894000752088,-0.0025122425815572945,-0.007355035134503795,0.002,8e-05,0,-0.07217230531043184,-0.0006852096727157269,-5.773784424834548e-06,-0.0,-0.0006909834571405615,0.2,0.02,0,-0.03914412308031658,-0.03041236539811707,-0.0007828824616063317,-0.0,-0.031195247859723402,-0.15484677176237638,0.0,0.15484677176237638,-0.1626238303459654,0.0,0.1626238303459654,-0.34260483635786343,0.0,0.34260483635786343,-0.15206182699058535,0,0.15206182699058535,-0.0077626672129442326,0.0073344590291812145,0.031195247859723402,0.4,0.03345823287963867,0.30339550971984863,STABILIZE
0.03,0.005,0.02,-0.046371640471759075,-0.004935696214400997,-0.00023185820235879537,-0.0020208903079992156,-0.007188444724759008,0.03,0.005,0.02,-0.04462829606822905,-0.0046229790605730285,-0.00022314148034114527,-0.0013640334510697308,-0.006210153991983904,0.002,8e-05,0,-0.08446553145506144,-0.0007356211804590291,-6.757242516404916e-06,-0.0,-0.000742378422975434,0.2,0.02,0,-0.04420883257784872,-0.030306996189802066,-0.0008841766515569744,-0.0,-0.03119117284135904,-0.15409930201910096,0.0,0.15409930201910096,-0.1645232071466999,0.0,0.1645232071466999,-0.36781059022951457,0.0,0.36781059022951457,-0.15153498094901033,0,0.15153498094901033,-0.007204844082542351,0.00619112040840135,0.03119117284135904,0.4,0.03342270851135254,0.33682894706726074,STABILIZE
