E-kp,E-ki,E-kd,E-I-Tot,E-P,E-I,E-D,E-PID,N-kp,N-ki,N-kd,N-I-Tot,N-P,N-I,N-D,N-PID,D-kp,D-ki,D-kd,D-I-Tot,D-P,D-I,D-D,D-PID,Y-kp,Y-ki,Y-kd,Y-I-Tot,Y-P,Y-I,Y-D,Y-PID,errorN,desiredN,actualN,errorE,desiredE,actualE,errorD,desiredD,actualD,errorY,desiredY,actualY,roll,pitch,yaw-rate,thrust,dt,Time,Mode
0.1,0.004,0.04,-0.0004284722509812565,-0.0012973044461301881,-1.713889003925026e-06,-0.01571162493808988,-0.017010643273223994,0.1,0.004,0.04,8.762188294660124e-05,0.0002652966628868045,3.50487531786405e-07,0.0032130019110302556,0.0034786490614488463,0.002,8e-05,0,-0.024510172831738297,-0.0014842107565758978,-1.960813826539064e-06,-0.0,-0.0014861715704024368,0.2,0.02,0,0.0004966257201015587,0.003007311457275874,9.932514402031173e-06,0.0,0.0030172439716779054,0.002652966628868045,0.0,-0.002652966628868045,-0.01297304446130188,0.0,0.01297304446130188,-0.7421053782879489,0.0,0.7421053782879489,0.01503655728637937,0,-0.01503655728637937,-0.01701155561515239,-0.00347418471215578,-0.0030172439716779054,0.4,0.03302788734436035,0.03333687782287598,STABILIZE
0.1,0.004,0.04,-0.0009472765102805007,-0.0015511995865382501,-3.789106041122003e-06,-0.009374080793815536,-0.010929069486394908,0.1,0.004,0.04,9.645990683838995e-05,2.6425263017839298e-05,3.858396273535598e-07,0.00017807314263232148,0.00020488424527751435,0.002,8e-05,0,-0.049158271306113666,-0.0014739323926927072,-3.932661704489093e-06,-0.0,-0.0014778650543971962,0.2,0.02,0,0.000965335524444877,0.0028028391890453346,1.930671048889754e-05,0.0,0.002822145899534232,0.00026425263017839295,0.0,-0.00026425263017839295,-0.0155119958653825,0.0,0.0155119958653825,-0.7369661963463536,0.0,0.7369661963463536,0.014014195945226671,0,-0.014014195945226671,-0.01092911927290096,-0.00020221105586975204,-0.002822145899534232,0.4,0.03344535827636719,0.06672358512878418,STABILIZE
0.1,0.004,0.04,-0.0015532141280025654,-0.0018126027542308268,-6.212856512010262e-06,-0.0072920029984860696,-0.009110818609228907,0.1,0.004,0.04,2.628134583750077e-05,-0.00020993225909356797,1.0512538335000308e-07,-0.0008240049287727619,-0.0010338320624829799,0.002,8e-05,0,-0.07375697943545426,-0.0014716922931236381,-5.900558354836341e-06,-0.0,-0.0014775928514784745,0.2,0.02,0,0.0014037368741286614,0.0026228689906485827,2.807473748257323e-05,0.0,0.002650943728131156,-0.0020993225909356795,0.0,0.0020993225909356795,-0.018126027542308267,0.0,0.018126027542308267,-0.735846146561819,0.0,0.735846146561819,0.013114344953242913,0,-0.013114344953242913,-0.009110581738304667,0.0010359173969767483,-0.002650943728131156,0.4,0.03342914581298828,0.10013675689697266,STABILIZE
0.1,0.004,0.04,-0.0021291888092351695,-0.0017234878428997909,-8.516755236940679e-06,-0.005202343884695751,-0.006934348482832482,0.1,0.004,0.04,-5.170061197416947e-05,-0.00023334525046537756,-2.0680244789667787e-07,-0.0006880623420548846,-0.0009216143949681587,0.002,8e-05,0,-0.09805384519344554,-0.0014540692193223356,-7.844307615475644e-06,-0.0,-0.0014619135269378113,0.2,0.02,0,0.0019194096925542951,0.0030860934080244127,3.8388193851085905e-05,0.0,0.003124481601875499,-0.0023334525046537755,0.0,0.0023334525046537755,-0.01723487842899791,0.0,0.01723487842899791,-0.7270346096611677,0.0,0.7270346096611677,0.015430467040122062,0,-0.015430467040122062,-0.006934100029128871,0.0009234818679371408,-0.003124481601875499,0.4,0.033419132232666016,0.13355779647827148,STABILIZE
0.1,0.004,0.04,-0.00266718535011689,-0.001607288855859171,-1.066874140046756e-05,-0.0038841553489991575,-0.005502112946258796,0.1,0.004,0.04,-0.00015474590106532622,-0.00030785243439216715,-6.189836042613048e-07,-0.0007285247232861941,-0.0010369961412826226,0.002,8e-05,0,-0.12209041733803082,-0.0014362068007995076,-9.767233387042466e-06,-0.0,-0.0014459740341865501,0.2,0.02,0,0.0023982045985951883,0.002860842619770134,4.796409197190377e-05,0.0,0.0029088067117420376,-0.003078524343921671,0.0,0.003078524343921671,-0.016072888558591708,0.0,0.016072888558591708,-0.7181034003997538,0.0,0.7181034003997538,0.014304213098850669,0,-0.014304213098850669,-0.005501853882883937,0.001038369742345493,-0.0029088067117420376,0.4,0.033472299575805664,0.16704297065734863,STABILIZE
0.1,0.004,0.04,-0.0031899352440544976,-0.0015631974242076132,-1.2759740976217991e-05,-0.0006363518322617589,-0.00221230899744559,0.1,0.004,0.04,-0.00024366899377299694,-0.0002659098568651197,-9.746759750919877e-07,-0.0012707872117265753,-0.001537671744566787,0.002,8e-05,0,-0.14582371317017123,-0.0014194102129148293,-1.1665897053613699e-05,0.0,-0.001431076109968443,0.2,0.02,0,0.0029579980607138644,0.003347940222352755,5.915996121427729e-05,0.0,0.0034071001835670324,-0.002659098568651197,0.0,0.002659098568651197,-0.01563197424207613,0.0,0.01563197424207613,-0.7097051064574146,0.0,0.7097051064574146,0.016739701111763775,0,-0.016739701111763775,-0.0022118596523951145,0.00153831803354324,-0.0034071001835670324,0.4,0.03344106674194336,0.2005016803741455,STABILIZE
0.1,0.004,0.04,-0.003697267834881971,-0.0015173000542187736,-1.4789071339527884e-05,8.076919104075652e-05,-0.001451319934517545,0.1,0.004,0.04,-0.00034313875958803363,-0.00029748824300469297,-1.3725550383521346e-06,-0.0007749702896630938,-0.001073831087706139,0.002,8e-05,0,-0.1703873868189637,-0.0014692714023491341,-1.3630990945517097e-05,0.0,-0.0014829023932946513,0.2,0.02,0,0.0034699279810825076,0.003062098946431382,6.939855962165016e-05,0.0,0.0031314975060530324,-0.0029748824300469294,0.0,0.0029748824300469294,-0.015173000542187735,0.0,0.015173000542187735,-0.734635701174567,0.0,0.734635701174567,0.015310494732156909,0,-0.015310494732156909,-0.0014510329351257823,0.0010742188689612643,-0.0031314975060530324,0.4,0.03343653678894043,0.233931303024292,STABILIZE
0.1,0.004,0.04,-0.004279794274807153,-0.0017409191471616005,-1.711917709922861e-05,0.00017169820461289767,-0.0015863401196479314,0.1,0.004,0.04,-0.0004932131285783107,-0.0004485072686261676,-1.9728525143132426e-06,-0.0005704024257631262,-0.001020882546903607,0.002,8e-05,0,-0.19475999988585496,-0.0014567836186100578,-1.5580799990868397e-05,0.0,-0.0014723644186009262,0.2,0.02,0,0.0038262115710413643,0.002129554578358748,7.652423142082729e-05,-0.0,0.002206078809779575,-0.004485072686261676,0.0,0.004485072686261676,-0.017409191471616004,0.0,0.017409191471616004,-0.7283918093050289,0.0,0.7283918093050289,0.01064777289179374,0,-0.01064777289179374,-0.0015861503727758555,0.0010211773326509078,-0.002206078809779575,0.4,0.03346085548400879,0.26743030548095703,STABILIZE
0.1,0.004,0.04,-0.0049412876699858055,-0.001972055350641765,-1.976515067994322e-05,-0.0005928822287819301,-0.0025847027301036385,0.1,0.004,0.04,-0.000695302263969719,-0.0006024715645838933,-2.781209055878876e-06,-0.0008815562897555638,-0.0014868090633953358,0.002,8e-05,0,-0.21911828054574867,-0.0014523464046017835,-1.7529462443659894e-05,0.0,-0.0014698758670454433,0.2,0.02,0,0.004030751204800545,0.0012195540639197526,8.061502409601091e-05,-0.0,0.0013001690880157634,-0.0060247156458389335,0.0,0.0060247156458389335,-0.01972055350641765,0.0,0.01972055350641765,-0.7261732023008918,0.0,0.7261732023008918,0.006097770319598762,0,-0.006097770319598762,-0.00258454448007327,0.0014870841349844694,-0.0013001690880157634,0.4,0.03354334831237793,0.3009469509124756,STABILIZE
0.1,0.004,0.04,-0.005501113728764608,-0.0016694850779896957,-2.200445491505843e-05,-0.00014875412452591952,-0.0018402436574306738,0.1,0.004,0.04,-0.0008395329639865651,-0.00043011752970447857,-3.3581318559462604e-06,-0.0002922930220676059,-0.0007257686836280307,0.002,8e-05,0,-0.24335064656294164,-0.0014452908304532126,-1.9468051725035334e-05,-0.0,-0.001464758882178248,0.2,0.02,0,0.004240918558269752,0.0012535009937294185,8.481837116539505e-05,-0.0,0.0013383193648948135,-0.0043011752970447854,0.0,0.0043011752970447854,-0.016694850779896957,0.0,0.016694850779896957,-0.7226454152266063,0.0,0.7226454152266063,0.006267504968647092,0,-0.006267504968647092,-0.001840164255602303,0.0007259699809583107,-0.0013383193648948135,0.4,0.03353285789489746,0.3345146179199219,STABILIZE
0.1,0.004,0.04,-0.005990474896979481,-0.001463948864368829,-2.3961899587917924e-05,0.00023766498934020387,-0.001250245774616543,0.1,0.004,0.04,-0.0007341867192971151,0.0003151486576697971,-2.9367468771884605e-06,0.001390970496823148,0.0017031824076157566,0.002,8e-05,0,-0.2674200577984968,-0.0014400973977095554,-2.1393604623879748e-05,-0.0,-0.0014614910023334352,0.2,0.02,0,0.004578054925996134,0.002017121237759326,9.156109851992267e-05,-0.0,0.0021086823362792485,0.003151486576697971,0.0,-0.003151486576697971,-0.01463948864368829,0.0,0.01463948864368829,-0.7200486988547776,0.0,0.7200486988547776,0.01008560618879663,0,-0.01008560618879663,-0.0012505455613946077,-0.0017029623041731048,-0.0021086823362792485,0.4,0.03342747688293457,0.36790943145751953,STABILIZE
