E-kp,E-ki,E-kd,E-I-Tot,E-P,E-I,E-D,E-PID,N-kp,N-ki,N-kd,N-I-Tot,N-P,N-I,N-D,N-PID,D-kp,D-ki,D-kd,D-I-Tot,D-P,D-I,D-D,D-PID,Y-kp,Y-ki,Y-kd,Y-I-Tot,Y-P,Y-I,Y-D,Y-PID,errorN,desiredN,actualN,errorE,desiredE,actualE,errorD,desiredD,actualD,errorY,desiredY,actualY,roll,pitch,yaw-rate,thrust,dt,Time,Mode
0.035,0.005,0.05,1.3209475732180065,1.399115066882519,0.0066047378660900324,6.25,7.655719804748609,0.04,0.006,0.04,-0.3973720833495203,-0.48101337489627666,-0.0023842325000971217,-5.0,-5.483397607396374,0.002,8e-05,0,0.32948715786565885,0.019941980882756217,2.635897262925271e-05,0.0,0.01996833985538547,0.1,0.02,0,-0.0008291493048187575,-0.0025091842262920613,-1.658298609637515e-05,-0.0,-0.0025257672123884366,-12.025334372406917,-12.0,0.025334372406916984,39.97471619664339,40.0,0.025283803356606398,9.970990441378108,10.0,0.02900955862189272,-0.025091842262920612,0,0.025091842262920612,3.998247875429895,4.00175135742094,0.0025257672123884366,0.5199683398553855,0.03304457664489746,0.03333425521850586,STABILIZE
0.035,0.005,0.05,2.6563901102375587,1.3982156701925257,0.013281950551187794,3.10578217808784,4.517279798831554,0.04,0.006,0.04,-0.800232249955342,-0.4820534935412495,-0.004801393499732052,-2.5155572847624423,-3.002412171803424,0.002,8e-05,0,0.6616767610676969,0.01987453364907954,5.293414088541576e-05,0.0,0.019927467789964955,0.1,0.02,0,-0.0025136999440765573,-0.005039239344156298,-5.0273998881531144e-05,-0.0,-0.005089513343037829,-12.051337338531237,-12.0,0.05133733853123691,39.94901914835787,40.0,0.05098085164213276,9.937266824539769,10.0,0.06273317546023087,-0.05039239344156298,0,0.05039239344156298,3.9973577921662153,3.0059290628358806,0.005089513343037829,0.5199274677899649,0.03342866897583008,0.0667111873626709,STABILIZE
0.035,0.005,0.05,3.995803686913095,1.3967846380338123,0.019979018434565475,2.0502176763301976,3.466981332798575,0.04,0.006,0.04,-1.2060622739279299,-0.4836719190368246,-0.007236373643567579,-1.6931119752325412,-2.1840202679129335,0.002,8e-05,0,0.9929699681556448,0.0197419130880907,7.943759745245158e-05,0.0,0.01982135068554315,0.1,0.02,0,-0.005553738680966369,-0.009057864641362132,-0.00011107477361932739,-0.0,-0.00916893941498146,-12.091797975920615,-12.0,0.09179797592061466,39.90813251525177,40.0,0.09186748474822726,9.87095654404535,10.0,0.12904345595465003,-0.09057864641362132,0,0.09057864641362132,3.4635242937862802,2.1894984720205932,0.00916893941498146,0.5198213506855431,0.033562421798706055,0.10025548934936523,STABILIZE
0.035,0.005,0.05,5.3313933296456995,1.3963380740561315,0.0266569666482285,1.5328992199878257,2.955894260692186,0.04,0.006,0.04,-1.6112617180311695,-0.4841482043670843,-0.009667570308187016,-1.2733907589997355,-1.7672065336750067,0.002,8e-05,0,1.322522086183875,0.019688090458989525,0.00010580176689471001,0.0,0.019793892225884235,0.1,0.02,0,-0.008995598938909792,-0.01028117441803035,-0.00017991197877819585,-0.0,-0.010461086396808546,-12.103705109177106,-12.0,0.10370510917710693,39.895373544460895,40.0,0.10462645553910128,9.844045229494762,10.0,0.15595477050523798,-0.10281174418030349,0,0.10281174418030349,2.9527184220840748,1.772507752575984,0.010461086396808546,0.5197938922258842,0.0334773063659668,0.1337881088256836,STABILIZE
0.035,0.005,0.05,6.664553571134716,1.3958360495627407,0.033322767855673584,1.2220285502724755,2.6511873676908895,0.04,0.006,0.04,-2.0162944239966745,-0.4846565623496183,-0.012097766543980048,-1.0217540780320093,-1.5185084069256076,0.002,8e-05,0,1.65049838888365,0.01962259652830955,0.00013203987111069202,0.0,0.019754636399420242,0.1,0.02,0,-0.012843252102639452,-0.011510122071510366,-0.00025686504205278904,-0.0,-0.011766987113563155,-12.116414058740457,-12.0,0.11641405874045607,39.88102998750687,40.0,0.11897001249313036,9.811298264154775,10.0,0.18870173584522465,-0.11510122071510366,0,0.11510122071510366,2.6481314957357713,1.5238312970272403,0.011766987113563155,0.5197546363994202,0.03342843055725098,0.1671743392944336,STABILIZE
0.035,0.005,0.05,7.998268567564397,1.3954017507784482,0.039991342837821985,-0.03168072234977629,1.4037123712664938,0.04,0.006,0.04,-2.4220235132059,-0.48513691493514005,-0.0145321410792354,-0.024625905288410195,-0.5242949613027856,0.002,8e-05,0,1.9776641610911747,0.019559873524286904,0.00015821313288729398,-0.0,0.0197180866571742,0.1,0.02,0,-0.0170342858044499,-0.012528219041727571,-0.00034068571608899796,-0.0,-0.012868904757816569,-12.1284228733785,-12.0,0.12842287337850117,39.8686214508128,40.0,0.13137854918719516,9.779936762143452,10.0,0.22006323785654755,-0.1252821904172757,0,0.1252821904172757,1.4025626000954936,0.5273630443133656,0.012868904757816569,0.5197180866571742,0.033452749252319336,0.2006511688232422,STABILIZE
0.035,0.005,0.05,9.332998681379106,1.3951314388926068,0.04666499340689553,-0.026300079039883597,1.4154963532596188,0.04,0.006,0.04,-2.8282894882387715,-0.4853153915466621,-0.01696973692943263,-0.01946901034546587,-0.5217541388215606,0.002,8e-05,0,2.304253303603317,0.01950676986429205,0.00018434026428826536,-0.0,0.019691110128580318,0.1,0.02,0,-0.021412322613218814,-0.01307473907876158,-0.0004282464522643763,-0.0,-0.013502985531025958,-12.132884788666551,-12.0,0.1328847886665518,39.86089825407448,40.0,0.13910174592551908,9.753384932146025,10.0,0.2466150678539752,-0.1307473907876158,0,0.1307473907876158,1.4143020401934658,0.5249829012199425,0.013502985531025958,0.5196911101285803,0.033484697341918945,0.2341759204864502,STABILIZE
0.035,0.005,0.05,10.66437586960077,1.3947948511506842,0.05332187934800385,-0.016996348049001343,1.4311203824496868,0.04,0.006,0.04,-3.233820717119083,-0.48554051508431123,-0.019402924302714498,-0.011172435547633553,-0.5161158749346593,0.002,8e-05,0,2.6290125170805307,0.01944162922119139,0.0002103210013664425,-0.0,0.01965195022255783,0.1,0.02,0,-0.026009850783403586,-0.013761493794384107,-0.0005201970156680717,-0.0,-0.014281690810052178,-12.13851287710778,-12.0,0.13851287710777999,39.85128146144812,40.0,0.14871853855188585,9.720814610595696,10.0,0.27918538940430393,-0.13761493794384105,0,0.13761493794384105,1.429876631179875,0.5195516962037539,0.014281690810052178,0.5196519502225578,0.03340864181518555,0.26755380630493164,STABILIZE
0.035,0.005,0.05,11.998517300015887,1.3945260447968926,0.05999258650007944,-0.015478773800723461,1.4390398574962486,0.04,0.006,0.04,-3.640520676279557,-0.48583727763567397,-0.021843124057677344,-0.010099552515353834,-0.5177799542087052,0.002,8e-05,0,2.953484007516087,0.019380423089912197,0.00023627872060128698,-0.0,0.019616701810513483,0.1,0.02,0,-0.03084917508292669,-0.014452448852771891,-0.0006169835016585338,-0.0,-0.015069432354430425,-12.145931940891849,-12.0,0.14593194089184885,39.84360127991121,40.0,0.15639872008878775,9.690211544956098,10.0,0.3097884550439025,-0.1445244885277189,0,0.1445244885277189,1.4377292180898718,0.5214081778164575,0.015069432354430425,0.5196167018105134,0.033484458923339844,0.3010525703430176,STABILIZE
0.035,0.005,0.05,13.345897056091808,1.3943057275834552,0.06672948528045904,-0.01304909361795151,1.4479861192459627,0.04,0.006,0.04,-4.051533960195383,-0.4860890062826118,-0.024309203761172297,-0.008546628801088649,-0.5189448388448729,0.002,8e-05,0,3.280213537986765,0.019320498753296035,0.00026241708303894126,-0.0,0.019582915836334976,0.1,0.02,0,-0.03592984217813229,-0.01502175547729397,-0.0007185968435626458,-0.0,-0.015740352320856615,-12.152225157065295,-12.0,0.152225157065296,39.83730650238443,40.0,0.1626934976155728,9.660249376648018,10.0,0.3397506233519828,-0.1502175547729397,0,0.1502175547729397,1.4466205793638611,0.5227393678054881,0.015740352320856615,0.519582915836335,0.033822059631347656,0.33487749099731445,STABILIZE
