E-kp,E-ki,E-kd,E-I-Tot,E-P,E-I,E-D,E-PID,N-kp,N-ki,N-kd,N-I-Tot,N-P,N-I,N-D,N-PID,Y-kp,Y-ki,Y-kd,Y-I-Tot,Y-P,Y-I,Y-D,Y-PID,D-kp,D-ki,D-kd,D-I-Tot,D-P,D-I,D-D,D-PID,errorN,desiredN,actualN,errorE,desiredE,actualE,errorD,desiredD,actualD,errorY,desiredY,actualY,roll,pitch,yaw-rate,thrust,dt,Time,Mode
0.03,0.003,0,-0.00291473072251515,-0.002606759315192761,-8.74419216754545e-06,-0.0,-0.0026155035073603065,0.03,0.003,0,-0.0028970194957647602,-0.002590919462489239,-8.69105848729428e-06,-0.0,-0.002599610520976533,0.2,0.001,0,-0.0028922096318384316,-0.017244118735788,-2.8922096318384317e-06,-0.0,-0.017247010945419836,0.002,8e-05,0,-0.004004790094610411,-0.00023877617702100038,-3.203832075688329e-07,-0.0,-0.0002390965602285692,-0.08636398208297463,0.0,0.08636398208297463,-0.08689197717309204,0.0,0.08689197717309204,-0.11938808851050019,0.0,0.11938808851050019,-0.08622059367893999,0,0.08622059367893999,-0.0026194125247804585,0.002595671682399223,0.017247010945419836,0.4,0.033544301986694336,0.03376460075378418,STABILIZE
0.03,0.003,0,-0.006861858253333461,-0.003541727877593138,-2.0585574760000384e-05,-0.0,-0.0035623134523531386,0.03,0.003,0,-0.006780361199868525,-0.0034844933345219145,-2.0341083599605575e-05,-0.0,-0.00350483441812152,0.2,0.001,0,-0.006802011435644892,-0.023388238554556236,-6.802011435644892e-06,-0.0,-0.02339504056599188,0.002,8e-05,0,-0.010043407699254624,-0.0003612270804613732,-8.034726159403699e-07,-0.0,-0.00036203055307731355,-0.11614977781739716,0.0,0.11614977781739716,-0.11805759591977127,0.0,0.11805759591977127,-0.1806135402306866,0.0,0.1806135402306866,-0.11694119277278117,0,0.11694119277278117,-0.003569459425642145,0.003497556409832413,0.02339504056599188,0.4,0.03343391418457031,0.06718277931213379,STABILIZE
0.03,0.003,0,-0.011192501298049991,-0.0038864354676223806,-3.357750389414998e-05,-0.0,-0.003920012971516531,0.03,0.003,0,-0.011056772750134116,-0.0038377666668646185,-3.3170318250402346e-05,-0.0,-0.003870936985115021,0.2,0.001,0,-0.011105682467897563,-0.025748200391212533,-1.1105682467897563e-05,-0.0,-0.025759306073680432,0.002,8e-05,0,-0.017075986075353843,-0.00042074832378610045,-1.3660788860283074e-06,-0.0,-0.00042211440267212873,-0.12792555556215396,0.0,0.12792555556215396,-0.12954784892074603,0.0,0.12954784892074603,-0.21037416189305022,0.0,0.21037416189305022,-0.12874100195606267,0,0.12874100195606267,-0.003928700887274284,0.00386211913046704,0.025759306073680432,0.4,0.03342890739440918,0.10061264038085938,STABILIZE
0.03,0.003,0,-0.01586127466530599,-0.004190360885061942,-4.758382399591797e-05,-0.0,-0.00423794470905786,0.03,0.003,0,-0.015643001561578572,-0.004116274727791304,-4.692900468473572e-05,-0.0,-0.00416320373247604,0.2,0.001,0,-0.015765233746995545,-0.0278805586049799,-1.5765233746995547e-05,-0.0,-0.027896323838726894,0.002,8e-05,0,-0.02513587293679945,-0.0004822656400372161,-2.010869834943956e-06,-0.0,-0.0004842765098721601,-0.13720915759304347,0.0,0.13720915759304347,-0.1396786961687314,0.0,0.1396786961687314,-0.24113282001860806,0.0,0.24113282001860806,-0.1394027930248995,0,0.1394027930248995,-0.004248061387184883,0.004152880340901094,0.027896323838726894,0.4,0.033425092697143555,0.13403534889221191,STABILIZE
0.03,0.003,0,-0.020818623714056385,-0.004443818966567638,-6.245587114216915e-05,-0.0,-0.004506274837709807,0.03,0.003,0,-0.020484930782993713,-0.004340355439431164,-6.145479234898114e-05,-0.0,-0.004401810231780145,0.2,0.001,0,-0.020735261875579246,-0.029701230832558424,-2.0735261875579246e-05,-0.0,-0.029721966094434,0.002,8e-05,0,-0.03422834834918937,-0.0005433726008703952,-2.73826786793515e-06,-0.0,-0.0005461108687383303,-0.14467851464770548,0.0,0.14467851464770548,-0.14812729888558793,0.0,0.14812729888558793,-0.2716863004351976,0.0,0.2716863004351976,-0.14850615416279211,0,0.14850615416279211,-0.00451766883415645,0.004390115549102599,0.029721966094434,0.4,0.03346681594848633,0.16749310493469238,STABILIZE
0.03,0.003,0,-0.026017913034564393,-0.0046665810691327,-7.805373910369319e-05,-0.0,-0.004744634808236393,0.03,0.003,0,-0.025517485593918428,-0.004516929826813202,-7.655245678175529e-05,-0.0,-0.004593482283594958,0.2,0.001,0,-0.02591917161075099,-0.031018514958478356,-2.591917161075099e-05,-0.0,-0.03104443413008911,0.002,8e-05,0,-0.04422719081795572,-0.0005982921395806717,-3.5381752654364577e-06,-0.0,-0.0006018303148461082,-0.15056432756044008,0.0,0.15056432756044008,-0.15555270230442333,0.0,0.15555270230442333,-0.29914606979033587,0.0,0.29914606979033587,-0.15509257479239177,0,0.15509257479239177,-0.004757051397967372,0.004580622332208345,0.03104443413008911,0.4,0.03342461585998535,0.20091748237609863,STABILIZE
0.03,0.003,0,-0.03148060456851425,-0.004748115362366581,-9.444181370554275e-05,-0.0,-0.004842557176072124,0.03,0.003,0,-0.03075972661168594,-0.004556502038417795,-9.227917983505782e-05,-0.0,-0.004648781218252853,0.2,0.001,0,-0.03140299555402803,-0.03177655623638514,-3.1402995554028025e-05,-0.0,-0.031807959231939166,0.002,8e-05,0,-0.055347044838996794,-0.0006443508586252114,-4.427763587119744e-06,-0.0,-0.0006487786222123312,-0.15188340128059316,0.0,0.15188340128059316,-0.15827051207888604,0.0,0.15827051207888604,-0.32217542931260573,0.0,0.32217542931260573,-0.1588827811819257,0,0.1588827811819257,-0.004855429739585759,0.004635334816672284,0.031807959231939166,0.4,0.0345149040222168,0.23545122146606445,STABILIZE
0.03,0.003,0,-0.03707010174124352,-0.004959499555661409,-0.00011121030522373055,-0.0,-0.00507070986088514,0.03,0.003,0,-0.036076716462513876,-0.004717706796828293,-0.00010823014938754163,-0.0,-0.004825936946215834,0.2,0.001,0,-0.03709778037915044,-0.033686134234731976,-3.709778037915044e-05,-0.0,-0.033723232015111126,0.002,8e-05,0,-0.06824344637496878,-0.0007628557120705923,-5.459475709997502e-06,-0.0,-0.0007683151877805898,-0.15725689322760977,0.0,0.15725689322760977,-0.1653166518553803,0.0,0.1653166518553803,-0.3814278560352961,0.0,0.3814278560352961,-0.16843067117365987,0,0.16843067117365987,-0.005084874591765802,0.004811009903143349,0.033723232015111126,0.4,0.03381085395812988,0.26924562454223633,STABILIZE
0.03,0.003,0,-0.042588575974502524,-0.004955112973301854,-0.00012776572792350758,0.0,-0.0050828787012253615,0.03,0.003,0,-0.04129822730353055,-0.004688465509655602,-0.00012389468191059165,0.0,-0.004812360191566193,0.2,0.001,0,-0.042708325420287005,-0.033585230682155465,-4.270832542028701e-05,0.0,-0.033627939007575755,0.002,8e-05,0,-0.08166420846722569,-0.000803378972085511,-6.5331366773780555e-06,-0.0,-0.0008099121087628891,-0.15628218365518673,0.0,0.15628218365518673,-0.16517043244339516,0.0,0.16517043244339516,-0.4016894860427555,0.0,0.4016894860427555,-0.16792615341077732,0,0.16792615341077732,-0.00509696122474681,0.004797442316294061,0.033627939007575755,0.4,0.03341078758239746,0.30266809463500977,STABILIZE
0.03,0.003,0,-0.048094084016919295,-0.00493832544771013,-0.0001442822520507579,0.0,-0.0050826076997608875,0.03,0.003,0,-0.04667392706118529,-0.00482189013401608,-0.00014002178118355588,-0.0,-0.004961911915199636,0.2,0.001,0,-0.04828745348312764,-0.033362407097874615,-4.828745348312764e-05,0.0,-0.03341069455135774,0.002,8e-05,0,-0.0958974276939689,-0.0008511266434599976,-7.671794215517513e-06,-0.0,-0.0008587984376755151,-0.16072967113386935,0.0,0.16072967113386935,-0.16461084825700434,0.0,0.16461084825700434,-0.42556332172999883,0.0,0.42556332172999883,-0.16681203548937307,0,0.16681203548937307,-0.0050970323442289245,0.00494709330473491,0.03341069455135774,0.4,0.03344559669494629,0.33610963821411133,STABILIZE
