Mode,Time,Freq,Sync-Freq,Kalman-Freq,Control-Freq,North-Vision,East-Vision,Down-Vision,Yaw-Vision,North-Desired,East-Desired,Down-Desired,Roll-UAV,Pitch-UAV,Yaw-UAV,Roll-Control,Pitch-Control,Yaw-Control,Thrust-Control,northVraw,eastVraw,downVraw,N-Velocity,E-Velocity,D-Velocity,N-Acceleration,E-Acceleration,D-Acceleration,yawVraw,yawRate,Landing-State,Q-Size,N-diff,E-diff,D-diff,Y-diff
GUIDED_NOGPS,5.097952365875240,30.737184607605300,30.737184607605300,30.737184607605300,30.737184607605300,-6.973865922461960,41.34757442712810,37.719460185326300,-1.1029118407714100,-10.0,40.0,0.0,-0.2617945341408300,-0.8025535240571390,-0.08214528442535500,-1.3151268951111800,0.35398303054464300,-0.90944971978058,0.4135509223325460,-6.607029424600210,43.9102045272483,36.162184810868300,-0.1545855775475500,20.565538108348800,-14.689643681049300,-44.521161913871800,6.674736738204960,42.446571588516200,-1.2086147661243000,-0.8018669833238470,FALSE,0,0,0,0,0
GUIDED_NOGPS,5.131203889846800,30.07553474497880,30.07553474497880,30.07553474497880,30.07553474497880,-6.919394260989890,41.93285159329570,37.259476281581200,-1.0497709540622900,-10.0,40.0,0.0,-0.539175880132747,-0.7019731188348840,-0.1812722734170000,-1.3002189769226800,0.40803013728992200,0.008751357101406180,0.4143716751863330,-7.368898600069910,44.295375029709500,35.53408140597360,3.8564935326576200,20.432046055793800,-11.676421761512800,49.22178387641910,-2.1786965429782900,106.14463090896600,-1.389978377403810,4.59619949770213,FALSE,0,0,0,0,0
GUIDED_NOGPS,5.179320335388180,20.784768851866000,20.784768851866000,20.784768851866000,20.784768851866000,-6.8067026880004400,42.54717242539120,36.73958139723860,-1.0102306937584600,-10.0,40.0,0.0,-0.7471444681890570,-0.36939242512674500,-0.38683846249467700,-1.0324261273339100,0.4620598794070090,-0.2775118290085190,0.4152700090735250,-7.925948594637520,45.11502279556670,34.72999431628130,9.312258660793300,20.52757292985920,-13.962061703205100,64.37232494354250,-8.969215303659440,34.503260254859900,-1.4779106487991100,3.87349846228355,FALSE,0,0,0,0,0
GUIDED_NOGPS,5.198967218399050,50.91163332685960,50.91163332685960,50.91163332685960,50.91163332685960,-6.779691673598220,43.159226236769900,36.24938964536780,-0.9346779440238310,-10.0,40.0,0.0,-0.8040520035280170,-0.21977531708861800,-0.49195894248300800,-2.277748714732620,0.41594716829121500,0.9793878917125440,0.41619349086449800,-7.905134310152130,45.74802485161070,34.215584577493300,3.393920883536340,19.10979449748990,-11.151543259620700,-14.652995765209200,-21.2294802069664,21.234819293022200,-1.417980039589260,6.043570797454370,FALSE,0,0,0,0,0
GUIDED_NOGPS,5.23237943649292,29.933443238344,29.933443238344,29.933443238344,29.933443238344,-6.7474027066029300,43.60571417120140,35.954779348763800,-0.8515176270249450,-10.0,40.0,0.0,-0.9146979731527560,-0.009333987109351330,-0.6542556563850290,-1.1531841709460600,0.37018797891360000,0.484266604959093,0.41668656742531200,-7.786417177787300,47.19077764084990,33.29471372655340,5.009797960519790,18.629388511180900,-11.041343957185700,25.127190351486200,-9.755320847034450,12.021274864673600,-1.2062853706619300,6.534280615732060,FALSE,0,0,0,0,0
GUIDED_NOGPS,5.266770124435430,29.08167100017330,29.08167100017330,29.08167100017330,29.08167100017330,-6.702417584695650,44.239423527549400,35.43794472386400,-0.7639453300443970,-10.0,40.0,0.0,-1.0946272472839900,0.09232259979400450,-0.8018937704719980,-1.5308229069069700,0.40158633294838900,0.5604665135101930,0.4176227642123270,-7.718758200854400,47.85192254970920,32.81297324486210,4.146525636315350,17.65989065170290,-11.935385316610300,-14.953836798667900,-8.309124410152440,110.25117635726900,-1.0868889589678400,6.001161299124110,FALSE,0,0,0,0,0
GUIDED_NOGPS,5.300082206726070,30.02558504126970,30.02558504126970,30.02558504126970,30.02558504126970,-6.701828536826510,44.878851623716000,34.958541067640600,-0.6694349084198300,-10.0,40.0,0.0,-1.2372986932664500,0.031073625463855700,-0.882208684261709,-1.6326723138564700,0.31005064983117800,0.7353767151081770,0.4,-7.301912979105550,48.12699757724380,32.80688109807900,-0.12038629502058000,18.13499927520750,-10.264575481414800,-21.198134124279000,-18.61344575881960,39.07399773597720,-0.8439622004734200,5.72433970847902,FALSE,0,0,0,0,0
GUIDED_NOGPS,5.335101842880250,28.55696340425530,28.55696340425530,28.55696340425530,28.55696340425530,-6.670847465528940,45.54515533727390,34.456658418830100,-0.5778746000515580,-10.0,40.0,0.0,-1.4064765025921400,-0.17902256651891300,-1.0415477128097000,-1.6745345361224900,0.37171411887252300,0.7034964590554670,0.4,-7.215920565623740,49.737768279657600,31.90569764492790,1.9329892471432700,17.50868409872060,-11.40257865190510,-109.30287837982200,-3.993728756904600,9.131939709186550,-0.24863518316095200,3.9015573062807900,FALSE,0,0,0,0,0
GUIDED_NOGPS,5.368475675582890,29.967020090880500,29.967020090880500,29.967020090880500,29.967020090880500,-6.688591965668810,46.211936636266700,33.90090495703650,-0.4305982087664570,-10.0,40.0,0.0,-1.3885705213527200,-0.2921893028342100,-1.1485340884214900,-1.7753913157329700,0.2674871178509550,1.496246379477740,0.4,-7.640221186139150,50.51506155394820,31.208476028222000,-0.1295081339776520,16.56658798456190,-14.28193747997280,-96.5258777141571,-16.79983139038090,-65.52343368530270,-0.24765088540135900,7.776728738024170,FALSE,0,0,0,0,0
GUIDED_NOGPS,5.400964260101320,30.784560393990300,30.784560393990300,30.784560393990300,30.784560393990300,-6.709574324983260,46.856225547509000,33.36796164593290,-0.2838866207922210,-10.0,40.0,0.0,-1.3650980426614400,-0.5417770082677580,-1.3604449762893700,-1.8224538610505900,0.2531881115097900,1.635466745957290,0.4,-7.660998389150340,50.80777985246760,30.984994074612100,-0.1295081339776520,16.56658798456190,-14.28193747997280,-96.5258777141571,-16.79983139038090,-65.52343368530270,-0.206243736076489,7.776728738024170,FALSE,0,0,0,0,0
