E-kp,E-ki,E-kd,E-I-Tot,E-P,E-I,E-D,E-PID,N-kp,N-ki,N-kd,N-I-Tot,N-P,N-I,N-D,N-PID,Y-kp,Y-ki,Y-kd,Y-I-Tot,Y-P,Y-I,Y-D,Y-PID,D-kp,D-ki,D-kd,D-I-Tot,D-P,D-I,D-D,D-PID,errorN,desiredN,actualN,errorE,desiredE,actualE,errorD,desiredD,actualD,errorY,desiredY,actualY,roll,pitch,yaw-rate,thrust,dt,Time,Mode
0.03,0.002,0.0,-0.0029551415068601776,-0.0026409668836467146,-5.910283013720355e-06,-0.0,-0.002646877166660435,0.04,0.002,0.0,-0.0030081387743954454,-0.0035844396920416237,-6.0162775487908905e-06,-0.0,-0.0035904559695904147,0.5,0,0,-0.003008494200754197,-0.04481079013977518,-0.0,-0.0,-0.04481079013977518,0.002,8e-05,0.0,-0.004269189113365045,-0.0002543541381971827,-3.4153512906920364e-07,-0.0,-0.0002546956733262519,-0.0896109923010406,0.0,0.0896109923010406,-0.08803222945489049,0.0,0.08803222945489049,-0.12717706909859133,0.0,0.12717706909859133,-0.08962158027955036,0,0.08962158027955036,-0.0026524900875910936,0.00358631135572287,0.04481079013977518,0.4,0.0335688591003418,0.03380441665649414,STABILIZE
0.03,0.002,0.0,-0.006390889989654322,-0.003084366942519636,-1.2781779979308646e-05,-0.0,-0.0030971487224989444,0.04,0.002,0.0,-0.0065010696993668135,-0.0041809349477272655,-1.3002139398733627e-05,-0.0,-0.004193937087125999,0.5,0,0,-0.006511902774595787,-0.05241845479187978,-0.0,-0.0,-0.05241845479187978,0.002,8e-05,0.0,-0.009552750721436062,-0.0003162133441822251,-7.64220057714885e-07,-0.0,-0.00031697756423994,-0.10452337369318163,0.0,0.10452337369318163,-0.10281223141732121,0.0,0.10281223141732121,-0.15810667209111257,0.0,0.15810667209111257,-0.10483690958375956,0,0.10483690958375956,-0.0031048173868579217,0.004188263064124853,0.05241845479187978,0.4,0.033417701721191406,0.06718015670776367,STABILIZE
0.03,0.002,0.0,-0.010888523326105171,-0.004030777439287439,-2.1777046652210342e-05,-0.0,-0.0040525544859396495,0.04,0.002,0.0,-0.011066524194615918,-0.005455411651101843,-2.2133048389231837e-05,-0.0,-0.005477544699491074,0.5,0,0,-0.011106702097955539,-0.06863095938535893,-0.0,-0.0,-0.06863095938535893,0.002,8e-05,0.0,-0.016966264564403633,-0.0004429325693270692,-1.3573011651522908e-06,-0.0,-0.0004442898704922215,-0.13638529127754606,0.0,0.13638529127754606,-0.134359247976248,0.0,0.134359247976248,-0.2214662846635346,0.0,0.2214662846635346,-0.13726191877071786,0,0.13726191877071786,-0.00406566524685557,0.005467820397282923,0.06863095938535893,0.4,0.03347468376159668,0.10064578056335449,STABILIZE
0.03,0.002,0.0,-0.0162732608813301,-0.0048332699984656394,-3.25465217626602e-05,-0.0,-0.0048658165202283,0.04,0.002,0.0,-0.016449324917748438,-0.0064420420310837365,-3.289864983549688e-05,-0.0,-0.0064749406809192335,0.5,0,0,-0.016622743689486526,-0.08251877973379931,-0.0,-0.0,-0.08251877973379931,0.002,8e-05,0.0,-0.02651581782702311,-0.0005714369401740248,-2.121265426161849e-06,-0.0,-0.0005735582056001867,-0.16105105077709342,0.0,0.16105105077709342,-0.16110899994885466,0.0,0.16110899994885466,-0.2857184700870124,0.0,0.2857184700870124,-0.16503755946759863,0,0.16503755946759863,-0.004884447043775826,0.00646089810370811,0.08251877973379931,0.4,0.03342294692993164,0.1340622901916504,STABILIZE
0.03,0.002,0.0,-0.02172313166537054,-0.004888524536060668,-4.344626333074108e-05,-0.0,-0.004931970799391409,0.04,0.002,0.0,-0.021878575357457956,-0.00649337083114256,-4.375715071491591e-05,-0.0,-0.006537127981857476,0.5,0,0,-0.02218730245430326,-0.08318999089488688,-0.0,-0.0,-0.08318999089488688,0.002,8e-05,0.0,-0.037001509766567145,-0.0006270431520950872,-2.9601207813253718e-06,-0.0,-0.0006300032728764125,-0.162334270778564,0.0,0.162334270778564,-0.16295081786868895,0.0,0.16295081786868895,-0.31352157604754355,0.0,0.31352157604754355,-0.16637998178977376,0,0.16637998178977376,-0.004950933003623284,0.00652277859587977,0.08318999089488688,0.4,0.033444881439208984,0.1675281524658203,STABILIZE
0.03,0.002,0.0,-0.02703915196465949,-0.004771386071685013,-5.407830392931898e-05,0.0,-0.004825464375614332,0.04,0.002,0.0,-0.027182751836735,-0.006347674224987906,-5.4365503673469996e-05,0.0,-0.006402039728661376,0.5,0,0,-0.02766765339038499,-0.08198134648414794,-0.0,0.0,-0.08198134648414794,0.002,8e-05,0.0,-0.0489140834790639,-0.0007128075150168335,-3.913126678325112e-06,-0.0,-0.0007167206416951586,-0.15869185562469765,0.0,0.15869185562469765,-0.15904620238950043,0.0,0.15904620238950043,-0.35640375750841674,0.0,0.35640375750841674,-0.16396269296829588,0,0.16396269296829588,-0.0048437652377861275,0.0063882045559684715,0.08198134648414794,0.4,0.03342437744140625,0.2009594440460205,STABILIZE
0.03,0.002,0.0,-0.032818242634316666,-0.005183575530977462,-6.563648526863333e-05,-0.0,-0.005249212016246095,0.04,0.002,0.0,-0.03297758233434252,-0.006930257899401138,-6.595516466868503e-05,-0.0,-0.0069962130640698235,0.5,0,0,-0.033724161281274645,-0.09054009791777468,-0.0,-0.0,-0.09054009791777468,0.002,8e-05,0.0,-0.06314467245227302,-0.0008509450939542634,-5.051573796181842e-06,-0.0,-0.0008559966677504453,-0.17325644748502844,0.0,0.17325644748502844,-0.17278585103258207,0.0,0.17278585103258207,-0.4254725469771317,0.0,0.4254725469771317,-0.18108019583554935,0,0.18108019583554935,-0.005271296914787881,0.006979588302006891,0.09054009791777468,0.4,0.033446550369262695,0.23438787460327148,STABILIZE
0.03,0.002,0.0,-0.03898194630672664,-0.0054806968344294745,-7.796389261345328e-05,-0.0,-0.005558660727042928,0.04,0.002,0.0,-0.039079904034310955,-0.007234822221882394,-7.815980806862191e-05,-0.0,-0.007312982029951016,0.5,0,0,-0.04030631466706122,-0.0975462945184728,-0.0,-0.0,-0.0975462945184728,0.002,8e-05,0.0,-0.07958239757596003,-0.0009744161718208028,-6.3665918060768025e-06,-0.0,-0.0009807827636268795,-0.18087055554705983,0.0,0.18087055554705983,-0.1826898944809825,0.0,0.1826898944809825,-0.4872080859104014,0.0,0.4872080859104014,-0.1950925890369456,0,0.1950925890369456,-0.005583529217677765,0.007294012388534489,0.0975462945184728,0.4,0.03373861312866211,0.2681283950805664,STABILIZE
0.03,0.002,0.0,-0.04493270481577969,-0.005332573969680502,-8.986540963155938e-05,0.0,-0.005422439379312061,0.04,0.002,0.0,-0.04480422618620607,-0.006839547430202334,-8.960845237241214e-05,0.0,-0.006929155882574746,0.5,0,0,-0.046532005830758415,-0.09298242846491778,-0.0,0.0,-0.09298242846491778,0.002,8e-05,0.0,-0.09641621562201864,-0.0010056710113641725,-7.713297249761493e-06,-0.0,-0.0010133843086139339,-0.17098868575505835,0.0,0.17098868575505835,-0.17775246565601674,0.0,0.17775246565601674,-0.5028355056820862,0.0,0.5028355056820862,-0.18596485692983555,0,0.18596485692983555,-0.005444900732978064,0.006911519809372562,0.09298242846491778,0.4,0.033477783203125,0.30163097381591797,STABILIZE
0.03,0.002,0.0,-0.050940575307339586,-0.0053928937281666825,-0.00010188115061467917,-0.0,-0.005494774878781362,0.04,0.002,0.0,-0.05070952756473306,-0.007067765039638545,-0.00010141905512946612,-0.0,-0.0071691840947680115,0.5,0,0,-0.05304603786691316,-0.0974540606420835,-0.0,-0.0,-0.0974540606420835,0.002,8e-05,0.0,-0.11531071411826774,-0.001130694839715384,-9.22485712946142e-06,-0.0,-0.0011399196968448454,-0.17669412599096362,0.0,0.17669412599096362,-0.17976312427222277,0.0,0.17976312427222277,-0.565347419857692,0.0,0.565347419857692,-0.194908121284167,0,0.194908121284167,-0.005519131086242432,0.007150450587622699,0.0974540606420835,0.4,0.03342103958129883,0.335050106048584,STABILIZE
