E-kp,E-ki,E-kd,E-I-Tot,E-P,E-I,E-D,E-PID,N-kp,N-ki,N-kd,N-I-Tot,N-P,N-I,N-D,N-PID,D-kp,D-ki,D-kd,D-I-Tot,D-P,D-I,D-D,D-PID,Y-kp,Y-ki,Y-kd,Y-I-Tot,Y-P,Y-I,Y-D,Y-PID,errorN,desiredN,actualN,errorE,desiredE,actualE,errorD,desiredD,actualD,errorY,desiredY,actualY,roll,pitch,yaw-rate,thrust,dt,Time,Mode
0.2,0.015,0.15,-0.0006667257360255939,-0.004035544041842678,-1.000088604038391e-05,-0.09159847239472753,-0.09564401732261059,0.2,0.015,0.15,-9.511785381420851e-05,-0.0005757274205747127,-1.4267678072131275e-06,-0.013067817298884125,-0.013644971487266051,0.002,8e-05,0,-0.023535165931473024,-0.001424531760461228,-1.8828132745178421e-06,-0.0,-0.0014264145737357457,0.2,0.02,0.0,0.0005444444295080764,0.0032954022244784196,1.0888888590161528e-05,0.0,0.0033062911130685812,-0.0028786371028735633,0.0,0.0028786371028735633,-0.02017772020921339,0.0,0.02017772020921339,-0.712265880230614,0.0,0.712265880230614,0.016477011122392096,0,-0.016477011122392096,-0.0956400893728228,0.013672476046956693,-0.0033062911130685812,0.4,0.03304266929626465,0.033425092697143555,STABILIZE
0.2,0.015,0.15,-0.001342869838289084,-0.004044141051978846,-2.014304757433626e-05,-0.045895649229455125,-0.049959933329008305,0.2,0.015,0.15,-7.08212748580438e-05,0.00014532226495851328,-1.062319122870657e-06,0.0015524592121374872,0.0016967191579731298,0.002,8e-05,0,-0.04700866601565641,-0.0014039928028105626,-3.760693281252513e-06,-0.0,-0.001407753496091815,0.2,0.02,0.0,0.0010012725604093547,0.0027323722734427878,2.0025451208187094e-05,0.0,0.002752397724650975,0.0007266113247925664,0.0,-0.0007266113247925664,-0.02022070525989423,0.0,0.02022070525989423,-0.7019964014052813,0.0,0.7019964014052813,0.013661861367213937,0,-0.013661861367213937,-0.0499603364820376,-0.00168480644038728,-0.002752397724650975,0.4,0.03343820571899414,0.06669950485229492,STABILIZE
0.2,0.015,0.15,-0.0019951222255018444,-0.0039000724156702167,-2.9926833382527665e-05,-0.02952029600224191,-0.03345029525129466,0.2,0.015,0.15,-9.393850961194765e-05,-0.00013822699825683272,-1.4090776441792146e-06,-0.001084342279192682,-0.001223978355093694,0.002,8e-05,0,-0.0704001736317983,-0.0013986698309299804,-5.632013890543864e-06,-0.0,-0.0014043018448205242,0.2,0.02,0.0,0.0014411261797956745,0.0026300570170879585,2.882252359591349e-05,0.0,0.002658879540683872,-0.0006911349912841636,0.0,0.0006911349912841636,-0.019500362078351083,0.0,0.019500362078351083,-0.6993349154649902,0.0,0.6993349154649902,0.013150285085439792,0,-0.013150285085439792,-0.03345001344792086,0.0012316556931370633,-0.002658879540683872,0.4,0.033448219299316406,0.10020709037780762,STABILIZE
0.2,0.015,0.15,-0.0026692742340883304,-0.004011603047750718,-4.0039113511324954e-05,-0.02276241563050107,-0.026814057791763112,0.2,0.015,0.15,-0.00017963368961946435,-0.0005099369888647273,-2.694505344291965e-06,-0.00288690754065589,-0.003399539034864909,0.002,8e-05,0,-0.09382489947005014,-0.0013939096875567748,-7.505991957604012e-06,-0.0,-0.0014014156795143788,0.2,0.02,0.0,0.001745377562002813,0.00181047561469654,3.490755124005626e-05,0.0,0.0018453831659365962,-0.0025496849443236366,0.0,0.0025496849443236366,-0.020058015238753592,0.0,0.020058015238753592,-0.6969548437783873,0.0,0.6969548437783873,0.009052378073482699,0,-0.009052378073482699,-0.026813520350999608,0.0034037754473690146,-0.0018453831659365962,0.4,0.03361010551452637,0.13381028175354004,STABILIZE
0.2,0.015,0.15,-0.003339442631060304,-0.004011059009672206,-5.009163946590456e-05,-0.018207490391888966,-0.022268641041027076,0.2,0.015,0.15,-0.00021460847295415474,-0.00020932935727766035,-3.219127094312321e-06,-0.0009601394964300167,-0.0011726879808019895,0.002,8e-05,0,-0.11671483269735172,-0.0013699970532332164,-9.33718661578814e-06,-0.0,-0.0013793342398490047,0.2,0.02,0.0,0.0020375855167781153,0.001748908714578466,4.0751710335562306e-05,0.0,0.0017896604249140284,-0.0010466467863883017,0.0,0.0010466467863883017,-0.020055295048361028,0.0,0.020055295048361028,-0.6849985266166082,0.0,0.6849985266166082,0.00874454357289233,0,-0.00874454357289233,-0.022268461804771357,0.0011760866311084446,-0.0017896604249140284,0.4,0.033416032791137695,0.16718554496765137,STABILIZE
0.2,0.015,0.15,-0.004060866643390961,-0.004317061563702221,-6.0912999650864415e-05,-0.0012611545499777899,-0.005639129113330876,0.2,0.015,0.15,-0.00012417143727837617,0.0005411827773652262,-1.8625715591756425e-06,0.00502176945176315,0.0055610896575692004,0.002,8e-05,0,-0.13904781779645145,-0.0013364244872108308,-1.1123825423716118e-05,0.0,-0.001347548312634547,0.2,0.02,0.0,0.0024277727396371453,0.0023349129411572404,4.8555454792742906e-05,-0.0,0.0023834683959499834,0.0027059138868261307,0.0,-0.0027059138868261307,-0.021585307818511104,0.0,0.021585307818511104,-0.6682122436054154,0.0,0.6682122436054154,0.011674564705786202,0,-0.011674564705786202,-0.0056402621216248795,-0.005559940515482392,-0.0023834683959499834,0.4,0.033421993255615234,0.20064353942871094,STABILIZE
0.2,0.015,0.15,-0.004769570669292968,-0.0042356262281549924,-7.154356003939451e-05,-0.0008575607456533165,-0.005164730533847703,0.2,0.015,0.15,1.812474608720152e-05,0.0008504445077230739,2.718711913080228e-07,0.0031734678856022856,0.004024184264516667,0.002,8e-05,0,-0.16140819812761947,-0.0013363859938804962,-1.2912655850209559e-05,0.0,-0.0013492986497307057,0.2,0.02,0.0,0.0026154880915492252,0.0011218957970136998,5.2309761830984504e-05,-0.0,0.0011742055588446843,0.004252222538615369,0.0,-0.004252222538615369,-0.02117813114077496,0.0,0.02117813114077496,-0.668192996940248,0.0,0.668192996940248,0.005609478985068498,0,-0.005609478985068498,-0.005165124492338382,-0.004023678598085153,-0.0011742055588446843,0.4,0.03346395492553711,0.23409032821655273,STABILIZE
0.2,0.015,0.15,-0.005464207256433268,-0.004154481375154405,-8.196310884649902e-05,-0.0011396595820532861,-0.0053761040660541895,0.2,0.015,0.15,0.00021164470328321978,0.0011574038465226306,3.1746705492482968e-06,0.005821953375168723,0.006982531892240602,0.002,8e-05,0,-0.18375958732646003,-0.0013367915231429534,-1.4700766986116803e-05,0.0,-0.0013514922901290702,0.2,0.02,0.0,0.0026022771099465866,-7.901221736911439e-05,5.2045542198931735e-05,-0.0,-2.6966675170182653e-05,0.005787019232613153,0.0,-0.005787019232613153,-0.02077240687577202,0.0,0.02077240687577202,-0.6683957615714766,0.0,0.6683957615714766,-0.0003950610868455719,0,0.0003950610868455719,-0.005376055920554051,-0.006982568960939608,2.6966675170182653e-05,0.4,0.033440351486206055,0.26754021644592285,STABILIZE
0.2,0.015,0.15,-0.006449973923242408,-0.005320762703056667,-9.674960884863612e-05,-0.00536323458371572,-0.010780746895621023,0.2,0.015,0.15,0.0003685448174070131,0.0008468822323212618,5.528172261105196e-06,0.006223823148496968,0.007076233553079335,0.002,8e-05,0,-0.20842228654970968,-0.0013311909866919698,-1.6673782923976777e-05,0.0,-0.0013478647696159465,0.2,0.02,0.0,0.002637652784166916,0.00019094332799493563,5.2753055683338326e-05,-0.0,0.00024369638367827395,0.004234411161606309,0.0,-0.004234411161606309,-0.026603813515283334,0.0,0.026603813515283334,-0.6655954933459849,0.0,0.6655954933459849,0.000954716639974678,0,-0.000954716639974678,-0.010780864805041687,-0.0070760539130635194,-0.00024369638367827395,0.4,0.037053585052490234,0.3045923709869385,STABILIZE
0.2,0.015,0.15,-0.007327714472503065,-0.005246671507480094,-0.00010991571708754598,-0.005033518037458073,-0.010390105262025714,0.2,0.015,0.15,0.0005847716876933179,0.0012924905434052736,8.771575315399768e-06,0.00687214575711776,0.008173407875838434,0.002,8e-05,0,-0.23037157496366567,-0.0013120130570242962,-1.8429725997093256e-05,0.0,-0.0013304427830213895,0.2,0.02,0.0,0.0025960756848953837,-0.0002485260391528758,5.192151369790768e-05,-0.0,-0.00019660452545496813,0.006462452717026368,0.0,-0.006462452717026368,-0.02623335753740047,0.0,0.02623335753740047,-0.6560065285121481,0.0,0.6560065285121481,-0.001242630195764379,0,0.001242630195764379,-0.010389927994807749,-0.008173633214397525,0.00019660452545496813,0.4,0.03345894813537598,0.3380603790283203,STABILIZE
0.2,0.015,0.15,-0.0081239597231703,-0.004703828392952886,-0.0001218593958475545,-0.001255020230464169,-0.00608070801926461,0.2,0.015,0.15,0.0007560809418837446,0.0010120114790779144,1.134121412825617e-05,0.002261100184801707,0.0032844528780078775,0.002,8e-05,0,-0.2525670922986621,-0.0013112028555165164,-2.0205367383892968e-05,0.0,-0.0013314082229004094,0.2,0.02,0.0,0.0024811007550711917,-0.0006792157804791978,4.9622015101423835e-05,-0.0,-0.000629593765377774,0.0050600573953895715,0.0,-0.0050600573953895715,-0.023519141964764425,0.0,0.023519141964764425,-0.6556014277582581,0.0,0.6556014277582581,-0.003396078902395989,0,0.003396078902395989,-0.006080513330000913,-0.0032848132925760594,0.000629593765377774,0.4,0.03385519981384277,0.37191104888916016,STABILIZE
