Mode,Time,Freq,time2delay,actualDelay,North-Desired,East-Desired,Down-Desired,Roll-UAV,Pitch-UAV,Yaw-UAV,Roll-Control,Pitch-Control,Yaw-Control,Thrust-Control,North-Pos,East-Pos,Down-Pos,Yaw-Ang,North-Vel,East-Vel,Down-Vel,Yaw-Vel,North-Acc,East-Acc,Down-Acc,North-Raw,East-Raw,Down-Raw,Yaw-Raw,North-Dif,East-Dif,Down-Dif,Yaw-Dif,Landing-State,Q-Size,Kalman-Time,Kalman-Dt
STABILIZE,0.034379005432128906,29.09720564974887,0.03331569035847982,0.03348517417907715,0.0,0.0,0.0,5.882316861339538,-36.007592757053736,71.99905943747707,0.0,0.0,0,0.0,0.09454211809591032,0.09186438370240332,0.13452975875879855,0.09095800350070417,0.08221472962759435,-0.1404944690875709,2.240418829023838,0.006424333193032511,2.7075940743088722,0.03585158847272396,21.914736926555634,0.0,0.0,0.0,0.0,0,0,0,0,False,0,0.14501214027404785,0.034927978515625
STABILIZE,0.06770443916320801,30.006467305766204,0.03227713902791341,0.03239583969116211,0.0,0.0,0.0,5.8786435002265405,-36.00859679486173,72.03577853445506,0.0,0.0,0,0.0,0.11097266544965675,0.1074862277903217,0.17087931377303844,0.10587793251142,0.020889376173727214,-0.020940690592397004,2.289494313299656,-0.14052891435740417,2.639351598918438,0.5066010635346174,23.415346443653107,0.0,0.0,0.0,0.0,0,0,0,0,False,0,0.1735997200012207,0.034928955078125
STABILIZE,0.10115766525268555,29.892909322861357,0.032462151845296223,0.032590389251708984,0.0,0.0,0.0,5.878143188869837,-36.007428832513654,72.05473913959102,0.0,0.0,0,0.0,0.13693002352055644,0.1323910580625804,0.24597934484525677,0.12975247721614178,0.08736515883356333,0.12069622753188014,2.382105775177479,0.14276968331263115,11.778368055820465,-1.8166964873671532,15.867309272289276,0.0,0.0,0.0,0.0,0,0,0,0,False,0,0.231154203414917,0.039918212890625
STABILIZE,0.1346120834350586,29.890139961802685,0.0324743111928304,0.03260064125061035,0.0,0.0,0.0,5.879282122913937,-36.007066832487645,72.07238834840634,0.0,0.0,0,0.0,0.1494972780856079,0.1455727129354612,0.29187276770927356,0.14156114947738066,-0.007631660264451057,0.12696166522800922,2.4511320516467094,-0.00827776905733894,-2.7362635359168053,0.9137568064033985,25.658676028251648,0.0,0.0,0.0,0.0,0,0,0,0,False,0,0.25934910774230957,0.024949951171875
STABILIZE,0.16805529594421387,29.901859997576086,0.03247645696004232,0.03258490562438965,0.0,0.0,0.0,5.882811196280717,-36.00809819105232,72.10682616220153,0.0,0.0,0,0.0,0.15080745687093067,0.14801030340234647,0.3175713601794557,0.14275468198626326,-0.007631660264451057,0.12696166522800922,2.4511320516467094,-0.00827776905733894,-2.7362635359168053,0.9137568064033985,25.658676028251648,0.0,0.0,0.0,0.0,0,0,0,0,False,0,0.28798365592956543,0.024949951171875
STABILIZE,0.20146989822387695,29.92660877755025,0.03245380719502767,0.03258490562438965,0.0,0.0,0.0,5.88445172234199,-36.00920126660328,72.12554771071653,0.0,0.0,0,0.0,0.15291139441168144,0.151313566674377,0.3415667628133517,0.1433039804662405,0.14137987745925784,0.2725979546085,2.2209199145436287,-0.024637546213080584,4.516075551509857,0.6932498887181282,20.92602699995041,0.0,0.0,0.0,0.0,0,0,0,0,False,0,0.31674814224243164,0.034927734375
STABILIZE,0.23491978645324707,29.895253029223092,0.032483847935994466,0.03260159492492676,0.0,0.0,0.0,5.884061547785652,-36.0073946815678,72.1622736378837,0.0,0.0,0,0.0,0.160439215688788,0.1560917706641037,0.3791706946941636,0.14995101481043235,0.1906413584947586,-0.10187362786382437,2.1255360916256905,0.14900435202417017,0.39063310250639915,-1.4713244512677193,24.625205993652344,0.0,0.0,0.0,0.0,0,0,0,0,False,0,0.34572410583496094,0.03492919921875
STABILIZE,0.26839232444763184,29.876726477522848,0.03247860272725423,0.032602787017822266,0.0,0.0,0.0,5.882177696235199,-36.00690290794756,72.18250465820527,0.0,0.0,0,0.0,0.16519676631157154,0.15952452405460443,0.41429568522771726,0.15869483864714404,0.028786234906874597,-0.08410420268774033,1.9373148679733276,0.4529441015311014,-2.5080397725105286,0.41268900968134403,23.37717115879059,0.0,0.0,0.0,0.0,0,0,0,0,False,0,0.37480974197387695,0.02993896484375
STABILIZE,0.3020331859588623,29.7284937662577,0.03244212468465169,0.032570600509643555,0.0,0.0,0.0,5.881069071155541,-36.00665360604286,72.20029730099316,0.0,0.0,0,0.0,0.1712271067728664,0.1618416130842385,0.48010671899724144,0.16638858038208618,0.20248598884791136,-0.0473357766168192,2.0471585914492607,0.1687536972669166,-5.231806635856628,1.134052313864231,32.79193043708801,0.0,0.0,0.0,0.0,0,0,0,0,False,0,0.43207693099975586,0.03492919921875
STABILIZE,0.33530163764953613,30.055276489935725,0.03223565419514974,0.03240370750427246,0.0,0.0,0.0,5.885839958290795,-36.01022921007336,72.23653145454007,0.0,0.0,0,0.0,0.17419367916856304,0.16374053232818228,0.5152882097510226,0.16580398064976581,0.11975843226537108,0.05641274619847536,2.1191833540797234,-0.18511811014675314,3.4763652831315994,0.2645421074703336,21.94772958755493,0.0,0.0,0.0,0.0,0,0,0,0,False,0,0.4606931209564209,0.029938720703125
STABILIZE,0.3688185214996338,29.834435861323318,0.03247192700703939,0.03259992599487305,0.0,0.0,0.0,5.887458286237265,-36.01068341765317,72.25344300292502,0.0,0.0,0,0.0,0.1736683469460797,0.16359502167789094,0.5428592737978385,0.16370851604891096,0.06236955523490906,0.1010977546684444,2.184581197798252,-0.06772485410707382,1.9354010000824928,0.4755123984068632,24.39740300178528,0.0,0.0,0.0,0.0,0,0,0,0,False,0,0.4891531467437744,0.03492822265625
STABILIZE,0.40221309661865234,29.946266269696775,0.032401116689046223,0.03253960609436035,0.0,0.0,0.0,5.886753922979107,-36.00999698364158,72.28947908098601,0.0,0.0,0,0.0,0.17574010119834294,0.16289931574989852,0.5735354411687148,0.16644580418263027,0.15213704900816083,-0.048983999295160174,1.8737712875008583,0.21259773542607305,1.4304347336292267,0.3804528387263417,25.43427050113678,0.0,0.0,0.0,0.0,0,0,0,0,False,0,0.5179338455200195,0.034928955078125
STABILIZE,0.43563270568847656,29.92041774264884,0.03245690663655599,0.032575368881225586,0.0,0.0,0.0,5.885247439380296,-36.00958034210221,72.31037262965708,0.0,0.0,0,0.0,0.17466783868845537,0.16398574425695325,0.6051603434993625,0.16580500704828594,-0.03758197999559343,0.14113914221525192,2.041139267385006,-0.0036849537582879927,-6.025198847055435,-1.5244445763528347,24.150946736335754,0.0,0.0,0.0,0.0,0,0,0,0,False,0,0.5465154647827148,0.02993896484375
STABILIZE,0.4690887928009033,29.891205039944698,0.03246954282124837,0.032605886459350586,0.0,0.0,0.0,5.883530927464507,-36.00913637980616,72.33248195200042,0.0,0.0,0,0.0,0.17129698576260285,0.1631127401112706,0.6281341074394591,0.16301907134396734,-0.03758197999559343,0.14113914221525192,2.041139267385006,-0.0036849537582879927,-6.025198847055435,-1.5244445763528347,24.150946736335754,0.0,0.0,0.0,0.0,0,0,0,0,False,0,0.5760855674743652,0.02993896484375
STABILIZE,0.5025372505187988,29.896957773786102,0.03248194058736165,0.032645225524902344,0.0,0.0,0.0,5.885413925241315,-36.00968962512893,72.3702255773539,0.0,0.0,0,0.0,0.16569177082103526,0.15550410678046403,0.6784828981318213,0.1589293733714331,-0.009596428571967408,-0.1158864120952785,2.009679190814495,0.15259608437245809,-0.43776086531579494,0.24707610718905926,25.92833638191223,0.0,0.0,0.0,0.0,0,0,0,0,False,0,0.633530855178833,0.0349287109375
STABILIZE,0.536085844039917,29.809839234694604,0.03252437909444173,0.032649993896484375,0.0,0.0,0.0,5.887852729661833,-36.01002430439826,72.38598282376913,0.0,0.0,0,0.0,0.16304442682819598,0.15180404722594243,0.706544934046369,0.1562342739922696,-0.010159624071093276,-0.08629799704067409,2.0515037700533867,-0.024783688248935058,-2.2349856793880463,-1.3368583284318447,29.46578562259674,0.0,0.0,0.0,0.0,0,0,0,0,False,0,0.6620030403137207,0.029895751953125
STABILIZE,0.570345401763916,29.187309937857943,0.03241089185078939,0.03260231018066406,0.0,0.0,0.0,5.889329331183025,-36.009191021319516,72.4234327509883,0.0,0.0,0,0.0,0.15888035894060273,0.14669802698009526,0.7258980832514156,0.15205889853646332,-0.010159624071093276,-0.08629799704067409,2.0515037700533867,-0.024783688248935058,-2.2349856793880463,-1.3368583284318447,29.46578562259674,0.0,0.0,0.0,0.0,0,0,0,0,False,0,0.6907920837402344,0.029895751953125
