E-kp,E-ki,E-kd,E-I-Tot,E-P,E-I,E-D,E-PID,N-kp,N-ki,N-kd,N-I-Tot,N-P,N-I,N-D,N-PID,D-kp,D-ki,D-kd,D-I-Tot,D-P,D-I,D-D,D-PID,Y-kp,Y-ki,Y-kd,Y-I-Tot,Y-P,Y-I,Y-D,Y-PID,errorN,desiredN,actualN,errorE,desiredE,actualE,errorD,desiredD,actualD,errorY,desiredY,actualY,roll,pitch,yaw-rate,thrust,dt,Time,Mode
0.035,0.005,0.05,-0.003001714376908267,-0.003178355704817695,-1.5008571884541336e-05,-0.13736293110662898,-0.14055629538333123,0.04,0.006,0.04,-0.0031013522773032983,-0.0037529794036734424,-1.860811366381979e-05,-0.11353800814143718,-0.11730959565877444,0.002,8e-05,0,-0.004033676656055142,-0.00024405975293487843,-3.226941324844114e-07,-0.0,-0.00024438244706736286,0.1,0.02,0,-0.0029105947333732548,-0.008805354173025762,-5.8211894667465094e-05,-0.0,-0.008863566067693228,-0.09382448509183605,0.0,0.09382448509183605,-0.09081016299479128,0.0,0.09081016299479128,-0.12202987646743921,0.0,0.12202987646743921,-0.08805354173025762,0,0.08805354173025762,-0.14073641355544358,0.11709344689205525,0.008863566067693228,0.4,0.03305482864379883,0.03334450721740723,STABILIZE
0.035,0.005,0.05,-0.006541545181190779,-0.0037017076923542887,-3.2707725905953894e-05,-0.07985054589656752,-0.08358496131482776,0.04,0.006,0.04,-0.006774422580691046,-0.004389760285446164,-4.064653548414628e-05,-0.06628187475671901,-0.07071228157764932,0.002,8e-05,0,-0.009143862249967473,-0.0003053642854416034,-7.315089799973979e-07,-0.0,-0.00030609579442160076,0.1,0.02,0,-0.006384422417656095,-0.01037910354784355,-0.0001276884483531219,-0.0,-0.010506791996196672,-0.10974400713615408,0.0,0.10974400713615408,-0.10576307692440824,0.0,0.10576307692440824,-0.1526821427208017,0.0,0.1526821427208017,-0.1037910354784355,0,0.1037910354784355,-0.08371291906809891,0.0705607518739415,0.010506791996196672,0.4,0.033469438552856445,0.06675601005554199,STABILIZE
0.035,0.005,0.05,-0.01088727568285201,-0.004551691797195948,-5.443637841426005e-05,-0.06534618980128325,-0.06995231797689345,0.04,0.006,0.04,-0.011357730727007055,-0.005486319066004315,-6.814638436204234e-05,-0.0551262881505982,-0.06068075360096456,0.002,8e-05,0,-0.016218739083772943,-0.000423439035995628,-1.2974991267018355e-06,-0.0,-0.0004247365351223298,0.1,0.02,0,-0.010452970974461125,-0.012175351735899176,-0.0002090594194892225,-0.0,-0.012384411155388398,-0.13715797665010787,0.0,0.13715797665010787,-0.13004833706274135,0.0,0.13004833706274135,-0.211719517997814,0.0,0.211719517997814,-0.12175351735899176,0,0.12175351735899176,-0.07008110652718821,0.06053196804867889,0.012384411155388398,0.4,0.0334162712097168,0.10022211074829102,STABILIZE
0.035,0.005,0.05,-0.015368126160921178,-0.0046846590648002345,-7.68406308046059e-05,-0.05042816477745463,-0.05518966447305947,0.04,0.006,0.04,-0.016059721354449503,-0.005618123006721371,-9.635832812669703e-05,-0.04232899438250388,-0.048043475717351944,0.002,8e-05,0,-0.024045578267408555,-0.00046759073732362277,-1.9236462613926846e-06,-0.0,-0.00046951438358501545,0.1,0.02,0,-0.014804512875479632,-0.0129984827735194,-0.00029609025750959263,-0.0,-0.013294573031028992,-0.14045307516803426,0.0,0.14045307516803426,-0.13384740185143526,0.0,0.13384740185143526,-0.2337953686618114,0.0,0.2337953686618114,-0.129984827735194,0,0.129984827735194,-0.05529851682003493,0.04791814542693595,0.013294573031028992,0.4,0.0334773063659668,0.1336815357208252,STABILIZE
0.035,0.005,0.05,-0.02013734924915269,-0.004992263385114037,-0.00010068674624576346,-0.04297102100720771,-0.048063971138567516,0.04,0.006,0.04,-0.02105935743809664,-0.005981088011918117,-0.00012635614462857983,-0.036034279165900615,-0.04214172332244731,0.002,8e-05,0,-0.0329245685784228,-0.0005310988801849412,-2.6339654862738238e-06,-0.0,-0.0005337328456712151,0.1,0.02,0,-0.019305007155251873,-0.013459905848195142,-0.0003861001431050375,-0.0,-0.013846005991300179,-0.14952720029795294,0.0,0.14952720029795294,-0.1426360967175439,0.0,0.1426360967175439,-0.2655494400924706,0.0,0.2655494400924706,-0.13459905848195142,0,0.13459905848195142,-0.04816283762071503,0.04202869541771892,0.013846005991300179,0.4,0.03343629837036133,0.16709399223327637,STABILIZE
0.035,0.005,0.05,-0.025189748063216444,-0.005278294449392959,-0.00012594874031608222,-0.01793777908346929,-0.02334202227317833,0.04,0.006,0.04,-0.02649895150213256,-0.00649463019432731,-0.00015899370901279537,-0.01639240866081107,-0.023046032564151175,0.002,8e-05,0,-0.042995201255337526,-0.0006011940807485752,-3.4396161004270025e-06,-0.0,-0.0006046336968490023,0.1,0.02,0,-0.02419726557663673,-0.014602840252386307,-0.0004839453115327346,-0.0,-0.015086785563919042,-0.16236575485818275,0.0,0.16236575485818275,-0.15080841283979882,0.0,0.15080841283979882,-0.30059704037428764,0.0,0.30059704037428764,-0.14602840252386307,0,0.14602840252386307,-0.023400683277537852,0.02298646651605744,0.015086785563919042,0.4,0.03350210189819336,0.20062017440795898,STABILIZE
0.035,0.005,0.05,-0.030282955153716845,-0.005327258519982022,-0.00015141477576858422,-0.013888221624506142,-0.01936689492025675,0.04,0.006,0.04,-0.032138256915370866,-0.00674108805835857,-0.0001928295414922252,-0.014060308964529715,-0.020994226564380512,0.002,8e-05,0,-0.053815968421367204,-0.000646744048956501,-4.3052774737093766e-06,-0.0,-0.0006510493264302103,0.1,0.02,0,-0.029269133822843456,-0.01515696879433552,-0.0005853826764568691,-0.0,-0.01574235147079239,-0.16852720145896424,0.0,0.16852720145896424,-0.1522073862852006,0.0,0.1522073862852006,-0.3233720244782505,0.0,0.3233720244782505,-0.1515696879433552,0,0.1515696879433552,-0.0194223650090227,0.020942920172342196,0.01574235147079239,0.4,0.0334622859954834,0.23408055305480957,STABILIZE
0.035,0.005,0.05,-0.035396030623730375,-0.005353990879605455,-0.00017698015311865188,-0.006849231587881838,-0.012380202620605945,0.04,0.006,0.04,-0.037715994856257436,-0.0066749109615641955,-0.00022629596913754463,-0.007101313421784356,-0.014002520352486097,0.002,8e-05,0,-0.06531711486052533,-0.0006881743930146825,-5.2253691888420266e-06,-0.0,-0.0006933997622035245,0.1,0.02,0,-0.0343986260422036,-0.015346231843953876,-0.0006879725208440721,-0.0,-0.01603420436479795,-0.1668727740391049,0.0,0.1668727740391049,-0.15297116798872726,0.0,0.15297116798872726,-0.3440871965073412,0.0,0.3440871965073412,-0.15346231843953875,0,0.15346231843953875,-0.012417662837175294,0.01396931074932766,0.01603420436479795,0.4,0.033425092697143555,0.26751017570495605,STABILIZE
0.035,0.005,0.05,-0.04075891637550568,-0.005565551310363695,-0.0002037945818775284,-0.007506702483564044,-0.013276048375805267,0.04,0.006,0.04,-0.04341737115637733,-0.0067620954850936546,-0.00026050422693826397,-0.00683091515420522,-0.013853514866237138,0.002,8e-05,0,-0.07867803590826669,-0.0007923334572015944,-6.294242872661336e-06,-0.0,-0.0007986277000742557,0.1,0.02,0,-0.039483048108998595,-0.015075898209640157,-0.000789660962179972,-0.0,-0.01586555917182013,-0.16905238712734136,0.0,0.16905238712734136,-0.159015751724677,0.0,0.159015751724677,-0.3961667286007972,0.0,0.3961667286007972,-0.15075898209640157,0,0.15075898209640157,-0.013312454306862861,0.013818534471985932,0.01586555917182013,0.4,0.03372550010681152,0.3012270927429199,STABILIZE
0.035,0.005,0.05,-0.046145214131560634,-0.005635022254825941,-0.00023072607065780318,-0.005471510626266626,-0.011337258951750369,0.04,0.006,0.04,-0.04902641026343224,-0.006706341933959086,-0.00029415846158059345,-0.004326528079226675,-0.011327028474766354,0.002,8e-05,0,-0.09278492453118711,-0.0008433317803987942,-7.42279396249497e-06,-0.0,-0.0008507545743612892,0.1,0.02,0,-0.044630511985579456,-0.015386170514319748,-0.0008926102397115892,-0.0,-0.016278780754031337,-0.16765854834897714,0.0,0.16765854834897714,-0.16100063585216973,0.0,0.16100063585216973,-0.4216658901993971,0.0,0.4216658901993971,-0.15386170514319747,0,0.15386170514319747,-0.01136763556372939,0.011296542670102497,0.016278780754031337,0.4,0.03345513343811035,0.3346989154815674,STABILIZE
