Mode,Time,Yaw_SP,Roll,Pitch,Yaw,northCurrentPos,eastCurrentPos,downCurrentPos,errorNorth,errorEast,errorDown,self.pitchAngle,self.rollAngle,self.thrust
STABILIZE,2.93259096146,-0.486528307199,-0.0223347060382,0.0229810308665,-0.484844893217,0.57,0.52,0.03,0.17,0.12,-0.37,-0.034,0.024,0.54625
STABILIZE,3.0389289856,-0.486528307199,-0.0223347060382,0.0229810308665,-0.484844893217,0.57,0.52,0.03,0.17,0.12,-0.37,-0.034,0.024,0.54625
STABILIZE,3.14226198196,-0.486528307199,-0.0223347060382,0.0229810308665,-0.484844893217,0.57,0.52,0.03,0.17,0.12,-0.37,-0.034,0.024,0.54625
STABILIZE,3.24571204185,-0.486528307199,-0.0223347060382,0.0229810308665,-0.484844893217,0.57,0.52,0.03,0.17,0.12,-0.37,-0.034,0.024,0.54625
STABILIZE,3.3490588665,-0.486528307199,-0.0223347060382,0.0229810308665,-0.484844893217,0.57,0.52,0.03,0.17,0.12,-0.37,-0.034,0.024,0.54625
STABILIZE,3.45233893394,-0.486528307199,-0.0223347060382,0.0229810308665,-0.484844893217,0.57,0.52,0.03,0.17,0.12,-0.37,-0.034,0.024,0.54625
STABILIZE,3.55594205856,-0.486528307199,-0.0223347060382,0.0229810308665,-0.484844893217,0.57,0.52,0.03,0.17,0.12,-0.37,-0.034,0.024,0.54625
STABILIZE,3.65931487083,-0.486528307199,-0.0223347060382,0.0229810308665,-0.484844893217,0.57,0.52,0.03,0.17,0.12,-0.37,-0.034,0.024,0.54625
STABILIZE,3.76632905006,-0.486528307199,-0.0223347060382,0.0229810308665,-0.484844893217,0.57,0.52,0.03,0.17,0.12,-0.37,-0.034,0.024,0.54625
STABILIZE,3.87242698669,-0.486528307199,-0.0222814399749,0.0230436250567,-0.484453350306,0.57,0.52,0.03,0.17,0.12,-0.37,-0.034,0.024,0.54625
STABILIZE,3.97598791122,-0.486528307199,-0.0222814399749,0.0230436250567,-0.484453350306,0.57,0.52,0.03,0.17,0.12,-0.37,-0.034,0.024,0.54625
STABILIZE,4.07953596115,-0.486528307199,-0.0222814399749,0.0230436250567,-0.484453350306,0.57,0.52,0.03,0.17,0.12,-0.37,-0.034,0.024,0.54625
STABILIZE,4.18337392807,-0.486528307199,-0.0222814399749,0.0230436250567,-0.484453350306,0.57,0.52,0.03,0.17,0.12,-0.37,-0.034,0.024,0.54625
STABILIZE,4.28733992577,-0.486528307199,-0.0222814399749,0.0230436250567,-0.484453350306,0.57,0.52,0.03,0.17,0.12,-0.37,-0.034,0.024,0.54625
STABILIZE,4.39096498489,-0.486528307199,-0.0222814399749,0.0230436250567,-0.484453350306,0.57,0.52,0.03,0.17,0.12,-0.37,-0.034,0.024,0.54625
STABILIZE,4.49435091019,-0.486528307199,-0.0222814399749,0.0230436250567,-0.484453350306,0.57,0.52,0.03,0.17,0.12,-0.37,-0.034,0.024,0.54625
STABILIZE,4.59765696526,-0.486528307199,-0.0222814399749,0.0230436250567,-0.484453350306,0.57,0.52,0.03,0.17,0.12,-0.37,-0.034,0.024,0.54625
STABILIZE,4.70112395287,-0.486528307199,-0.0222814399749,0.0230436250567,-0.484453350306,0.57,0.52,0.03,0.17,0.12,-0.37,-0.034,0.024,0.54625
STABILIZE,4.80622887611,-0.486528307199,-0.0222814399749,0.0230436250567,-0.484453350306,0.57,0.52,0.03,0.17,0.12,-0.37,-0.034,0.024,0.54625
STABILIZE,4.91310405731,-0.486528307199,-0.0222829170525,0.0232027750462,-0.483743697405,0.57,0.52,0.03,0.17,0.12,-0.37,-0.034,0.024,0.54625
STABILIZE,5.01843500137,-0.486528307199,-0.0222829170525,0.0232027750462,-0.483743697405,0.57,0.52,0.03,0.17,0.12,-0.37,-0.034,0.024,0.54625
STABILIZE,5.123721838,-0.486528307199,-0.0222829170525,0.0232027750462,-0.483743697405,0.57,0.52,0.03,0.17,0.12,-0.37,-0.034,0.024,0.54625
STABILIZE,5.22888088226,-0.486528307199,-0.0222829170525,0.0232027750462,-0.483743697405,0.57,0.52,0.03,0.17,0.12,-0.37,-0.034,0.024,0.54625
STABILIZE,5.33791995049,-0.486528307199,-0.0222829170525,0.0232027750462,-0.483743697405,0.57,0.52,0.03,0.17,0.12,-0.37,-0.034,0.024,0.54625
STABILIZE,5.4413330555,-0.486528307199,-0.0222829170525,0.0232027750462,-0.483743697405,0.57,0.52,0.03,0.17,0.12,-0.37,-0.034,0.024,0.54625
STABILIZE,5.54488992691,-0.486528307199,-0.0222829170525,0.0232027750462,-0.483743697405,0.57,0.52,0.03,0.17,0.12,-0.37,-0.034,0.024,0.54625
STABILIZE,5.64825892448,-0.486528307199,-0.0222829170525,0.0232027750462,-0.483743697405,0.57,0.52,0.03,0.17,0.12,-0.37,-0.034,0.024,0.54625
STABILIZE,5.7531979084,-0.486528307199,-0.0222829170525,0.0232027750462,-0.483743697405,0.57,0.52,0.03,0.17,0.12,-0.37,-0.034,0.024,0.54625
STABILIZE,5.85928487778,-0.486528307199,-0.0221787337214,0.0234895981848,-0.484044224024,0.57,0.52,0.03,0.17,0.12,-0.37,-0.034,0.024,0.54625
STABILIZE,5.96278500557,-0.486528307199,-0.0221787337214,0.0234895981848,-0.484044224024,0.57,0.52,0.03,0.17,0.12,-0.37,-0.034,0.024,0.54625
STABILIZE,6.06616306305,-0.486528307199,-0.0221787337214,0.0234895981848,-0.484044224024,0.57,0.52,0.03,0.17,0.12,-0.37,-0.034,0.024,0.54625
STABILIZE,6.16973185539,-0.486528307199,-0.0221787337214,0.0234895981848,-0.484044224024,0.57,0.52,0.03,0.17,0.12,-0.37,-0.034,0.024,0.54625
STABILIZE,6.27334594727,-0.486528307199,-0.0221787337214,0.0234895981848,-0.484044224024,0.57,0.52,0.03,0.17,0.12,-0.37,-0.034,0.024,0.54625
STABILIZE,6.37689900398,-0.486528307199,-0.0221787337214,0.0234895981848,-0.484044224024,0.57,0.52,0.03,0.17,0.12,-0.37,-0.034,0.024,0.54625
STABILIZE,6.48074102402,-0.486528307199,-0.0221787337214,0.0234895981848,-0.484044224024,0.57,0.52,0.03,0.17,0.12,-0.37,-0.034,0.024,0.54625
STABILIZE,6.58435106277,-0.486528307199,-0.0221787337214,0.0234895981848,-0.484044224024,0.57,0.52,0.03,0.17,0.12,-0.37,-0.034,0.024,0.54625
STABILIZE,6.68821597099,-0.486528307199,-0.0221787337214,0.0234895981848,-0.484044224024,0.57,0.52,0.03,0.17,0.12,-0.37,-0.034,0.024,0.54625
STABILIZE,6.79382586479,-0.486528307199,-0.0221787337214,0.0234895981848,-0.484044224024,0.57,0.52,0.03,0.17,0.12,-0.37,-0.034,0.024,0.54625
STABILIZE,6.90055990219,-0.486528307199,-0.0221672095358,0.0238140895963,-0.484222352505,0.57,0.52,0.03,0.17,0.12,-0.37,-0.034,0.024,0.54625
STABILIZE,7.00522494316,-0.486528307199,-0.0221672095358,0.0238140895963,-0.484222352505,0.57,0.52,0.03,0.17,0.12,-0.37,-0.034,0.024,0.54625
STABILIZE,7.11209893227,-0.486528307199,-0.0221672095358,0.0238140895963,-0.484222352505,0.57,0.52,0.03,0.17,0.12,-0.37,-0.034,0.024,0.54625
STABILIZE,7.21805500984,-0.486528307199,-0.0221672095358,0.0238140895963,-0.484222352505,0.57,0.52,0.03,0.17,0.12,-0.37,-0.034,0.024,0.54625
STABILIZE,7.32275485992,-0.486528307199,-0.0221672095358,0.0238140895963,-0.484222352505,0.57,0.52,0.03,0.17,0.12,-0.37,-0.034,0.024,0.54625
STABILIZE,7.42618584633,-0.486528307199,-0.0221672095358,0.0238140895963,-0.484222352505,0.57,0.52,0.03,0.17,0.12,-0.37,-0.034,0.024,0.54625
STABILIZE,7.52900791168,-0.486528307199,-0.0221672095358,0.0238140895963,-0.484222352505,0.57,0.52,0.03,0.17,0.12,-0.37,-0.034,0.024,0.54625
STABILIZE,7.63198804855,-0.486528307199,-0.0221672095358,0.0238140895963,-0.484222352505,0.57,0.52,0.03,0.17,0.12,-0.37,-0.034,0.024,0.54625
STABILIZE,7.73508191109,-0.486528307199,-0.0221672095358,0.0238140895963,-0.484222352505,0.57,0.52,0.03,0.17,0.12,-0.37,-0.034,0.024,0.54625
STABILIZE,7.83836603165,-0.486528307199,-0.0220536980778,0.0239713825285,-0.484315723181,0.57,0.52,0.03,0.17,0.12,-0.37,-0.034,0.024,0.54625
STABILIZE,7.94134092331,-0.486528307199,-0.0220536980778,0.0239713825285,-0.484315723181,0.57,0.52,0.03,0.17,0.12,-0.37,-0.034,0.024,0.54625
STABILIZE,8.04482698441,-0.486528307199,-0.0220536980778,0.0239713825285,-0.484315723181,0.57,0.52,0.03,0.17,0.12,-0.37,-0.034,0.024,0.54625
STABILIZE,8.14846205711,-0.486528307199,-0.0220536980778,0.0239713825285,-0.484315723181,0.57,0.52,0.03,0.17,0.12,-0.37,-0.034,0.024,0.54625
STABILIZE,8.25209498405,-0.486528307199,-0.0220536980778,0.0239713825285,-0.484315723181,0.57,0.52,0.03,0.17,0.12,-0.37,-0.034,0.024,0.54625
STABILIZE,8.35570406914,-0.486528307199,-0.0220536980778,0.0239713825285,-0.484315723181,0.57,0.52,0.03,0.17,0.12,-0.37,-0.034,0.024,0.54625
STABILIZE,8.46037387848,-0.486528307199,-0.0220536980778,0.0239713825285,-0.484315723181,0.57,0.52,0.03,0.17,0.12,-0.37,-0.034,0.024,0.54625
STABILIZE,8.56396603584,-0.486528307199,-0.0220536980778,0.0239713825285,-0.484315723181,0.57,0.52,0.03,0.17,0.12,-0.37,-0.034,0.024,0.54625
STABILIZE,8.6673078537,-0.486528307199,-0.0220536980778,0.0239713825285,-0.484315723181,0.57,0.52,0.03,0.17,0.12,-0.37,-0.034,0.024,0.54625
STABILIZE,8.77314090729,-0.486528307199,-0.0220536980778,0.0239713825285,-0.484315723181,0.57,0.52,0.03,0.17,0.12,-0.37,-0.034,0.024,0.54625
STABILIZE,8.8807220459,-0.486528307199,-0.0219460632652,0.0240154862404,-0.484389483929,0.57,0.52,0.03,0.17,0.12,-0.37,-0.034,0.024,0.54625
STABILIZE,8.98529791832,-0.486528307199,-0.0219460632652,0.0240154862404,-0.484389483929,0.57,0.52,0.03,0.17,0.12,-0.37,-0.034,0.024,0.54625
STABILIZE,9.08955097198,-0.486528307199,-0.0219460632652,0.0240154862404,-0.484389483929,0.57,0.52,0.03,0.17,0.12,-0.37,-0.034,0.024,0.54625
STABILIZE,9.19307088852,-0.486528307199,-0.0219460632652,0.0240154862404,-0.484389483929,0.57,0.52,0.03,0.17,0.12,-0.37,-0.034,0.024,0.54625
STABILIZE,9.29663395882,-0.486528307199,-0.0219460632652,0.0240154862404,-0.484389483929,0.57,0.52,0.03,0.17,0.12,-0.37,-0.034,0.024,0.54625
STABILIZE,9.400867939,-0.486528307199,-0.0219460632652,0.0240154862404,-0.484389483929,0.57,0.52,0.03,0.17,0.12,-0.37,-0.034,0.024,0.54625
STABILIZE,9.50709891319,-0.486528307199,-0.0219460632652,0.0240154862404,-0.484389483929,0.57,0.52,0.03,0.17,0.12,-0.37,-0.034,0.024,0.54625
STABILIZE,9.61276292801,-0.486528307199,-0.0219460632652,0.0240154862404,-0.484389483929,0.57,0.52,0.03,0.17,0.12,-0.37,-0.034,0.024,0.54625
STABILIZE,9.71608901024,-0.486528307199,-0.0219460632652,0.0240154862404,-0.484389483929,0.57,0.52,0.03,0.17,0.12,-0.37,-0.034,0.024,0.54625
STABILIZE,9.81931805611,-0.486528307199,-0.0219460632652,0.0240154862404,-0.484389483929,0.57,0.52,0.03,0.17,0.12,-0.37,-0.034,0.024,0.54625
STABILIZE,9.92608594894,-0.486528307199,-0.0219460632652,0.0240154862404,-0.484389483929,0.57,0.52,0.03,0.17,0.12,-0.37,-0.034,0.024,0.54625
STABILIZE,10.0329480171,-0.486528307199,-0.0218511931598,0.0242092274129,-0.484460383654,0.57,0.52,0.03,0.17,0.12,-0.37,-0.034,0.024,0.54625
STABILIZE,10.1402468681,-0.486528307199,-0.0218511931598,0.0242092274129,-0.484460383654,0.57,0.52,0.03,0.17,0.12,-0.37,-0.034,0.024,0.54625
STABILIZE,10.2460188866,-0.486528307199,-0.0218511931598,0.0242092274129,-0.484460383654,0.57,0.52,0.03,0.17,0.12,-0.37,-0.034,0.024,0.54625
STABILIZE,10.3531188965,-0.486528307199,-0.0218511931598,0.0242092274129,-0.484460383654,0.57,0.52,0.03,0.17,0.12,-0.37,-0.034,0.024,0.54625
STABILIZE,10.4583878517,-0.486528307199,-0.0218511931598,0.0242092274129,-0.484460383654,0.57,0.52,0.03,0.17,0.12,-0.37,-0.034,0.024,0.54625
STABILIZE,10.5627980232,-0.486528307199,-0.0218511931598,0.0242092274129,-0.484460383654,0.57,0.52,0.03,0.17,0.12,-0.37,-0.034,0.024,0.54625
STABILIZE,10.6662828922,-0.486528307199,-0.0218511931598,0.0242092274129,-0.484460383654,0.57,0.52,0.03,0.17,0.12,-0.37,-0.034,0.024,0.54625
STABILIZE,10.7726738453,-0.486528307199,-0.0218511931598,0.0242092274129,-0.484460383654,0.57,0.52,0.03,0.17,0.12,-0.37,-0.034,0.024,0.54625
STABILIZE,10.8799760342,-0.486528307199,-0.0218019578606,0.0242183022201,-0.484399437904,0.57,0.52,0.03,0.17,0.12,-0.37,-0.034,0.024,0.54625
STABILIZE,10.9872128963,-0.486528307199,-0.0218019578606,0.0242183022201,-0.484399437904,0.57,0.52,0.03,0.17,0.12,-0.37,-0.034,0.024,0.54625
STABILIZE,11.0919950008,-0.486528307199,-0.0218019578606,0.0242183022201,-0.484399437904,0.57,0.52,0.03,0.17,0.12,-0.37,-0.034,0.024,0.54625
STABILIZE,11.1952500343,-0.486528307199,-0.0218019578606,0.0242183022201,-0.484399437904,0.57,0.52,0.03,0.17,0.12,-0.37,-0.034,0.024,0.54625
STABILIZE,11.2982769012,-0.486528307199,-0.0218019578606,0.0242183022201,-0.484399437904,0.57,0.52,0.03,0.17,0.12,-0.37,-0.034,0.024,0.54625
STABILIZE,11.4016389847,-0.486528307199,-0.0218019578606,0.0242183022201,-0.484399437904,0.57,0.52,0.03,0.17,0.12,-0.37,-0.034,0.024,0.54625
STABILIZE,11.5045340061,-0.486528307199,-0.0218019578606,0.0242183022201,-0.484399437904,0.57,0.52,0.03,0.17,0.12,-0.37,-0.034,0.024,0.54625
STABILIZE,11.6084139347,-0.486528307199,-0.0218019578606,0.0242183022201,-0.484399437904,0.57,0.52,0.03,0.17,0.12,-0.37,-0.034,0.024,0.54625
STABILIZE,11.7153768539,-0.486528307199,-0.0218019578606,0.0242183022201,-0.484399437904,0.57,0.52,0.03,0.17,0.12,-0.37,-0.034,0.024,0.54625
STABILIZE,11.822437048,-0.486528307199,-0.0218019578606,0.0242183022201,-0.484399437904,0.57,0.52,0.03,0.17,0.12,-0.37,-0.034,0.024,0.54625
STABILIZE,11.9278860092,-0.486528307199,-0.0214207097888,0.0232415664941,-0.483433008194,0.57,0.52,0.03,0.17,0.12,-0.37,-0.034,0.024,0.54625
STABILIZE,12.0346689224,-0.486528307199,-0.0214207097888,0.0232415664941,-0.483433008194,0.57,0.52,0.03,0.17,0.12,-0.37,-0.034,0.024,0.54625
STABILIZE,12.1400079727,-0.486528307199,-0.0214207097888,0.0232415664941,-0.483433008194,0.57,0.52,0.04,0.17,0.12,-0.36,-0.034,0.024,0.545
STABILIZE,12.2434270382,-0.486528307199,-0.0214207097888,0.0232415664941,-0.483433008194,0.58,0.52,0.04,0.18,0.12,-0.36,-0.040448091159,0.024,0.545
STABILIZE,12.3469529152,-0.486528307199,-0.0214207097888,0.0232415664941,-0.483433008194,0.58,0.52,0.04,0.18,0.12,-0.36,-0.036,0.024,0.545
STABILIZE,12.4509558678,-0.486528307199,-0.0214207097888,0.0232415664941,-0.483433008194,0.57,0.52,0.04,0.17,0.12,-0.36,-0.0296264654776,0.024,0.545
STABILIZE,12.5543398857,-0.486528307199,-0.0214207097888,0.0232415664941,-0.483433008194,0.56,0.52,0.04,0.16,0.12,-0.36,-0.0276629965389,0.024,0.545
STABILIZE,12.6585688591,-0.486528307199,-0.0214207097888,0.0232415664941,-0.483433008194,0.56,0.53,0.05,0.16,0.13,-0.35,-0.032,0.0303012880254,0.54375
STABILIZE,12.7638158798,-0.486528307199,-0.0214207097888,0.0232415664941,-0.483433008194,0.57,0.53,0.06,0.17,0.13,-0.34,-0.0382658715795,0.026,0.5425
STABILIZE,12.8671798706,-0.486528307199,-0.0143800247461,0.0316447913647,-0.494177758694,0.57,0.54,0.08,0.17,0.14,-0.32,-0.034,0.0322306958187,0.54
STABILIZE,12.9700200558,-0.486528307199,-0.0143800247461,0.0316447913647,-0.494177758694,0.56,0.53,0.09,0.16,0.13,-0.31,-0.0278032856871,0.0218032856871,0.53875
STABILIZE,13.0735039711,-0.486528307199,-0.0143800247461,0.0316447913647,-0.494177758694,0.56,0.53,0.11,0.16,0.13,-0.29,-0.032,0.026,0.53625
STABILIZE,13.1787478924,-0.486528307199,-0.0143800247461,0.0316447913647,-0.494177758694,0.55,0.54,0.11,0.15,0.14,-0.29,-0.0258695193457,0.0321304806543,0.53625
STABILIZE,13.2822868824,-0.486528307199,-0.0143800247461,0.0316447913647,-0.494177758694,0.54,0.54,0.12,0.14,0.14,-0.28,-0.0239025063444,0.028,0.535
STABILIZE,13.3861849308,-0.486528307199,-0.0143800247461,0.0316447913647,-0.494177758694,0.54,0.55,0.14,0.14,0.15,-0.26,-0.028,0.0340655523976,0.5325
STABILIZE,13.4905920029,-0.486528307199,-0.0143800247461,0.0316447913647,-0.494177758694,0.54,0.55,0.15,0.14,0.15,-0.25,-0.028,0.03,0.53125
STABILIZE,13.5943889618,-0.486528307199,-0.0143800247461,0.0316447913647,-0.494177758694,0.54,0.55,0.15,0.14,0.15,-0.25,-0.028,0.03,0.53125
STABILIZE,13.69779706,-0.486528307199,-0.0143800247461,0.0316447913647,-0.494177758694,0.53,0.54,0.17,0.13,0.14,-0.23,-0.0220277828799,0.0240277828799,0.52875
STABILIZE,13.8048160076,-0.486528307199,-0.0143800247461,0.0316447913647,-0.494177758694,0.53,0.55,0.18,0.13,0.15,-0.22,-0.026,0.0339422291102,0.5275
STABILIZE,13.9099090099,-0.486528307199,-0.0643872097135,-0.0121724642813,-0.515305817127,0.53,0.55,0.2,0.13,0.15,-0.2,-0.026,0.03,0.525
STABILIZE,14.017152071,-0.486528307199,-0.0643872097135,-0.0121724642813,-0.515305817127,0.53,0.55,0.21,0.13,0.15,-0.19,-0.026,0.03,0.52375
STABILIZE,14.1231620312,-0.486528307199,-0.0643872097135,-0.0121724642813,-0.515305817127,0.53,0.55,0.22,0.13,0.15,-0.18,-0.026,0.03,0.5225
STABILIZE,14.2292120457,-0.486528307199,-0.0643872097135,-0.0121724642813,-0.515305817127,0.53,0.55,0.23,0.13,0.15,-0.17,-0.026,0.03,0.52125
STABILIZE,14.3320028782,-0.486528307199,-0.0643872097135,-0.0121724642813,-0.515305817127,0.53,0.56,0.24,0.13,0.16,-0.16,-0.026,0.0357950024193,0.52
STABILIZE,14.4351840019,-0.486528307199,-0.0643872097135,-0.0121724642813,-0.515305817127,0.53,0.56,0.25,0.13,0.16,-0.15,-0.026,0.032,0.51875
STABILIZE,14.5384428501,-0.486528307199,-0.0643872097135,-0.0121724642813,-0.515305817127,0.53,0.56,0.26,0.13,0.16,-0.14,-0.026,0.032,0.5175
STABILIZE,14.6419038773,-0.486528307199,-0.0643872097135,-0.0121724642813,-0.515305817127,0.53,0.57,0.26,0.13,0.17,-0.14,-0.026,0.0377142820221,0.5175
STABILIZE,14.7456028461,-0.486528307199,-0.0643872097135,-0.0121724642813,-0.515305817127,0.53,0.56,0.27,0.13,0.16,-0.13,-0.026,0.0283119636139,0.51625
STABILIZE,14.8489718437,-0.486528307199,-0.0323720686138,0.0239900443703,-0.499337136745,0.53,0.57,0.28,0.13,0.17,-0.12,-0.026,0.0376620984837,0.515
STABILIZE,14.9531769753,-0.486528307199,-0.0323720686138,0.0239900443703,-0.499337136745,0.52,0.58,0.29,0.12,0.18,-0.11,-0.0203633933954,0.0396366066046,0.51375
STABILIZE,15.0582768917,-0.486528307199,-0.0418404489756,0.0162477642298,-0.523353338242,0.52,0.59,0.29,0.12,0.19,-0.11,-0.024,0.0416112603922,0.51375
STABILIZE,15.1617569923,-0.486528307199,-0.0418404489756,0.0162477642298,-0.523353338242,0.52,0.59,0.3,0.12,0.19,-0.1,-0.024,0.038,0.5125
STABILIZE,15.2674930096,-0.486528307199,-0.0320028066635,0.0381648913026,-0.524190783501,0.51,0.6,0.3,0.11,0.2,-0.1,-0.0184384154522,0.0435615845478,0.5125
STABILIZE,15.3710100651,-0.486528307199,-0.0320028066635,0.0381648913026,-0.524190783501,0.51,0.6,0.31,0.11,0.2,-0.09,-0.022,0.04,0.51125
STABILIZE,15.4756989479,-0.486528307199,-0.0320028066635,0.0381648913026,-0.524190783501,0.5,0.6,0.31,0.1,0.2,-0.09,-0.0164869005007,0.04,0.51125
STABILIZE,15.5798609257,-0.486528307199,-0.0378025099635,0.0333313271403,-0.54668956995,0.5,0.6,0.31,0.1,0.2,-0.09,-0.02,0.04,0.51125
STABILIZE,15.6854720116,-0.486528307199,-0.0378025099635,0.0333313271403,-0.54668956995,0.49,0.24,0.31,0.09,-0.16,-0.09,-0.0145339954659,-0.156776163227,0.51125
STABILIZE,15.7890028954,-0.486528307199,-0.0378025099635,0.0333313271403,-0.54668956995,0.48,0.6,0.31,0.08,0.2,-0.09,-0.0125573321954,0.163936040964,0.51125
STABILIZE,15.893422842,-0.486528307199,-0.0365472137928,0.0368187353015,-0.564328670502,0.46,0.59,0.32,0.06,0.19,-0.08,-0.0051598116448,0.0345799058224,0.51
STABILIZE,15.9998719692,-0.486528307199,-0.0320157930255,0.0700287818909,-0.559271872044,0.44,0.59,0.32,0.04,0.19,-0.08,-0.00120475083327,0.038,0.51
STABILIZE,16.1036159992,-0.486528307199,-0.0320157930255,0.0700287818909,-0.559271872044,0.42,0.6,0.32,0.02,0.2,-0.08,0.00275003671294,0.0433750183565,0.51
STABILIZE,16.2087209225,-0.486528307199,-0.0320157930255,0.0700287818909,-0.559271872044,0.4,0.61,0.33,0.0,0.21,-0.07,0.00670655456189,0.0453532772809,0.50875
STABILIZE,16.3127470016,-0.486528307199,-0.0209690388292,0.0800817385316,-0.5684222579,0.39,0.61,0.33,-0.01,0.21,-0.07,0.00533153021645,0.042,0.50875
STABILIZE,16.4184889793,-0.486528307199,-0.0209690388292,0.0800817385316,-0.5684222579,0.37,0.61,0.33,-0.03,0.21,-0.07,0.0126205756668,0.042,0.50875
STABILIZE,16.522302866,-0.486528307199,-0.0297863502055,0.0695283859968,-0.563719809055,0.36,0.62,0.34,-0.04,0.22,-0.06,0.0112889664159,0.0472889664159,0.5075
