Mode,Time,Yaw_SP,Roll,Pitch,Yaw,northCurrentPos,eastCurrentPos,downCurrentPos,errorNorth,errorEast,errorDown,self.pitchAngle,self.rollAngle,self.thrust
STABILIZE,13.471118927,2.91528344154,-0.0374334678054,0.022113321349,2.9435338974,1.16,1.19,0.02,0.76,0.79,-0.38,-0.152,0.125682679805,0.5475
STABILIZE,13.5748958588,2.91528344154,-0.0374334678054,0.022113321349,2.9435338974,1.16,1.27,0.02,0.76,0.87,-0.38,-0.152,0.206068536367,0.5475
STABILIZE,13.678855896,2.91528344154,-0.0374334678054,0.022113321349,2.9435338974,1.16,1.27,0.02,0.76,0.87,-0.38,-0.152,0.174,0.5475
STABILIZE,13.785435915,2.91528344154,-0.0374334678054,0.022113321349,2.9435338974,1.16,1.28,0.02,0.76,0.88,-0.38,-0.152,0.179947689016,0.5475
STABILIZE,13.8916518688,2.91528344154,-0.0374334678054,0.022113321349,2.9435338974,1.16,1.18,0.02,0.76,0.78,-0.38,-0.152,0.116828338376,0.5475
STABILIZE,13.9969689846,2.91528344154,-0.0374334678054,0.022113321349,2.9435338974,1.16,1.28,0.02,0.76,0.88,-0.38,-0.152,0.214872138203,0.5475
STABILIZE,14.1018829346,2.91528344154,-0.0372674241662,0.0219689197838,2.94339704514,1.17,1.28,0.02,0.77,0.88,-0.38,-0.157857965168,0.176,0.5475
STABILIZE,14.205121994,2.91528344154,-0.0372674241662,0.0219689197838,2.94339704514,1.16,1.28,0.02,0.76,0.88,-0.38,-0.148170732808,0.176,0.5475
STABILIZE,14.308672905,2.91528344154,-0.0372674241662,0.0219689197838,2.94339704514,1.17,1.28,0.02,0.77,0.88,-0.38,-0.157801436901,0.176,0.5475
STABILIZE,14.4121448994,2.91528344154,-0.0372674241662,0.0219689197838,2.94339704514,1.16,1.28,0.02,0.76,0.88,-0.38,-0.148226074599,0.176,0.5475
STABILIZE,14.5154669285,2.91528344154,-0.0372674241662,0.0219689197838,2.94339704514,1.17,1.27,0.02,0.77,0.87,-0.38,-0.157746830819,0.170253169181,0.5475
STABILIZE,14.618751049,2.91528344154,-0.0372674241662,0.0219689197838,2.94339704514,1.16,1.28,0.02,0.76,0.88,-0.38,-0.148279838261,0.179720161739,0.5475
STABILIZE,14.7220430374,2.91528344154,-0.0372674241662,0.0219689197838,2.94339704514,1.16,1.27,0.02,0.76,0.87,-0.38,-0.152,0.170306122544,0.5475
STABILIZE,14.8253438473,2.91528344154,-0.0372674241662,0.0219689197838,2.94339704514,1.16,1.27,0.02,0.76,0.87,-0.38,-0.152,0.174,0.5475
STABILIZE,14.9308428764,2.91528344154,-0.0372674241662,0.0219689197838,2.94339704514,1.16,1.28,0.02,0.76,0.88,-0.38,-0.152,0.179642400701,0.5475
STABILIZE,15.0343949795,2.91528344154,-0.0373011156917,0.0220002047718,2.94333052635,1.17,1.27,0.02,0.77,0.87,-0.38,-0.157616664885,0.170383335115,0.5475
