Mode,Time,Yaw_SP,Roll,Pitch,Yaw,northCurrentPos,eastCurrentPos,downCurrentPos,errorNorth,errorEast,errorDown,self.pitchAngle,self.rollAngle,self.thrust
STABILIZE,4.26612210274,-0.870209872723,-0.0230228137225,0.0195093415678,-0.925626993179,1.2,2.22,0.03,0.8,1.82,-0.37,-0.16,0.261791666667,0.54625
STABILIZE,4.36950302124,-0.870209872723,-0.0230228137225,0.0195093415678,-0.925626993179,1.2,2.22,0.03,0.8,1.82,-0.37,-0.16,0.261791666667,0.54625
STABILIZE,4.4730360508,-0.870209872723,-0.0230228137225,0.0195093415678,-0.925626993179,1.2,2.22,0.03,0.8,1.82,-0.37,-0.16,0.261791666667,0.54625
STABILIZE,4.57641410828,-0.870209872723,-0.0230228137225,0.0195093415678,-0.925626993179,1.2,2.22,0.03,0.8,1.82,-0.37,-0.16,0.261791666667,0.54625
STABILIZE,4.67991399765,-0.870209872723,-0.0230228137225,0.0195093415678,-0.925626993179,1.2,2.22,0.03,0.8,1.82,-0.37,-0.16,0.261791666667,0.54625
STABILIZE,4.78339004517,-0.870209872723,-0.0230228137225,0.0195093415678,-0.925626993179,1.2,2.22,0.03,0.8,1.82,-0.37,-0.16,0.261791666667,0.54625
STABILIZE,4.88856601715,-0.870209872723,-0.0230228137225,0.0195093415678,-0.925626993179,1.2,2.22,0.03,0.8,1.82,-0.37,-0.16,0.261791666667,0.54625
STABILIZE,4.9933590889,-0.870209872723,-0.0230228137225,0.0195093415678,-0.925626993179,1.2,2.23,0.03,0.8,1.83,-0.37,-0.16,0.261791666667,0.54625
STABILIZE,5.09831118584,-0.870209872723,-0.0229021683335,0.0199464764446,-0.935243785381,1.2,2.22,0.03,0.8,1.82,-0.37,-0.16,0.261791666667,0.54625
STABILIZE,5.20386815071,-0.870209872723,-0.0229021683335,0.0199464764446,-0.935243785381,1.2,2.22,0.03,0.8,1.82,-0.37,-0.16,0.261791666667,0.54625
STABILIZE,5.30742812157,-0.870209872723,-0.0229021683335,0.0199464764446,-0.935243785381,1.2,2.22,0.03,0.8,1.82,-0.37,-0.16,0.261791666667,0.54625
STABILIZE,5.41303420067,-0.870209872723,-0.0229021683335,0.0199464764446,-0.935243785381,1.2,2.22,0.03,0.8,1.82,-0.37,-0.16,0.261791666667,0.54625
STABILIZE,5.51638102531,-0.870209872723,-0.0229021683335,0.0199464764446,-0.935243785381,1.2,2.22,0.03,0.8,1.82,-0.37,-0.16,0.261791666667,0.54625
STABILIZE,5.61956310272,-0.870209872723,-0.0229021683335,0.0199464764446,-0.935243785381,1.2,2.22,0.03,0.8,1.82,-0.37,-0.16,0.261791666667,0.54625
STABILIZE,5.72306418419,-0.870209872723,-0.0229021683335,0.0199464764446,-0.935243785381,1.2,2.22,0.03,0.8,1.82,-0.37,-0.16,0.261791666667,0.54625
STABILIZE,5.82663416862,-0.870209872723,-0.0229021683335,0.0199464764446,-0.935243785381,1.2,2.22,0.03,0.8,1.82,-0.37,-0.16,0.261791666667,0.54625
STABILIZE,5.93200421333,-0.870209872723,-0.0229021683335,0.0199464764446,-0.935243785381,1.2,2.22,0.03,0.8,1.82,-0.37,-0.16,0.261791666667,0.54625
STABILIZE,6.03502511978,-0.870209872723,-0.0231492612511,0.0201367139816,-0.944872140884,1.2,2.23,0.03,0.8,1.83,-0.37,-0.16,0.261791666667,0.54625
STABILIZE,6.13881802559,-0.870209872723,-0.0231492612511,0.0201367139816,-0.944872140884,1.2,2.22,0.03,0.8,1.82,-0.37,-0.16,0.261791666667,0.54625
STABILIZE,6.24225306511,-0.870209872723,-0.0231492612511,0.0201367139816,-0.944872140884,1.2,2.23,0.03,0.8,1.83,-0.37,-0.16,0.261791666667,0.54625
STABILIZE,6.34597420692,-0.870209872723,-0.0231492612511,0.0201367139816,-0.944872140884,1.19,2.22,0.03,0.79,1.82,-0.37,-0.149349324595,0.261791666667,0.54625
STABILIZE,6.44929909706,-0.870209872723,-0.0231492612511,0.0201367139816,-0.944872140884,1.2,2.21,0.03,0.8,1.81,-0.37,-0.168509286384,0.261791666667,0.54625
STABILIZE,6.55310201645,-0.870209872723,-0.0231492612511,0.0201367139816,-0.944872140884,1.2,2.22,0.03,0.8,1.82,-0.37,-0.16,0.261791666667,0.54625
STABILIZE,6.656894207,-0.870209872723,-0.0231492612511,0.0201367139816,-0.944872140884,1.2,2.22,0.03,0.8,1.82,-0.37,-0.16,0.261791666667,0.54625
STABILIZE,6.76053404808,-0.870209872723,-0.0231492612511,0.0201367139816,-0.944872140884,1.2,2.22,0.03,0.8,1.82,-0.37,-0.16,0.261791666667,0.54625
STABILIZE,6.86604404449,-0.870209872723,-0.0231492612511,0.0201367139816,-0.944872140884,1.2,2.22,0.03,0.8,1.82,-0.37,-0.16,0.261791666667,0.54625
STABILIZE,6.96987104416,-0.870209872723,-0.0231492612511,0.0201367139816,-0.944872140884,1.2,2.22,0.03,0.8,1.82,-0.37,-0.16,0.261791666667,0.54625
STABILIZE,7.07382822037,-0.870209872723,-0.0233586337417,0.0201942753047,-0.953965842724,1.2,2.21,0.03,0.8,1.81,-0.37,-0.16,0.261791666667,0.54625
STABILIZE,7.17719817162,-0.870209872723,-0.0233586337417,0.0201942753047,-0.953965842724,1.2,2.22,0.03,0.8,1.82,-0.37,-0.16,0.261791666667,0.54625
STABILIZE,7.28096914291,-0.870209872723,-0.0233586337417,0.0201942753047,-0.953965842724,1.2,2.22,0.03,0.8,1.82,-0.37,-0.16,0.261791666667,0.54625
STABILIZE,7.38705205917,-0.870209872723,-0.0233586337417,0.0201942753047,-0.953965842724,1.2,2.22,0.03,0.8,1.82,-0.37,-0.16,0.261791666667,0.54625
STABILIZE,7.49255204201,-0.870209872723,-0.0233586337417,0.0201942753047,-0.953965842724,1.2,2.22,0.03,0.8,1.82,-0.37,-0.16,0.261791666667,0.54625
STABILIZE,7.59848999977,-0.870209872723,-0.0233586337417,0.0201942753047,-0.953965842724,1.2,2.22,0.03,0.8,1.82,-0.37,-0.16,0.261791666667,0.54625
STABILIZE,7.70439505577,-0.870209872723,-0.0233586337417,0.0201942753047,-0.953965842724,1.2,2.22,0.03,0.8,1.82,-0.37,-0.16,0.261791666667,0.54625
STABILIZE,7.80901002884,-0.870209872723,-0.0233586337417,0.0201942753047,-0.953965842724,1.19,2.22,0.03,0.79,1.82,-0.37,-0.15099105635,0.261791666667,0.54625
STABILIZE,7.91397309303,-0.870209872723,-0.0233586337417,0.0201942753047,-0.953965842724,1.19,2.22,0.03,0.79,1.82,-0.37,-0.158,0.261791666667,0.54625
STABILIZE,8.01938819885,-0.870209872723,-0.0233586337417,0.0201942753047,-0.953965842724,1.2,2.22,0.03,0.8,1.82,-0.37,-0.166823338866,0.261791666667,0.54625
STABILIZE,8.1253080368,-0.870209872723,-0.0234731789678,0.0203708969057,-0.962018549442,1.19,2.22,0.03,0.79,1.82,-0.37,-0.151266354477,0.261791666667,0.54625
STABILIZE,8.22909903526,-0.870209872723,-0.0234731789678,0.0203708969057,-0.962018549442,1.19,2.22,0.03,0.79,1.82,-0.37,-0.158,0.261791666667,0.54625
STABILIZE,8.33212018013,-0.870209872723,-0.0234731789678,0.0203708969057,-0.962018549442,1.2,2.23,0.03,0.8,1.83,-0.37,-0.166562053581,0.261791666667,0.54625
STABILIZE,8.43518900871,-0.870209872723,-0.0234731789678,0.0203708969057,-0.962018549442,1.2,2.22,0.03,0.8,1.82,-0.37,-0.16,0.261791666667,0.54625
STABILIZE,8.53901314735,-0.870209872723,-0.0234731789678,0.0203708969057,-0.962018549442,1.2,2.22,0.03,0.8,1.82,-0.37,-0.16,0.261791666667,0.54625
STABILIZE,8.64260411263,-0.870209872723,-0.0234731789678,0.0203708969057,-0.962018549442,1.2,2.22,0.03,0.8,1.82,-0.37,-0.16,0.261791666667,0.54625
STABILIZE,8.7471101284,-0.870209872723,-0.0234731789678,0.0203708969057,-0.962018549442,0.88,2.22,0.03,0.48,1.82,-0.37,0.103938998688,0.261791666667,0.54625
STABILIZE,8.85407614708,-0.870209872723,-0.0234731789678,0.0203708969057,-0.962018549442,1.2,2.22,0.03,0.8,1.82,-0.37,-0.261791666667,0.261791666667,0.54625
STABILIZE,8.96075701714,-0.870209872723,-0.0234731789678,0.0203708969057,-0.962018549442,1.19,2.22,0.03,0.79,1.82,-0.37,-0.151901145815,0.261791666667,0.54625
STABILIZE,9.06429815292,-0.870209872723,-0.0236406456679,0.0202841367573,-0.968578398228,1.2,2.22,0.03,0.8,1.82,-0.37,-0.166026248183,0.261791666667,0.54625
STABILIZE,9.16766309738,-0.870209872723,-0.0236406456679,0.0202841367573,-0.968578398228,1.19,2.22,0.03,0.79,1.82,-0.37,-0.152042581737,0.261791666667,0.54625
STABILIZE,9.27107810974,-0.870209872723,-0.0236406456679,0.0202841367573,-0.968578398228,1.2,2.22,0.03,0.8,1.82,-0.37,-0.165890252113,0.261791666667,0.54625
STABILIZE,9.37411618233,-0.870209872723,-0.0236406456679,0.0202841367573,-0.968578398228,1.2,2.22,0.03,0.8,1.82,-0.37,-0.16,0.261791666667,0.54625
STABILIZE,9.47720599174,-0.870209872723,-0.0236406456679,0.0202841367573,-0.968578398228,1.2,2.22,0.03,0.8,1.82,-0.37,-0.16,0.261791666667,0.54625
STABILIZE,9.58099317551,-0.870209872723,-0.0236406456679,0.0202841367573,-0.968578398228,1.2,2.22,0.03,0.8,1.82,-0.37,-0.16,0.261791666667,0.54625
STABILIZE,9.68408203125,-0.870209872723,-0.0236406456679,0.0202841367573,-0.968578398228,1.2,2.22,0.03,0.8,1.82,-0.37,-0.16,0.261791666667,0.54625
STABILIZE,9.78878116608,-0.870209872723,-0.0236406456679,0.0202841367573,-0.968578398228,1.2,2.22,0.03,0.8,1.82,-0.37,-0.16,0.261791666667,0.54625
STABILIZE,9.89452314377,-0.870209872723,-0.0236406456679,0.0202841367573,-0.968578398228,1.2,2.22,0.03,0.8,1.82,-0.37,-0.16,0.261791666667,0.54625
STABILIZE,10.0022721291,-0.870209872723,-0.0236406456679,0.0202841367573,-0.968578398228,1.2,2.22,0.03,0.8,1.82,-0.37,-0.16,0.261791666667,0.54625
STABILIZE,10.1071431637,-0.870209872723,-0.0236872863024,0.0205464009196,-0.974047899246,1.2,2.22,0.03,0.8,1.82,-0.37,-0.16,0.261791666667,0.54625
STABILIZE,10.2135322094,-0.870209872723,-0.0236872863024,0.0205464009196,-0.974047899246,1.2,2.22,0.03,0.8,1.82,-0.37,-0.16,0.261791666667,0.54625
STABILIZE,10.3174340725,-0.870209872723,-0.0236872863024,0.0205464009196,-0.974047899246,1.2,2.22,0.03,0.8,1.82,-0.37,-0.16,0.261791666667,0.54625
STABILIZE,10.4208481312,-0.870209872723,-0.0236872863024,0.0205464009196,-0.974047899246,1.2,2.21,0.03,0.8,1.81,-0.37,-0.16,0.261791666667,0.54625
STABILIZE,10.5242021084,-0.870209872723,-0.0236872863024,0.0205464009196,-0.974047899246,1.2,2.22,0.03,0.8,1.82,-0.37,-0.16,0.261791666667,0.54625
STABILIZE,10.6299052238,-0.870209872723,-0.0236872863024,0.0205464009196,-0.974047899246,1.2,2.21,0.03,0.8,1.81,-0.37,-0.16,0.261791666667,0.54625
STABILIZE,10.7360751629,-0.870209872723,-0.0236872863024,0.0205464009196,-0.974047899246,1.2,2.22,0.03,0.8,1.82,-0.37,-0.16,0.261791666667,0.54625
STABILIZE,10.8411180973,-0.870209872723,-0.0236872863024,0.0205464009196,-0.974047899246,1.2,2.22,0.03,0.8,1.82,-0.37,-0.16,0.261791666667,0.54625
STABILIZE,10.9476401806,-0.870209872723,-0.0236872863024,0.0205464009196,-0.974047899246,1.2,2.22,0.03,0.8,1.82,-0.37,-0.16,0.261791666667,0.54625
STABILIZE,11.0549890995,-0.870209872723,-0.0236002150923,0.0206561181694,-0.97951155901,1.2,2.22,0.03,0.8,1.82,-0.37,-0.16,0.261791666667,0.54625
STABILIZE,11.1586060524,-0.870209872723,-0.0236002150923,0.0206561181694,-0.97951155901,1.2,2.22,0.03,0.8,1.82,-0.37,-0.16,0.261791666667,0.54625
STABILIZE,11.2621290684,-0.870209872723,-0.0236002150923,0.0206561181694,-0.97951155901,1.2,2.22,0.03,0.8,1.82,-0.37,-0.16,0.261791666667,0.54625
STABILIZE,11.3659951687,-0.870209872723,-0.0236002150923,0.0206561181694,-0.97951155901,1.2,2.22,0.03,0.8,1.82,-0.37,-0.16,0.261791666667,0.54625
STABILIZE,11.4696011543,-0.870209872723,-0.0236002150923,0.0206561181694,-0.97951155901,1.2,2.22,0.03,0.8,1.82,-0.37,-0.16,0.261791666667,0.54625
STABILIZE,11.5732281208,-0.870209872723,-0.0236002150923,0.0206561181694,-0.97951155901,1.2,2.22,0.03,0.8,1.82,-0.37,-0.16,0.261791666667,0.54625
STABILIZE,11.6762430668,-0.870209872723,-0.0236002150923,0.0206561181694,-0.97951155901,1.2,2.22,0.03,0.8,1.82,-0.37,-0.16,0.261791666667,0.54625
STABILIZE,11.7794070244,-0.870209872723,-0.0236002150923,0.0206561181694,-0.97951155901,1.2,2.22,0.03,0.8,1.82,-0.37,-0.16,0.261791666667,0.54625
STABILIZE,11.8827490807,-0.870209872723,-0.0236002150923,0.0206561181694,-0.97951155901,1.2,2.22,0.03,0.8,1.82,-0.37,-0.16,0.261791666667,0.54625
STABILIZE,11.9859571457,-0.870209872723,-0.0236002150923,0.0206561181694,-0.97951155901,1.2,2.21,0.03,0.8,1.81,-0.37,-0.16,0.261791666667,0.54625
STABILIZE,12.089110136,-0.870209872723,-0.0234353933483,0.0207138359547,-0.984924316406,1.19,2.22,0.03,0.79,1.82,-0.37,-0.153494739768,0.261791666667,0.54625
STABILIZE,12.1938071251,-0.870209872723,-0.0234353933483,0.0207138359547,-0.984924316406,1.19,2.22,0.03,0.79,1.82,-0.37,-0.158,0.261791666667,0.54625
STABILIZE,12.2969419956,-0.870209872723,-0.0234353933483,0.0207138359547,-0.984924316406,1.19,2.21,0.03,0.79,1.81,-0.37,-0.158,0.261791666667,0.54625
STABILIZE,12.4000639915,-0.870209872723,-0.0234353933483,0.0207138359547,-0.984924316406,1.19,2.22,0.03,0.79,1.82,-0.37,-0.158,0.261791666667,0.54625
STABILIZE,12.5031130314,-0.870209872723,-0.0234353933483,0.0207138359547,-0.984924316406,1.2,2.22,0.03,0.8,1.82,-0.37,-0.164354806021,0.261791666667,0.54625
STABILIZE,12.6063752174,-0.870209872723,-0.0234353933483,0.0207138359547,-0.984924316406,1.2,2.22,0.03,0.8,1.82,-0.37,-0.16,0.261791666667,0.54625
STABILIZE,12.7094461918,-0.870209872723,-0.0234353933483,0.0207138359547,-0.984924316406,1.19,2.22,0.03,0.79,1.82,-0.37,-0.153716463186,0.261791666667,0.54625
STABILIZE,12.8125610352,-0.870209872723,-0.0234353933483,0.0207138359547,-0.984924316406,1.19,2.22,0.03,0.79,1.82,-0.37,-0.158,0.261791666667,0.54625
STABILIZE,12.9156141281,-0.870209872723,-0.0234353933483,0.0207138359547,-0.984924316406,1.2,2.22,0.03,0.8,1.82,-0.37,-0.164214603874,0.261791666667,0.54625
STABILIZE,13.0186340809,-0.870209872723,-0.0234353933483,0.0207138359547,-0.984924316406,1.2,2.22,0.03,0.8,1.82,-0.37,-0.16,0.261791666667,0.54625
STABILIZE,13.1217081547,-0.870209872723,-0.023216439411,0.0206119995564,-0.990325629711,1.2,2.22,0.03,0.8,1.82,-0.37,-0.16,0.261791666667,0.54625
STABILIZE,13.2246952057,-0.870209872723,-0.023216439411,0.0206119995564,-0.990325629711,1.19,2.22,0.03,0.79,1.82,-0.37,-0.153884690883,0.261791666667,0.54625
STABILIZE,13.3278491497,-0.870209872723,-0.023216439411,0.0206119995564,-0.990325629711,1.19,2.22,0.03,0.79,1.82,-0.37,-0.158,0.261791666667,0.54625
STABILIZE,13.4316082001,-0.870209872723,-0.023216439411,0.0206119995564,-0.990325629711,1.19,2.22,0.03,0.79,1.82,-0.37,-0.158,0.261791666667,0.54625
STABILIZE,13.5352401733,-0.870209872723,-0.023216439411,0.0206119995564,-0.990325629711,1.19,2.22,0.03,0.79,1.82,-0.37,-0.158,0.261791666667,0.54625
STABILIZE,13.638433218,-0.870209872723,-0.023216439411,0.0206119995564,-0.990325629711,1.19,2.23,0.03,0.79,1.83,-0.37,-0.158,0.261791666667,0.54625
STABILIZE,13.742454052,-0.870209872723,-0.023216439411,0.0206119995564,-0.990325629711,1.19,2.22,0.03,0.79,1.82,-0.37,-0.158,0.261791666667,0.54625
STABILIZE,13.8455700874,-0.870209872723,-0.023216439411,0.0206119995564,-0.990325629711,1.19,2.23,0.03,0.79,1.83,-0.37,-0.158,0.261791666667,0.54625
STABILIZE,13.9515271187,-0.870209872723,-0.023216439411,0.0206119995564,-0.990325629711,1.2,2.22,0.03,0.8,1.82,-0.37,-0.163900155701,0.261791666667,0.54625
STABILIZE,14.0571382046,-0.870209872723,-0.0229973401874,0.0205502808094,-0.995664358139,1.2,2.22,0.03,0.8,1.82,-0.37,-0.16,0.261791666667,0.54625
STABILIZE,14.1604731083,-0.870209872723,-0.0229973401874,0.0205502808094,-0.995664358139,1.2,2.22,0.03,0.8,1.82,-0.37,-0.16,0.261791666667,0.54625
STABILIZE,14.2637460232,-0.870209872723,-0.0229973401874,0.0205502808094,-0.995664358139,1.2,2.22,0.03,0.8,1.82,-0.37,-0.16,0.261791666667,0.54625
STABILIZE,14.3672370911,-0.870209872723,-0.0229973401874,0.0205502808094,-0.995664358139,1.2,2.22,0.03,0.8,1.82,-0.37,-0.16,0.261791666667,0.54625
STABILIZE,14.4703500271,-0.870209872723,-0.0229973401874,0.0205502808094,-0.995664358139,1.2,2.22,0.03,0.8,1.82,-0.37,-0.16,0.261791666667,0.54625
STABILIZE,14.5737431049,-0.870209872723,-0.0229973401874,0.0205502808094,-0.995664358139,1.2,2.22,0.03,0.8,1.82,-0.37,-0.16,0.261791666667,0.54625
STABILIZE,14.676815033,-0.870209872723,-0.0229973401874,0.0205502808094,-0.995664358139,1.2,2.22,0.03,0.8,1.82,-0.37,-0.16,0.261791666667,0.54625
STABILIZE,14.7799971104,-0.870209872723,-0.0229973401874,0.0205502808094,-0.995664358139,1.2,2.22,0.03,0.8,1.82,-0.37,-0.16,0.261791666667,0.54625
STABILIZE,14.8828990459,-0.870209872723,-0.0229973401874,0.0205502808094,-0.995664358139,1.2,2.22,0.03,0.8,1.82,-0.37,-0.16,0.261791666667,0.54625
STABILIZE,14.9858520031,-0.870209872723,-0.0229973401874,0.0205502808094,-0.995664358139,1.2,2.22,0.03,0.8,1.82,-0.37,-0.16,0.261791666667,0.54625
STABILIZE,15.090583086,-0.870209872723,-0.0228599533439,0.0205425955355,-1.00090956688,1.2,2.22,0.03,0.8,1.82,-0.37,-0.16,0.261791666667,0.54625
STABILIZE,15.1944491863,-0.870209872723,-0.0228599533439,0.0205425955355,-1.00090956688,1.2,2.22,0.03,0.8,1.82,-0.37,-0.16,0.261791666667,0.54625
STABILIZE,15.2979609966,-0.870209872723,-0.0228866394609,0.0205405745655,-1.00217461586,1.2,2.22,0.03,0.8,1.82,-0.37,-0.16,0.261791666667,0.54625
STABILIZE,15.4024991989,-0.870209872723,-0.0228866394609,0.0205405745655,-1.00217461586,1.2,2.22,0.03,0.8,1.82,-0.37,-0.16,0.261791666667,0.54625
STABILIZE,15.5063581467,-0.870209872723,-0.0228150710464,0.0205861628056,-1.00343668461,1.2,2.22,0.03,0.8,1.82,-0.37,-0.16,0.261791666667,0.54625
STABILIZE,15.6098492146,-0.870209872723,-0.0228150710464,0.0205861628056,-1.00343668461,1.2,2.22,0.03,0.8,1.82,-0.37,-0.16,0.261791666667,0.54625
STABILIZE,15.7140731812,-0.870209872723,-0.0228150710464,0.0205861628056,-1.00343668461,1.2,2.22,0.03,0.8,1.82,-0.37,-0.16,0.261791666667,0.54625
STABILIZE,15.8176782131,-0.870209872723,-0.0227938462049,0.0205374062061,-1.00465607643,1.19,2.22,0.03,0.79,1.82,-0.37,-0.154563596665,0.261791666667,0.54625
STABILIZE,15.9209411144,-0.870209872723,-0.0227938462049,0.0205374062061,-1.00465607643,1.19,2.22,0.03,0.79,1.82,-0.37,-0.158,0.261791666667,0.54625
STABILIZE,16.0241730213,-0.870209872723,-0.02277020365,0.0205196216702,-1.00582480431,1.2,2.22,0.03,0.8,1.82,-0.37,-0.163391752488,0.261791666667,0.54625
