Mode,Time,Yaw_SP,Roll,Pitch,Yaw,northCurrentPos,eastCurrentPos,downCurrentPos,errorNorth,errorEast,errorDown,self.pitchAngle,self.rollAngle,self.thrust
STABILIZE,1.67601108551,-0.720363855362,-0.0329703912139,0.0270627178252,-0.732243418694,0.38,0.5,0.4,-0.02,0.1,0.0,0.004,0.02,0.5
STABILIZE,1.77954006195,-0.720363855362,-0.044282078743,0.0320732109249,-0.741689860821,0.38,0.5,0.4,-0.02,0.1,0.0,0.004,0.02,0.5
STABILIZE,1.88443493843,-0.720363855362,-0.044282078743,0.0320732109249,-0.741689860821,0.38,0.5,0.4,-0.02,0.1,0.0,0.004,0.02,0.5
STABILIZE,1.98737406731,-0.720363855362,-0.044282078743,0.0320732109249,-0.741689860821,0.38,0.5,0.4,-0.02,0.1,0.0,0.004,0.02,0.5
STABILIZE,2.09156394005,-0.720363855362,-0.044282078743,0.0320732109249,-0.741689860821,0.38,0.5,0.4,-0.02,0.1,0.0,0.004,0.02,0.5
STABILIZE,2.19512414932,-0.720363855362,-0.044282078743,0.0320732109249,-0.741689860821,0.39,0.49,0.4,-0.01,0.09,0.0,-0.0238175066338,-0.00781750663384,0.5
STABILIZE,2.29965209961,-0.720363855362,-0.044282078743,0.0320732109249,-0.741689860821,0.39,0.49,0.4,-0.01,0.09,0.0,0.002,0.018,0.5
STABILIZE,2.40438008308,-0.720363855362,-0.044282078743,0.0320732109249,-0.741689860821,0.38,0.5,0.4,-0.02,0.1,0.0,0.027481384289,0.043481384289,0.5
STABILIZE,2.50885295868,-0.720363855362,-0.044282078743,0.0320732109249,-0.741689860821,0.38,0.5,0.4,-0.02,0.1,0.0,0.004,0.02,0.5
STABILIZE,2.61353707314,-0.720363855362,-0.044282078743,0.0320732109249,-0.741689860821,0.38,0.5,0.4,-0.02,0.1,0.0,0.004,0.02,0.5
STABILIZE,2.71691608429,-0.720363855362,-0.044282078743,0.0320732109249,-0.741689860821,0.39,0.5,0.4,-0.01,0.1,0.0,-0.018661315222,0.02,0.5
STABILIZE,2.82268404961,-0.720363855362,-0.0476001761854,0.0353952087462,-0.744931399822,0.39,0.49,0.4,-0.01,0.09,0.0,0.002,-0.00187519852829,0.5
STABILIZE,2.9262471199,-0.720363855362,-0.0476001761854,0.0353952087462,-0.744931399822,0.39,0.5,0.4,-0.01,0.1,0.0,0.002,0.0391304497952,0.5
STABILIZE,3.02961397171,-0.720363855362,-0.0476001761854,0.0353952087462,-0.744931399822,0.39,0.49,0.4,-0.01,0.09,0.0,0.002,-0.000453500550731,0.5
STABILIZE,3.13254499435,-0.720363855362,-0.0476001761854,0.0353952087462,-0.744931399822,0.38,0.5,0.4,-0.02,0.1,0.0,0.021823881874,0.037823881874,0.5
STABILIZE,3.23546409607,-0.720363855362,-0.0476001761854,0.0353952087462,-0.744931399822,0.38,0.49,0.4,-0.02,0.09,0.0,0.004,0.000761780377272,0.5
STABILIZE,3.33832406998,-0.720363855362,-0.0476001761854,0.0353952087462,-0.744931399822,0.38,0.49,0.4,-0.02,0.09,0.0,0.004,0.018,0.5
STABILIZE,3.44136500359,-0.720363855362,-0.0476001761854,0.0353952087462,-0.744931399822,0.39,0.49,0.4,-0.01,0.09,0.0,-0.0141756461173,0.018,0.5
STABILIZE,3.54473304749,-0.720363855362,-0.0476001761854,0.0353952087462,-0.744931399822,0.38,0.49,0.4,-0.02,0.09,0.0,0.0196913153732,0.018,0.5
STABILIZE,3.64803099632,-0.720363855362,-0.0476001761854,0.0353952087462,-0.744931399822,0.38,0.49,0.4,-0.02,0.09,0.0,0.004,0.018,0.5
STABILIZE,3.7521469593,-0.720363855362,-0.0544423684478,0.0454256534576,-0.742389380932,0.39,0.49,0.4,-0.01,0.09,0.0,-0.0128023839106,0.018,0.5
STABILIZE,3.85702514648,-0.720363855362,-0.0544423684478,0.0454256534576,-0.742389380932,0.39,0.49,0.4,-0.01,0.09,0.0,0.002,0.018,0.5
STABILIZE,3.96059513092,-0.720363855362,-0.0544423684478,0.0454256534576,-0.742389380932,0.39,0.49,0.4,-0.01,0.09,0.0,0.002,0.018,0.5
STABILIZE,4.06361508369,-0.720363855362,-0.0544423684478,0.0454256534576,-0.742389380932,0.39,0.49,0.41,-0.01,0.09,0.01,0.002,0.018,0.49875
STABILIZE,4.16681313515,-0.720363855362,-0.0544423684478,0.0454256534576,-0.742389380932,0.39,0.49,0.41,-0.01,0.09,0.01,0.002,0.018,0.49875
STABILIZE,4.26994299889,-0.720363855362,-0.0544423684478,0.0454256534576,-0.742389380932,0.39,0.49,0.41,-0.01,0.09,0.01,0.002,0.018,0.49875
STABILIZE,4.37312102318,-0.720363855362,-0.0544423684478,0.0454256534576,-0.742389380932,0.39,0.49,0.41,-0.01,0.09,0.01,0.002,0.018,0.49875
STABILIZE,4.47612595558,-0.720363855362,-0.0544423684478,0.0454256534576,-0.742389380932,0.39,0.49,0.41,-0.01,0.09,0.01,0.002,0.018,0.49875
STABILIZE,4.57925105095,-0.720363855362,-0.0544423684478,0.0454256534576,-0.742389380932,0.39,0.49,0.41,-0.01,0.09,0.01,0.002,0.018,0.49875
STABILIZE,4.68342614174,-0.720363855362,-0.0544423684478,0.0454256534576,-0.742389380932,0.39,0.49,0.41,-0.01,0.09,0.01,0.002,0.018,0.49875
STABILIZE,4.78867006302,-0.720363855362,-0.0698187053204,0.0443147197366,-0.745332896709,0.39,0.49,0.41,-0.01,0.09,0.01,0.002,0.018,0.49875
STABILIZE,4.89322209358,-0.720363855362,-0.0698187053204,0.0443147197366,-0.745332896709,0.39,0.49,0.41,-0.01,0.09,0.01,0.002,0.018,0.49875
STABILIZE,4.99832296371,-0.720363855362,-0.0698187053204,0.0443147197366,-0.745332896709,0.39,0.5,0.41,-0.01,0.1,0.01,0.002,0.0310355898728,0.49875
STABILIZE,5.10427498817,-0.720363855362,-0.0698187053204,0.0443147197366,-0.745332896709,0.39,0.5,0.42,-0.01,0.1,0.02,0.002,0.02,0.4975
STABILIZE,5.20976114273,-0.720363855362,-0.0698187053204,0.0443147197366,-0.745332896709,0.39,0.5,0.42,-0.01,0.1,0.02,0.002,0.02,0.4975
STABILIZE,5.31301307678,-0.720363855362,-0.0698187053204,0.0443147197366,-0.745332896709,0.39,0.5,0.41,-0.01,0.1,0.01,0.002,0.02,0.49875
STABILIZE,5.41804695129,-0.720363855362,-0.0698187053204,0.0443147197366,-0.745332896709,0.39,0.5,0.4,-0.01,0.1,0.0,0.002,0.02,0.5
STABILIZE,5.52273201942,-0.720363855362,-0.0698187053204,0.0443147197366,-0.745332896709,0.39,0.49,0.38,-0.01,0.09,-0.02,0.002,0.00803337913292,0.5025
STABILIZE,5.62590813637,-0.720363855362,-0.0698187053204,0.0443147197366,-0.745332896709,0.38,0.49,0.37,-0.02,0.09,-0.03,0.0137776967715,0.018,0.50375
STABILIZE,5.72919106483,-0.720363855362,-0.0698187053204,0.0443147197366,-0.745332896709,0.38,0.49,0.36,-0.02,0.09,-0.04,0.004,0.018,0.505
STABILIZE,5.83365607262,-0.720363855362,-0.13360029459,0.0585755668581,-0.765862941742,0.38,0.49,0.35,-0.02,0.09,-0.05,0.004,0.018,0.50625
STABILIZE,5.93682909012,-0.720363855362,-0.13360029459,0.0585755668581,-0.765862941742,0.38,0.5,0.33,-0.02,0.1,-0.07,0.004,0.029256573593,0.50875
STABILIZE,6.0410349369,-0.720363855362,-0.13360029459,0.0585755668581,-0.765862941742,0.38,0.5,0.31,-0.02,0.1,-0.09,0.004,0.02,0.51125
STABILIZE,6.14429712296,-0.720363855362,-0.13360029459,0.0585755668581,-0.765862941742,0.37,0.5,0.29,-0.03,0.1,-0.11,0.0149388152536,0.02,0.51375
STABILIZE,6.24754905701,-0.720363855362,-0.13360029459,0.0585755668581,-0.765862941742,0.37,0.51,0.27,-0.03,0.11,-0.13,0.006,0.0307885832597,0.51625
STABILIZE,6.35055708885,-0.720363855362,-0.13360029459,0.0585755668581,-0.765862941742,0.37,0.5,0.23,-0.03,0.1,-0.17,0.006,0.0113566533673,0.52125
STABILIZE,6.45373606682,-0.720363855362,-0.13360029459,0.0585755668581,-0.765862941742,0.37,0.49,0.2,-0.03,0.09,-0.2,0.006,0.00949685303573,0.525
STABILIZE,6.55725097656,-0.720363855362,-0.13360029459,0.0585755668581,-0.765862941742,0.36,0.48,0.17,-0.04,0.08,-0.23,0.0163672062359,0.00763279376407,0.52875
STABILIZE,6.66167807579,-0.720363855362,-0.13360029459,0.0585755668581,-0.765862941742,0.37,0.48,0.14,-0.03,0.08,-0.26,-0.0022351104218,0.016,0.5325
STABILIZE,6.76571512222,-0.720363855362,-0.127421408892,0.0224479418248,-0.765110373497,0.37,0.47,0.11,-0.03,0.07,-0.29,0.006,0.00589397551899,0.53625
STABILIZE,6.87014198303,-0.720363855362,-0.127421408892,0.0224479418248,-0.765110373497,0.39,0.46,0.08,-0.01,0.06,-0.32,-0.0139627464243,0.00401862678783,0.54
STABILIZE,6.97354197502,-0.720363855362,-0.127421408892,0.0224479418248,-0.765110373497,0.37,0.46,0.05,-0.03,0.06,-0.35,0.021720114567,0.012,0.54375
STABILIZE,7.07695508003,-0.720363855362,-0.127421408892,0.0224479418248,-0.765110373497,0.37,0.46,0.04,-0.03,0.06,-0.36,0.006,0.012,0.545
STABILIZE,7.18012809753,-0.720363855362,-0.127421408892,0.0224479418248,-0.765110373497,0.36,0.45,0.04,-0.04,0.05,-0.36,0.0156303624884,0.00236963751162,0.545
STABILIZE,7.28356814384,-0.720363855362,-0.127421408892,0.0224479418248,-0.765110373497,0.36,0.45,0.04,-0.04,0.05,-0.36,0.008,0.01,0.545
STABILIZE,7.38655900955,-0.720363855362,-0.127421408892,0.0224479418248,-0.765110373497,0.36,0.45,0.03,-0.04,0.05,-0.37,0.008,0.01,0.54625
STABILIZE,7.49045801163,-0.720363855362,-0.127421408892,0.0224479418248,-0.765110373497,0.36,0.45,0.03,-0.04,0.05,-0.37,0.008,0.01,0.54625
STABILIZE,7.59655809402,-0.720363855362,-0.127421408892,0.0224479418248,-0.765110373497,0.15,0.45,0.03,-0.25,0.05,-0.37,0.201391821264,0.01,0.54625
STABILIZE,7.70120096207,-0.720363855362,-0.127421408892,0.0224479418248,-0.765110373497,0.36,0.45,0.03,-0.04,0.05,-0.37,-0.141277325915,0.01,0.54625
STABILIZE,7.80535697937,-0.720363855362,-0.0262334123254,0.0262357667089,-0.745121777058,0.36,0.44,0.03,-0.04,0.04,-0.37,0.008,0.000988149389925,0.54625
STABILIZE,7.91120409966,-0.720363855362,-0.0262334123254,0.0262357667089,-0.745121777058,0.14,0.45,0.03,-0.26,0.05,-0.37,0.204202300277,0.0169182863762,0.54625
STABILIZE,8.01612615585,-0.720363855362,-0.0262334123254,0.0262357667089,-0.745121777058,0.36,0.45,0.03,-0.04,0.05,-0.37,-0.142165977748,0.01,0.54625
STABILIZE,8.12315011024,-0.720363855362,-0.0262334123254,0.0262357667089,-0.745121777058,0.36,0.45,0.03,-0.04,0.05,-0.37,0.008,0.01,0.54625
STABILIZE,8.22678613663,-0.720363855362,-0.0262334123254,0.0262357667089,-0.745121777058,0.15,0.45,0.03,-0.25,0.05,-0.37,0.189600121733,0.01,0.54625
STABILIZE,8.33154892921,-0.720363855362,-0.0262334123254,0.0262357667089,-0.745121777058,0.36,0.45,0.03,-0.04,0.05,-0.37,-0.129841755496,0.01,0.54625
STABILIZE,8.43558812141,-0.720363855362,-0.0262334123254,0.0262357667089,-0.745121777058,0.36,0.45,0.03,-0.04,0.05,-0.37,0.008,0.01,0.54625
STABILIZE,8.54013705254,-0.720363855362,-0.0262334123254,0.0262357667089,-0.745121777058,0.16,0.45,0.03,-0.24,0.05,-0.37,0.176028464083,0.01,0.54625
STABILIZE,8.64459896088,-0.720363855362,-0.0262334123254,0.0262357667089,-0.745121777058,0.36,0.45,0.03,-0.04,0.05,-0.37,-0.118461137638,0.01,0.54625
STABILIZE,8.75091505051,-0.720363855362,-0.0262334123254,0.0262357667089,-0.745121777058,0.36,0.45,0.03,-0.04,0.05,-0.37,0.008,0.01,0.54625
STABILIZE,8.85718393326,-0.720363855362,-0.0265289321542,0.0258507877588,-0.736172258854,0.16,0.45,0.03,-0.24,0.05,-0.37,0.171414958852,0.01,0.54625
STABILIZE,8.96115803719,-0.720363855362,-0.0265289321542,0.0258507877588,-0.736172258854,0.36,0.45,0.03,-0.04,0.05,-0.37,-0.113934337426,0.01,0.54625
STABILIZE,9.0652141571,-0.720363855362,-0.0265289321542,0.0258507877588,-0.736172258854,0.36,0.45,0.03,-0.04,0.05,-0.37,0.008,0.01,0.54625
STABILIZE,9.16889810562,-0.720363855362,-0.0265289321542,0.0258507877588,-0.736172258854,0.14,0.45,0.03,-0.26,0.05,-0.37,0.183049872235,0.01,0.54625
STABILIZE,9.27288794518,-0.720363855362,-0.0265289321542,0.0258507877588,-0.736172258854,0.15,0.45,0.03,-0.25,0.05,-0.37,0.0441105495447,0.01,0.54625
STABILIZE,9.37655305862,-0.720363855362,-0.0265289321542,0.0258507877588,-0.736172258854,0.14,0.45,0.03,-0.26,0.05,-0.37,0.0578233964651,0.01,0.54625
STABILIZE,9.47997498512,-0.720363855362,-0.0265289321542,0.0258507877588,-0.736172258854,0.36,0.45,0.03,-0.04,0.05,-0.37,-0.118698482756,0.01,0.54625
STABILIZE,9.584015131,-0.720363855362,-0.0265289321542,0.0258507877588,-0.736172258854,0.16,0.45,0.03,-0.24,0.05,-0.37,0.161923941528,0.01,0.54625
STABILIZE,9.69056415558,-0.720363855362,-0.0265289321542,0.0258507877588,-0.736172258854,0.16,0.45,0.03,-0.24,0.05,-0.37,0.048,0.01,0.54625
STABILIZE,9.79660105705,-0.720363855362,-0.0263930950314,0.0254588760436,-0.726790189743,0.36,0.45,0.03,-0.04,0.05,-0.37,-0.103448161867,0.01,0.54625
STABILIZE,9.90279793739,-0.720363855362,-0.0263930950314,0.0254588760436,-0.726790189743,0.14,0.45,0.03,-0.26,0.05,-0.37,0.173266017561,0.01,0.54625
STABILIZE,10.0080821514,-0.720363855362,-0.0263930950314,0.0254588760436,-0.726790189743,0.36,0.45,0.03,-0.04,0.05,-0.37,-0.111965511758,0.01,0.54625
STABILIZE,10.1148750782,-0.720363855362,-0.0263930950314,0.0254588760436,-0.726790189743,0.14,0.45,0.03,-0.26,0.05,-0.37,0.170703563882,0.01,0.54625
STABILIZE,10.218734026,-0.720363855362,-0.0263930950314,0.0254588760436,-0.726790189743,0.36,0.44,0.03,-0.04,0.04,-0.37,-0.109450295966,0.00266135018338,0.54625
STABILIZE,10.3222579956,-0.720363855362,-0.0263930950314,0.0254588760436,-0.726790189743,0.14,0.45,0.03,-0.26,0.05,-0.37,0.1682567207,0.0152843963954,0.54625
STABILIZE,10.4257321358,-0.720363855362,-0.0263930950314,0.0254588760436,-0.726790189743,0.14,0.45,0.03,-0.26,0.05,-0.37,0.052,0.01,0.54625
STABILIZE,10.5293250084,-0.720363855362,-0.0263930950314,0.0254588760436,-0.726790189743,0.36,0.45,0.03,-0.04,0.05,-0.37,-0.105948451589,0.01,0.54625
STABILIZE,10.6327271461,-0.720363855362,-0.0263930950314,0.0254588760436,-0.726790189743,0.36,0.44,0.03,-0.04,0.04,-0.37,0.008,0.00287148516845,0.54625
STABILIZE,10.7379939556,-0.720363855362,-0.0263930950314,0.0254588760436,-0.726790189743,0.14,0.45,0.03,-0.26,0.05,-0.37,0.163730099117,0.0150786408689,0.54625
STABILIZE,10.8461310863,-0.720363855362,-0.0260783731937,0.025764465332,-0.71058511734,0.36,0.45,0.03,-0.04,0.05,-0.37,-0.102634796828,0.01,0.54625
STABILIZE,10.9499270916,-0.720363855362,-0.0260783731937,0.025764465332,-0.71058511734,0.14,0.45,0.03,-0.26,0.05,-0.37,0.161531670419,0.01,0.54625
STABILIZE,11.0531311035,-0.720363855362,-0.0260783731937,0.025764465332,-0.71058511734,0.36,0.45,0.03,-0.04,0.05,-0.37,-0.100493565972,0.01,0.54625
STABILIZE,11.1564459801,-0.720363855362,-0.0260783731937,0.025764465332,-0.71058511734,0.15,0.45,0.03,-0.25,0.05,-0.37,0.152595011328,0.01,0.54625
STABILIZE,11.2603089809,-0.720363855362,-0.0260783731937,0.025764465332,-0.71058511734,0.36,0.45,0.03,-0.04,0.05,-0.37,-0.0936449169963,0.01,0.54625
STABILIZE,11.3648769855,-0.720363855362,-0.0260783731937,0.025764465332,-0.71058511734,0.17,0.46,0.03,-0.23,0.06,-0.37,0.137116180927,0.0167955884699,0.54625
STABILIZE,11.4689970016,-0.720363855362,-0.0260783731937,0.025764465332,-0.71058511734,0.36,0.46,0.03,-0.04,0.06,-0.37,-0.0822778655051,0.012,0.54625
STABILIZE,11.5723409653,-0.720363855362,-0.0260783731937,0.025764465332,-0.71058511734,0.15,0.46,0.03,-0.25,0.06,-0.37,0.14887495258,0.012,0.54625
STABILIZE,11.679484129,-0.720363855362,-0.0260783731937,0.025764465332,-0.71058511734,0.36,0.46,0.03,-0.04,0.06,-0.37,-0.0899919766473,0.012,0.54625
STABILIZE,11.7856180668,-0.720363855362,-0.0257227625698,0.0241418816149,-0.691606104374,0.36,0.46,0.03,-0.04,0.06,-0.37,0.008,0.012,0.54625
STABILIZE,11.8916671276,-0.720363855362,-0.0257227625698,0.0241418816149,-0.691606104374,0.37,0.46,0.03,-0.03,0.06,-0.37,0.00141816424718,0.012,0.54625
STABILIZE,11.9975609779,-0.720363855362,-0.0257227625698,0.0241418816149,-0.691606104374,0.37,0.46,0.03,-0.03,0.06,-0.37,0.006,0.012,0.54625
STABILIZE,12.105615139,-0.720363855362,-0.0257227625698,0.0241418816149,-0.691606104374,0.38,0.47,0.03,-0.02,0.07,-0.37,-0.000500897914488,0.0185008979145,0.54625
STABILIZE,12.2118821144,-0.720363855362,-0.0257227625698,0.0241418816149,-0.691606104374,0.21,0.46,0.03,-0.19,0.06,-0.37,0.113832271479,0.00753927814832,0.54625
STABILIZE,12.3170371056,-0.720363855362,-0.0257227625698,0.0241418816149,-0.691606104374,0.39,0.46,0.03,-0.01,0.06,-0.37,-0.0775942981241,0.012,0.54625
STABILIZE,12.4201409817,-0.720363855362,-0.0257227625698,0.0241418816149,-0.691606104374,0.38,0.47,0.03,-0.02,0.07,-0.37,0.00838415920238,0.0183841592024,0.54625
STABILIZE,12.5236990452,-0.720363855362,-0.0257227625698,0.0241418816149,-0.691606104374,0.21,0.46,0.03,-0.19,0.06,-0.37,0.111912014365,0.00765223444912,0.54625
STABILIZE,12.6269440651,-0.720363855362,-0.0257227625698,0.0241418816149,-0.691606104374,0.38,0.47,0.03,-0.02,0.07,-0.37,-0.0693008049747,0.0183118120573,0.54625
STABILIZE,12.7356989384,-0.720363855362,-0.0257227625698,0.0241418816149,-0.691606104374,0.39,0.46,0.03,-0.01,0.06,-0.37,-0.00227655667769,0.00772344332231,0.54625
STABILIZE,12.8429160118,-0.720363855362,-0.0264523737133,0.0243835896254,-0.733042895794,0.21,0.46,0.03,-0.19,0.06,-0.37,0.114320635279,0.012,0.54625
STABILIZE,12.9471039772,-0.720363855362,-0.0264523737133,0.0243835896254,-0.733042895794,0.38,0.46,0.03,-0.02,0.06,-0.37,-0.0674788272179,0.012,0.54625
STABILIZE,13.0504341125,-0.720363855362,-0.0264523737133,0.0243835896254,-0.733042895794,0.14,0.46,0.03,-0.26,0.06,-0.37,0.152099358459,0.012,0.54625
STABILIZE,13.154736042,-0.720363855362,-0.0264523737133,0.0243835896254,-0.733042895794,0.39,0.46,0.03,-0.01,0.06,-0.37,-0.101444606066,0.012,0.54625
STABILIZE,13.2583830357,-0.720363855362,-0.0264523737133,0.0243835896254,-0.733042895794,0.21,0.46,0.03,-0.19,0.06,-0.37,0.111889474211,0.012,0.54625
STABILIZE,13.3616020679,-0.720363855362,-0.0264523737133,0.0243835896254,-0.733042895794,0.39,0.46,0.03,-0.01,0.06,-0.37,-0.0713118805674,0.012,0.54625
STABILIZE,13.4654500484,-0.720363855362,-0.0264523737133,0.0243835896254,-0.733042895794,0.39,0.46,0.03,-0.01,0.06,-0.37,0.002,0.012,0.54625
STABILIZE,13.5692980289,-0.720363855362,-0.0264523737133,0.0243835896254,-0.733042895794,0.21,0.46,0.03,-0.19,0.06,-0.37,0.110184578163,0.012,0.54625
STABILIZE,13.6747910976,-0.720363855362,-0.0264523737133,0.0243835896254,-0.733042895794,0.38,0.46,0.03,-0.02,0.06,-0.37,-0.0636525713556,0.012,0.54625
STABILIZE,13.7817599773,-0.720363855362,-0.0261982567608,0.024426497519,-0.72308754921,0.39,0.46,0.03,-0.01,0.06,-0.37,-0.00194886018218,0.012,0.54625
STABILIZE,13.8883309364,-0.720363855362,-0.0261982567608,0.024426497519,-0.72308754921,0.14,0.46,0.03,-0.26,0.06,-0.37,0.149955260566,0.012,0.54625
STABILIZE,13.9937751293,-0.720363855362,-0.0261982567608,0.024426497519,-0.72308754921,0.21,0.46,0.03,-0.19,0.06,-0.37,0.0107829832449,0.012,0.54625
STABILIZE,14.0973639488,-0.720363855362,-0.0261982567608,0.024426497519,-0.72308754921,0.21,0.46,0.03,-0.19,0.06,-0.37,0.038,0.012,0.54625
STABILIZE,14.2057070732,-0.720363855362,-0.0261982567608,0.024426497519,-0.72308754921,0.21,0.46,0.03,-0.19,0.06,-0.37,0.038,0.012,0.54625
STABILIZE,14.3092489243,-0.720363855362,-0.0261982567608,0.024426497519,-0.72308754921,0.39,0.46,0.03,-0.01,0.06,-0.37,-0.0664230115652,0.012,0.54625
STABILIZE,14.4124281406,-0.720363855362,-0.0261982567608,0.024426497519,-0.72308754921,0.21,0.46,0.03,-0.19,0.06,-0.37,0.105927960028,0.012,0.54625
STABILIZE,14.5155849457,-0.720363855362,-0.0261982567608,0.024426497519,-0.72308754921,0.21,0.46,0.03,-0.19,0.06,-0.37,0.038,0.012,0.54625
STABILIZE,14.6187269688,-0.720363855362,-0.0261982567608,0.024426497519,-0.72308754921,0.39,0.46,0.03,-0.01,0.06,-0.37,-0.0649623613759,0.012,0.54625
STABILIZE,14.7258019447,-0.720363855362,-0.0261982567608,0.024426497519,-0.72308754921,0.39,0.46,0.03,-0.01,0.06,-0.37,0.002,0.012,0.54625
STABILIZE,14.8294610977,-0.720363855362,-0.0260511785746,0.0247405022383,-0.713562309742,0.39,0.46,0.03,-0.01,0.06,-0.37,0.002,0.012,0.54625
STABILIZE,14.9345710278,-0.720363855362,-0.0260511785746,0.0247405022383,-0.713562309742,0.38,0.46,0.03,-0.02,0.06,-0.37,0.00764139171095,0.012,0.54625
STABILIZE,15.0386281013,-0.720363855362,-0.0260344557464,0.02480025962,-0.711253762245,0.39,0.46,0.03,-0.01,0.06,-0.37,-0.00161576014635,0.012,0.54625
STABILIZE,15.1417210102,-0.720363855362,-0.0260344557464,0.02480025962,-0.711253762245,0.21,0.46,0.03,-0.19,0.06,-0.37,0.102633422023,0.012,0.54625
STABILIZE,15.2470431328,-0.720363855362,-0.0260488241911,0.0249185599387,-0.709012389183,0.21,0.46,0.03,-0.19,0.06,-0.37,0.038,0.012,0.54625
STABILIZE,15.3504230976,-0.720363855362,-0.0260488241911,0.0249185599387,-0.709012389183,0.39,0.46,0.03,-0.01,0.06,-0.37,-0.0617499150794,0.012,0.54625
STABILIZE,15.4545400143,-0.720363855362,-0.0260488241911,0.0249185599387,-0.709012389183,0.38,0.47,0.03,-0.02,0.07,-0.37,0.00751780965916,0.0175178096592,0.54625
STABILIZE,15.5578100681,-0.720363855362,-0.0260311421007,0.0250106994063,-0.706820547581,0.22,0.46,0.03,-0.18,0.06,-0.37,0.0919057821504,0.0085058886156,0.54625
STABILIZE,15.6610951424,-0.720363855362,-0.0260311421007,0.0250106994063,-0.706820547581,0.22,0.46,0.03,-0.18,0.06,-0.37,0.036,0.012,0.54625
STABILIZE,15.7655761242,-0.720363855362,-0.0260311421007,0.0250106994063,-0.706820547581,0.39,0.47,0.03,-0.01,0.07,-0.37,-0.0566164824777,0.017448028381,0.54625
STABILIZE,15.8701019287,-0.720363855362,-0.0260506980121,0.0250584334135,-0.704593539238,0.38,0.47,0.03,-0.02,0.07,-0.37,0.00742517758288,0.014,0.54625
STABILIZE,15.9768681526,-0.720363855362,-0.0260909665376,0.0250790156424,-0.702329218388,0.21,0.47,0.03,-0.19,0.07,-0.37,0.0958444912841,0.014,0.54625
STABILIZE,16.0805490017,-0.720363855362,-0.0260909665376,0.0250790156424,-0.702329218388,0.38,0.47,0.03,-0.02,0.07,-0.37,-0.0534578936829,0.014,0.54625
STABILIZE,16.1861710548,-0.720363855362,-0.0261490419507,0.0250891037285,-0.700152993202,0.39,0.47,0.03,-0.01,0.07,-0.37,-0.00135808763182,0.014,0.54625
STABILIZE,16.289648056,-0.720363855362,-0.0261490419507,0.0250891037285,-0.700152993202,0.22,0.46,0.03,-0.18,0.06,-0.37,0.0927149405015,0.00866382702933,0.54625
