Mode,Time,Roll,Pitch,Yaw,northCurrentPos,eastCurrentPos,downCurrentPos,yawCurrentAngle,rollControl,pitchControl,yawControl,thrustControl
STABILIZE,1574805118.6560063,-0.02843664214015007,0.010126356966793537,2.5589888095855713,0,0,0,0,-0.12,0.12,-0.0,0.5833333333333334
STABILIZE,1574805118.6760767,-0.02843664214015007,0.010126356966793537,2.5589888095855713,0,0,0,0,-0.12,0.12,-0.0,0.5833333333333334
STABILIZE,1574805118.6977925,-0.02843664214015007,0.010126356966793537,2.5589888095855713,0,0,0,0,-0.12,0.12,-0.0,0.5833333333333334
STABILIZE,1574805118.7178998,-0.02843664214015007,0.010126356966793537,2.5589888095855713,0,0,0,0,-0.12,0.12,-0.0,0.5833333333333334
STABILIZE,1574805118.7379634,-0.02843664214015007,0.010126356966793537,2.5589888095855713,0,0,0,0,-0.12,0.12,-0.0,0.5833333333333334
STABILIZE,1574805118.7580502,-0.02843664214015007,0.010126356966793537,2.5589888095855713,0,0,0,0,-0.12,0.12,-0.0,0.5833333333333334
STABILIZE,1574805118.7781422,-0.02843664214015007,0.010126356966793537,2.5589888095855713,0,0,0,0,-0.12,0.12,-0.0,0.5833333333333334
STABILIZE,1574805118.798218,-0.02843664214015007,0.010126356966793537,2.5589888095855713,0,0,0,0,-0.12,0.12,-0.0,0.5833333333333334
STABILIZE,1574805118.8183217,-0.02843664214015007,0.010126356966793537,2.5589888095855713,0,0,0,0,-0.12,0.12,-0.0,0.5833333333333334
STABILIZE,1574805118.838401,-0.02843664214015007,0.010126356966793537,2.5589888095855713,0,0,0,0,-0.12,0.12,-0.0,0.5833333333333334
STABILIZE,1574805118.8584836,-0.02843664214015007,0.010126356966793537,2.5589888095855713,0,0,0,0,-0.12,0.12,-0.0,0.5833333333333334
STABILIZE,1574805118.8785467,-0.02843664214015007,0.010126356966793537,2.5589888095855713,0,0,0,0,-0.12,0.12,-0.0,0.5833333333333334
STABILIZE,1574805118.8986244,-0.02843664214015007,0.010126356966793537,2.5589888095855713,0,0,0,0,-0.12,0.12,-0.0,0.5833333333333334
STABILIZE,1574805118.9187388,-0.02843664214015007,0.010126356966793537,2.5589888095855713,0,0,0,0,-0.12,0.12,-0.0,0.5833333333333334
STABILIZE,1574805118.9388385,-0.02843664214015007,0.010126356966793537,2.5589888095855713,0,0,0,0,-0.12,0.12,-0.0,0.5833333333333334
STABILIZE,1574805118.9590712,-0.02843664214015007,0.010126356966793537,2.5589888095855713,0,0,0,0,-0.12,0.12,-0.0,0.5833333333333334
STABILIZE,1574805118.9793303,-0.02843664214015007,0.010126356966793537,2.5589888095855713,0,0,0,0,-0.12,0.12,-0.0,0.5833333333333334
STABILIZE,1574805118.9994395,-0.02843664214015007,0.010126356966793537,2.5589888095855713,0,0,0,0,-0.12,0.12,-0.0,0.5833333333333334
STABILIZE,1574805119.0208933,-0.02852194383740425,0.010120544582605362,2.5593464374542236,0,0,0,0,-0.12,0.12,-0.0,0.5833333333333334
STABILIZE,1574805119.0409765,-0.02852194383740425,0.010120544582605362,2.5593464374542236,0,0,0,0,-0.12,0.12,-0.0,0.5833333333333334
STABILIZE,1574805119.061066,-0.02852194383740425,0.010120544582605362,2.5593464374542236,0,0,0,0,-0.12,0.12,-0.0,0.5833333333333334
STABILIZE,1574805119.0811238,-0.02852194383740425,0.010120544582605362,2.5593464374542236,0,0,0,0,-0.12,0.12,-0.0,0.5833333333333334
STABILIZE,1574805119.1011934,-0.02852194383740425,0.010120544582605362,2.5593464374542236,0,0,0,0,-0.12,0.12,-0.0,0.5833333333333334
STABILIZE,1574805119.1212864,-0.02852194383740425,0.010120544582605362,2.5593464374542236,0,0,0,0,-0.12,0.12,-0.0,0.5833333333333334
STABILIZE,1574805119.1420422,-0.02852194383740425,0.010120544582605362,2.5593464374542236,0,0,0,0,-0.12,0.12,-0.0,0.5833333333333334
