adaptiveThreshWinSizeMin,adaptiveThreshWinSizeMax,adaptiveThreshWinSizeStep,foundA,foundB,Total Found,Thresh1,Thresh2,Cam A Imgs,Cam B Imgs
3,28,17,68,62,130,3,20,91,91
3,28,18,68,62,130,3,21,91,91
3,28,19,64,58,122,3,22,91,91
3,28,20,64,58,122,3,23,91,91
3,28,21,61,56,117,3,24,91,91
3,28,22,61,56,117,3,25,91,91
3,28,23,58,55,113,3,26,91,91
3,28,24,58,55,113,3,27,91,91
3,28,25,56,52,108,3,28,91,91
3,29,14,72,67,139,3,17,91,91
3,29,15,70,65,135,3,18,91,91
3,29,16,70,65,135,3,19,91,91
3,29,17,68,62,130,3,20,91,91
3,29,18,68,62,130,3,21,91,91
3,29,19,64,58,122,3,22,91,91
3,29,20,64,58,122,3,23,91,91
3,29,21,61,56,117,3,24,91,91
3,29,22,61,56,117,3,25,91,91
3,29,23,58,55,113,3,26,91,91
3,29,24,58,55,113,3,27,91,91
3,29,25,56,52,108,3,28,91,91
3,29,26,56,52,108,3,29,91,91
4,7,3,76,75,151,4,7,91,91
4,8,3,76,75,151,4,7,91,91
4,8,4,77,76,153,4,8,91,91
4,9,3,76,75,151,4,7,91,91
4,9,4,77,76,153,4,8,91,91
4,9,5,77,76,153,4,9,91,91
4,10,4,77,76,153,4,8,91,91
4,10,5,77,76,153,4,9,91,91
4,10,6,77,76,153,4,10,91,91
4,11,4,77,76,153,4,8,91,91
4,11,5,77,76,153,4,9,91,91
4,11,6,77,76,153,4,10,91,91
4,11,7,77,76,153,4,11,91,91
4,12,5,77,76,153,4,9,91,91
4,12,6,77,76,153,4,10,91,91
4,12,7,77,76,153,4,11,91,91
4,12,8,77,78,155,4,12,91,91
4,13,5,77,76,153,4,9,91,91
4,13,6,77,76,153,4,10,91,91
4,13,7,77,76,153,4,11,91,91
4,13,8,77,78,155,4,12,91,91
4,13,9,77,78,155,4,13,91,91
4,14,6,77,76,153,4,10,91,91
4,14,7,77,76,153,4,11,91,91
4,14,8,77,78,155,4,12,91,91
4,14,9,77,78,155,4,13,91,91
4,14,10,77,77,154,4,14,91,91
4,15,6,77,76,153,4,10,91,91
4,15,7,77,76,153,4,11,91,91
4,15,8,77,78,155,4,12,91,91
4,15,9,77,78,155,4,13,91,91
4,15,10,77,77,154,4,14,91,91
4,15,11,77,77,154,4,15,91,91
4,16,7,77,76,153,4,11,91,91
4,16,8,77,78,155,4,12,91,91
4,16,9,77,78,155,4,13,91,91
4,16,10,77,77,154,4,14,91,91
4,16,11,77,77,154,4,15,91,91
4,16,12,77,77,154,4,16,91,91
4,17,7,77,76,153,4,11,91,91
4,17,8,77,78,155,4,12,91,91
4,17,9,77,78,155,4,13,91,91
4,17,10,77,77,154,4,14,91,91
4,17,11,77,77,154,4,15,91,91
4,17,12,77,77,154,4,16,91,91
4,17,13,77,77,154,4,17,91,91
4,18,8,77,78,155,4,12,91,91
4,18,9,77,78,155,4,13,91,91
4,18,10,77,77,154,4,14,91,91
4,18,11,77,77,154,4,15,91,91
4,18,12,77,77,154,4,16,91,91
4,18,13,77,77,154,4,17,91,91
4,18,14,77,77,154,4,18,91,91
4,19,8,77,78,155,4,12,91,91
4,19,9,77,78,155,4,13,91,91
4,19,10,77,77,154,4,14,91,91
4,19,11,77,77,154,4,15,91,91
4,19,12,77,77,154,4,16,91,91
4,19,13,77,77,154,4,17,91,91
4,19,14,77,77,154,4,18,91,91
4,19,15,77,77,154,4,19,91,91
4,20,9,77,78,155,4,13,91,91
4,20,10,77,77,154,4,14,91,91
4,20,11,77,77,154,4,15,91,91
4,20,12,77,77,154,4,16,91,91
4,20,13,77,77,154,4,17,91,91
4,20,14,77,77,154,4,18,91,91
4,20,15,77,77,154,4,19,91,91
4,20,16,77,77,154,4,20,91,91
4,21,9,77,78,155,4,13,91,91
4,21,10,77,77,154,4,14,91,91
4,21,11,77,77,154,4,15,91,91
4,21,12,77,77,154,4,16,91,91
4,21,13,77,77,154,4,17,91,91
4,21,14,77,77,154,4,18,91,91
4,21,15,77,77,154,4,19,91,91
4,21,16,77,77,154,4,20,91,91
4,21,17,77,77,154,4,21,91,91
4,22,10,77,77,154,4,14,91,91
4,22,11,77,77,154,4,15,91,91
4,22,12,77,77,154,4,16,91,91
4,22,13,77,77,154,4,17,91,91
4,22,14,77,77,154,4,18,91,91
4,22,15,77,77,154,4,19,91,91
4,22,16,77,77,154,4,20,91,91
4,22,17,77,77,154,4,21,91,91
4,22,18,77,75,152,4,22,91,91
4,23,10,77,77,154,4,14,91,91
4,23,11,77,77,154,4,15,91,91
4,23,12,77,77,154,4,16,91,91
4,23,13,77,77,154,4,17,91,91
4,23,14,77,77,154,4,18,91,91
4,23,15,77,77,154,4,19,91,91
4,23,16,77,77,154,4,20,91,91
4,23,17,77,77,154,4,21,91,91
4,23,18,77,75,152,4,22,91,91
4,23,19,77,75,152,4,23,91,91
4,24,11,77,77,154,4,15,91,91
4,24,12,77,77,154,4,16,91,91
4,24,13,77,77,154,4,17,91,91
4,24,14,77,77,154,4,18,91,91
4,24,15,77,77,154,4,19,91,91
4,24,16,77,77,154,4,20,91,91
4,24,17,77,77,154,4,21,91,91
4,24,18,77,75,152,4,22,91,91
4,24,19,77,75,152,4,23,91,91
4,24,20,77,75,152,4,24,91,91
4,25,11,77,77,154,4,15,91,91
4,25,12,77,77,154,4,16,91,91
4,25,13,77,77,154,4,17,91,91
4,25,14,77,77,154,4,18,91,91
4,25,15,77,77,154,4,19,91,91
4,25,16,77,77,154,4,20,91,91
4,25,17,77,77,154,4,21,91,91
4,25,18,77,75,152,4,22,91,91
4,25,19,77,75,152,4,23,91,91
4,25,20,77,75,152,4,24,91,91
4,25,21,77,75,152,4,25,91,91
4,26,12,77,77,154,4,16,91,91
4,26,13,77,77,154,4,17,91,91
4,26,14,77,77,154,4,18,91,91
4,26,15,77,77,154,4,19,91,91
4,26,16,77,77,154,4,20,91,91
4,26,17,77,77,154,4,21,91,91
4,26,18,77,75,152,4,22,91,91
4,26,19,77,75,152,4,23,91,91
4,26,20,77,75,152,4,24,91,91
4,26,21,77,75,152,4,25,91,91
4,26,22,77,75,152,4,26,91,91
4,27,12,77,77,154,4,16,91,91
4,27,13,77,77,154,4,17,91,91
4,27,14,77,77,154,4,18,91,91
4,27,15,77,77,154,4,19,91,91
4,27,16,77,77,154,4,20,91,91
4,27,17,77,77,154,4,21,91,91
4,27,18,77,75,152,4,22,91,91
4,27,19,77,75,152,4,23,91,91
4,27,20,77,75,152,4,24,91,91
4,27,21,77,75,152,4,25,91,91
4,27,22,77,75,152,4,26,91,91
4,27,23,77,75,152,4,27,91,91
4,28,13,77,77,154,4,17,91,91
4,28,14,77,77,154,4,18,91,91
4,28,15,77,77,154,4,19,91,91
4,28,16,77,77,154,4,20,91,91
4,28,17,77,77,154,4,21,91,91
4,28,18,77,75,152,4,22,91,91
4,28,19,77,75,152,4,23,91,91
4,28,20,77,75,152,4,24,91,91
4,28,21,77,75,152,4,25,91,91
4,28,22,77,75,152,4,26,91,91
4,28,23,77,75,152,4,27,91,91
4,28,24,77,74,151,4,28,91,91
4,29,13,77,77,154,4,17,91,91
4,29,14,77,77,154,4,18,91,91
4,29,15,77,77,154,4,19,91,91
4,29,16,77,77,154,4,20,91,91
4,29,17,77,77,154,4,21,91,91
4,29,18,77,75,152,4,22,91,91
4,29,19,77,75,152,4,23,91,91
4,29,20,77,75,152,4,24,91,91
4,29,21,77,75,152,4,25,91,91
4,29,22,77,75,152,4,26,91,91
4,29,23,77,75,152,4,27,91,91
4,29,24,77,74,151,4,28,91,91
4,29,25,77,74,151,4,29,91,91
5,8,3,77,76,153,5,8,91,91
5,9,3,77,76,153,5,8,91,91
5,9,4,77,76,153,5,9,91,91
5,10,3,77,76,153,5,8,91,91
5,10,4,77,76,153,5,9,91,91
5,10,5,77,76,153,5,10,91,91
5,11,4,77,76,153,5,9,91,91
5,11,5,77,76,153,5,10,91,91
5,11,6,77,76,153,5,11,91,91
5,12,4,77,76,153,5,9,91,91
5,12,5,77,76,153,5,10,91,91
5,12,6,77,76,153,5,11,91,91
5,12,7,77,78,155,5,12,91,91
5,13,5,77,76,153,5,10,91,91
5,13,6,77,76,153,5,11,91,91
5,13,7,77,78,155,5,12,91,91
5,13,8,77,78,155,5,13,91,91
5,14,5,77,76,153,5,10,91,91
5,14,6,77,76,153,5,11,91,91
5,14,7,77,78,155,5,12,91,91
5,14,8,77,78,155,5,13,91,91
5,14,9,77,77,154,5,14,91,91
5,15,6,77,76,153,5,11,91,91
5,15,7,77,78,155,5,12,91,91
5,15,8,77,78,155,5,13,91,91
5,15,9,77,77,154,5,14,91,91
5,15,10,77,77,154,5,15,91,91
5,16,6,77,76,153,5,11,91,91
5,16,7,77,78,155,5,12,91,91
5,16,8,77,78,155,5,13,91,91
5,16,9,77,77,154,5,14,91,91
5,16,10,77,77,154,5,15,91,91
5,16,11,77,77,154,5,16,91,91
5,17,7,77,78,155,5,12,91,91
5,17,8,77,78,155,5,13,91,91
5,17,9,77,77,154,5,14,91,91
5,17,10,77,77,154,5,15,91,91
5,17,11,77,77,154,5,16,91,91
5,17,12,77,77,154,5,17,91,91
5,18,7,77,78,155,5,12,91,91
5,18,8,77,78,155,5,13,91,91
5,18,9,77,77,154,5,14,91,91
5,18,10,77,77,154,5,15,91,91
5,18,11,77,77,154,5,16,91,91
5,18,12,77,77,154,5,17,91,91
5,18,13,77,77,154,5,18,91,91
5,19,8,77,78,155,5,13,91,91
5,19,9,77,77,154,5,14,91,91
5,19,10,77,77,154,5,15,91,91
5,19,11,77,77,154,5,16,91,91
5,19,12,77,77,154,5,17,91,91
5,19,13,77,77,154,5,18,91,91
5,19,14,77,77,154,5,19,91,91
5,20,8,77,78,155,5,13,91,91
5,20,9,77,77,154,5,14,91,91
5,20,10,77,77,154,5,15,91,91
5,20,11,77,77,154,5,16,91,91
5,20,12,77,77,154,5,17,91,91
5,20,13,77,77,154,5,18,91,91
5,20,14,77,77,154,5,19,91,91
5,20,15,77,77,154,5,20,91,91
5,21,9,77,77,154,5,14,91,91
5,21,10,77,77,154,5,15,91,91
5,21,11,77,77,154,5,16,91,91
5,21,12,77,77,154,5,17,91,91
5,21,13,77,77,154,5,18,91,91
5,21,14,77,77,154,5,19,91,91
5,21,15,77,77,154,5,20,91,91
5,21,16,77,77,154,5,21,91,91
5,22,9,77,77,154,5,14,91,91
5,22,10,77,77,154,5,15,91,91
5,22,11,77,77,154,5,16,91,91
5,22,12,77,77,154,5,17,91,91
5,22,13,77,77,154,5,18,91,91
5,22,14,77,77,154,5,19,91,91
5,22,15,77,77,154,5,20,91,91
5,22,16,77,77,154,5,21,91,91
5,22,17,77,75,152,5,22,91,91
5,23,10,77,77,154,5,15,91,91
5,23,11,77,77,154,5,16,91,91
5,23,12,77,77,154,5,17,91,91
5,23,13,77,77,154,5,18,91,91
5,23,14,77,77,154,5,19,91,91
5,23,15,77,77,154,5,20,91,91
5,23,16,77,77,154,5,21,91,91
5,23,17,77,75,152,5,22,91,91
5,23,18,77,75,152,5,23,91,91
5,24,10,77,77,154,5,15,91,91
5,24,11,77,77,154,5,16,91,91
5,24,12,77,77,154,5,17,91,91
5,24,13,77,77,154,5,18,91,91
5,24,14,77,77,154,5,19,91,91
5,24,15,77,77,154,5,20,91,91
5,24,16,77,77,154,5,21,91,91
5,24,17,77,75,152,5,22,91,91
5,24,18,77,75,152,5,23,91,91
5,24,19,77,75,152,5,24,91,91
5,25,11,77,77,154,5,16,91,91
5,25,12,77,77,154,5,17,91,91
5,25,13,77,77,154,5,18,91,91
5,25,14,77,77,154,5,19,91,91
5,25,15,77,77,154,5,20,91,91
5,25,16,77,77,154,5,21,91,91
5,25,17,77,75,152,5,22,91,91
5,25,18,77,75,152,5,23,91,91
5,25,19,77,75,152,5,24,91,91
5,25,20,77,75,152,5,25,91,91
5,26,11,77,77,154,5,16,91,91
5,26,12,77,77,154,5,17,91,91
5,26,13,77,77,154,5,18,91,91
5,26,14,77,77,154,5,19,91,91
5,26,15,77,77,154,5,20,91,91
5,26,16,77,77,154,5,21,91,91
5,26,17,77,75,152,5,22,91,91
5,26,18,77,75,152,5,23,91,91
5,26,19,77,75,152,5,24,91,91
5,26,20,77,75,152,5,25,91,91
5,26,21,77,75,152,5,26,91,91
5,27,12,77,77,154,5,17,91,91
5,27,13,77,77,154,5,18,91,91
5,27,14,77,77,154,5,19,91,91
5,27,15,77,77,154,5,20,91,91
5,27,16,77,77,154,5,21,91,91
5,27,17,77,75,152,5,22,91,91
5,27,18,77,75,152,5,23,91,91
5,27,19,77,75,152,5,24,91,91
5,27,20,77,75,152,5,25,91,91
5,27,21,77,75,152,5,26,91,91
5,27,22,77,75,152,5,27,91,91
5,28,12,77,77,154,5,17,91,91
5,28,13,77,77,154,5,18,91,91
5,28,14,77,77,154,5,19,91,91
5,28,15,77,77,154,5,20,91,91
5,28,16,77,77,154,5,21,91,91
5,28,17,77,75,152,5,22,91,91
5,28,18,77,75,152,5,23,91,91
5,28,19,77,75,152,5,24,91,91
5,28,20,77,75,152,5,25,91,91
5,28,21,77,75,152,5,26,91,91
5,28,22,77,75,152,5,27,91,91
5,28,23,77,74,151,5,28,91,91
5,29,13,77,77,154,5,18,91,91
5,29,14,77,77,154,5,19,91,91
5,29,15,77,77,154,5,20,91,91
5,29,16,77,77,154,5,21,91,91
5,29,17,77,75,152,5,22,91,91
5,29,18,77,75,152,5,23,91,91
5,29,19,77,75,152,5,24,91,91
5,29,20,77,75,152,5,25,91,91
5,29,21,77,75,152,5,26,91,91
5,29,22,77,75,152,5,27,91,91
5,29,23,77,74,151,5,28,91,91
5,29,24,77,74,151,5,29,91,91
6,9,3,77,76,153,6,9,91,91
6,10,3,77,76,153,6,9,91,91
6,10,4,77,76,153,6,10,91,91
6,11,3,77,76,153,6,9,91,91
6,11,4,77,76,153,6,10,91,91
6,11,5,77,76,153,6,11,91,91
6,12,4,77,76,153,6,10,91,91
6,12,5,77,76,153,6,11,91,91
6,12,6,77,78,155,6,12,91,91
6,13,4,77,76,153,6,10,91,91
6,13,5,77,76,153,6,11,91,91
6,13,6,77,78,155,6,12,91,91
6,13,7,77,78,155,6,13,91,91
6,14,5,77,76,153,6,11,91,91
6,14,6,77,78,155,6,12,91,91
6,14,7,77,78,155,6,13,91,91
6,14,8,77,77,154,6,14,91,91
6,15,5,77,76,153,6,11,91,91
6,15,6,77,78,155,6,12,91,91
6,15,7,77,78,155,6,13,91,91
6,15,8,77,77,154,6,14,91,91
6,15,9,77,77,154,6,15,91,91
6,16,6,77,78,155,6,12,91,91
6,16,7,77,78,155,6,13,91,91
6,16,8,77,77,154,6,14,91,91
6,16,9,77,77,154,6,15,91,91
6,16,10,77,77,154,6,16,91,91
6,17,6,77,78,155,6,12,91,91
6,17,7,77,78,155,6,13,91,91
6,17,8,77,77,154,6,14,91,91
6,17,9,77,77,154,6,15,91,91
6,17,10,77,77,154,6,16,91,91
6,17,11,77,77,154,6,17,91,91
6,18,7,77,78,155,6,13,91,91
6,18,8,77,77,154,6,14,91,91
6,18,9,77,77,154,6,15,91,91
6,18,10,77,77,154,6,16,91,91
6,18,11,77,77,154,6,17,91,91
6,18,12,77,77,154,6,18,91,91
6,19,7,77,78,155,6,13,91,91
6,19,8,77,77,154,6,14,91,91
6,19,9,77,77,154,6,15,91,91
6,19,10,77,77,154,6,16,91,91
6,19,11,77,77,154,6,17,91,91
6,19,12,77,77,154,6,18,91,91
6,19,13,77,77,154,6,19,91,91
6,20,8,77,77,154,6,14,91,91
6,20,9,77,77,154,6,15,91,91
6,20,10,77,77,154,6,16,91,91
6,20,11,77,77,154,6,17,91,91
6,20,12,77,77,154,6,18,91,91
6,20,13,77,77,154,6,19,91,91
6,20,14,77,77,154,6,20,91,91
6,21,8,77,77,154,6,14,91,91
6,21,9,77,77,154,6,15,91,91
6,21,10,77,77,154,6,16,91,91
6,21,11,77,77,154,6,17,91,91
6,21,12,77,77,154,6,18,91,91
6,21,13,77,77,154,6,19,91,91
6,21,14,77,77,154,6,20,91,91
6,21,15,77,77,154,6,21,91,91
6,22,9,77,77,154,6,15,91,91
6,22,10,77,77,154,6,16,91,91
6,22,11,77,77,154,6,17,91,91
6,22,12,77,77,154,6,18,91,91
6,22,13,77,77,154,6,19,91,91
6,22,14,77,77,154,6,20,91,91
6,22,15,77,77,154,6,21,91,91
6,22,16,77,77,154,6,22,91,91
6,23,9,77,77,154,6,15,91,91
6,23,10,77,77,154,6,16,91,91
6,23,11,77,77,154,6,17,91,91
6,23,12,77,77,154,6,18,91,91
6,23,13,77,77,154,6,19,91,91
6,23,14,77,77,154,6,20,91,91
6,23,15,77,77,154,6,21,91,91
6,23,16,77,77,154,6,22,91,91
6,23,17,77,77,154,6,23,91,91
6,24,10,77,77,154,6,16,91,91
6,24,11,77,77,154,6,17,91,91
6,24,12,77,77,154,6,18,91,91
6,24,13,77,77,154,6,19,91,91
6,24,14,77,77,154,6,20,91,91
6,24,15,77,77,154,6,21,91,91
6,24,16,77,77,154,6,22,91,91
6,24,17,77,77,154,6,23,91,91
6,24,18,77,77,154,6,24,91,91
6,25,10,77,77,154,6,16,91,91
6,25,11,77,77,154,6,17,91,91
6,25,12,77,77,154,6,18,91,91
6,25,13,77,77,154,6,19,91,91
6,25,14,77,77,154,6,20,91,91
6,25,15,77,77,154,6,21,91,91
6,25,16,77,77,154,6,22,91,91
6,25,17,77,77,154,6,23,91,91
6,25,18,77,77,154,6,24,91,91
6,25,19,77,77,154,6,25,91,91
6,26,11,77,77,154,6,17,91,91
6,26,12,77,77,154,6,18,91,91
6,26,13,77,77,154,6,19,91,91
6,26,14,77,77,154,6,20,91,91
6,26,15,77,77,154,6,21,91,91
6,26,16,77,77,154,6,22,91,91
6,26,17,77,77,154,6,23,91,91
6,26,18,77,77,154,6,24,91,91
6,26,19,77,77,154,6,25,91,91
6,26,20,77,77,154,6,26,91,91
6,27,11,77,77,154,6,17,91,91
6,27,12,77,77,154,6,18,91,91
6,27,13,77,77,154,6,19,91,91
6,27,14,77,77,154,6,20,91,91
6,27,15,77,77,154,6,21,91,91
6,27,16,77,77,154,6,22,91,91
6,27,17,77,77,154,6,23,91,91
6,27,18,77,77,154,6,24,91,91
6,27,19,77,77,154,6,25,91,91
6,27,20,77,77,154,6,26,91,91
6,27,21,77,77,154,6,27,91,91
6,28,12,77,77,154,6,18,91,91
6,28,13,77,77,154,6,19,91,91
6,28,14,77,77,154,6,20,91,91
6,28,15,77,77,154,6,21,91,91
6,28,16,77,77,154,6,22,91,91
6,28,17,77,77,154,6,23,91,91
6,28,18,77,77,154,6,24,91,91
6,28,19,77,77,154,6,25,91,91
6,28,20,77,77,154,6,26,91,91
6,28,21,77,77,154,6,27,91,91
6,28,22,77,77,154,6,28,91,91
6,29,12,77,77,154,6,18,91,91
6,29,13,77,77,154,6,19,91,91
6,29,14,77,77,154,6,20,91,91
6,29,15,77,77,154,6,21,91,91
6,29,16,77,77,154,6,22,91,91
6,29,17,77,77,154,6,23,91,91
6,29,18,77,77,154,6,24,91,91
6,29,19,77,77,154,6,25,91,91
6,29,20,77,77,154,6,26,91,91
6,29,21,77,77,154,6,27,91,91
6,29,22,77,77,154,6,28,91,91
6,29,23,77,77,154,6,29,91,91
7,10,3,77,76,153,7,10,91,91
7,11,3,77,76,153,7,10,91,91
7,11,4,77,76,153,7,11,91,91
7,12,3,77,76,153,7,10,91,91
7,12,4,77,76,153,7,11,91,91
7,12,5,77,78,155,7,12,91,91
7,13,4,77,76,153,7,11,91,91
7,13,5,77,78,155,7,12,91,91
7,13,6,77,78,155,7,13,91,91
7,14,4,77,76,153,7,11,91,91
7,14,5,77,78,155,7,12,91,91
7,14,6,77,78,155,7,13,91,91
7,14,7,77,77,154,7,14,91,91
7,15,5,77,78,155,7,12,91,91
7,15,6,77,78,155,7,13,91,91
7,15,7,77,77,154,7,14,91,91
7,15,8,77,77,154,7,15,91,91
7,16,5,77,78,155,7,12,91,91
7,16,6,77,78,155,7,13,91,91
7,16,7,77,77,154,7,14,91,91
7,16,8,77,77,154,7,15,91,91
7,16,9,77,77,154,7,16,91,91
7,17,6,77,78,155,7,13,91,91
7,17,7,77,77,154,7,14,91,91
7,17,8,77,77,154,7,15,91,91
7,17,9,77,77,154,7,16,91,91
7,17,10,77,77,154,7,17,91,91
7,18,6,77,78,155,7,13,91,91
7,18,7,77,77,154,7,14,91,91
7,18,8,77,77,154,7,15,91,91
7,18,9,77,77,154,7,16,91,91
7,18,10,77,77,154,7,17,91,91
7,18,11,77,77,154,7,18,91,91
7,19,7,77,77,154,7,14,91,91
7,19,8,77,77,154,7,15,91,91
7,19,9,77,77,154,7,16,91,91
7,19,10,77,77,154,7,17,91,91
7,19,11,77,77,154,7,18,91,91
7,19,12,77,77,154,7,19,91,91
7,20,7,77,77,154,7,14,91,91
7,20,8,77,77,154,7,15,91,91
7,20,9,77,77,154,7,16,91,91
7,20,10,77,77,154,7,17,91,91
7,20,11,77,77,154,7,18,91,91
7,20,12,77,77,154,7,19,91,91
7,20,13,77,77,154,7,20,91,91
7,21,8,77,77,154,7,15,91,91
7,21,9,77,77,154,7,16,91,91
7,21,10,77,77,154,7,17,91,91
7,21,11,77,77,154,7,18,91,91
7,21,12,77,77,154,7,19,91,91
