3000560,-4.5,4.95,79.181,500
3002576,-4.5,4.95,79.181,500
3004592,-4.5,4.95,79.181,500
3006608,-4.5,4.95,79.181,500
3011472,-4.5,4.95,79.181,500
3016576,-4.5,4.44,79.181,500
3021664,-4.5,4.44,105.574,500
3026960,-4.5,4.45,105.574,500
3032216,-4.5,4.46,131.968,500
3037480,-4.5,4.55,131.968,500
3042744,-4.5,4.57,131.968,500
3048016,-4.5,4.59,158.361,500
3053288,-4.5,4.64,158.361,500
3058560,-4.5,4.60,158.361,500
3063832,-4.5,4.64,158.361,500
3069104,-4.5,4.68,158.361,500
3074416,-4.5,4.65,184.755,500
3079640,-4.5,4.70,184.755,500
3084904,-4.5,4.68,184.755,500
3090176,-4.5,4.70,184.755,500
3095456,-4.5,4.91,184.755,500
3100728,0.0,4.74,184.755,500
3105824,0.0,4.71,211.149,500
3110928,0.0,4.73,211.149,500
3116024,0.0,4.79,211.149,500
3121120,0.0,4.74,211.149,500
3126224,0.0,4.77,211.149,500
3131320,0.0,4.74,211.149,500
3136424,4.5,4.77,211.149,500
3141536,4.5,4.77,211.149,500
3146624,4.5,4.77,211.149,500
3151736,4.5,4.76,211.149,500
3156816,4.5,4.78,211.149,500
3161936,4.5,4.78,237.542,500
3167024,4.5,4.78,211.149,500
3172136,9.0,4.79,211.149,500
3177224,9.0,4.78,211.149,500
3182336,9.0,4.78,211.149,500
3187424,9.0,4.79,211.149,500
3192536,9.0,4.78,211.149,500
3197624,9.0,4.78,211.149,500
3202736,9.0,4.78,211.149,500
3207816,9.0,4.80,237.542,500
3212936,9.0,4.81,237.542,500
3218024,9.0,4.79,237.542,500
3223136,9.0,4.80,237.542,500
3228224,9.0,4.80,237.542,500
3233336,9.0,4.79,237.542,500
3238424,9.0,4.77,237.542,500
3243536,9.0,4.80,237.542,500
3248624,9.0,4.78,237.542,500
3253760,13.5,4.79,237.542,500
3258992,13.5,4.80,237.542,500
3264264,13.5,4.80,237.542,500
3269536,13.5,4.79,237.542,500
3274824,13.5,4.93,237.542,500
3280072,13.5,4.81,237.542,500
3285344,13.5,4.78,237.542,500
3290616,18.0,4.80,237.542,500
3295896,18.0,4.84,237.542,500
3301144,18.0,4.82,237.542,500
3306424,18.0,4.78,237.542,500
3311688,18.0,4.79,237.542,500
3316976,22.5,4.81,263.936,500
3322232,22.5,4.80,237.542,500
3327496,22.5,4.81,237.542,500
3332776,22.5,4.79,237.542,500
3338056,22.5,4.79,237.542,500
3343304,22.5,4.81,237.542,500
3348584,27.0,4.80,237.542,500
3353848,27.0,4.81,237.542,500
3359136,27.0,4.80,237.542,500
3364392,27.0,4.79,237.542,500
3369656,27.0,4.80,237.542,500
3374928,27.0,4.94,237.542,500
3380216,27.0,4.76,237.542,500
3385472,27.0,4.80,263.936,500
3390744,27.0,4.80,237.542,500
3396016,27.0,4.84,237.542,500
3401280,27.0,4.84,263.936,500
3406552,27.0,4.78,263.936,500
3411816,31.5,4.80,263.936,500
