3000560,4.5,4.94,105.574,2500
3002672,4.5,4.94,79.181,2500
3004736,4.5,4.94,105.574,2500
3006840,4.5,4.95,79.181,2500
3011816,4.5,4.95,79.181,2500
3016912,4.5,4.56,79.181,2500
3022016,4.5,4.43,105.574,2500
3027288,4.5,4.44,105.574,2500
3032568,4.5,4.44,131.968,2500
3037816,4.5,4.53,131.968,2500
3043088,4.5,4.57,158.361,2500
3048360,4.5,4.64,158.361,2500
3053636,4.5,4.62,158.361,2500
3058896,4.5,4.61,158.361,2500
3064168,4.5,4.65,158.361,2500
3069440,4.5,4.65,184.755,2500
3074712,4.5,4.67,184.755,2500
3079976,4.5,4.70,184.755,2500
3085248,4.5,4.67,184.755,2500
3090520,4.5,4.69,184.755,2500
3095808,4.5,4.93,211.149,2500
3101064,4.5,4.74,184.755,2500
3106328,4.5,4.72,211.149,2500
3111600,4.5,4.71,211.149,2500
3116888,4.5,4.82,211.149,2500
3122136,0.0,4.76,211.149,2500
3127408,0.0,4.74,211.149,2500
3132680,0.0,4.74,211.149,2500
3137952,0.0,4.75,211.149,2500
3143216,0.0,4.73,211.149,2500
3148496,0.0,4.77,211.149,2500
3153768,-4.5,4.76,211.149,2500
3159200,-4.5,4.75,211.149,2500
3164648,-4.5,4.78,211.149,2500
3170080,-4.5,4.74,237.542,2500
3175528,-4.5,4.77,237.542,2500
3180960,-4.5,4.75,237.542,2500
3186408,-4.5,4.76,237.542,2500
3191864,-4.5,4.78,237.542,2500
3197288,-9.0,4.79,237.542,2500
3202728,-9.0,4.76,237.542,2500
3208168,-9.0,4.78,237.542,2500
3213600,-9.0,4.78,237.542,2500
3219048,-9.0,4.77,237.542,2500
3224488,-9.0,4.78,237.542,2500
3229928,-9.0,4.78,237.542,2500
3235368,-9.0,4.77,237.542,2500
3240808,-9.0,4.79,237.542,2500
3246248,-9.0,4.78,237.542,2500
3251688,-13.5,4.79,237.542,2500
3257296,-13.5,4.82,237.542,2500
3262904,-13.5,4.79,237.542,2500
3268528,-13.5,4.80,237.542,2500
3274128,-13.5,4.79,237.542,2500
3279728,-13.5,4.80,237.542,2500
3285336,-13.5,4.79,237.542,2500
3290968,-18.0,4.80,237.542,2500
3296592,-18.0,4.89,237.542,2500
3302176,-18.0,4.80,263.936,2500
3307784,-18.0,4.80,263.936,2500
3313392,-18.0,4.79,237.542,2500
3319008,-22.5,4.79,263.936,2500
3324616,-22.5,4.78,263.936,2500
3330224,-22.5,4.80,263.936,2500
3335848,-22.5,4.92,263.936,2500
3341448,-22.5,4.80,263.936,2500
3347056,-22.5,4.78,263.936,2500
3352664,-22.5,4.82,263.936,2500
3358272,-22.5,4.79,263.936,2500
3363904,-27.0,4.80,263.936,2500
3369496,-27.0,4.78,263.936,2500
3375120,-27.0,4.80,263.936,2500
3380728,-27.0,4.77,263.936,2500
3386320,-27.0,4.81,263.936,2500
3391936,-27.0,4.80,263.936,2500
3397544,-27.0,4.81,263.936,2500
3403168,-27.0,4.80,263.936,2500
3408768,-27.0,4.79,263.936,2500
3414376,-27.0,4.80,263.936,2500
3419984,-31.5,4.79,263.936,2500
3425608,-31.5,4.80,263.936,2500
3431208,-31.5,4.78,263.936,2500
3436808,-31.5,4.86,263.936,2500
3442440,-31.5,4.81,290.329,2500
3448048,-31.5,4.82,263.936,2500
